編號,原文,臺灣用語,大陸用語,其他用語,
718,reading mechanism,讀取機構,,,
719,reading number,讀數,,,
720,reading rate,讀取率,,,
721,reading speed,讀（出）速率,,,
722,reading system,閱讀系統,,,
723,reading task,閱讀任務,[閱]讀任務 ,,
724,read-jump protection,讀出跳越保護,,,
725,readjust,重調；再調整,,,
726,readjustment,重調；再調整,,,
727,read-only,唯讀,只讀 ,,
728,read-only attribute,唯讀屬性,只讀屬性 ,,
729,read-only memory,唯讀記憶體,只讀存儲器 ,,
730,read-out time,讀出時間,讀出時間 ,,
731,read-process-write,讀－處理－寫,,,
732,Read's conjecture,里德假說,,,
733,read-write cycle,讀寫週期,讀寫周期 ,,
734,ready,就緒；備妥,就緒 ,,
735,ready access terminal,就緒存取終端,,,
736,ready and blocking running,就緒與編塊運行,,,
737,ready bit,就緒位元,,,
738,ready chain,就緒鍊接,,,
739,ready condition,就緒條件,,,
740,ready control,控制就緒,,,
741,ready control input,就緒控制輸入,,,
742,ready flag,就緒旗標,,,
743,ready for receiving,備妥接收,,,
744,ready for sending,備妥發送,,,
745,ready indicator,就緒指示器,,,
746,ready light,就緒燈,,,
747,ready line,就緒線,,,
748,ready line synchronization circuit,就緒線同步電路,,,
749,ready list,就緒列表,,,
750,ready made,現成；製妥的,,,
751,ready made program,現成程式,,,
752,ready made time-sharing,現成分時,,,
753,ready mode,就緒模,,,
754,ready program,就緒程式,,,
755,ready prompt,就緒提示,,,
756,ready queue,就緒隊列,,,
757,ready read card,備讀卡片,,,
758,ready record,就緒記錄,,,
759,ready signal,就緒信號,,,
760,ready state,就緒狀態,就緒狀態 ,,
761,ready status word,就緒狀態字,,,
762,ready strobe mode,就緒選通模,,,
763,ready task,就緒任務,,,
764,ready time,就緒時間,,,
765,ready to receive	,就緒接收,,,
766,ready user,就緒用戶,,,
767,real,實；實數；真實,,,
768,real accumulator,實數累加器,,,
769,real address,實位址,,,
770,real address area,實址區,,,
771,real address space,實址空間,,,
772,real argument,實引數,,,
773,real arithmetic,實數算術,,,
774,real arithmetic constant,實數算術常數,,,
775,real attribute,實屬性,,,
776,real axis,實軸,,,
777,real channel,實（際）通道,,,
778,real color,實彩色,,,
779,real computer,實（際）計算機,,,
780,real computer processor,實（際）計算機處理器,,,
781,real constant,實常數,,,
782,real data item,實資料項,,,
783,real data type,真實資料型式,,,
784,real denotation,實標誌,,,
785,real drive,實驅動器,,,
786,real edge,（圖形的）實邊界,,,
787,real emulation,實仿真,,,
788,real exponent,實指數,,,
789,real file,真實檔案,,,
790,real filestore,實檔案儲存,,,
791,real frequency,實頻率,,,
792,real function,實函數,,,
793,real fuzzy number,真實乏晰數,,,
794,real image,實像,,,
795,real interval,實區間,,,
796,real item name,實項名稱,,,
797,real literal,實文字；實直接量,,,
798,real machine,實機器,,,
799,real main storage,實主儲存,,,
800,real memory,真實記憶體,,,
801,real memory address,實記憶體位址,,,
802,real memory addressing,實記憶體定址,,,
803,real memory allocation,實記憶體分配,,,
804,real memory dump,實記憶體傾印,,,
805,real memory page,實記憶體頁,,,
806,real memory space,實記憶體空間,,,
807,real mode,實模式,,,
808,real module,真實模組,,,
809,real mould,實模型,,,
810,real name,真實名稱,實名 ,,
811,real negative coefficient,實數負係數,,,
812,real number,實數,,,
813,real number representation,實數表示,,,
814,real open system,真實開放系統,,,
815,real page,實（際）頁面,,,
816,real page chain,實頁鍊接,,,
817,real page number,實際頁數,實際頁數 ,,
818,real part,實部分,,,
819,real partition,實分區,實分區 ,,
820,real pattern,實型樣,,,
821,real pseudo variable,實偽變數,,,
822,real restriction,實限制,,,
823,real root,實根,,,
824,real root isolation,實根隔離,,,
825,real space,實空間,,,
826,real storage,實儲存器；實儲存體,,,
827,real storage area,實儲存區,,,
828,real storage management,實儲存管理,,,
829,real storage page table,實儲存頁表,實際存儲頁表 ,,
830,real symbol,實符號,,,
831,real system,真實系統,,,
832,real system design,實系統設計,,,
833,real system environment,真實系統環境,,,
834,real system operator,實系統操作員,,,
835,real translation theorem,實翻譯定理,,,
836,real type,實型；實數類型,,,
837,real type definition,實型定義,,,
838,real type identifier,實型識別符,,,
839,real value,實值,,,
840,real variable,實變數,,,
841,real vector space,實向量空間,,,
842,real video on demand,實隨選視訊,真點播電視 ,,
843,real word,實字,,,
844,real word-load,實際工作負荷,,,
845,real world,真實世界,真實世界 ,,
846,realignment,重新對準,,,
847,realignment function,重新對準功能,,,
848,realism display,真實感顯示,真實感顯示 ,,
849,realism rendering,真實感顯示,真實感顯示 ,,
850,realizability,可實現性,可實現性 ,,
851,realizable function,可實現函數,,,
852,realizable threshold function,可實現定限函數,,,
853,realization,實現；真實化,,,
854,real-life program,實際使用程式,,,
855,reallocation,再分配,,,
856,realm,領域,,,
857,realm currency indicator,領域流通指示器,,,
858,realm data item,領域資料項,,,
859,realm description entry,領域描述項,,,
860,realm identifier,領域識別符,,,
861,realm name,領域名,,,
862,realm section,領域節；區段,,,
863,real-time,即時,實時 ,,
864,real-time acquisition program,即時獲取程式,,,
865,real-time adaptive control,即時自適應控制,,,
866,real-time address,即時位址,,,
867,real-time addressing,即時定址,,,
868,real-time agent,即時代理,實時主體 ,,
869,real-time algorithm,即時演算法,,,
870,real-time algorithmic tester,即時演算法測試器,,,
871,real-time analysis,即時分析,,,
872,real-time and delayed time,即時與延時,,,
873,real-time application,即時應用,,,
874,real-time application language,即時應用語言,,,
875,real-time application oriented,即時應用導向,,,
876,real-time application programming,即時應用程式設計,,,
877,real-time application software,即時應用軟體,,,
878,real-time assignment,即時指定,,,
879,real-time batch monitor,即時批次監控,實時批處理監控程序 ,,
880,real-time batch processing,即時批次處理,實時批處理 ,,
881,real-time bit mapping,即時位元映像,,,
882,real-time buffer,即時緩衝,,,
883,real-time central processing,即時中央處理,,,
884,real-time central processor,即時中央處理機,,,
885,real-time channel,即時通道,,,
886,real-time checkout,即時檢驗,,,
887,real-time clock diagnostic,即時時鐘診斷,,,
888,real-time clock executive,即時時鐘執行,,,
889,real-time clock interrupt counter,即時時鐘中斷計數器,,,
890,real-time clock log,即時時鐘登錄,,,
891,real-time clock module,即時時鐘模組,,,
892,real-time clock time,即時時鐘時間,,,
893,real-time clock time-sharing,即時時鐘分時,實時時鐘分時 ,,
894,real-time clock word,即時時鐘字,,,
895,real-time clock	,即時時鐘,,,
896,real-time communication,即時通信,,,
897,real-time communication executive,即時通信執行,,,
898,real-time communication processing,即時通信處理,,,
899,real-time computer,即時電腦,實時計算機 ,,
900,real-time computer complex	,即時複合電腦,,,
901,real-time computer program,即時電腦程式,,,
902,real-time computing technique,即時計算技術,,,
903,real-time concurrency,即時並行,,,
904,real-time concurrency operation,即時並行操作,實時并發操作 ,,
905,real-time concurrent process,即時並行過程,,,
906,real-time constraint,即時約束,實時約束 ,,
907,real-time control,即時控制,實時控制 ,,
908,real-time control application,即時控制應用,,,
909,real-time control machine,即時控制機,,,
910,real-time control processor,即時控制處理機,,,
911,real-time control routine,即時控制常式,,,
912,real-time control subset,即時控制子集,,,
913,real-time control system,即時控制系統,,,
914,real-time correction,即時校正,,,
915,real-time data processing,即時資料處理,,,
916,real-time data reduction,即時資料縮減,,,
917,real-time data storage facility,即時資料儲存設施,,,
918,real-time data structure,即時資料結構,,,
919,real-time data transmission,即時資料傳輸,,,
920,real-time database,即時資料庫,實時數據庫 ,,
921,real-time database monitoring,即時資料庫監視,,,
922,real-time debug program,即時除錯程式,,,
923,real-time debug routine,即時除錯常式,,,
924,real-time debugger,即時除錯器,,,
925,real-time debugging,即時除錯,,,
926,real-time device,即時裝置,,,
927,real-time digital filtering,即時數位濾波,,,
928,real-time display oriented editor,即時顯示導向的編輯器,,,
929,real-time display system,即時顯示系統,,,
930,real-time distributed control network,即時分散式控制網路,,,
931,real-time editor,即時編輯器,,,
932,real-time embedded microprocessor system,即時嵌式微處理機系統,,,
933,real-time emulation,即時仿真,,,
934,real-time environment,即時環境,,,
935,real-time equalizer,即時均衡器,,,
936,real-time event,即時事件,,,
937,real-time execution monitoring,即時執行監視,,,
938,real-time executive,即時執行,實時執行程序 ,,
939,real-time executive BASIC,即時執行的BASIC語言,,,
940,real-time executive configuration,即時執行組態,,,
941,real-time executive routine,即時執行常式,實時執行例程 ,,
942,real-time executive system,即時執行系統,實時執行系統 ,,
943,real-time fail,即時故障,,,
944,real-time failure,即時故障,,,
945,real-time foreground job,即時前台作業,,,
946,real-time function,即時功能,,,
947,real-time garbage collection,即時廢料收集,,,
948,real-time graphics,即時圖學,,,
949,real-time histogram specification,即時直方圖規格,,,
950,real-time hypothesis classification algorithm,實時假設分類算法,,,
951,real-time hypothesis testing algorithm,實時假設測試算法,,,
952,real-time I/O routine,實時輸入輸出常式,,,
953,real-time identification,即時識別,,,
954,real-time incremental computer,即時增量計算機,,,
955,real-time information management,即時資訊管理,,,
956,real-time information system,即時資訊系統,,,
957,real-time input,即時輸入,實時輸入 ,,
958,real-time input/output,即時輸入輸出,,,
959,real-time insertion,即時插入,,,
960,real-time interface,即時介面,,,
961,real-time job,即時作業,,,
962,real-time link,即時鏈接,,,
963,real-time lock,即時鎖定,,,
964,real-time manufacturing information control system,即時製造資訊控制系統,,,
965,real-time microcomputer,即時微電腦,,,
966,real-time mode,即時模式,,,
967,real-time monitor,即時監視器,實時監控程序 ,,
968,real-time monitor software package,即時監視器軟體包,,,
969,real-time multicomputing,即時多計算,,,
970,real-time multimedia,即時多媒體,實時多媒體 ,,
971,real-time multiprocessing system,即時多處理系統,,,
972,real-time multitape Turing machine,即時多帶杜林機,,,
973,real-time on-line operation,即時連線操作,,,
974,real-time operating system,實時操作系統,實時操作系統 ,,
975,real-time operation,即時操作,,,
976,real-time operation ,即時運算,,,
977,real-time operation mode,即時操作模式,,,
978,real-time optical tracker,即時光追蹤器,,,
979,real-time output,即時輸出,實時輸出 ,,
980,real-time performance optimization,即時效能最佳化,,,
981,real-time phase,即時階段,,,
982,real-time priority,即時優先,,,
983,real-time process,即時處理程式,,,
984,real-time processing,即時處理,實時處理 ,,
985,real-time processing communication,即時處理通信,,,
986,real-time processing system,即時處理系統,,,
987,real-time processor,即時處理機,,,
988,real-time program,即時程式,,,
989,real-time program development system,即時程式開發系統,,,
990,real-time programming,即時程式設計,,,
991,real-time prototype analyzer,即時原型分析器,,,
992,real-time queue,實時隊列,,,
993,real-time ratio,即時比,,,
994,real-time recognizable,即時可辨識,,,
995,real-time relative addressing,即時相對定址,,,
996,real-time remote inquiry,即時遠程詢問,,,
997,real-time requirement,即時需求,,,
998,real-time response,即時回應,,,
999,real-time satellite computer,即時衛星電腦,,,
1000,real-time service,即時服務,,,
1001,real-time signal analysis,即時信號分析,,,
1002,real-time signal processing,即時信號處理,,,
1003,real-time simulation,即時模擬,,,
1004,real-time simulator,即時模擬器,,,
1005,real-time software,即時軟體,,,
1006,real-time software analysis,即時軟體分析,,,
1007,real-time software debugging,即時軟體除錯,,,
1008,real-time software engineering,即時軟體工程,,,
1009,real-time software system,即時軟體系統,,,
1010,real-time statement,即時敘述,,,
1011,real-time storage facility,即時儲存設施,,,
1012,real-time synchronization,即時同步,,,
1013,real-time system,即時系統,實時系統 ,,
1014,real-time system executive,即時系統執行程序,實時系統執行程序 ,,
1015,real-time system executives,即時系統執行程序,,,
1016,real-time system microprocessor,即時系統微處理機,,,
1017,real-time system modeling,即時系統模型化,,,
1018,real-time system programming,即時系統程式設計,,,
1019,real-time task,即時任務,,,
1020,real-time task scheduler,即時任務排程器,,,
1021,real-time testing classification algorithm,即時測試分類演算法,,,
1022,real-time time-sharing,即時分時,,,
1023,real-time traffic,即時交通,,,
1024,real-time trend panel,即時趨勢面板,,,
1025,real-time video,即時視訊,實時視頻 ,,
1026,real-time waveform,即時波形,,,
1027,real-time working,即時工作,,,
1028,real-time working ratio,即時工作比,,,
1029,reanswer signal,再應答信號,,,
1030,rear compression,尾部壓縮,,,
1031,rear end,後端,,,
1032,rear end compaction,後端緊密,,,
1033,rear end truncation,後端截斷,,,
1034,rear link,後鏈接,,,
1035,rear projection,後投影,,,
1036,rearrange,重安排,,,
1037,rearrangeable network,可重安排網路,可重排網 ,,
1038,rearrangement,重安排,,,
1039,rearrangement of input field,輸入欄重排,,,
1040,rearranging data item,重排資料項,,,
1041,reason code,理由碼,,,
1042,reason for interrupt,中斷理由,,,
1043,reasonable,合理的,,,
1044,reasonableness,合理性,,,
1045,reasonableness check,合理性檢查；合理性核對,,,
1046,reasonableness check table,合理性檢查表,,,
1047,reasonableness test,合理性測試,,,
1048,reasonableness tests tape,合理性測試帶,,,
1049,reasoning,推理；推論；推導,推理 ,,
1050,reasoning about beliefs,關於信念的推理,,,
1051,reasoning about knowledge,關於知識的推理,,,
1052,reasoning algorithm,推理演算法,,,
1053,reasoning backward,反向推理,,,
1054,reasoning mechanism,推理機制；推理機理,,,
1055,reasoning model,推理模型,推理模型 ,,
1056,reasoning network,推理網路,,,
1057,reasoning program,推理程式,,,
1058,reasoning status checker	,推理狀態核對器,,,
1059,reasoning strategy,推理策略,,,
1060,reassemble,重編；重裝配,,,
1061,reassembled multipacket message,重編多包訊息,,,
1062,reassembling,重新裝配,,,
1063,reassembly,重組；重組合,,,
1064,reassembly storage buffer,重組儲存緩衝器,,,
1065,reassign,重賦值；再分派；再指定,,,
1066,reassignment,重指定,,,
1067,rebalanced subtree,再平衡子樹,,,
1068,reblock,重組塊,,,
1069,reboot,再啟動,,,
1070,rebound,回跳,,,
1071,rebound distance,回跳距離,,,
1072,rebound table,回跳數表,,,
1073,rebuild maintenance,重建性維護,,,
1074,recalculation,重算,,,
1075,recalibrate,重校,,,
1076,recalibrate subroutine,重新校正次常式,,,
1077,recalibration,重新校正；再校正,,,
1078,recall,再呼叫；喚回；回憶,,,
1079,recall and precision curve,喚回與精度曲線,,,
1080,recall factor,喚回因子,,,
1081,recall index,喚回索引,,,
1082,recall memory key,喚回記憶鍵,,,
1083,recall ratio,再呼叫比率,,,
1084,recall signal,再呼叫信號,,,
1085,recall switch,再呼叫開關,,,
1086,recall-fallout plot,查全率－錯檢率曲線,,,
1087,recapitulation,摘要表,,,
1088,recast,再計算；重作,,,
1089,receipt,接收,,,
1090,receipt signal,接收信號,,,
1091,receive,接收,,,
1092,receive buffer,接收緩衝區,,,
1093,receive buffer chain,接收緩衝區鍊接,,,
1094,receive chain,接收鍊接,,,
1095,receive channel center frequency,接收通道中心頻率,,,
1096,receive console,接收控制台,,,
1097,receive control message,接收控制訊息,,,
1098,receive control predefined procedure,接收控制預定義程序,,,
1099,receive control text item,接收控制正文項,,,
1100,receive data buffer	,接收資料緩衝區,,,
1101,receive data register,接收資料暫存器,,,
1102,receive descriptor,接收描述符,,,
1103,receive descriptor list,接收描述符表,,,
1104,receive filter,接收濾波器,,,
1105,receive frame area,接收框區域,,,
1106,receive frequency range,接收頻率範圍,,,
1107,receive interrupt,接收中斷,,,
1108,receive interruption,接收中斷,,,
1109,receive leg,接收接腳,,,
1110,receive line,接收線路,,,
1111,receive not ready frame,接收未備妥框,,,
1112,receive pacing,接收定步,,,
1113,receive packet area,接收小包區,,,
1114,receive packet list,接收小包串列,,,
1115,receive port,接收埠,,,
1116,receive register,接收暫存器,,,
1117,receive selector,接收選擇器,,,
1118,receive sequence number,接收順序號碼,,,
1119,receive state variable,接收狀態變數,,,
1120,receive timeout,接收逾時,,,
1121,receive/send keyboard set	,收發鍵設定,,,
1122,received data circuit,接收數據電路,,,
1123,received data lead,接收資料引線,,,
1124,received data present,接收資料顯示,,,
1125,received data	,接收資料,,,
1126,received frame,接收框,,,
1127,received interruption,接收中斷,,,
1128,received polynomial,接收多項式,,,
1129,received processing program,接收處理程式,,,
1130,receive-in port,接收埠,,,
1131,receive-only device,唯收裝置,,,
1132,receive-only earth station,唯收地面站,,,
1133,receive-only page printer	,唯收頁式列印機,,,
1134,receive-only service,唯收服務,,,
1135,receive-only terminal,唯收終端,,,
1136,receive-only type reperforator,唯收型複穿孔機,,,
1137,receive-only typing reperforator	,唯收打字複穿孔機,,,
1138,receive-only	,唯收,,,
1139,receiver,接收器,接收器 ,,
1140,receiver card,接收卡；接收器板,,,
1141,receiver clock,接收器時鐘,,,
1142,receiver directory,接收機目錄,,,
1143,receiver gating,接收機閘控,,,
1144,receiver isolation,接收機隔離,,,
1145,receiver only tape reperforator	,僅收紙帶複打孔器,,,
1146,receiver queue,接收機佇列,,,
1147,receiver ready,接收器備妥,,,
1148,receiver signal,接收機信號,,,
1149,receiver/transmitter,收發機,,,
1150,receiver/transmitter communication controller,收發機通信控制器,,,
1151,receiving,接收,,,
1152,receiving character position,接收字元位置,,,
1153,receiving conversion,接收轉換,,,
1154,receiving converter,接收轉換器,,,
1155,receiving cycle,接收週期,,,
1156,receiving data item,接收中資料項,,,
1157,receiving end,接收端,接收端 ,,
1158,receiving end crossfire,接收端交射,,,
1159,receiving end crosstalk,接收端串音,,,
1160,receiving entity,接收實體,,,
1161,receiving gate,接收閘,接收門 ,,
1162,receiving item,接收項目,,,
1163,receiving job,接收作業,,,
1164,receiving loop loss,接收迴路損耗,,,
1165,receiving magazine,接收卡槽,,,
1166,receiving margin,接收容限,,,
1167,receiving node,接收節點,,,
1168,receiving page printer,接收頁式列印機,,,
1169,receiving perforator,接收打孔機,,,
1170,receiving register,接收暫存器,,,
1171,receiving sequence,接收序列,,,
1172,receiving signal conversion equipment,接收信號轉換設備,,,
1173,receiving station,接收站,,,
1174,receiving transport entity,接收傳送實體,,,
1175,receiving tray,接收托盤,,,
1176,receptacle,插座,,,
1177,reception,接收；承,,,
1178,reception channel,接收通道,,,
1179,reception congestion,接收擁擠,,,
1180,receptivity,接收性能；感受性,,,
1181,recessed surface,凹面,,,
1182,recharge,再充電；再裝填；再裝料,,,
1183,recheck,重檢查,,,
1184,recipher,密碼文件；譯成密碼,,,
1185,recipient,接受者,接受者 ,,
1186,recipient processor,接收端處理機,,,
1187,reciprocal,互逆；互反；倒數,,,
1188,reciprocal action,互逆作用,,,
1189,reciprocal basis,互逆基；對偶基,,,
1190,reciprocal bilinear form,互逆雙線性形式,,,
1191,reciprocal coefficient,反係數,,,
1192,reciprocal communication,互逆通信,,,
1193,reciprocal cross-section,截面值倒數；倒截面,,,
1194,reciprocal difference,倒數差分,,,
1195,reciprocal digital networks,互逆數位網絡,,,
1196,reciprocal eigenvalue,倒數特徵值,,,
1197,reciprocal expression,倒數表式,,,
1198,reciprocal iteration algorithm,互反疊代算法,,,
1199,reciprocal kernel,互反核,,,
1200,reciprocal multiplication,反乘法,,,
1201,reciprocal net,互逆網,,,
1202,reciprocal network,互逆網路,,,
1203,reciprocal one to one correspondence,互逆一對一對應,,,
1204,reciprocal polynomial,互反多項式,,,
1205,reciprocal proportion,倒數比例,,,
1206,reciprocal relationship,互反關係,,,
1207,reciprocal space,互反空間,,,
1208,reciprocal spectrum,逆譜,,,
1209,reciprocal square root,互反平方根,,,
1210,reciprocal table,倒數表,,,
1211,reciprocal value,倒數值,,,
1212,reciprocate,往復；互惠,,,
1213,reciprocating motion,往復運動,,,
1214,reciprocator,倒數器,,,
1215,reciprocity,互反性,,,
1216,reciprocity formula,互反性公式,,,
1217,reciprocity law,互反性定律,,,
1218,reciprocity theorem,互反性定理,,,
1219,recirculating,再循環,,,
1220,recirculating loop,再循環迴路,,,
1221,recirculating loop frequency,再循環迴路頻率,,,
1222,recirculating loop memory,再循環迴路記憶體,,,
1223,recirculating memory,再循環記憶體,,,
1224,recirculating network,再循環網路,循環網 ,,
1225,recirculating state,再循環狀態,,,
1226,recirculating storage,再循環儲存,,,
1227,recirculating store,再循環儲存,,,
1228,recirculation,再循環,,,
1229,reclaim of a page,頁面收回,,,
1230,reclaimer,回收器,回收程序 ,,
1231,reclamation,回收；取回；開拓,,,
1232,recoding,重編碼,,,
1233,recognition,辨識,識別 ,,
1234,recognition algorithm,識別算法,,,
1235,recognition and control processor,識別與控制處理機,,,
1236,recognition device,識別裝置,,,
1237,recognition font,識別字型,,,
1238,recognition gate,辨識閘,,,
1239,recognition logic,識別邏輯,,,
1240,recognition machine,識別機,,,
1241,recognition matrix,識別矩陣,,,
1242,recognition network,識別網路,,,
1243,recognition of handwritten alphanumeric character,手寫文數字元辨識,,,
1244,recognition process,識別過程,,,
1245,recognition processor,識別處理機,,,
1246,recognition program,識別程式,,,
1247,recognition space,識別空間,,,
1248,recognition system,識別系統,,,
1249,recognition time,辨識時間；辨認時間,,,
1250,recognition unit,辨識裝置,,,
1251,recognizable character,可辨識字元,,,
1252,recognizable character set,可辨識字元集,,,
1253,recognizable pattern,可辨識型樣,,,
1254,recognizable set,可辨識集,,,
1255,recognize circuit,辨識電路,,,
1256,recognized address,辨識位址,,,
1257,recognized by automation language,自動機語言辨識,,,
1258,recognized operating agency,認可的電信機構,[經]認可的運營機構 ,,
1259,Recognized private operating agency,認可的私營電信機構,,,
1260,recognized sum,辨識總數,,,
1261,recognizer,辨識器,,,
1262,recognizing ability,辨識能力,,,
1263,recognizing color relationships,辨識色彩關係,,,
1264,recognizing language,辨識語言,,,
1265,recognizing machine,辨識機,,,
1266,recognizing type relationships,辨識類型關係,,,
1267,recoil,重繞,,,
1268,recombination,復合,,,
1269,recombination action,復合作用,,,
1270,recombination center,復合中心,,,
1271,recombination coefficient,復合係數,,,
1272,recombination current,復合電流,,,
1273,recombination time,復合時間,,,
1274,recombining,重新組合,,,
1275,recommendation,推薦；建議,,,
1276,recommendation format,建議格式,,,
1277,recommendation limit,建議極限,,,
1278,recompaction,再緊湊法,再壓縮 ,,
1279,recompilation,重新編譯；再編譯,,,
1280,recompile,重新編譯；再編譯,,,
1281,recompility,重新編譯性,,,
1282,recomplementation,再求補；再補法,,,
1283,recompute,重算,,,
1284,reconciliation procedure,調解程序,,,
1285,reconditioning,重調節；重整,,,
1286,reconditioning circuit,重調節電路,,,
1287,reconfigurable array computer,可重組態陣列計算機,,,
1288,reconfigurable computer system,可重組態計算機系統,,,
1289,reconfigurable front end processor,可重組態前端處理機,,,
1290,reconfigurable microcomputer network,可重組態微電腦網路,,,
1291,reconfigurable modules manipulator system	,可重組態模組調處器系統,,,
1292,reconfigurable multimicroprocessors,可重組態多微處理機,,,
1293,reconfigurable system,可重組態系統,可重構系統 ,,
1294,reconfiguration,重組態,重配置 ,,
1295,reconfiguration console,重組態控制台,,,
1296,reconfiguration ladder diagram,重組態梯形圖,,,
1297,reconfiguration system,重組態系統,,,
1298,reconfiguration waveform,重組態波形,,,
1299,reconfigure,重組態,,,
1300,reconnection,重接；重聯,重新連接 ,,
1301,reconstitute,重建,,,
1302,reconstitution,重建,,,
1303,reconstitution of data,資料重建,,,
1304,reconstruct program,重建程式,,,
1305,reconstructed image,重建影像,,,
1306,reconstructed sample,重建樣本,,,
1307,reconstructing beam,重建光束,,,
1308,reconstruction,重建,重建 ,,
1309,reconstruction conjecture,重建推測,,,
1310,reconstruction filter,重建濾波器,重建濾波器 ,,
1311,reconstruction of data,資料重建,,,
1312,reconvergent fan-out,重收斂扇出；再匯聚扇出,重匯聚扇出 ,,
1313,reconverging fan-out,再收斂扇出,,,
1314,reconverging fan-out path,再收斂扇出路徑,,,
1315,record,記錄,記錄 ,,
1316,record access block,記錄存取塊,,,
1317,record access management,記錄存取管理,,,
1318,record access mechanism,記錄存取機構,,,
1319,record access method,記錄存取方法,,,
1320,record access mode,記錄存取模式,,,
1321,record access mode switching,記錄存取模式交換,,,
1322,record access path,記錄存取路徑,,,
1323,record access stream,記錄存取流,,,
1324,record access type,記錄存取型式,,,
1325,record accessing,記錄存取,,,
1326,record address file,記錄位址檔案,,,
1327,record aggregate,記錄聚合,,,
1328,record area,記錄區域,,,
1329,record attribute,記錄屬性,,,
1330,record based system,記錄為基的系統,,,
1331,record block,記錄塊,,,
1332,record blocking,記錄編塊,,,
1333,record blocking/deblocking,記錄編塊／解塊,,,
1334,record button,記錄按鈕；錄音按鈕,,,
1335,record carrier,記錄載體,,,
1336,record cell,記錄格,,,
1337,record chain,記錄鍊,,,
1338,record chart,記錄圖,,,
1339,record check time,記錄檢查時間,,,
1340,record class,記錄類,,,
1341,record clustering,記錄叢集,,,
1342,record collection,記錄收集,,,
1343,record component,記錄成分,,,
1344,record component syntax,記錄成分語法,,,
1345,record condition,記錄條件,,,
1346,record control block,記錄控制塊,,,
1347,record control program,記錄控制程式,,,
1348,record control schedule,記錄控制排程,,,
1349,record control time system,記錄控制時間系統,,,
1350,record control type error,記錄控制型錯誤,,,
1351,record control word,記錄控制字,,,
1352,record conversion,記錄轉換,,,
1353,record conversion system,記錄轉換系統,,,
1354,record count,記錄計數,,,
1355,record cross reference,記錄對照參考,,,
1356,record current optimizer,記錄現行最佳化器,,,
1357,record deblocking,記錄解塊,,,
1358,record declaration,記錄宣告,,,
1359,record definition,記錄定義,,,
1360,record definition field,記錄定義欄,,,
1361,record deletion,記錄刪除,,,
1362,record description,記錄描述,,,
1363,record description entry,記錄描述項,,,
1364,record description format,記錄描述格式,,,
1365,record description structure,記錄描述結構,,,
1366,record description word,記錄描述字,,,
1367,record descriptor,記錄描述符,,,
1368,record designator,記錄指定符,,,
1369,record discriminator,記錄鑑別器,,,
1370,record entry,記錄人口；記錄登記項,,,
1371,record equipment,記錄設備,,,
1372,record file,記錄檔案,,,
1373,record file address	,記錄檔案位址,,,
1374,record format,記錄格式,,,
1375,record format descriptor,記錄格式描述符,,,
1376,record format level identifier,記錄格式位準識別符,,,
1377,record format message,記錄格式訊息,,,
1378,record format option,記錄格式選項,,,
1379,record format overhead,記錄格式額外位元組,,,
1380,record gap,記錄間隙,,,
1381,record group,記錄組,,,
1382,record head,記錄頭,,,
1383,record header,記錄標頭,,,
1384,record heading,記錄標頭,,,
1385,record I/O,記錄輸入輸出,,,
1386,record ID access,記錄識別存取,,,
1387,record identification,記錄識別,,,
1388,record identification indicator,記錄識別指示器,,,
1389,record identifier,記錄識別符,,,
1390,record identify number,記錄識別號,,,
1391,record ignored,無用記錄,,,
1392,record in external file,外部檔案記錄,,,
1393,record instance,記錄實例,,,
1394,record interface,記錄介面,,,
1395,record key,記錄鍵,,,
1396,record layout,記錄布局；記錄布置,,,
1397,record length,記錄長度,記錄長度,,
1398,record length indicator,記錄長度指示器,,,
1399,record length specifier,記錄長度說明符,,,
1400,record level,記錄位準,,,
1401,record level access,記錄位準存取,,,
1402,record level specifications,記錄位準規格,,,
1403,record list,記錄列表,,,
1404,record location mode,記錄位置模式,,,
1405,record lock,記錄鎖定,記錄鎖定 ,,
1406,record locking,記錄鎖定,,,
1407,record management,記錄管理,,,
1408,record management services	,記錄管理服務程式,,,
1409,record manager,記錄管理器,,,
1410,record mark,記錄標示,,,
1411,record medium,記錄媒體；記錄介質,,,
1412,record message,記錄訊息,,,
1413,record mode,記錄模式,,,
1414,record name,記錄名稱；記錄名字,,,
1415,record number,記錄號碼,,,
1416,record occurrence,記錄出現,,,
1417,record offset,記錄偏移,,,
1418,record operation,記錄操作,,,
1419,record option,記錄選項；記錄任選,,,
1420,record ordering,記錄定序,,,
1421,record oriented,記錄導向,,,
1422,record oriented data,記錄導向資料,,,
1423,record oriented data transmission,記錄導向資料傳輸,,,
1424,record oriented device,記錄導向裝置,,,
1425,record oriented file,記錄導向檔案,,,
1426,record oriented index,記錄導向索引,,,
1427,record oriented input,記錄導向輸入,,,
1428,record oriented input/output,記錄導向輸入輸出,,,
1429,record oriented output,記錄導向輸出,,,
1430,record oriented statement,記錄導向敘述,,,
1431,record overflow,記錄溢出,,,
1432,record partitioning,記錄分區,,,
1433,record playback robot,教導重現式機器人,,,
1434,record position,記錄位置,,,
1435,record ready,記錄就緒,,,
1436,record reference vector	,記錄參考向量,,,
1437,record release,記錄釋放,,,
1438,record resolved index,歸錄索引,,,
1439,record retrieval,記錄檢索,,,
