編號,原文,臺灣用語,大陸用語,其他用語,
689,heat transfer printer,熱轉印印表機,熱轉印印刷機 ,,
690,heat treatment,熱處理,,,
691,heater,加熱器,,,
692,heater block,加熱器組件,,,
693,heater type tube,加熱式電子管,,,
694,heaterless tube,直熱式電子管,,,
695,heating and ventilation,加熱與通風,,,
696,heating coil,加熱線圈,,,
697,heating computer,加熱計算機,,,
698,heating current,加熱電流,,,
699,heating effect,熱效應,,,
700,heating electrode,加熱電極,,,
701,heating element,加熱元件,,,
702,heating equipment,加熱設備,,,
703,heating rate,加熱速率,,,
704,heating stylus,熱尖筆,,,
705,heating time,加熱時間,,,
706,heavy,重,,,
707,heavy duty,耐用；高負載,,,
708,heavy duty load,重負載,,,
709,heavy duty tape,重負載磁帶,,,
710,heavy load,重負載,,,
711,heavy route,重路線,,,
712,heavy route circuit,重路線電路,,,
713,heavy route earth station,重路線地面站,,,
714,heavy route station,重路線站,,,
715,heavy seeding,重播種,,,
716,heavy system work-load,重系統工作量,,,
717,heavy traffic,高流量,,,
718,heavy traffic time,高流量時間,,,
719,heavy-tailed distribution,重尾分布,重尾分布 ,,
720,hectometer,百米,,,
721,hectometric wave,百米波,,,
722,hectovolt,百伏特,,,
723,hectowatt,百瓦特,,,
724,hedge tree,籬笆樹,,,
725,Hei Ti,黑體,黑體 ,,
726,height,高度,,,
727,height above average terrain,超過平均地面高度,,,
728,height balanced binary tree,二元樹高度平衡,,,
729,height balanced tree,高度平衡樹,,,
730,height computer,高度計算機,,,
731,height control,高度控制,,,
732,height finder,高度尋檢器,,,
733,height gain,高度增益,,,
734,height indicator,高度指示器,,,
735,height pattern,高度型樣,,,
736,height reply analysis processor,高度回答分析處理機,,,
737,height simulator,高度模擬器,,,
738,height-balanced tree,高度平衡樹,高度平衡樹 ,,
739,heir pointer,後繼指標,,,
740,held terminal,受阻終端機,,,
741,helical line,螺旋線,,,
742,helical polarization,螺旋極化,,,
743,helical scan,螺旋掃瞄,螺旋掃描 ,,
744,helicoid,螺旋面,,,
745,helicopter performance computer,直升機效能計算機,,,
746,heliograph,日光反射信號器,,,
747,helix,螺旋線,,,
748,helix printer,螺旋型列印機,,,
749,hello,招呼,,,
750,hello screen,招呼螢幕,,,
751,helmet,頭盔,頭盔 ,,
752,help,求助,,,
753,help agent,幫助代理,幫助主體, *幫手主體 ,,
754,help file,求助檔案,,,
755,help form,求助表格,,,
756,help form name,求助表格名稱,,,
757,help function,求助功能,,,
758,help key,求助鍵,,,
759,help library,求助程式館,,,
760,help menu,求助選項單,,,
761,help message,求助訊息,,,
762,help panel,求助面板,,,
763,help program,求助程式,,,
764,help screen,求助螢幕,,,
765,help support,求助支援,,,
766,help system,求助系統,,,
767,help text,求助本文,,,
768,help user action routine,求助用戶作用常式,,,
769,help word,求助字,,,
770,hemicontinuous,半連續,,,
771,hemivariate,半變數,,,
772,hemivariate functional,半變數函數,,,
773,heptode,七極管,,,
774,Herbrand base,埃爾布朗基,埃爾布朗基 ,,
775,Hercules card,單色圖形卡,,,
776,Hercules graphics adapter,單色圖形配接器,,,
777,Hercules graphics card,單色圖形卡,,,
778,Hercules monochrome adapter,單色配接器,,,
779,hermaphroditic connector,同性連接器,,,
780,hermetic,密封,,,
781,hermetic package,密封包,,,
782,hermetic seal,密封,,,
783,hermetically sealed,氣密封,,,
784,Hermite,賀米特,,,
785,Hermite function,埃爾米特函數,埃爾米特函數 ,,
786,Hermitian form,赫密特形式,,,
787,Hermitian matrix,赫密特矩陣,,,
788,hertz,赫,,,
789,hesitation,暫停,,,
790,hetero chromous,異類；差同步；異色,,,
791,hetero chromous computer,異類計算機,,,
792,hetero chromous database,異類資料庫,,,
793,hetero chromous multiprocessor,異類多處理機,,,
794,hetero chromous network,異類網路,,,
795,hetero chromous structure,異類結構,,,
796,hetero chromous system,異類系統,,,
797,hetero crystal,異質晶體,,,
798,hetero epitaxial optical waveguide,異質外延光學波導,,,
799,hetero epitaxy,異質外延,,,
800,hetero junction,異質連接,,,
801,heterodyne,外差,,,
802,heterodyne conversion,外差轉換,,,
803,heterodyne interference,外差干擾,,,
804,heterodyne method,外差法,,,
805,heterodyne oscillator,外差振盪器,,,
806,heterodyne reception,外差接收,,,
807,heterodyne repeater,外差轉發器,,,
808,heterodyning,外差作用,,,
809,heterogeneity,非齊性,,,
810,heterogeneous,異質的,,,
811,heterogeneous agent,異質代理,異構主體 ,,
812,heterogeneous binary tree,異質二元樹,,,
813,heterogeneous cluster,異質叢集,異構機群 ,,
814,heterogeneous computer,異質計算機,,,
815,heterogeneous computer network,異質性電腦網路；混合電腦網路,,,
816,heterogeneous computer system,異質計算機系統,,,
817,heterogeneous computing,異質計算,異構計算 ,,
818,heterogeneous database,異質資料庫,,,
819,heterogeneous database management,異質資料庫管理,,,
820,heterogeneous group,異質群,,,
821,heterogeneous information,異質資訊,,,
822,heterogeneous light,異質光,,,
823,heterogeneous microprocessor,異質微處理機,,,
824,heterogeneous multiplex,異質多工,,,
825,heterogeneous multiplexing,異質多工,,,
826,heterogeneous multiprocessor,異質多處理機,異構[型]多處理機 ,,
827,heterogeneous network,異質網路,,,
828,heterogeneous object model,異質物件模型,非均勻對象模型 ,,
829,heterogeneous structure,異質結構,,,
830,heterogeneous system,異質系統,異構型系統 ,,
831,heuristic,試探,,,
832,heuristic algorithm,試探演算法,啟發式算法 ,,
833,heuristic approach,試探途徑,啟發式方法 ,,
834,heuristic binary file index,試探二進制檔案索引,,,
835,heuristic classification,試探分類,,,
836,heuristic decision,試探決策,,,
837,heuristic factory,試探工廠,,,
838,heuristic function,試探函數,啟發式函數 ,,
839,heuristic inference,試探推理,啟發式推理 ,,
840,heuristic information,試探訊息,啟發式信息 ,,
841,heuristic knowledge,試探知識,啟發式知識 ,,
842,heuristic method,試探法,試探法 ,,
843,heuristic optimization,試探最佳化,,,
844,heuristic path algorithm,試探路徑演算法,,,
845,heuristic power,試探能力,,,
846,heuristic problem solution,試探問題解,,,
847,heuristic problem solving,試探問題求解,,,
848,heuristic procedure,試探程序,,,
849,heuristic program,試探程式,啟發式程序 ,,
850,heuristic programming,試探程式設計,,,
851,heuristic pruning,試探修剪,,,
852,heuristic pruning of game tree,競賽樹的試探修剪,,,
853,heuristic routine,試探性常式,,,
854,heuristic rule,試探規則,啟發式規則 ,,
855,heuristic search,試探式搜尋,啟發式搜索 ,,
856,heuristic search techniques,試探搜尋技術,,,
857,heuristic searching,試探搜尋,,,
858,heuristic technique,試探技術,啟發式技朮 ,,
859,heuristically programmed algorithmic computer,試探程式算法計算機,,,
860,heuristically programmed algorithmic,試探程式算法,,,
861,heuristics,試探式,,,
862,Hewlett-Packard graphics language,HP圖形語言,,,
863,Hewlett-Packard,惠普公司,,,
864,hex buffer,六緩衝器,,,
865,hex dump,六傾印,,,
866,hex head screw,六角螺釘,,,
867,hex inverter,六反向器,,,
868,hex pad,六角墊片,,,
869,hexadecimal,十六進位,,,
870,hexadecimal addition,十六進加法,,,
871,hexadecimal address,十六進制位址,,,
872,hexadecimal base,十六進基底,,,
873,hexadecimal calculator,十六進計算器,,,
874,hexadecimal character,十六進字元,,,
875,hexadecimal code,十六進碼,,,
876,hexadecimal constant,十六進常數,,,
877,hexadecimal conversion table,十六進轉換表,,,
878,hexadecimal digit,十六進數位,十六進制數字 ,,
879,hexadecimal floating point,十六進浮點,,,
880,hexadecimal format,十六進格式,,,
881,hexadecimal keyboard,十六進鍵盤,,,
882,hexadecimal listing,十六進位列表,,,
883,hexadecimal microcode,十六進微碼,,,
884,hexadecimal multiplication,十六進乘法,,,
885,hexadecimal notation,十六進記法,,,
886,hexadecimal number,十六進號碼,,,
887,hexadecimal number system,十六進位數系統；十六進制,,,
888,hexadecimal numeral,十六進位數,,,
889,hexadecimal point,十六進小數點,,,
890,hexadecimal self-defining term,十六進自定義項,,,
891,hexadecimal symbolic loader,十六進符號載入器,,,
892,hexadecimal system,十六進系統,十六進制 ,,
893,hexadecimal to binary,十六進制轉二進制,,,
894,hexadecimal value,十六進值,,,
895,hexaformat,六格式,,,
896,hexode,六極管,,,
897,hibernate state,冬眠狀態,,,
898,hibernation,冬眠,,,
899,HIC,併合積體電路,混合集成電路 ,,
900,hidden attribute,隱含屬性,隱含屬性 ,,
901,hidden bit,隱藏位元,,,
902,hidden character,隱藏字元,隱藏字符,,
903,hidden code,隱藏碼,,,
904,hidden computer,隱藏計算機,,,
905,hidden data,隱藏資料,,,
906,hidden entity,隱藏實體,,,
907,hidden field,隱藏欄,,,
908,hidden file,隱藏式檔案,隱藏文件 ,,
909,hidden layer,隱藏層,,,
910,hidden line,隱藏線,隱線 ,,
911,hidden line algorithm,隱藏線演算法,,,
912,hidden line elimination,隱藏線消除,,,
913,hidden line plot,隱藏線繪圖,,,
914,hidden line removal,隱藏線移去,隱藏線消除 ,,
915,hidden Markov model,隱馬可夫模型,隱馬爾可夫模型 ,,
916,hidden memory,隱藏記憶體,,,
917,hidden optimization,隱藏式最佳化,,,
918,hidden refresh logic,隱藏再新邏輯,,,
919,hidden stack,隱藏堆疊,隱式棧 ,,
920,hidden surface,隱藏面,隱面 ,,
921,hidden surface algorithm,隱藏面演算法,,,
922,hidden surface elimination,隱藏面消除,,,
923,hidden surface removal,隱藏面移去,隱藏面消除 ,,
924,hidden symbol,隱藏符號,,,
925,hidden unit,隱藏單元,,,
926,hidden variable,隱藏變數,,,
927,hide,隱藏,,,
928,hierarchic direct access method,階層直接存取方法,,,
929,hierarchic direct organization,階層直接組織,,,
930,hierarchic indexed direct access method,階層索引直接存取方法,,,
931,hierarchic indexed sequential access method,階層索引順序存取方法,,,
932,hierarchic sequence,階層順序,,,
933,hierarchic sequential access method,階層順序存取方法,,,
934,hierarchical,階層式,,,
935,hierarchical abstract computer,階層式摘要計算機,,,
936,hierarchical abstract machine methodology,階層式抽象機方法學,,,
937,hierarchical access method,階層式存取法,,,
938,hierarchical approach,階層式方式,,,
939,hierarchical array processor,階層式陣列處理機,,,
940,hierarchical Boolean function,階層式布林函數,,,
941,hierarchical cataloging structure,階層式編目結構,,,
942,hierarchical chart,階層式圖,層次結構圖 ,,
943,hierarchical classification,階層式分類,,,
944,hierarchical clustering,階層式叢集,,,
945,hierarchical computer network,階層式電腦網路,,,
946,hierarchical control,階層式控制,遞階控制, *分級控制 ,,
947,hierarchical data link control,階層式資料鏈接控制,,,
948,hierarchical data model,階層式資料模型,層次數據模型 ,,
949,hierarchical data structure,階層式資料結構,,,
950,hierarchical database,階層式資料庫,層次數據庫 ,,
951,hierarchical decomposition,階層式分解,層次分解 ,,
952,hierarchical description,階層式描述,,,
953,hierarchical design,階層式設計,,,
954,hierarchical design method,階層式設計法,,,
955,hierarchical development methodology,階層式發展方法論,,,
956,hierarchical dialogue structure,階層式對話結構,,,
957,hierarchical direct access method,階層式直接存取法,,,
958,hierarchical directed graph,階層式有向圖,,,
959,hierarchical directory structure,階層式目錄結構,,,
960,hierarchical distributed multiprocessor,階層式分散式多處理機,,,
961,hierarchical distributed processing system,階層式分散處理系統,,,
962,hierarchical file,階層式檔案,,,
963,hierarchical file model,階層檔案模型,,,
964,hierarchical file structure,階層式檔案結構,,,
965,hierarchical file system,階層式檔案系統,層次式文件系統 ,,
966,hierarchical form,階層式表格,,,
967,hierarchical fuzzy controller,階層式乏晰控制器,,,
968,hierarchical graph,階層圖,,,
969,hierarchical graph language,階層式圖形語言,,,
970,hierarchical image understanding model,階層式影像理解模型,,,
971,hierarchical index,階層式索引,,,
972,hierarchical indexed direct access method,階層式索引直接存取法,,,
973,hierarchical indexed sequential access method,階層式索引順序存取法,,,
974,hierarchical information control system,階層式資訊控制系統,,,
975,hierarchical information structure,階層式資訊結構,,,
976,hierarchical intelligence,階層式智慧,,,
977,hierarchical intelligent control,階層式智慧控制,,,
978,hierarchical interrupt,階層式中斷,,,
979,hierarchical laboratory automation system,階層式實驗室自動化系統,,,
980,hierarchical language,階層式語言,,,
981,hierarchical level approach,階層式途徑,,,
982,hierarchical logic high level,階層式邏輯高位準,,,
983,hierarchical management,階層式管理,分級管理 ,,
984,hierarchical memory storage,階層式記憶體儲存,,,
985,hierarchical memory system,階層式記憶體系統,層次存儲系統, *分級存儲系統 ,,
986,hierarchical model,階層式模型,層次模型 ,,
987,hierarchical model of program,程式階層式模型,,,
988,hierarchical monitor,階層式監視器,,,
989,hierarchical multiprogramming,階層式多程式設計,,,
990,hierarchical nesting,階層式巢套,,,
991,hierarchical network,階層式網路,分級網, *層次網 ,,
992,hierarchical network architecture,階層式網路架構,,,
993,hierarchical network node,階層式網路節點,,,
994,hierarchical operation system,階層式作業系統,,,
995,hierarchical organization,階層式組織,,,
996,hierarchical path,階層式路徑,,,
997,hierarchical planning,階層式規劃,,,
998,hierarchical pointer,階層式指標,,,
999,hierarchical prioritization scheme,階層式優先方案,,,
1000,hierarchical problem structure,階層式問題結構,,,
1001,hierarchical production system,階層式生產系統,,,
1002,hierarchical record type,階層式記錄型式,,,
1003,hierarchical report,階層式報表,,,
1004,hierarchical sequence key,階層式順序鍵,層次序列鍵碼 ,,
1005,hierarchical sequential,階層式順序,,,
1006,hierarchical sequential access method,階層式順序存取方法,,,
1007,hierarchical sequential organization,階層式順序組織,,,
1008,hierarchical serial ordering,階層串列排序,,,
1009,hierarchical service system,階層式服務系統,,,
1010,hierarchical set,階層式集合,,,
1011,hierarchical simulation,階層式模擬,,,
1012,hierarchical storage manager,階層式儲存管理器,,,
1013,hierarchical storage system,階層式儲存系統,,,
1014,hierarchical structure,階層式結構,層次結構 ,,
1015,hierarchical structure production control,階層式結構生產控制,,,
1016,hierarchical structure support,階層式結構支援,,,
1017,hierarchical structured query,階層式結構化,,,
1018,hierarchical system,階層式系統,,,
1019,hierarchical tree structure,階層式樹狀結構,,,
1020,hierarchical tree system,階層式樹形系統,,,
1021,hierarchically distributed robot control system,階層式分散機器人控制系統,,,
1022,hierarchically intelligent control,階層式智慧控制,,,
1023,hierarchically replicated banking database,階層式複製銀行資料庫,,,
1024,hierarchically structured system,階層式結構系統,,,
1025,hierarchically synchronized network,階層式同步網路,,,
1026,hierarchy,階層,層次 ,,
1027,hierarchy access time,階層存取時間,,,
1028,hierarchy capacity,階層容量,,,
1029,hierarchy chart,階層圖,,,
1030,hierarchy computer control system,階層計算機控制系統,,,
1031,hierarchy configuration,階層組態,,,
1032,hierarchy control,階層控制,,,
1033,hierarchy control system,階層控制系統,,,
1034,hierarchy cost,階層價格,,,
1035,hierarchy data structure,階層資料結構,,,
1036,hierarchy language,階層語言,,,
1037,hierarchy manager,階層管理器,,,
1038,hierarchy model,階層模型,,,
1039,hierarchy number,階層式數,,,
1040,hierarchy number of procedure,程序層次編號,,,
1041,hierarchy of activity,活動階層,,,
1042,hierarchy of argument type,變元類型階層,,,
1043,hierarchy of block,程式塊層次,,,
1044,hierarchy of control,控制階層,,,
1045,hierarchy of data,資料階層,,,
1046,hierarchy of high level language processor,高階語言處理機的階層,,,
1047,hierarchy of information storage,資訊儲存階層,,,
1048,hierarchy of interpretive modules,解譯模組的階層,,,
1049,hierarchy of interruption priority,中斷優先權階層,,,
1050,hierarchy of layer,階層式層次,,,
1051,hierarchy of mask,遮罩階層,,,
1052,hierarchy of memory,記憶階層,,,
1053,hierarchy of operations,操作階層,,,
1054,hierarchy of subnet,子網階層,子網層次 ,,
1055,hierarchy plan,階層計畫,,,
1056,hierarchy plus input process output,階層加輸入處理輸出,,,
1057,hierarchy segment,階層段,,,
1058,hierarchy segment theorem,階層段定理,,,
1059,hierarchy system,階層系統,,,
1060,hieroglyph,象形文字,,,
1061,hi-fi,高傳真,高保真 ,,
1062,high,高,,,
1063,high accuracy data,高準確度資料,,,
1064,high accuracy data transmission system,高準確度資料傳輸系統,,,
1065,high accuracy formula,高準確度公式,,,
1066,high accuracy radar data transmission system,高準確度雷達資料傳輸系統,,,
1067,high activity data processing,高活動率資料處理,,,
1068,high address,高位位址,,,
1069,high and low temperature cycle,高低溫度循環,,,
1070,high availability,高可用性,,,
1071,high availability message communication system,高可用性訊息通訊系統,,,
1072,high bandwidth LAN,高頻寬區域網路,,,
1073,high bandwidth link,高頻寬鏈路,,,
1074,high bit rate,高位元率,,,
1075,high bound,高限,,,
1076,high byte,高位元組,,,
1077,high byte enable,高位元組賦能,,,
1078,high byte strobe,高位元組選通,,,
1079,high capacity,高容量,,,
1080,high capacity communication,高容量通訊,,,
1081,high capacity mobile telecommunications system,高容量移動電信系統,,,
1082,high capacity system,高容量系統,,,
1083,high color,高彩色,,,
1084,high conductivity,高導電性,,,
1085,high contrast,高對比,,,
1086,high current hybrids,高電流併合電路,,,
1087,high data storage system,高資料率儲存系統,,,
1088,high definition television,高定義電視；高畫質電視,高清晰度電視 ,,
1089,high density assembly,高密度組合,高密度裝配 ,,
1090,high density bipolar,高密度雙極,,,
1091,high density bipolar code,高密度雙極性碼,,,
1092,high density buffer,高密度緩衝器,,,
1093,high density center,高密度中心,,,
1094,high density data,高密度資料,,,
1095,high density data system,高密度資料系統,,,
1096,high density data transmitter,高密度資料發送器,,,
1097,high density digital recording,高密度數位記錄,,,
1098,high density digital tape,高密度數位磁帶,,,
1099,high density digital tape recorder,高密度數位磁帶記錄器,,,
1100,high density electronic packaging,高密度電子封裝,,,
1101,high density encode model,高密度編碼模型,,,
1102,high density flexible,高密度彈性,,,
1103,high density logic,高密度邏輯,,,
1104,high density multitrack recording,高密度多軌記錄,,,
1105,high density packaging,高密度封裝,高密度組裝 ,,
1106,high density recording,高密度記錄,,,
1107,high density storage,高密度儲存器,,,
1108,high density tape,高密度磁帶,,,
1109,high density traffic,高密度流量,,,
1110,high density,高密度,,,
1111,high dimensional indexing,高維索引,高維索引 ,,
1112,high dimensional pattern grammar,高維型樣文法,,,
1113,high dynamic user equipment,高動態用戶設備,,,
1114,high electron mobility transistor,高電子移動性電晶體,,,
1115,high end,高層次；高級型,,,
1116,high energy,高能量,,,
1117,high energy gas laser,高能氣體雷射,,,
1118,high energy laser beam,高能量雷射波束,,,
1119,high energy laser system,高能雷射系統,,,
1120,high energy physics laboratory,高能物理實驗室,,,
1121,high energy tape,高能磁帶,,,
1122,high fidelity,高保真度,,,
1123,high frequency amplifier,高頻放大器,,,
1124,high frequency and high resolution colour printing,高頻及高解析度彩色列印,,,
1125,high frequency carrier,高頻載波,,,
1126,high frequency carrier telegraphy,高頻載波電報,,,
1127,high frequency channel,高頻通道,,,
1128,high frequency choke,高頻率阻塞,,,
1129,high frequency current,高頻電流,,,
1130,high frequency distribution frame,高頻分配框,,,
1131,high frequency emphasis,高頻增強,,,
1132,high frequency sputtering,高頻率濺散,,,
1133,high frequency transformer,高頻變壓器,,,
1134,high frequency word,常用字,常用詞 ,,
1135,high frequency,高頻,,,
1136,high gain,高增益,,,
1137,high gain amplifier,高增益放大器,,,
1138,high gain antenna,高增益天線,,,
1139,high grade cryptographic system,高級密碼系統,,,
1140,high grade cryptosystem,高級密碼系統,,,
1141,high impedance,高阻抗,,,
1142,high indicator,高指示器,,,
1143,high inductance head,高電感磁頭,,,
1144,high information delta modulation,高資訊差量調變,,,
1145,high integration density,高積體密度,,,
1146,high intensity magnetic filter,高強度磁性濾波器,,,
1147,high intensity noise,高強度雜訊,,,
1148,high intensity reciprocity failure,高強度互易故障,,,
1149,high intensity sound simulator,高強度聲音模擬器,,,
1150,high isolation transformer,高隔離變換器,,,
1151,high key value,高鍵值,,,
1152,high language,高階語言,,,
1153,high level analog input subsystem,高階類比輸入子系統,,,
1154,high level automatic scheduling program,高階自動排程程式,,,
1155,high level command,高階命令,,,
1156,high level communication structure,高階通信結構,,,
1157,high level compiler,高階編譯程式,,,
1158,high level control,高階控制,,,
1159,high level data link control [procedures],高階資料鏈控制[程序],高級數據鏈路控制[規程], *HDLC規程 ,,
1160,high level data link control adaptor,高階資料鏈控制配接器,,,
1161,high level data link control procedure,高階資料鏈控制程序,,,
1162,high level data link control protocol,高階資料鏈控制協定,,,
1163,high level data link control station,高階資料鏈控制站,,,
1164,high level data link control system,高階資料鏈控制系統,,,
1165,high level data link control system support,高階資料鏈控制系統支援,,,
1166,high level data link control,高階資料鏈接控制,,,
1167,high level data link controller,高階資料鏈控制器,,,
1168,high level data linkage module,高階資料鏈接模組,,,
1169,high level data manipulation language,高階資料調處語言,,,
1170,high level data type,高階資料類型,,,
1171,high level database language,高階資料庫語言,,,
1172,high level database management system,高階資料庫管理系統,,,
1173,high level debugging,高階除錯,,,
1174,high level decomposition,高階分解,,,
1175,high level description language,高階描述語言,,,
1176,high level digital interface,高階數位介面,,,
1177,high level diode transistor logic,高階二極體電晶體邏輯,,,
1178,high level file store,高階檔案儲存,,,
1179,high level form definition language,高階形式定義語言,,,
1180,high level graphical programming language,高階圖形程式設計語言,,,
1181,high level graphics routine,高階圖形常式,,,
1182,high level job control language,高階工件控制語言,,,
1183,high level language,高階語言,高級語言 ,,
1184,high level language architecture,高階語言架構,,,
1185,high level language computer,高階語言計算機,,,
1186,high level language debugging,高階語言除錯,,,
1187,high level language machine,高階語言機,,,
1188,high level language processor architecture,高階語言處理機架構,,,
1189,high level language programming,高階語言程式設計,,,
1190,high level language programming environment,高階語言程式設計環境,,,
1191,high level language structure,高階語言結構,,,
1192,high level language,高階語言,,,
1193,high level logic,高階邏輯,,,
1194,high level machine,高階機器,,,
1195,high level message,高階訊息,,,
1196,high level microprogram language,高階微程式語言,,,
1197,high level microprogramming,高階微程式設計,,,
1198,high level microprogramming language,高階微程式設計語言,,,
1199,high level modulation,高階調變,,,
1200,high level network,高階網路,,,
1201,high level network processing language,高階網路處理語言,,,
1202,high level network protocol,高階網路協定,,,
1203,high level network service,高階網路服務,,,
1204,high level noise margin,高階雜訊容限,,,
1205,high level nonprocedure language,高階非程序語言,,,
1206,high level operation system,高階作業系統,,,
1207,high level operator,高階運算子,,,
1208,high level Petri net,高階Petri net,高級佩特里網 ,,
1209,high level primitive,高階基元,,,
1210,high level procedural programming language,高階程序程式設計語言,,,
1211,high level procedure,高階程序,,,
1212,high level processing,高階處理,,,
1213,high level programmer interface,高階程式員介面,,,
1214,high level programming interface,高階程式設計介面,,,
1215,high level programming language,高階程式設計語言,,,
1216,high level protocol,高階協定,,,
1217,high level query language,高階查詢語言,,,
1218,high level real-time language,高階即時語言,,,
1219,high level recovery,高階恢復,,,
1220,high level representation,高階表示法,,,
1221,high level resource scheduler,高階資源排程器,,,
1222,high level scheduler,高階排程器,,,
1223,high level scheduling,高階排程,,,
1224,high level segment,高階分段,,,
1225,high level single ended,單端接地高電平,,,
1226,high level software,高階軟體,,,
1227,high level source code,高階原始碼,,,
1228,high level specification language,高階規格語言,,,
1229,high level string processing concept,高階字串處理概念,,,
1230,high level structured programming language,高階結構程式語言,,,
1231,high level syntax,高階語法,,,
1232,high level test language,高階測試語言,,,
1233,high level transistor logic,高階電晶體邏輯,,,
1234,high level vector language,高階向量語言,,,
1235,high level vector language computer,高階向量語言計算機,,,
1236,high level vision,高階視覺,,,
1237,high light,高光,高光 ,,
1238,high limiting control action,限高控制動作,,,
1239,high loss fiber,高損耗光纖,,,
1240,high low bias check,高低偏壓核對,,,
1241,high low bias test,高低偏移測試,拉偏測試 ,,
1242,high low limit,高低限,,,
1243,high maintainability,高維護性,,,
1244,high noise immunity,高抗擾性,,,
1245,high noise immunity logic,高雜訊抗擾性邏輯,,,
1246,high operand,高運算元,,,
1247,high or low selector,高低選擇器,,,
1248,high order,高位；高階,,,
1249,high order bit,高階位元,,,
1250,high order byte,高階位元組,,,
1251,high order character,高階字元,,,
1252,high order digit,高階數位,,,
1253,high order end,高階端,,,
1254,high order incompleteness,高位不完全性,,,
1255,high order language technology,高階語言技術,,,
1256,high order language working group,高階語言工作群,,,
1257,high order language,高階語言,,,
1258,high order logic,高階邏輯,,,
1259,high order merge,高階合併,,,
1260,high order position,高階位置,,,
1261,high order precedence grammar,高階居先文法,,,
1262,high order predicate calculus,高階述詞演算,,,
1263,high pass,高通,,,
1264,high pass filter,高通濾波器,,,
1265,high performance,高效能,,,
1266,high performance antenna assembly,高效能天線組合,,,
1267,high performance communication,高效能通信,,,
1268,high performance communication equipment,高效能通信設備,,,
1269,high performance communication system,高效能通信系統,,,
1270,high performance communications adapter,高效能通信配接器,,,
1271,high performance computer,高效能計算機,高性能計算機 ,,
1272,high performance computing and communication,高效能計算及通訊,高性能計算和通信 ,,
1273,high performance computing,高效能計算,,,
1274,high performance data compression,高效能資料壓縮,,,
1275,high performance display,高效能顯示,,,
1276,high performance equipment,高效能設備,,,
1277,high performance file system,高效能檔案系統,高性能文件系統 ,,
1278,high performance graphics system,高效能圖形系統,,,
1279,high performance laminate,高效能層板,,,
1280,high performance main storage,高性能主儲存器；高效能主儲存,,,
1281,high performance parallel processor,高效能平行處理機,,,
1282,high performance processor,高效能處理機,,,
1283,high performance real-time application,高效能即時應用,,,
1284,high performance system,高效能系統,,,
1285,high performance tape,高效能磁帶,,,
1286,high performance uniprocessor,高效能單一處理機,,,
1287,high performance unit,高效能單元,,,
1288,high performance virtual machine system,高效能虛擬機系統,,,
1289,high permeability alloy,高磁導率合金,,,
1290,high permeability material,高磁導率材料,,,
1291,high portion,高部分,,,
1292,high position,高位,,,
1293,high positive indicator,高正指示器,,,
1294,high power,高功率,,,
1295,high power amplifier,高功率放大器,,,
1296,high power hybrids,高功率併合電路,,,
1297,high power inhibit,高功率禁止,,,
1298,high power op. amps,高功率運算放大器,,,
1299,high precision,高精度,,,
1300,high pressure,高壓,,,
1301,high priority,高優先等級,高優先級 ,,
1302,high priority message,高優先訊息,,,
1303,high priority record queue,高優先記錄佇列,,,
1304,high punch,高位打孔,,,
1305,high quality,高品質,,,
1306,high random access,高速隨機存取,,,
1307,high reduction,高縮減,,,
1308,high reliability,高可靠性,,,
1309,high resolution,高解析度,,,
1310,high resolution computer graphic system,高解析度計算機圖形系統,,,
1311,high resolution graphic,高解析度圖形,,,
1312,high resolution graphics terminal,高解析度圖形終端機,,,
1313,high resolution permanent magnet,高解析度永久磁鐵,,,
1314,high resolution timer,高解析度計時器,,,
1315,high segment,高段,,,
1316,high selectivity,高選擇性,,,
1317,high speed,高速,,,
1318,high speed adapter,高速率配接器,,,
1319,high speed adapter address,高速率配接器位址,,,
1320,high speed adapter subchannel,高速配接器次通道,,,
1321,high speed adapter teleprinter module,高速配接器電傳列印機模組,,,
1322,high speed adder,高速加法器,,,
1323,high speed algorithm,高速演算法,,,
1324,high speed analog computer,高速類比計算機,,,
1325,high speed arithmetic,高速率算術,,,
1326,high speed buffer,高速緩衝器,,,
1327,high speed buffer register,高速緩衝暫存器,,,
1328,high speed buffer storage,高速緩衝儲存器,,,
1329,high speed bus,高速匯流排,高速總線 ,,
1330,high speed bus adapter,高速率匯流排配接器,,,
1331,high speed calculation,高速計算,,,
1332,high speed card punch,高速打卡機,,,
1333,high speed card reader,高速讀卡機,,,
1334,high speed carry,高速進位,高速進位,,
1335,high speed channel,高速通道,,,
1336,high speed channel processor,高速通道處理機,,,
1337,high speed circuit,高速電路,,,
1338,high speed circuit breaker,高速斷路器,,,
1339,high speed communication station,高速通信站,,,
1340,high speed complementary metal oxide semiconductor,高速互補金氧半導體,,,
1341,high speed compound terminal,高速複合終端機,,,
1342,high speed computer,高速計算機,,,
1343,high speed concentrator,高速集線器,,,
1344,high speed controller,高速控制器,,,
1345,high speed counter,高速計數器,,,
1346,high speed counting,高速計數,,,
1347,high speed data acquisition,高速資料獲取,,,
1348,high speed data buffer,高速資料緩衝器,,,
1349,high speed data bus,高速資料匯流排,,,
1350,high speed data channel,高速資料通道,,,
1351,high speed data link,高速資料鏈,,,
1352,high speed data path,高速資料路徑,,,
1353,high speed data regeneration assembly,高速資料再生組合,,,
1354,high speed data word,高速資料字,,,
