編號,原文,臺灣用語,大陸用語,其他用語,
1081,independent random variable,獨立隨機變數,,,
1082,independent reference,獨立參考,,,
1083,independent reference model	,獨立參考模型,,,
1084,independent requesting bus arbitration,獨立請求匯流排,,,
1085,independent resource,獨立資源,,,
1086,independent review group,獨立查核群,,,
1087,independent routine,獨立常式,,,
1088,independent sample,獨立樣本,,,
1089,independent sector,獨立扇區,,,
1090,independent sector designating device,獨立扇區指定裝置,,,
1091,independent segment,獨立段,,,
1092,independent set,獨立集合,,,
1093,independent sideband,獨立邊帶,,,
1094,independent sideband carrier,獨立邊帶載波,,,
1095,independent sideband communication,獨立邊帶通信,,,
1096,independent sideband facilities,獨立邊帶設施,,,
1097,independent sideband receiver,獨立邊帶接收器,,,
1098,independent sideband transmission,獨立邊帶傳輸,,,
1099,independent sideband transmitter,獨立邊帶發送器,,,
1100,independent software module,獨立軟體模組,,,
1101,independent software vendor	,獨立軟體供應商,,,
1102,independent task,獨立任務,,,
1103,independent task abort dump,獨立任務異常中止傾印,,,
1104,independent task model,獨立任務模型,,,
1105,independent test organization,獨立測試組織,,,
1106,independent utility,獨立公用程式,,,
1107,independent utility program,獨立公用程式,,,
1108,independent variable,獨立變數；自變數,,,
1109,independent verification and validation,獨立驗証及確認,獨立驗証和確認 ,,
1110,independent verification and validation contractor,獨立驗証及確認合約商,,,
1111,independent work station user,獨立工作站用戶,,,
1112,independing mode,獨立模式,,,
1113,indeterminacy,不定性,,,
1114,indeterminate analysis,不定分析,,,
1115,indeterminate equation,不定方程式,,,
1116,indeterminate fault,不定錯失,,,
1117,indeterminate function,不定函數,,,
1118,indeterminate network state,不定網路狀態,,,
1119,indeterminate operator,不定運算子,,,
1120,indeterminate reference,不定引用,,,
1121,index,索引；指標,變址 ,,
1122,index access method,索引存取法,,,
1123,index adder,索引加法器,,,
1124,index adder register,索引加法暫存器,,,
1125,index address mark,索引位址標示,,,
1126,index addressing,索引定址,,,
1127,index addressing mode,指標定址模式,,,
1128,index array,索引陣列,,,
1129,index bit,索引位元,,,
1130,index bound,索引界限,,,
1131,index bucket,索引儲桶,,,
1132,index buffer,索引緩衝器,,,
1133,index build,索引建立,,,
1134,index card,索引卡,,,
1135,index check,索引檢查,,,
1136,index component,索引組件,,,
1137,index constraint,索引約束,,,
1138,index control word,索引控制字,,,
1139,index counter,索引計數器,,,
1140,index data item,索引資料項,,,
1141,index data management,索引資料管理,,,
1142,index data name,索引資料名稱,,,
1143,index deferred mode,索引延緩模式,,,
1144,index definition,索引定義,,,
1145,index descriptor,索引描述符,,,
1146,index detector,索引檢測器,,,
1147,index disk,索引磁碟,,,
1148,index entry,索引項,,,
1149,index error,指標誤差；索引誤差,,,
1150,index field,索引欄,,,
1151,index field value,索引欄值,,,
1152,index file,索引檔案,,,
1153,index file bitmap,索引檔案位元映射,,,
1154,index file descriptor record,索引檔案描述符記錄,,,
1155,index file pointer record,索引檔案指標記錄,,,
1156,index format,索引格式,,,
1157,index gap,索引間隙,,,
1158,index generation,索引產生,,,
1159,index hole,索引孔,索引孔 ,,
1160,index indirect addressing,索引間接定址,,,
1161,index input,索引輸入,,,
1162,index instruction,索引指令,,,
1163,index key,索引鍵,,,
1164,index language,索引語言,,,
1165,index level,索引層次,,,
1166,index maintenance,索引維護,,,
1167,index manager,索引管理器,,,
1168,index mapping,索引映像,,,
1169,index mark,索引標示,,,
1170,index marker,索引標誌,索引標志 ,,
1171,index matching cell,索引匹配格,,,
1172,index matching material,索引匹配材料,,,
1173,index mechanism,索引機制,,,
1174,index memory,索引記憶體,,,
1175,index mode,索引模式,,,
1176,index mode set,索引模式集,,,
1177,index modification,索引修改,,,
1178,index name,索引名稱,,,
1179,index number,索引號碼,,,
1180,index organization,索引組織,,,
1181,index output,索引輸出,,,
1182,index page,索引頁,,,
1183,index part,索引部分,,,
1184,index plan,索引計畫,,,
1185,index point,索引點,,,
1186,index pointer segment,索引指標段,,,
1187,index position,索引位置,,,
1188,index profile,索引設定檔,,,
1189,index qualifier,索引限定子,,,
1190,index range,索引範圍,,,
1191,index ready circuit,索引就緒電路,,,
1192,index realm,索引領域,,,
1193,index record,索引記錄,,,
1194,index record header,索引記錄標頭,,,
1195,index register,索引暫存器,變址寄存器 ,,
1196,index register allocation,索引暫存器分配,,,
1197,index register pointer,索引暫存器指標,,,
1198,index replication,索引複製,,,
1199,index return character	,索引回覆字元,,,
1200,index root page,索引根頁,,,
1201,index rule,索引規則,,,
1202,index searching technique,索引搜尋技術,,,
1203,index sensing,索引感測,,,
1204,index sensor,索引感測器,,,
1205,index sequential processor,索引順序處理機,,,
1206,index servo,索引伺服裝置,,,
1207,index set,索引集,,,
1208,index set spitting,索引集吐出,,,
1209,index signal,索引信號,,,
1210,index slip,索引條,,,
1211,index slot,索引槽,,,
1212,index source segment,索引源段,,,
1213,index storage,索引儲存,,,
1214,index strip,索引條,,,
1215,index structure,索引結構,,,
1216,index system,索引系統,,,
1217,index table,索引表,,,
1218,index target segment,索引目標段,,,
1219,index target set,索引目標集,,,
1220,index technique,索引技術,,,
1221,index technology corporation,索引技術公司,,,
1222,index term,索引項,,,
1223,index track,索引軌,索引道,,
1224,index translation unit	,索引變換單元,,,
1225,index type,索引型式,,,
1226,index upgrade,索引升級,,,
1227,index value,索引值,,,
1228,index variable,索引變數,,,
1229,index vector,索引向量,,,
1230,index window,索引視窗,,,
1231,index word,索引字,,,
1232,index word register,索引字暫存器,,,
1233,indexable,可索引的,,,
1234,indexed access,索引存取,,,
1235,indexed access method	,索引存取方法,,,
1236,indexed address,索引位址,,,
1237,indexed addressing mode,索引定址模式,,,
1238,indexed component,索引組件,,,
1239,indexed data descriptor,索引資料描述符,,,
1240,indexed data name,索引資料名稱,,,
1241,indexed data set,索引資料集,,,
1242,indexed direct access method,索引直接存取法,,,
1243,indexed field,索引欄,,,
1244,indexed file,索引檔案；索引式資料檔,,,
1245,indexed file access,索引檔存取,,,
1246,indexed file load,索引檔案載入,,,
1247,indexed file organization,索引檔案組織,,,
1248,indexed file processing	,索引檔案處理,,,
1249,indexed file structure,索引檔案結構,,,
1250,indexed form array,索引表格陣列,,,
1251,indexed I/O,索引輸入輸出,,,
1252,indexed jump instruction,索引跳越指令,,,
1253,indexed linear list,索引線性串列,,,
1254,indexed list,索引串列,,,
1255,indexed loop,索引迴路,,,
1256,indexed mode,索引模式,,,
1257,indexed nonsequential file,索引非順序檔案,,,
1258,indexed operand address,索引運算元位址,,,
1259,indexed organization,索引組織,,,
1260,indexed random access method	,索引隨機存取法,,,
1261,indexed register,索引暫存器,變址寄存器,,
1262,indexed search,索引搜尋,,,
1263,indexed segment,索引段,,,
1264,indexed sequence	,索引順序,,,
1265,indexed sequential access,索引順序存取,,,
1266,indexed sequential access method,索引順序存取方法,,,
1267,indexed sequential data set,索引順序資料集,,,
1268,indexed sequential file,索引順序檔案,,,
1269,indexed sequential file management,索引順序檔案管理,,,
1270,indexed sequential module,索引順序模組,,,
1271,indexed sequential organization,索引順序組織,,,
1272,indexed sequential storage,索引順序儲存,,,
1273,indexed sequential table retrieval,索引順序表檢索,,,
1274,indexed set type,索引集類型,,,
1275,indexed structure,索引結構,,,
1276,indexed variable,索引變數,,,
1277,indexed zero page addressing,索引零頁定址,,,
1278,indexing,索引,,,
1279,indexing component,部首,部首 ,,
1280,indexing language,索引語言,,,
1281,indexing slot,索引槽,,,
1282,in-dial register,撥入暫存器,,,
1283,in-dialing,撥入,,,
1284,Indian parallel grammar,印度平行文法,,,
1285,indicant,指示符,,,
1286,indicate,指示,,,
1287,indicating applied occurrence,指示應用性出現,,,
1288,indicating bit,指示位元,,,
1289,indicating controller	,指示控制器,,,
1290,indicating cycle,指示週期,,,
1291,indicating defining occurrence,指示定義性出現,,,
1292,indicating device,指示裝置,,,
1293,indicating equipment,指示設備,,,
1294,indicating group,指示群,,,
1295,indicating group allocation,指示群分配,,,
1296,indicating instrument,指示儀器,,,
1297,indicating lamp,指示燈,,,
1298,indicating range,指示範圍,,,
1299,indicating recorder,指示記錄器,,,
1300,indication,指示,指示 ,,
1301,indicative abstract,指示性摘要,,,
1302,indicator,指示器,指示符 ,,
1303,indicator allocation,指示符分配,,,
1304,indicator area,指示器區,,,
1305,indicator assignment,指示符賦值,,,
1306,indicator bit,指示器位元,,,
1307,indicator board,指示器板,,,
1308,indicator case,指示器外殼,,,
1309,indicator chart,指示器圖,,,
1310,indicator coupling network,指示器耦合網路,,,
1311,indicator diagram,指示器圖,,,
1312,indicator dial,指示盤,,,
1313,indicator disk,指示器磁碟,,,
1314,indicator equipment,指示器設備,,,
1315,indicator lamp,指示燈,,,
1316,indicator property list,指示性質表,,,
1317,indicator register,指示暫存器,,,
1318,indicator row routing,選路指示器列,,,
1319,indicator shutter,指示器快門,,,
1320,indicator signal,指示器信號,,,
1321,indicator term,指示器項,,,
1322,indicator tube,指示管,,,
1323,indicatrix,指示,,,
1324,in-diffusion,內擴散,,,
1325,indigenous fault,內在故障,內在故障 ,,
1326,indirect activation,間接啟動,,,
1327,indirect address,間接位址,間接地址 ,,
1328,indirect addressing,間接定址,,,
1329,indirect assignment,間接賦值,,,
1330,indirect binary n-cube network,間接二進制n方體網路,,,
1331,indirect call,間接呼叫,,,
1332,indirect chaining method,間接鍊接法,,,
1333,indirect clock control,間接時鐘控制,,,
1334,indirect command,間接命令,,,
1335,indirect command file,間接命令檔,,,
1336,indirect command file error abort,間接命令檔錯誤異常中止,,,
1337,indirect configuration,間接組態,,,
1338,indirect control,間接控制,,,
1339,indirect cost,間接成本,,,
1340,indirect cost effectiveness,間接成本效用,,,
1341,indirect coupled system,間接耦合系統,,,
1342,indirect crosstalk,間接串音,,,
1343,indirect cycle,間接週期,,,
1344,indirect data address word	,間接資料位址字,,,
1345,indirect deactivation,間接停用,,,
1346,indirect echo,間接回音,,,
1347,indirect electrostatic process,間接靜電處理,,,
1348,indirect encoding microinstruction,間接編碼微指令,,,
1349,indirect execution,間接執行,,,
1350,indirect file context,間接檔案上下文,,,
1351,indirect file function,間接檔案功能,,,
1352,indirect index,間接索引,,,
1353,indirect indexed mode,間接索引模式,,,
1354,indirect input,間接輸入,,,
1355,indirect instruction,間接指令,,,
1356,indirect letterpress,間接凸印機,,,
1357,indirect mode,間接模式,,,
1358,indirect object,間接目標,,,
1359,indirect operation,間接操作,,,
1360,indirect output,間接輸出,,,
1361,indirect pointer,間接指標,,,
1362,indirect quadruple,間接四元組,,,
1363,indirect ray,間接射線,,,
1364,indirect reference,間接參考,,,
1365,indirect reference address,間接參考位址,,,
1366,indirect referencing,間接參考,,,
1367,indirect register mode,間接暫存器模式,,,
1368,indirect relation,間接關係,,,
1369,indirect route,間接路線,,,
1370,indirect scratch pad address register	,間接高速暫存位址暫存器,,,
1371,indirect sharing,間接分享,,,
1372,indirect signal,間接信號,,,
1373,indirect spot welding,間接點焊,,,
1374,indirect tag memory	,間接加標記憶體,,,
1375,indirect triple,間接三元組,,,
1376,indirect user,間接用戶,,,
1377,indirect waste,間接損耗,,,
1378,indirect wave,間接波,,,
1379,indirected net,無向網,無向網 ,,
1380,indirectly connected interrupt level,間接連接中斷等級,,,
1381,indirectly controlled system,間接受控系統,,,
1382,indirectly controlled variable,間接受控變數,,,
1383,indirectly coupled system,間接耦合系統,,,
1384,indirectly heated tube,間接加熱電子管,,,
1385,individual address,個體位址,單[個]地址 ,,
1386,individual marking,個體標示,個體標識 ,,
1387,individual token,個體符記,個性標記 ,,
1388,induced anisotropy,感應各向導性,,,
1389,induced failure,導出故障,,,
1390,induced fault,導出故障,誘發故障 ,,
1391,induced interference,感應干擾,,,
1392,induced jitter,感應抖動,,,
1393,induced matrix norm,導出矩陣範數,,,
1394,induced optical conductor loss,感應光導體損耗,,,
1395,induced subgraph,導出子圖,,,
1396,induced uniaxial anisotropy,導出單軸各向導性,,,
1397,induced voltage,感應電壓,,,
1398,inductance of the resistor lead,電阻引線電感,電阻引線電感 ,,
1399,induction,感應,,,
1400,induction axiom,歸納公理,歸納公理 ,,
1401,induction variable,感應變數,,,
1402,induction variable substitution,感應變數替代,,,
1403,inductive assertion,歸納斷言,歸納斷言 ,,
1404,inductive assertion method,歸納斷言法,歸納斷言法 ,,
1405,inductive generalization,歸納概括,歸納泛化 ,,
1406,inductive inference,歸納推論,歸納推理 ,,
1407,inductive learning,歸納學習,歸納學習 ,,
1408,inductive logic,歸納邏輯,歸納邏輯 ,,
1409,inductive logic programming,歸納邏輯程式設計,歸納邏輯程序設計 ,,
1410,inductive potential divider	,電感分壓器,,,
1411,inductive potentiometer,電感電位計,,,
1412,inductive proposition,歸納命題,歸納命題 ,,
1413,inductive reactance,電感電抗,,,
1414,inductive read/write head,電感讀／寫頭,,,
1415,inductive reasoning,歸納推理,歸納推理 ,,
1416,inductive storage switch,電感儲存開關,,,
1417,inductive switch,電感開關,,,
1418,inductive synthesis method,歸納合成法,歸納綜合方法 ,,
1419,inductor,電感器,,,
1420,inductor microelement,電感微元件,,,
1421,inductosyn,感應同步器,感應同步器 ,,
1422,industrial automation,工業自動化,工業自動化 ,,
1423,industrial computer,工業計算機,工業計算機 ,,
1424,industrial computer enclosure,工業計算機外殼,,,
1425,industrial control,工業控制,,,
1426,industrial control analog module,工業控制類比模組,,,
1427,industrial control communication,工業控制通信,,,
1428,industrial control component,工業控制組件,,,
1429,industrial control computer,工業控制計算機,工業控制計算機 ,,
1430,industrial control module,工業控制模組,,,
1431,industrial data acquisition system,工業資料獲取系統,,,
1432,industrial data processing,工業資料處理,,,
1433,industrial dynamics,工業動態學,,,
1434,industrial electronics,工業電子學,,,
1435,industrial engineering,工業工程,,,
1436,industrial management program	,工業管理程式,,,
1437,industrial management society,工業管理協會,,,
1438,industrial mathematics,工業數學,,,
1439,industrial mathematics society,工業數學學會,,,
1440,industrial microcomputer,工業微電腦,,,
1441,industrial process control,工業過程控制,,,
1442,industrial process simulation,工業過程模擬,,,
1443,industrial programming language,工業程式語言,,,
1444,industrial psychology,工業心理學,,,
1445,industrial robot,工業機器人,,,
1446,industrial robot control,工業機器人控制,,,
1447,industrial scientific & medical	,工業科學醫學,,,
1448,industry application program,工業應用程式,,,
1449,industry code,工業碼,,,
1450,industry process control	,工業處理控制,,,
1451,industry robot,工業機器人,,,
1452,industry standard architecture,工業標準架構,工業標准體系結構 ,,
1453,industry standard architecture	,工業標準架構（匯流排）,,,
1454,industry standard plotting package,工業標準繪圖套裝軟體,,,
1455,industry standard specifications,工業標準規格,,,
1456,ineffective call,無效呼叫,,,
1457,ineffective time,無效時間,,,
1458,ineffectiveness,無效,,,
1459,inefficient serial algorithm,低效串列演算法,,,
1460,inelastic scattering,非彈性散射,,,
1461,inequality,不等式,,,
1462,inequality constraint,不等式約束,,,
1463,inequality operator,不等式運算子,,,
1464,inequivalence,不等；互斥,,,
1465,inequivalence gate,互斥閘,,,
1466,inert gas,惰性氣體,,,
1467,inert solvent,惰性溶劑,,,
1468,inertia,慣性,,,
1469,inertia coupling data unit,慣性耦合資料單元,,,
1470,inertia delay,慣性延遲,,,
1471,inertia factor,慣性因數,,,
1472,inertial guidance system,慣性導引系統,,,
1473,inertial navigation computer,慣性導航計算機,,,
1474,inertial theorem,慣性定理,,,
1475,inertialess deflection,無慣性偏轉,,,
1476,inessential error entry,非基本錯誤項,,,
1477,inexact (approximate) reasoning,不精確近似推理,,,
1478,inexact data,不確切資料,,,
1479,inexact reasoning,不確切推理,不精確推理 ,,
1480,infant mortality,早期失效,,,
1481,infant mortality stage,早期失效階段,,,
1482,infeasibility form,不可行形式,,,
1483,infeasible path,不可行路徑,,,
1484,infection,傳染,,,
1485,infection carrier,傳染載體,,,
1486,infection density,傳染密度,,,
1487,infection success rate,傳染成功率,,,
1488,infection way,傳染方式,,,
1489,infer,推理,,,
1490,inference,推理,推理 ,,
1491,inference chain,推理鍊,推理鏈 ,,
1492,inference clause,推理子句,推理子句 ,,
1493,inference control,推理控制,,,
1494,inference deductive,推理演繹,,,
1495,inference engine,推理引擎；推理機,,,
1496,inference execution language	,推理執行語言,,,
1497,inference hierarchy,推理階層,推理層次 ,,
1498,inference machine,推理機,推理機 ,,
1499,inference method,推理方法,推理方法 ,,
1500,inference model,推理模型,推理模型 ,,
1501,inference network,推理網路,推理網絡 ,,
1502,inference network system,推理網路系統,,,
1503,inference node,推理節點,推理結點 ,,
1504,inference procedure,推理程序,推理過程 ,,
1505,inference program,推理程式,推理程序 ,,
1506,inference rule,推理規則,推理規則 ,,
1507,inference rule completeness,推理規則完整性,,,
1508,inference rule soundness,推理規則可靠性,,,
1509,inference step,推理步驟,推理步 ,,
1510,inference strategy,推理策略,推理策略 ,,
1511,inference structure,推理結構,,,
1512,inference system,推理系統,,,
1513,inference theory,推理理論,,,
1514,inference tree,推理樹法,,,
1515,inference tree method,推理樹,,,
1516,inferences per second,每秒推理,推理每秒 ,,
1517,inferential capability,推理能力,,,
1518,inferior figures,下附數位,,,
1519,inferiority rate,劣率,,,
1520,infinite goal,無限目標,無窮目標 ,,
1521,infinite graph,無限圖,,,
1522,infinite loop,無限迴路,,,
1523,infinite net,無限網,無限網 ,,
1524,infinite set,無限集,無窮集 ,,
1525,infix,中綴,中綴 ,,
1526,infix notation,字間記法,,,
1527,informal axiomatics,非形式公理學,,,
1528,informal design review,非正式設計檢視,,,
1529,informal documentation	,非正式文件,,,
1530,informal method,非形式方法,,,
1531,informal proof,非正式證明,,,
1532,informal specification,非正式規格,,,
1533,informal syntax tree,非正式語法樹,,,
1534,informal type specification,非正式類型規格,,,
1535,informatics,資訊學,,,
1536,information,資訊,信息 ,,
1537,information abstract,資訊摘要,,,
1538,information access unit,資訊存取單位,,,
1539,information accumulation,資訊累積,,,
1540,information acquisition,資訊獲取,信息采集 ,,
1541,information addressee,資訊受訊者,,,
1542,information age,資訊時代,,,
1543,information agent,資訊代理,信息主體 ,,
1544,information algebra,資訊代數,,,
1545,information analysis,資訊分析,,,
1546,information analyst,資訊分析員,,,
1547,information array,資訊陣列,,,
1548,information bandwidth,資訊頻寬,,,
1549,information bank system,資訊庫系統,,,
1550,information base,資訊庫,,,
1551,information based society,資訊化社會,,,
1552,information bearer channel,資訊載送通道,,,
1553,information behavioral pattern,資訊行為模式,,,
1554,information bit,資訊位元,,,
1555,information block,資訊塊,,,
1556,information browsing service,資訊瀏覽服務,信息瀏覽服務 ,,
1557,information bulletin,資訊公告,,,
1558,information bus,資訊匯流排,,,
1559,information capacity,資訊容量,,,
1560,information carrier,資訊載體,,,
1561,information carrying capacity,資訊運載容量,,,
1562,information carrying signal,資訊運載信號,,,
1563,information center,資訊中心,信息中心 ,,
1564,information channel,資訊通道,,,
1565,information character,資訊字元,,,
1566,information circuit,資訊電路,,,
1567,information classification,資訊分類,信息分類 ,,
1568,information coding,資訊編碼,信息編碼 ,,
1569,information collection system	,資訊收集系統,,,
1570,information collector,資訊收集器,,,
1571,information communication,資訊通信,,,
1572,information compression,資訊壓縮,,,
1573,information computer system,資訊電腦系統,,,
1574,information content,資訊內容；資訊內涵,信息內容 ,,
1575,information content binary unit,資訊內容二進制單位,,,
1576,information content decimal unit,資訊內容十進單位,,,
1577,information content natural unit,資訊內容自然單位,,,
1578,information content of programs,程式的資訊量,,,
1579,information control,資訊控制,,,
1580,information conversion,資訊轉換,,,
1581,information costs,資訊成本,,,
1582,information cycle,資訊週期,,,
1583,information data processing,資訊資料處理,,,
1584,information decoding,資訊解碼,,,
1585,information density,資訊密度,,,
1586,information derivability analysis,資訊可推導性分析,,,
1587,information description language,資訊描述語言,,,
1588,information descriptor record,資訊描述符記錄,,,
1589,information display,資訊顯示,,,
1590,information display rate,資訊顯示率,,,
1591,information display record,資訊顯示記錄,,,
1592,information displays automatic drafting system,資訊顯示自動製圖系統,,,
1593,information distributor,資訊分配器,,,
1594,information economics,資訊經濟學,,,
1595,information efficiency,資訊效率,,,
1596,information element,資訊元素,,,
1597,information encoding,資訊編碼,,,
1598,information engineer,資訊工程師,,,
1599,information engineering,資訊工程,信息工程 ,,
1600,information entropy,資訊熵,,,
1601,information entry,資訊入口,,,
1602,information entry logical unit,資訊登錄邏輯單元,,,
1603,information environment,資訊環境,,,
1604,information estimation,資訊估計,信息估計 ,,
1605,information exchange,資訊交換,,,
1606,information explosion,資訊爆炸,,,
1607,information extraction ability,資訊萃取能力,,,
1608,information facility,資訊設施,,,
1609,information feature coding of Chinese character,中文字元資訊特徵編碼,漢字信息特征編碼 ,,
1610,information feedback,資訊回饋,信息反饋 ,,
1611,information feedback system,資訊回饋系統,,,
1612,information field,資訊欄,信息字段 ,,
1613,information flag,資訊旗標,,,
1614,information flow,資訊流,信息流 ,,
1615,information flow analysis,資訊流分析,,,
1616,information flow chart,資訊流程圖,,,
1617,information flow control,資訊流程控制,信息流[向]控制 ,,
1618,information flow model,資訊流模型,信息流模型 ,,
1619,information frame	,資訊框,,,
1620,information generator,資訊產生器,,,
1621,information generator system,資訊產生器系統,,,
1622,information group,資訊群,,,
1623,information group separator,資訊群分隔符,,,
1624,information grouping logic,資訊分組邏輯,,,
1625,information handling rate,資訊處置率,,,
1626,information handling services,資訊處置服務,,,
1627,information handling system,資訊處置系統,,,
1628,information heading,資訊標頭,,,
1629,information hiding,資訊隱藏,信息隱蔽 ,,
1630,information industry,資訊工業,信息產業 ,,
1631,information industry aasociation	,資訊工業協會,,,
1632,information input,資訊輸入,,,
1633,information institute of Canada	,加拿大資訊學會,,,
1634,information integrity,資訊完整性,,,
1635,information interchange,資訊交換,,,
1636,information invisibility,資訊隱形性,信息隱形性 ,,
1637,information language,資訊語言,,,
1638,information link,資訊鏈接,,,
1639,information literacy,資訊素養,,,
1640,information logic graph,資訊邏輯圖,,,
1641,information logic machine,資訊邏輯機,,,
1642,information loss,資訊損耗,,,
1643,information lossless,資訊無損,,,
1644,information magnitude,資訊量,,,
1645,information management,資訊管理,信息管理 ,,
1646,information management package,資訊管理套裝軟體,,,
1647,information management system,資訊管理系統,信息管理系統 ,,
1648,information management system/virtual storage	,虛擬儲存資訊管理系統,,,
1649,information manipulation language,資訊調處語言,,,
1650,information matrix,資訊矩陣,,,
1651,information measure,資訊測度,,,
1652,information mechanics,資訊力學,,,
1653,information memory,資訊記憶體,,,
1654,information message,資訊訊息,,,
1655,information model,資訊模型,信息模型 ,,
1656,information network,資訊網路,,,
1657,information network structure,資訊網路結構,,,
1658,information notification,資訊通知,,,
1659,information object,資訊物件,信息客體 ,,
1660,information office,資訊處,,,
1661,information on demand,隨選資訊,信息點播 ,,
1662,information oriented language,資訊導向語言,,,
1663,information overload,資訊超載,,,
1664,information path,資訊路徑,,,
1665,information pattern,資訊型樣,,,
1666,information payload capacity,資訊承載容量,信息淨荷容量 ,,
1667,information point,資訊點,,,
1668,information pollution,資訊污染,,,
1669,information pool,資訊池,,,
1670,information process analysis,資訊處理分析,,,
1671,information processing,資訊處理,信息處理 ,,
1672,information processing architecture,資訊處理架構,,,
1673,information processing code,資訊處理碼,,,
1674,information processing environment,資訊處理環境,,,
1675,information processing flowchart symbols,資訊處理流程符號,,,
1676,information processing language,資訊處理語言,信息處理語言 ,,
1677,information processing machine,資訊處理機,,,
1678,information processing management,資訊處理管理,,,
1679,information processing model,資訊處理模型,,,
1680,information processing power,資訊處理能力,,,
1681,information processing rate,資訊處理率,,,
1682,information processing system,資訊處理系統,信息處理系統 ,,
1683,information processing technology,資訊處理技術,,,
1684,information processor,資訊處理機,,,
1685,information provider,資訊提供者,,,
1686,information pulse,資訊脈衝,,,
1687,information rate,資訊率,,,
1688,information rate ,資訊比率（每一字元）,,,
1689,information read,資訊讀出,,,
1690,information read wire,資訊讀出線,,,
1691,information record,資訊記錄,,,
1692,information record division	,資訊記錄部門,,,
1693,information recovery,資訊恢復,,,
1694,information redundancy,資訊冗餘,信息冗余 ,,
1695,information redundancy check,資訊冗餘檢查,信息冗余檢驗 ,,
1696,information register,資訊暫存器,,,
1697,information representation,資訊表示法,,,
1698,information request,資訊請求,,,
1699,information requirement determination,資訊需求確定,,,
1700,information requirements,資訊需求,,,
1701,information resource,資訊資源,,,
1702,information resource administration,資訊資源管理,,,
1703,information resource dictionary system	,資訊資源字典系統,,,
1704,information resource dictionary	,資訊資源字典,,,
1705,information resource management,資訊資源管理,信息資源管理 ,,
1706,information resource sharing service,資訊資源分享服務,,,
1707,information retrieval,資訊檢索,信息檢索 ,,
1708,information retrieval center	,資訊檢索中心,,,
1709,information retrieval language,資訊檢索語言,情報檢索語言 ,,
1710,information retrieval method,資訊檢索方法,,,
1711,information retrieval system,資訊檢索系統,,,
1712,information retrieval technique	,資訊檢索技術,,,
1713,information retrieval type,資訊檢索型,,,
1714,information revolution,資訊革命,,,
1715,information satisfiability,資訊可滿足性,,,
1716,information science,資訊科學,,,
1717,information science technology,資訊科學技術,,,
1718,information search language,資訊搜尋語言,,,
1719,information security,資訊安全,,,
1720,information selection system,資訊選擇系統,,,
1721,information sensing,資訊感測,,,
1722,information separator character,資訊分隔符字元,,,
1723,information separator	,資訊分隔符,,,
1724,information sequence,資訊序列,,,
1725,information series,資訊序列,,,
1726,information service network,資訊服務網路,,,
1727,information sharing,資訊共享,,,
1728,information sink,資訊槽,,,
1729,information society,資訊社會,,,
1730,information source,資訊源,信息源 ,,
1731,information source coding,資訊源編碼,,,
1732,information space,資訊空間,,,
1733,information state,資訊狀態,,,
1734,information storage,資訊儲存器,,,
1735,information storage and retrieval	,資訊儲存與檢索,,,
1736,information storage density,資訊儲存密度,,,
1737,information storage means,資訊儲存手段,,,
1738,information storage technology,資訊儲存技術,信息存儲技朮 ,,
1739,information storage tube,資訊儲存管,,,
1740,information store,資訊儲存,,,
1741,information storing device,資訊儲存裝置,,,
1742,information stream,資訊流,,,
1743,information strength,資訊強度,,,
1744,information structure,資訊結構,信息結構 ,,
1745,information structure design,資訊結構設計,,,
1746,information structure implementation	,資訊結構實施,,,
1747,information superhighway,資訊高速公路,,,
1748,information symbol,資訊符號,,,
1749,information system,資訊系統,信息系統 ,,
1750,information system access line,資訊系統存取線路,,,
1751,information system architecture,資訊系統架構,,,
1752,information system auditor,資訊系統審計員,,,
1753,information system coordinator	,資訊系統協調者,,,
1754,information system engineering,資訊系統工程,,,
1755,information system factories	,資訊系統工廠,,,
1756,information system resource manager	,資訊系統資源管理器,,,
1757,information system security,資訊系統安全性,,,
1758,information system security officer,資訊系統安全性官,信息系統安全官 ,,
1759,information system supporting organization,資訊系統支援組織,,,
1760,information technology,資訊技術,信息技朮 ,,
1761,information theory,資訊理論,,,
1762,information tool,資訊工具,,,
1763,information transfer,資訊轉移,,,
1764,information transfer channel,資訊轉移通道,,,
1765,information transfer efficiency	,資訊轉移效率,,,
1766,information transfer experiment,資訊傳送實驗,,,
1767,information transfer module,資訊傳送模組,,,
1768,information transfer phase,資訊轉移階段,,,
1769,information transfer satellite	,資訊傳送衛星,,,
1770,information transfer transaction,資訊轉移異動,,,
1771,information transmission,資訊傳輸,,,
1772,information transmission equipment,資訊傳輸設備,,,
1773,information transmission system,資訊傳輸系統,,,
1774,information trunk,資訊幹線,,,
1775,information uncertainty,資訊不確定性,,,
1776,information unit,資訊單位,,,
1777,information unit separator,資訊單位分隔符,,,
1778,information user,資訊用戶,,,
1779,information utility,資訊公用程式,,,
1780,information utilization,資訊利用率,,,
1781,information variable,資訊變數,,,
1782,information vector,資訊向量,,,
1783,information vendor,資訊供應商,,,
1784,information wire,資訊線,,,
1785,information word,資訊字,,,
1786,information write wire,資訊寫入線,,,
1787,information	,資訊,信息,,
1788,informational capacity,資訊容量,,,
1789,informational message,資訊訊息,,,
1790,informational node,資訊節點,,,
1791,informative abstract,資訊充足的摘要,,,
1792,informative pattern,資訊充足的型樣,,,
1793,INFORMIX,INFORMIX資料庫管理系統,,,
