編號,原文,臺灣用語,大陸用語,其他用語,
744,task swapping,任務調換,任務對換 ,,
745,task switch,任務交換,,,
746,task switching,銋務交換,任務交換 ,,
747,task synchronization,任務同步,,,
748,task system work stack,任務系統工作堆疊,,,
749,task table,任務表,,,
750,task table control block,任務表控制塊,,,
751,task termination,任務終止,任務終止 ,,
752,task time,任務時間,,,
753,task timer,任務計時器,,,
754,task transfer,任務傳送,,,
755,task translator,任務翻譯器,,,
756,task type,任務類型,,,
757,task unit	,任務單位,,,
758,task user status word,任務用戶狀態字,,,
759,task user work stack,任務用戶工作堆疊,,,
760,task value attribute,任務值屬性,,,
761,task variable,任務變數,,,
762,task virtual storage,任務虛擬儲存器,任務虛擬存儲器 ,,
763,task waiting,任務等待,,,
764,task work stack descriptor	,任務工作堆疊描述符,,,
765,tasking,任務分配,,,
766,tasking facility,任務分配設施,,,
767,tasking protocol,任務分配協定,,,
768,tasking-error exception,任務錯誤異常,,,
769,task-sharing,任務分擔,任務分擔 ,,
770,task-to-task communication,任務至任務通訊,,,
771,taut tape attachment,拉帶附件,,,
772,tautology,同義反複,重言式 ,,
773,tautology rule,同義反複規則,重言式規則 ,,
774,tax administration system	,稅務管理系統,,,
775,tax amount,課稅金額,,,
776,tax body name,課稅物名稱,,,
777,tax classes,課稅分類,,,
778,tax code,課稅碼,,,
779,tax due,應付稅,,,
780,tax rate application,課稅率應用,,,
781,tax rates,稅率,,,
782,tax status,課稅狀態,,,
783,taxable sales,應課稅銷售,,,
784,taxing body,課稅物,,,
785,taxing body file,課稅物檔,,,
786,taxing body record,課稅物記錄,,,
787,taxonomic description,歸類描述,,,
788,taxonomic hierarchies,分類體系,,,
789,taxonomic knowledge,分類知識,,,
790,taxonomic organization,分類組織,,,
791,taxonomic reasoning,分類推理,,,
792,taxonomic view,分類觀點,,,
793,taxonomy,分類學,,,
794,taxonomy production system,分類生產系統,,,
795,Taylor expansion,泰勒展開式,,,
796,TC,傳輸連接,運輸[層]連接 ,,
797,TCAM application program,電信存取法應用程式,,,
798,TCAM control task,電信存取法運程通訊存取方法控制任務,,,
799,TCAM destination address field,電信存取法目的位址欄,,,
800,TCAM host logical unit,電信存取法主機邏輯單元,,,
801,TCAM network address,電信存取法網路位址,,,
802,TCAM node,電信存取法節點,,,
803,TCAM origin address field,電信存取法原點位址欄,,,
804,TCAM system,電信存取法系統,,,
805,TCB,引線控制塊,線程控制塊 ,,
806,TCB,任務控制塊,任務控制塊 ,,
807,T-complete net,T型完整網路,,,
808,T-completion,T完備化,T完備化 ,,
809,TCP,傳輸控制協定,傳輸控制協議 ,,
810,TCP/IP,傳輸控制協定／網際網路協定,TCP/IP協議 ,,
811,TCU,幹線連接單元,干線連接單元 ,,
812,TCU,幹線耦合,干線耦合單元 ,,
813,T-dimension,T維度,,,
814,TDM,時分多工,時分復用 ,,
815,TDR,時域反射計,時域反射儀 ,,
816,teach information processing language	,教學資訊處理語言,,,
817,teacher programming language	,教員用程式設計語言,,,
818,teaching,教學,,,
819,teaching and playback robot,教學再現型機器人,,,
820,teaching logic translator,教學邏輯翻譯器,,,
821,teaching machine	,教學機,,,
822,teaching process,教學過程,,,
823,teaching program,教學程式,,,
824,teaching system,教學系統,,,
825,teaching-and-course writing computer language,教學與課程編寫計算機語言,,,
826,team theory,團隊理論,,,
827,team working,團隊工作,,,
828,tearing,撕裂,,,
829,technical advisory board,技術諮詢委員會,,,
830,technical and office protocol,技術及辦公室協定,技朮與辦公協議 ,,
831,technical and operational control center,技術與操作控制中心,,,
832,technical article,技術論文,,,
833,technical description,系統技術描述,,,
834,technical feasibility,技術可行性,技朮可行性 ,,
835,technical newsletter,技術通報,,,
836,technical objective directive	,技術目標指引,,,
837,technical objective document	,技術目標文件,,,
838,technical operating procedure	,技術操作程序,,,
839,technical operation center	,技術操作中心,,,
840,technical operations manager	,技術操作管理器,,,
841,technical order,技術次,,,
842,technical papers	,技術報告,,,
843,technical process,技術處理,,,
844,technical process,（技術）處理,進程,,
845,technical program,技術程式,,,
846,technical proposal,技術建議,,,
847,technical report	,技術報告,,,
848,technical safeguard,技術保全,,,
849,technical term,技術術語,,,
850,technical term dictionary,技術術語辭典,,,
851,technical vulnerability,技術弱點,,,
852,technicolor,工藝彩色,,,
853,technique,技術,,,
854,technique flowcharts,技術流程圖,,,
855,technological attack,技術攻擊,,,
856,technological environment,技術環境,,,
857,technologics,技術,,,
858,technology,工藝；技術,,,
859,technology definition file	,技術定義檔案,,,
860,technology processor,技術處理機,,,
861,technology transfer,技術轉移,,,
862,technology utilization,技術利用,,,
863,technology-economist,技術經濟學家,,,
864,technometrics,技術計量學,,,
865,tel-area,電話區,,,
866,telautogram,傳真電報,,,
867,telautograph,傳真電報,,,
868,telautomatics,遙控裝置,,,
869,teleaction information,遙動資訊,,,
870,teleanalysis,遙測分析,,,
871,telebanking,遠程銀行事務,,,
872,Telebit,Telebit系統；二進制遙測系統,,,
873,telechirics,遙控系統,,,
874,telecine,電映；電傳電影,,,
875,telecom,電信,,,
876,telecommand,遙控指令,,,
877,telecommunication,電信,,,
878,telecommunication access,電信存取,,,
879,telecommunication access method	,電信存取法,,,
880,telecommunication administration,電信管理,,,
881,telecommunication channel,電信通道,,,
882,telecommunication circuit,電信電路,,,
883,telecommunication code,電信碼,,,
884,telecommunication control unit,電信控制裝置,,,
885,telecommunication data link,電信資料鏈接,,,
886,telecommunication equipment,電信設備,,,
887,telecommunication facility,電信設施,,,
888,telecommunication line,電信線路,,,
889,telecommunication link,電信鏈接,,,
890,telecommunication maintenance center	,電信維護中心,,,
891,telecommunication network,電信網路,,,
892,telecommunication organization,電信組織,,,
893,telecommunication route,電信路線,,,
894,telecommunication satellite,電信衛星,,,
895,telecommunication satellite space station,電信衛星太空站,,,
896,telecommunication service,電信服務,,,
897,telecommunication software architecture,電信軟體架構,,,
898,telecommunication switching system,電信交換系統,,,
899,telecommunication system	,電信系統,,,
900,telecommunication time,電信時間,,,
901,telecommunication traffic,電信交通,,,
902,telecommunication working group	,電信工作組,,,
903,telecommunications association	,電信協會,,,
904,telecommunications data interface	,電信資料介面,,,
905,telecommunications hybrids,電信併合電路,,,
906,telecommuting,遠程交換,家庭辦公 ,,
907,telecomputer,通訊電腦,,,
908,telecomputing,遠程計算,,,
909,teleconference,電傳會議,,,
910,teleconferencing,電傳會議,遠程會議 ,,
911,telecontrol,電傳控制,,,
912,telecopier,電傳複印機；遠程複印機,,,
913,teledata,電傳資料,,,
914,teledata system,電傳資料系統,,,
915,teleeducation,電傳教學,遠程教育 ,,
916,teleeducation system,電傳教學系統,,,
917,teleequipment,電傳裝置,,,
918,telefacsimile,電話傳真,,,
919,telefax,傳真,,,
920,telefax interface,傳真介面,,,
921,telefile,遠程檔案,,,
922,telefilm,電視影片,,,
923,telegram,電報,,,
924,telegram code,電報碼,電報碼 ,,
925,telegram code inputing,電報碼輸入,,,
926,telegraph,電報,,,
927,telegraph automatic relay equipment	,電報自動中繼設備,,,
928,telegraph automatic routing equipment,電報自動選路設備,,,
929,telegraph automatic switching system,電報自動交換系統,,,
930,telegraph automatic system,電報自動系統,,,
931,telegraph channel,電報通道,,,
932,telegraph code,電報碼,,,
933,telegraph communication,電報通訊,,,
934,telegraph communication system,電報通訊系統,,,
935,telegraph exchange	,電報交換,,,
936,telegraph grade channel,電信級通道,,,
937,telegraph grade circuit,電報級電路,,,
938,telegraph multiplexer,電報多工複用器,,,
939,telegraph reply,電報答覆,,,
940,telegraph signal,電報信號,,,
941,telegraph speed,電報速率,,,
942,telegraph switching system,電報交換系統,,,
943,telegraph transmission,電報傳輸,,,
944,telegraph word,電報字,,,
945,telegraphy,電報學,,,
946,teleinformatic services,遠程資訊服務,,,
947,teleinformatics,遠程資訊學,,,
948,telemail,遠程郵遞,,,
949,telemaintenance service,遠程維護服務,,,
950,telemanagement,電傳管理,,,
951,telematic information,電傳資訊,遠程信息處理信息 ,,
952,telematic service,電傳服務,,,
953,telemechanic system,遙控機械系統,,,
954,telemechanics,遙控力學,,,
955,telemechanique,遠控技術,,,
956,telemedicine,電傳醫學,,,
957,telemeter,遙測,,,
958,telemetering,遙測術,,,
959,telemetering device,遙測裝置,,,
960,telemetering system,遙測系統,,,
961,telemetric data analyzer,遙測資料分析器,,,
962,telemetric data converter,遙測資料轉換器,,,
963,telemetry,遙測,,,
964,telemetry automatic processing system	,遙測自動處理系統,,,
965,telemetry code modulation,遙測碼調變,,,
966,telemetry command,遙測命令,,,
967,telemetry command system,遙測命令系統,,,
968,telemetry compression routine	,遙測壓縮常式,,,
969,telemetry ground system,遙測地面系統,,,
970,telemetry modulation system	,遙測調變系統,,,
971,telemetry processing,遙測處理,,,
972,telemetry system,遙測系統,,,
973,Telenet,一種大型商用計算機網路,,,
974,Telepak,美國電話公司和西方聯盟公司提供的一種租用通道之商事名稱,,,
975,telephone,電話,,,
976,telephone answering machine,電話應答機,,,
977,telephone answering service	,電話應答服務,,,
978,telephone bill payment	,電話帳單付款,,,
979,telephone call length,電話呼叫長度,,,
980,telephone call processing,電話呼叫處理,,,
981,telephone channel,電話通道,,,
982,telephone circuit,電話電路,,,
983,telephone code,電話代碼,,,
984,telephone communication unit,電話通訊裝置,,,
985,telephone company,電話公司,,,
986,telephone company data set	,電話公司資料集,,,
987,telephone coupler,電話耦合器,,,
988,telephone data circuit,數料電話電路,,,
989,telephone data set,電話資料集,,,
990,telephone data－carrier system,電話資料－載波系統,,,
991,telephone dialer,電話撥號器,,,
992,telephone dialer circuit,電話撥號器電路,,,
993,telephone directory,電話號碼簿,,,
994,telephone exchange,電話交換機,,,
995,telephone frequency,電話頻率,,,
996,telephone line,電話線,,,
997,telephone line concentrator,電話線路集線器,,,
998,telephone line data set,電話線資料集,,,
999,telephone line patch	,電話線插線,,,
1000,telephone link,電話鏈路,,,
1001,telephone local center,電話區域中心,,,
1002,telephone local exchange center,電話局部交換中心,,,
1003,telephone modem,電話數據機,,,
1004,telephone network,電話網路,,,
1005,telephone primary center,電話主中心,,,
1006,telephone recording attachment,電話記錄附件,,,
1007,telephone recording control,電話記錄控制,,,
1008,telephone repeater,電話轉發器,,,
1009,telephone secondary center,電話副中心；電話輔助中心,,,
1010,telephone set,電話機,,,
1011,telephone switching center,電話交換中心,,,
1012,telephone switching system,電話交換系統,,,
1013,telephone system,電話系統,,,
1014,telephone trunk,電話幹線,,,
1015,telephone type network,電話型網路,,,
1016,telephone zone center,電話區域中心,,,
1017,telephone-circuit data,電話－電路數據,,,
1018,telephony,電話學,,,
1019,telephoto,電傳相片,,,
1020,telephotography,傳真電報術,,,
1021,teleplotter,電傳繪圖機,,,
1022,teleport,遠程埠,,,
1023,teleprinter,電傳列印機,,,
1024,teleprinter channel,電傳列印機通道,,,
1025,teleprinter character,電傳列印機字元,,,
1026,teleprinter code,電傳列印機碼,,,
1027,teleprinter diagram,電傳列印機圖,,,
1028,teleprinter exchange	,電傳打字交換機,,,
1029,teleprinter interface,電傳列印機介面,,,
1030,teleprinter keyboard,電傳列印機鍵盤,,,
1031,teleprinter keyboard selection,電傳列印機鍵盤選擇,,,
1032,teleprinter link,電傳列印機鏈接,,,
1033,teleprinter over multiplex,多工電傳列印機,,,
1034,teleprinter receiver,電傳列印接收機,,,
1035,teleprinter signal generator,電傳列印機信號產生器,,,
1036,teleprinter switching network,電傳列印機交換網路,,,
1037,teleprinter terminal,電傳列印終端機,,,
1038,teleprinter terminal unit,電傳列印機終端裝置,,,
1039,teleprocessing,電傳裝置,,,
1040,teleprocessing analysis and design program,電傳處理分析與設計程式,,,
1041,teleprocessing diagnostic,電傳處理診斷,,,
1042,teleprocessing diagnostic analyzer,電傳處理診斷分析器,,,
1043,teleprocessing diagnostic tester,電傳處理診斷測試器,,,
1044,teleprocessing exchange service,電傳處理交換服務,,,
1045,teleprocessing monitor,電傳處理監視器,,,
1046,teleprocessing monitor system	,電傳處理監視器系統,,,
1047,teleprocessing network,電傳處理網路,,,
1048,teleprocessing network simulator	,電傳處理網路模擬器,,,
1049,teleprocessing requirement analysis,電傳處理需求分析,,,
1050,teleprocessing requirement analysis and cost,遠程處理需求分析與成本估價,,,
1051,teleprocessing system,電傳處理系統,,,
1052,teleprocessing terminal,電傳處理終端機,,,
1053,teleprogram,電傳程式,,,
1054,telepunch,電傳打孔,,,
1055,telepuppet,遙控機器人,,,
1056,telereference,遠程參考,遠程咨詢 ,,
1057,telereservation,電傳預定,,,
1058,telescreen,電傳螢幕,,,
1059,teleservice,電傳服務,遠程服務, *用戶終端業務 ,,
1060,teleset,電傳機,,,
1061,teleshopping,電傳購物,遠程購物 ,,
1062,telesignaling,遙測信號,,,
1063,telesoftware,電傳軟體,,,
1064,telespeed,電傳速率,,,
1065,telesymbionts,遠程共存程式,,,
1066,telesynd,同步遙控機,,,
1067,telesystems QUESTEL,電傳系統語言名QUESTEL,,,
1068,teletex,電傳文訊,,,
1069,teletex coded document,電傳文訊編碼文件,,,
1070,teletex page,電傳文訊頁,,,
1071,teletex procedure,電傳文訊程序,,,
1072,teletex service,電傳文訊服務,,,
1073,teletext,電傳視訊,,,
1074,teletext broadcast,電傳視訊廣播,,,
1075,teletext data decoding,電傳視訊資料解碼,,,
1076,teletext service,電傳視訊服務,,,
1077,teletext TV,電傳視訊電視,圖文電視 ,,
1078,teletraffic,話務流量,,,
1079,teletraffic theory,話務流量理論,,,
1080,teletransmission,遠程傳輸,,,
1081,teletransmission decoder,遠程傳輸解碼器,,,
1082,teletron,顯像管,,,
1083,teletype,電傳打字,,,
1084,teletype assignment,電傳打字指定,,,
1085,teletype channel,電傳打字通道,,,
1086,teletype code,電傳打字碼,,,
1087,teletype command,電傳打字命令,,,
1088,teletype communication,電傳打字通信,,,
1089,teletype compatible terminal,電傳打字相容終端,,,
1090,teletype controller,電傳打字控制器,,,
1091,teletype diagnostic,電傳打字診斷,,,
1092,teletype error,電傳打字錯誤,,,
1093,teletype exchange,電傳打字交換,,,
1094,teletype exchange service,電傳打字交換服務,,,
1095,teletype grade,電傳打字等級,,,
1096,teletype input/output device,電傳打字輸入輸出裝置,,,
1097,teletype input/output unit,電傳打字輸入輸出單元,,,
1098,teletype link,電傳打字鏈接,,,
1099,teletype message switching,電傳打字訊息交換,,,
1100,teletype microcomputer interface,電傳打字微電腦介面,,,
1101,teletype microcomputer system,電傳打字微電腦系統,,,
1102,teletype modification kit,電傳打字修改套件,,,
1103,teletype network,電傳打字網路,,,
1104,teletype optical projection system	,電傳打字光投影系統,,,
1105,teletype paper tape reader,電傳打字紙帶閱讀機,,,
1106,teletype printer,電傳打字列印機,,,
1107,teletype punch,電傳打字打孔,,,
1108,teletype request-send,電傳打字求送,,,
1109,teletype ribbon,電傳打字色帶,,,
1110,teletype serial data format,電傳打字串列資料格式,,,
1111,teletype setting,電傳打字設定,,,
1112,teletype station,電傳打字站,,,
1113,teletype tape,電傳打字帶,,,
1114,teletype terminal,電傳打字終端,,,
1115,teletype utility,電傳打字公用程式,,,
1116,teletypewriter,電傳打字機,,,
1117,teletypewriter automatic send/receive unit,電傳打字機自動收發器,,,
1118,teletypewriter communication,電傳打字機通信,,,
1119,teletypewriter conference,電傳打字機會議,,,
1120,teletypewriter control set,電傳打字機控制裝置,,,
1121,teletypewriter controller,電傳打字機控制器,,,
1122,teletypewriter exchange service,電傳打字機交換服務,,,
1123,teletypewriter exchange	,電傳打字機交換,,,
1124,teletypewriter grade,電傳打字機級,,,
1125,teletypewriter marking pulse,電傳打字機標示脈波,,,
1126,teletypewriter network,電傳打字機網路,,,
1127,teletypewriter operation,電傳打字機作業,,,
1128,teletypewriter perforator,電傳打字打孔機,,,
1129,teletypewriter switching system,電傳打字機交換系統,,,
1130,teletypewriter terminal,電傳打字機終端,,,
1131,teletypewriter utility package,電傳打字機公用程式包,,,
1132,television,電視,,,
1133,television automatic sequence control	,電視自動順序控制,,,
1134,television camera	,電視攝影機,,,
1135,television channel,電視通道,,,
1136,television control center	,電視控制中心,,,
1137,television cut off,電視切斷,,,
1138,television demodulator,電視解調器,,,
1139,television directed,電視有向的,,,
1140,television interface,電視介面,,,
1141,television management information system	,電視管理資訊系統,,,
1142,television mask,電視遮罩,,,
1143,television monitor,電視監視器,,,
1144,television oriented information society,電視導向資訊學會,,,
1145,television projector,電視投影機,,,
1146,television receiver,電視接收機,,,
1147,television receiver/monitor,電視接收監視器,,,
1148,television safe action area,電視安全作用區,,,
1149,television scan,電視掃瞄,,,
1150,television system,電視制式,,,
1151,television tubes,電視顯像管,,,
1152,telewriter,電傳印字機,,,
1153,telewriter exchange service,電傳印字機交換服務,,,
1154,telewriter interface,電傳印字機介面,,,
1155,telex computer communication,電報電腦通信,,,
1156,telex computer communication service,電報電腦通信服務,,,
1157,telex facsimile,電報傳真,,,
1158,telex network,打字電報網路,,,
1159,telex network identification code,電報網路識別碼,,,
1160,telex service,電報服務,,,
1161,telex telegraph exchange,電傳電報交換,,,
1162,telex	,電報,,,
1163,teller console,出納控制台,,,
1164,teller system,櫃員系統,,,
1165,teller window,出納視窗,,,
1166,teller work station,出納工作站,,,
1167,Telnet,電信網路,,,
1168,telnet,遠端登錄；遠端服務,,,
1169,TELNET protocol,遠端登錄協定,遠程登錄協議 ,,
1170,Telpak,Telpak電傳波道,,,
1171,Telpak channel,Telpak通道,,,
1172,temper,回火,,,
1173,temperature,溫度,,,
1174,temperature characteristic,溫度特性,,,
1175,temperature coefficient	,溫度係數,,,
1176,temperature compensation,溫度補償,,,
1177,temperature compensation device,溫度補償裝置,,,
1178,temperature control,溫度控制,溫度控制 ,,
1179,temperature controller,溫度控制器,溫度控制器 ,,
1180,temperature conversion program,溫度轉換程式,,,
1181,temperature cycling,溫度循環,,,
1182,temperature cycling test,溫度循環測試,溫度循環試驗 ,,
1183,temperature difference,溫差,,,
1184,temperature distribution,溫度分佈,,,
1185,temperature drift,溫度漂移,,,
1186,temperature gradient,溫度梯度,,,
1187,temperature independent core,溫度無關磁心,,,
1188,temperature noise,溫度雜訊,,,
1189,temperature regulation,溫度調整,,,
1190,temperature regulator,溫度調整器,,,
1191,temperature response,溫度回應,,,
1192,temperature sensor,溫度感測器,溫度傳感器 ,,
1193,temperature stability,溫度穩定性,,,
1194,temperature transducer,溫度轉換器,溫度傳感器 ,,
1195,temperature transmitter,溫度傳輸器,溫度變送器 ,,
1196,temperature variation,溫度變動,,,
1197,temperature-sensitive paint,熱敏塗料,,,
1198,tempering,回火,,,
1199,Tempest,防訊息洩漏,防信息泄漏 ,,
1200,Tempest control zone,防訊息洩漏控制範圍,防信息泄漏控制范圍 ,,
1201,Tempest test receiver,防訊息洩漏測試接收機,防信息泄漏測試接收機 ,,
1202,template,模板,,,
1203,template match,模板匹配,,,
1204,template matching,模板匹配,,,
1205,template method,模板方法,模板方法 ,,
1206,temporal cohesion,瞬態內聚,,,
1207,temporal data management,時序資料管理,,,
1208,temporal database,時序資料庫,時態數據庫 ,,
1209,temporal frequency,時序頻率,,,
1210,temporal interval,時序間隔,,,
1211,temporal knowledge,時序知識,,,
1212,temporal locality,時序局部性,時間局部性 ,,
1213,temporal logic,時序邏輯,,,
1214,temporal logic language,時序邏輯語言,,,
1215,temporal logic specification,時序邏輯規格,,,
1216,temporal query language,時序查詢語言,時態查詢語言 ,,
1217,temporal relational algebra,時序關係代數,時態關系代數 ,,
1218,temporal relational model,時序關連式模型,,,
1219,temporal sampling theorem,時序抽樣定理,,,
1220,temporary,暫時,,,
1221,temporary area,暫時區,,,
1222,temporary assignment,暫時指定,,,
1223,temporary block,暫時塊,,,
1224,temporary connection,暫時連接,,,
1225,temporary context change,暫時上下文改變,,,
1226,temporary data,暫時資料,,,
1227,temporary data set,暫時資料集,,,
1228,temporary directory table,暫時目錄表,,,
1229,temporary disk,暫時磁碟,,,
1230,temporary error,暫時錯誤,,,
1231,temporary failure,暫時故障,,,
1232,temporary fault,暫時故障,暫時故障 ,,
1233,temporary file,暫時檔案,臨時文件 ,,
1234,temporary general ledger,暫時一般帳,,,
1235,temporary library,暫時程式館,,,
1236,temporary location,暫時位置,,,
1237,temporary memory,暫時記憶體,,,
1238,temporary memory test,暫時記憶體測試,,,
1239,temporary name,暫時名,,,
1240,temporary pictorial display,暫時圖示顯示,,,
1241,temporary pointer,暫時指標,,,
1242,temporary pointer variable,暫時指標變數,,,
1243,temporary read/write error,暫時讀寫錯誤,,,
1244,temporary realm,暫時領域,,,
1245,temporary register,暫時暫存器,,,
1246,temporary storage,暫時儲存,,,
1247,temporary storage area,暫時儲存區,,,
1248,temporary storage channel,暫時儲存通道,,,
1249,temporary storage device,暫時儲存裝置,,,
1250,temporary storage location,暫時儲存位置,,,
1251,temporary storage reference,暫時儲存參考,,,
1252,temporary storage register,暫時儲存暫存器,,,
1253,temporary suspension,暫時懸置,,,
1254,temporary swap file,臨時調換檔,臨時對換文件 ,,
1255,temporary table,暫時表,臨時表 ,,
1256,temporary tabular display,暫時表狀顯示,,,
1257,temporary text delay	,暫時正文延遲,,,
1258,temporary variable,暫時變數,,,
1259,temporary variable description,暫時變數描述,,,
1260,temporary working space,暫時工作空間,,,
1261,ten key pad,十鍵小鍵盤,,,
1262,ten keyboard	,十鍵鍵盤,,,
1263,ten nines,十個9；表示材料純度,,,
1264,tenancy condition,租用條件,,,
1265,tenant,租戶,,,
1266,tenant number	,租戶號碼,,,
1267,ten-bit component,十位元分量,,,
1268,tender,投標,,,
1269,TENET,計算機網路,,,
1270,tens complement,10之補數,,,
1271,ten's complement,10的補數；十進制補數,,,
1272,tens digit,十進制數位,,,
1273,tense logic,時態邏輯,,,
1274,tense logic language,時態邏輯語言,,,
1275,tensile strength	,張力強度,,,
1276,tensile stress,張應力,,,
1277,tension,張力,,,
1278,tension arm,張力臂,,,
1279,tension spring,張力彈簧,,,
1280,tensor,張量,,,
1281,tensor of stress,應力張量,,,
1282,tensor product,張量乘積,,,
1283,tensor product method,張量乘法,,,
1284,tensor viscosity,張量粘性,,,
1285,tentative,試探,,,
1286,tentative control strategy,試探性的控制策略,,,
1287,tentative data,試驗性資料,,,
1288,tentative inductive assertion,性的歸納斷言,,,
1289,tentative table,試探表,,,
1290,tentative table of equipment	,試行設備表,,,
1291,tenth-micron technology,十分之一微米技術,,,
1292,tenth-micron transistor,十分之一微米電晶體,,,
1293,t-equivalent circuit parameter,t等效電路參數,,,
1294,tera,太；兆,,,
1295,tera bit memory,兆位記憶體,,,
1296,tera cycle	,太週期；兆週期,,,
1297,tera floating operations per second,每秒萬億次浮作業數,萬億次浮點運算每秒 ,,
1298,tera instructions per second,每秒萬億指令,萬億條指令每秒 ,,
1299,tera operations per second,每秒萬億次運算,萬億次運算每秒 ,,
1300,terabit,萬億位元,萬億位, *太位 ,,
1301,terabyte,萬億位元組,萬億字節, *太字節 ,,
1302,teraFLOPS,每秒萬億次浮作業數,萬億次浮點運算每秒 ,,
1303,terdenary,十三進制的,,,
1304,term,項；術語；條件,項 ,,
1305,term availability plan	,項目可用性計劃,,,
1306,term bank,術語庫,,,
1307,term by term,逐項,,,
1308,term clustering,術語聚類,,,
1309,term compression,術語壓縮,,,
1310,term discount,折扣條件,,,
1311,term frequency,術語頻率,,,
1312,term space,術語空間,朮語空間 ,,
1313,term vector,術語向量,,,
1314,terminal,終端機,終端 ,,
1315,terminal access,終端存取,,,
1316,terminal access controller,終端存取控制器,終端訪問控制器, *終端接入控制器 ,,
1317,terminal access method	,終端存取方法,,,
1318,terminal access network,終端存取網路,,,
1319,terminal access processor	,終端存取處理機,,,
1320,terminal adapter type 1	,1型終端適配器,,,
1321,terminal adaptor	,終端配接器,,,
1322,terminal address,終端位址,,,
1323,terminal address card,終端位址卡,,,
1324,terminal alphabet,終端字母,,,
1325,terminal application language	,終端應用語言,,,
1326,terminal application package,終端應用軟體,,,
1327,terminal architecture,終端架構,,,
1328,terminal area,終端區域,,,
1329,terminal attribute,終端機屬性,,,
1330,terminal automatic monitoring system	,終端自動監視系統,,,
1331,terminal badge reader,終端識別證閱讀機,,,
1332,terminal based electronic mail	,終端為本的電子郵件,,,
1333,terminal block	,終端段,,,
1334,terminal board configuration,終端板組態,,,
1335,terminal board	,接線終端板,,,
1336,terminal business oriented language	,終端商用導向的語言,,,
1337,terminal business system	,終端商業系統,,,
1338,terminal capability,終端能力,,,
1339,terminal capacity,終端容量,,,
1340,terminal card,終端卡,,,
1341,terminal character mapping,終端字元映像,,,
1342,terminal character sets,終端字元集,,,
1343,terminal class,終端類別,,,
1344,terminal cluster,終端群集器,,,
1345,terminal column,終端行,,,
1346,terminal command language	,終端命令語言,,,
1347,terminal communication costs,終端通信成本,,,
1348,terminal communication input queue,終端通信輸入佇列,,,
1349,terminal component,終端組件,,,
1350,terminal computer,終端計算機,,,
1351,terminal computer communication,終端計算機通信,,,
1352,terminal computer system	,終端計算機系統,,,
1353,terminal concentrator	,終端集線器,,,
1354,terminal condition,終端條件,,,
1355,terminal configuration facility	,終端組態設施,,,
1356,terminal console,終端控制台,,,
1357,terminal control area	,終端控制區,,,
1358,terminal control computer,終端控制計算機,,,
1359,terminal control device,終端控制裝置,,,
1360,terminal control language	,終端控制語言,,,
1361,terminal control processor	,終端控制處理機,,,
1362,terminal control program	,終端控制程式,,,
1363,terminal control system,終端控制系統,終端控制系統 ,,
1364,terminal control table	,終端控制表,,,
1365,terminal control unit	,終端控制單元,,,
1366,terminal controller,終端控制器,,,
1367,terminal converter,終端轉換器,,,
1368,terminal cursor,終端機游標,,,
1369,terminal data processing,終端資料處理,,,
1370,terminal device,終端裝置,終端設備, *終端 ,,
1371,terminal device interface,終端裝置介面,,,
1372,terminal diagnostic graphics,終端診斷圖形,,,
1373,terminal dialog area,終端對話區,,,
1374,terminal digit posting,終端數位告示,,,
1375,terminal digital controller,終端數位控制器,,,
1376,terminal display,終端顯示,,,
1377,terminal display language	,終端顯示語言,,,
1378,terminal display mode,終端顯示模式,,,
1379,terminal distributed system,終端分散式系統,,,
1380,terminal driver,終端驅動器,,,
1381,terminal edit operation,終端編輯操作,,,
1382,terminal electric buzzer,終端電氣蜂鳴器,,,
1383,terminal emulation,終端仿真,,,
1384,terminal emulation program	,終端仿真程式,,,
1385,terminal emulator,終端仿真器,,,
1386,terminal end to end control,終端端對端控制,,,
1387,terminal endpoint identifier,終端機末端點識別符,,,
1388,terminal entry,終端登錄,,,
1389,terminal equipment,終端設備,終端設備, *終端 ,,
1390,terminal equipment types,終端設備類型,,,
1391,terminal equipment	,終端設備；終端機設備,,,
1392,terminal error program	,終端錯誤程式,,,
1393,terminal exchange,終端交換機,,,
1394,terminal exchange area	,終端交換區,,,
1395,terminal executive language	,終端執行語言,,,
1396,terminal fanout,終端扇出端,,,
1397,terminal flagging mode,終端標旗模式,,,
1398,terminal function key,終端功能鍵,,,
1399,terminal graphic plotter,終端圖形繪圖器,,,
1400,terminal handle,終端處置,,,
1401,terminal handle cost,終端處置成本,,,
1402,terminal hardware,終端硬體,,,
1403,terminal I/O wait,終端輸入輸出等待,,,
1404,terminal identification	,終端機識別,,,
1405,terminal identifier,終端識別符,,,
1406,terminal identity,終端恆等,,,
1407,terminal impedance,終端阻抗,,,
1408,terminal input buffer,終端輸入緩衝器,,,
1409,terminal input/output coordination time-sharing,終端輸入輸出協調分時,,,
1410,terminal input/output module,終端輸入輸出模組,,,
1411,terminal input/output task,終端輸入輸出任務,,,
1412,terminal input/output wait queue,終端輸入輸出等待陣列；終端輸入輸出等待佇列,,,
1413,terminal installation,終端安裝,,,
1414,terminal interaction,終端人機對話,,,
1415,terminal interchange,終端交換器,,,
1416,terminal interface design,終端介面設計,,,
1417,terminal interface module	,終端介面模組,,,
1418,terminal interface package	,終端介面套裝軟體,,,
1419,terminal interface processor	,終端介面處理機,,,
1420,terminal interface unit	,終端介面單元,,,
