編號,原文,臺灣用語,大陸用語,其他用語,
1213,partially inverted file,部分倒檔案,,,
1214,partially occupied band,不滿帶,,,
1215,partially ordered set,偏序集,,,
1216,partially ordered space,偏序空間,,,
1217,partially ordered task,偏序任務,,,
1218,partially self-checking,局部自檢,,,
1219,partially self-checking circuit,局部自檢電路,,,
1220,partially switched cell,部分交換細胞,,,
1221,partially symmetric function,偏對稱函數,,,
1222,partially-qualified name,部分合格名,,,
1223,participant,參與者,參與者 ,,
1224,particle,粒子；質點,,,
1225,particle and force computing method,質點與力計算法,,,
1226,particle in cell method,格網內質點法,,,
1227,particle method,粒子法；質點法,,,
1228,particle orientation,粒子定向,,,
1229,particle system,粒子系統,粒子系統 ,,
1230,particular case,特例,,,
1231,particular program,特定程式,,,
1232,particular proposition,特定命題,,,
1233,particular solution,特解,,,
1234,partition,分區；分割；區間；劃分,分區 ,,
1235,partition access method,分區存取法,分區存取法 ,,
1236,partition activity monitor,分區活動監視器,,,
1237,partition allocation method,分區配置法,,,
1238,partition balancing,分區平衡,,,
1239,partition communication region,分區通信區,,,
1240,partition control descriptor,分區控制描述符,,,
1241,partition control table,分區控制表,,,
1242,partition data set,分區資料集,,,
1243,partition data set compression,分區資料集壓縮,,,
1244,partition exchange sort,分區交換排序,,,
1245,partition load,分區載入,,,
1246,partition map,分區圖,,,
1247,partition network,分區網路,,,
1248,partition number,分區號碼,,,
1249,partition of automaton,自動機劃分,,,
1250,partition of sets,集合的劃分,,,
1251,partition page queue element,分區頁面佇列元件,,,
1252,partition parameter,分區參數,,,
1253,partition priority system,分區優先級控制系統,,,
1254,partition problem,分區問題,,,
1255,partition programs,劃分程式,,,
1256,partition queue area,分區佇列區,,,
1257,partition queue element,分區佇列元件,,,
1258,partition running,分區運行,,,
1259,partition save area,分區保存區,,,
1260,partition sequential access method,分區順序存取法,,,
1261,partition sequential file,分區順序檔案,,,
1262,partition specification table,分區規格表,,,
1263,partition table,分區表,分區表 ,,
1264,partition user,分區用戶,,,
1265,partitional access method,分區存取法,,,
1266,partitioned,分區；分割；區間；劃分,,,
1267,partitioned access method,分區存取法,,,
1268,partitioned allocation,分區配置,,,
1269,partitioned content addressable memory,分區內容可定址記憶體,,,
1270,partitioned data organization,分區資料組織,,,
1271,partitioned data set,分區資料集,,,
1272,partitioned data set management system,分區資料集管理系統,,,
1273,partitioned database,分區資料庫,,,
1274,partitioned emulation programming extension,分區仿真程式設計擴充,,,
1275,partitioned emulation programming,分區仿真程式設計,,,
1276,partitioned file,分區檔,,,
1277,partitioned file access,分區檔存取,,,
1278,partitioned list,分區表,,,
1279,partitioned logic,分區邏輯,,,
1280,partitioned memory,分區記憶體,,,
1281,partitioned mode,分區模式,,,
1282,partitioned segmentation,分區式分段,,,
1283,partitioned semantic network,分區語意網路,,,
1284,partitioned sequential file,分區順序檔案,,,
1285,partitioned specification table,分區規格表,,,
1286,partition-exchange sort,區分-交換排序,划分-交換排序 ,,
1287,partitioning,分區；分割；區間；劃分,划分 ,,
1288,partitioning algorithm,分區算法,划分算法 ,,
1289,partitioning control flow graph,分區控制流程圖,,,
1290,partitioning problem,劃分問題,,,
1291,partitioning strategies,分區策略,,,
1292,partitions assignment algorithm,分區指派演算法,,,
1293,part-of-speech tagging,詞性加標,詞性標注 ,,
1294,part-operation,操作碼部分,,,
1295,part-period balancing,部分期間餘額法,,,
1296,part-period balancing－current cost,部分期間餘額法－本期成本,,,
1297,part-period balancing－standard cost,部分期間餘額法－標準成本,,,
1298,parts catalog,零件目錄；零（部）件目錄,,,
1299,parts data processing system,零件資料處理系統；部件數據處理系統,,,
1300,parts early warning system,零件預警系統,,,
1301,parts number,零件號碼,,,
1302,parts of speech,詞類,詞類 ,,
1303,parts reliability improvement routine,零件可靠性改進常式,,,
1304,parts surface,零件表面,,,
1305,parts usage maintenance program,零件使用維護程式,,,
1306,parts-on-demand facility,應需零件設施,,,
1307,part-whole relation,部分對全體關聯,,,
1308,party-line,合用線（電話）；同線（電話）,,,
1309,party-line adapter board,合用線配接器板,,,
1310,party-line bus,合用線匯流排,,,
1311,party-line bus driver,合用線匯流排驅動器,,,
1312,party-line circuit,合用線電路；同線電路,,,
1313,party-line driver,合用線驅動器,,,
1314,party-line service,合用線服務,,,
1315,PASCAL,PASCAL語言,Pascal語言 ,,
1316,PASCAL analyzer,PASCAL分析器,,,
1317,PASCAL compiler,PASCAL編譯器,,,
1318,PASCAL data type,PASCAL資料類型,,,
1319,PASCAL evaluation,PASCAL評估,,,
1320,PASCAL function,PASCAL語言功能,,,
1321,PASCAL like language,類PASCAL語言,,,
1322,PASCAL preprocessor,PASCAL預處理機,,,
1323,PASCAL procedure,PASCAL語言程式,,,
1324,pass,傳遞；通過；通；遍（數）,遍, *趟 ,,
1325,pass algorithm,傳遞算法,,,
1326,pass by name,按名傳遞,,,
1327,pass by value,按值傳遞,,,
1328,pass counter,（掃瞄）遍數計數器,,,
1329,pass one of the assembler,組合程式的第一遍掃瞄,,,
1330,pass parameter,傳遞參數,,,
1331,pass two of the assembler,組合程式的第二遍掃瞄,,,
1332,passage,通道,,,
1333,pass-along,順遞,,,
1334,pass-along method,順遞法,,,
1335,passband channel,通帶通道,,,
1336,passed data set,通過資料集,,,
1337,passenger acceptance and load control,乘客訂票認可與負載控制,,,
1338,passenger airline reservation system,乘客機票預訂系統,,,
1339,passenger name list,乘客名單,,,
1340,passenger name record,乘客名記錄；旅客姓名記錄,,,
1341,passim,到處,,,
1342,passimeter,自動計票器；步數機,,,
1343,passing,合格的；通行的；傳遞,,,
1344,passivation,鈍化（作用）,,,
1345,passivation planar transistor,鈍化平面電晶體,,,
1346,passive,被動元件；無源；被動；消極,,,
1347,passive backplane,無源底板,無源底板 ,,
1348,passive backplane bus,無源底板匯流排,無源底板總線 ,,
1349,passive branching,無源分支,,,
1350,passive broadcast channel,無源廣播通道,,,
1351,passive broadcast medium,無源廣播媒體,,,
1352,passive bubble generator,無源磁泡產生器,,,
1353,passive bus,無源匯流排,,,
1354,passive circuit,無源電路,,,
1355,passive component,無源組件,,,
1356,passive component array,無源組件陣列,,,
1357,passive data dictionary,無源資料字典,,,
1358,passive data memory unit,無源資料記憶體單位,,,
1359,passive element,無源元件,,,
1360,passive fault detection,無源故障檢測,,,
1361,passive feedback control,被動回饋控制,,,
1362,passive graphics,被動型製圖學（非交互式）,,,
1363,passive hub,無源集線器,,,
1364,passive hybrids,無源併合電路,,,
1365,passive infrared guidance systems,無源紅外線導引系統,,,
1366,passive infrared night equipment,無源紅外線夜間設備,,,
1367,passive interface,被動介面,,,
1368,passive line monitor,無源線路監視器,,,
1369,passive microelectronic element,無源微電子元件,,,
1370,passive mode,被動模式,,,
1371,passive network,無源網路,,,
1372,passive query,被動查詢,被動查詢 ,,
1373,passive search list,被動搜尋串列,,,
1374,passive side,被動方面,,,
1375,passive simulation,被動模擬,,,
1376,passive station,被動站；從站,被動站 ,,
1377,passive threat,被動威脅,被動威脅 ,,
1378,passive transducer,無源轉換器,,,
1379,passive type,被動類型,,,
1380,passive wiretapping,被動竊聽,竊取信道信息, *搭線竊聽 ,,
1381,passphrases,通行片語,口令句 ,,
1382,pass-through,透通,,,
1383,password,密碼,口令[字] ,,
1384,password attack,密碼攻擊,口令攻擊 ,,
1385,password card,通行碼卡,,,
1386,password entry,通行碼登錄,,,
1387,password file maintenance,通行碼檔案維護,,,
1388,password information option,通行碼資訊選項,,,
1389,password protected load module file,通行碼保護載入模組檔案,,,
1390,password protection,密碼保護通行碼保護,,,
1391,password request procedure,通行碼請求程序,,,
1392,password security,通行碼保全,,,
1393,password setup,通行碼設置,,,
1394,password strike-over mask,通行碼重打遮罩,,,
1395,password system,通行碼系統,,,
1396,password,通行碼；密碼；暗碼,,,
1397,past due load,逾期負載,,,
1398,past due mode,逾期模式,,,
1399,paste,貼補；補貼；糊；膠；膏,,,
1400,paste area,貼補區,,,
1401,paste box,貼補框,,,
1402,paste buffer,貼補緩衝區,,,
1403,pasteboard,補貼板,,,
1404,PAT,頁面指定表,頁分配表 ,,
1405,patch,修補；插線,曲[面]片 ,,
1406,patch area,修補區,,,
1407,patch bay,插線機架,,,
1408,patch board,插線板,,,
1409,patch board control panel,插線板控制面板,,,
1410,patch cable,插線電纜,,,
1411,patch cord,插線；插線電線,轉接線 ,,
1412,patch level,插線等級,,,
1413,patch output converter,修補輸出轉換器,,,
1414,patch panel,插線面板,轉接板 ,,
1415,patch plug,插頭,轉插[頭] ,,
1416,patch routine,修補常式,,,
1417,patching,修補,,,
1418,patching a deck,修補卡片疊,,,
1419,patching board,插線板,,,
1420,patch-program plugboard,修補程式插板,,,
1421,patent information retrieval system,專利資訊檢索系統,,,
1422,patent office classification system,專利局分類系統,,,
1423,patent office library,專利局程式館,,,
1424,patent protection,專利保護,,,
1425,patent,專利（權）；專利器,,,
1426,path,路徑,通路 ,,
1427,path addition algorithm,路徑相加算法,,,
1428,path analysis,路徑分析,路徑分析 ,,
1429,path call,路徑呼叫,,,
1430,path choice,路徑選,,,
1431,path command,路徑命令,路徑命令 ,,
1432,path compression,路徑壓縮,,,
1433,path condition,路徑條件,路徑條件 ,,
1434,path control,路徑控制,,,
1435,path control layer,路徑控制層,,,
1436,path control network,路徑控制網路,,,
1437,path controller,路徑控制器,,,
1438,path cost,路徑成本,,,
1439,path dependency,路徑相依,,,
1440,path difference,路徑差；程差,,,
1441,path doubling technique,路徑折疊技術,路徑折疊技朮 ,,
1442,path expression,路徑表式,路徑表達式 ,,
1443,path finding,路徑找尋,,,
1444,path generation,路徑產生,,,
1445,path generation method,路徑產生方法,,,
1446,path independent protocol,路徑獨立協定,,,
1447,path information unit,路徑資訊單位,,,
1448,path length,路徑長度；路徑長,,,
1449,path loss,路徑損耗,,,
1450,path name,路徑名,路徑名 ,,
1451,path name block,路徑名塊,,,
1452,path name component,路徑名稱組件,,,
1453,path number matrix,路徑號碼矩陣,,,
1454,path oriented decision making,路徑導向決策,,,
1455,path oriented testing,路徑導向測試,,,
1456,path representation,路徑表示,,,
1457,path rule,路徑規則,,,
1458,path search,路徑搜尋,路徑搜索 ,,
1459,path selector,路徑選擇器；通道選擇器,,,
1460,path sensitization,路徑敏化,通路敏化, *路徑敏化 ,,
1461,path sensitizing test,路徑敏化測試,,,
1462,path sensitizing test generation,路徑敏化測試產生法,,,
1463,path specification,路徑規格,,,
1464,path testing,路徑測試,,,
1465,path way,路徑方向,,,
1466,path-down,向下路徑,,,
1467,path-loading,路徑載入,,,
1468,path-up,向上路徑,,,
1469,patient care system,病患看護系統；病人監護系統,,,
1470,patient medical information system,病患醫療資訊系統,,,
1471,pattern,型樣；圖型,模式 ,,
1472,pattern adaptive writing,型樣自適應寫入,,,
1473,pattern analysis,型樣分析,模式分析 ,,
1474,pattern analysis language,型樣分析語言,,,
1475,pattern articulating device,型樣發音裝置,,,
1476,pattern articulation unit,型樣發音單元,,,
1477,pattern character,型樣字元,,,
1478,pattern classification,型樣分類,模式分類 ,,
1479,pattern classifier,型樣分類器,,,
1480,pattern command,型樣命令,,,
1481,pattern correspondence index,型樣對應指標,,,
1482,pattern curve,型樣曲線,形狀曲線 ,,
1483,pattern description,型樣描述,模式描述 ,,
1484,pattern description language,型樣描述語言,,,
1485,pattern detection,型樣檢測,,,
1486,pattern device,型樣裝置,,,
1487,pattern directed inference system,型樣引導的推理系統,,,
1488,pattern directed invocation,型樣導引調用,,,
1489,pattern directed retrieval,型樣導引檢索,,,
1490,pattern discrimination,型樣判別,,,
1491,pattern displacement,型樣位移,,,
1492,pattern driven,型樣驅動,,,
1493,pattern driven subroutine,型樣驅動次常式,,,
1494,pattern enumeration,型樣枚舉,,,
1495,pattern error analysis,型樣誤差分析,,,
1496,pattern evaluation,型樣評估,,,
1497,pattern finding program,型樣找尋程式,,,
1498,pattern generator,型樣產生器,,,
1499,pattern handling statement,型樣處置敘述,,,
1500,pattern identification,型樣識別,,,
1501,pattern information processing,型樣資訊處理,,,
1502,pattern information processing system,型樣資訊處理系統,,,
1503,pattern information retrieval system,型樣資訊檢索系統,,,
1504,pattern input language,型樣輸入語言,,,
1505,pattern learning parser,型樣學習語法剖析器；型樣學習語法剖析器,,,
1506,pattern list,型樣表,,,
1507,pattern matching,型樣匹配；模式匹配；模式配對,模式匹配 ,,
1508,pattern matching algorithm,型樣匹配算法,,,
1509,pattern matching system,型樣匹配系統,,,
1510,pattern memory,圖型記憶體,,,
1511,pattern noise,圖型雜訊,,,
1512,pattern of behavior,行為型樣,,,
1513,pattern of character,字元型樣,,,
1514,pattern operand,型樣運算元,,,
1515,pattern operation editing sequence,型樣操作編輯序列,,,
1516,pattern operator,型樣運算子,,,
1517,pattern primitive,型樣基元,模式基元 ,,
1518,pattern recognition ,圖型識別,模式識別,,
1519,pattern recognition algorithm,圖型辨識處理步驟,,,
1520,pattern recognition and information correlation,圖型識別及資訊相關,,,
1521,pattern recognition approaches,圖型辨識途徑,,,
1522,pattern recognition program,圖型識別程式,,,
1523,pattern recognition system,圖型識別系統,,,
1524,pattern recognition technique,圖型識別技術,,,
1525,pattern recognition type,圖型識別類型,,,
1526,pattern recognition,型樣辨識；圖形識別,,,
1527,pattern recognizer,型樣辨識器,,,
1528,pattern search,型樣搜尋,模式搜索 ,,
1529,pattern segmentation,型樣分段,,,
1530,pattern sensitive fault,型樣敏感故障,模式敏感故障 ,,
1531,pattern sensitivity,型樣敏感度,模式敏感性 ,,
1532,pattern set,型樣集,,,
1533,pattern space,型樣空間,,,
1534,pattern transformation memory,型樣變換記憶體,,,
1535,pattern variable,型樣變數,,,
1536,pattern variable's value,型樣變數值,,,
1537,pattern vector,圖型向量,,,
1538,pattern verification,圖型驗證,,,
1539,pause,暫停；暫息,暫停 ,,
1540,pause control,暫停控制,,,
1541,pause instruction,暫停指令,,,
1542,pause retry,暫停式再試,,,
1543,pause statement,暫停敘述,,,
1544,pay actual computer time,付費實際電腦時間,,,
1545,pay cable network,付費纜網路,,,
1546,pay cable TV,付費有線電視,,,
1547,pay load,酬載；有效載量,,,
1548,pay per view,付費（選看）節目,,,
1549,pay station,公用電話；付費電話亭,,,
1550,pay television,付費電視,,,
1551,pay TV,付費電視,付費電視 ,,
1552,payload,酬載；有效載量,淨荷 ,,
1553,payment,付款,,,
1554,payments mechanism,付款機構,,,
1555,payoff matrix,支付矩陣；回收矩陣,,,
1556,payroll accounting,薪資會計,,,
1557,payroll computation,薪資計算,,,
1558,payroll journal,薪資日記帳,,,
1559,payroll management system,薪資管理系統,,,
1560,payroll program,薪資程式,,,
1561,payroll register,薪資登記（系統）,,,
1562,payroll system,薪資系統,,,
1563,payroll taxes,薪資稅,,,
1564,payroll,薪資,,,
1565,PC,個人電腦,個人計算機 ,,
1566,PC,優先控制,優先級控制 ,,
1567,PC mode,個人電腦模態,,,
1568,PC mode image,個人電腦模態影像,,,
1569,PC network,個人電腦網路,,,
1570,PC.1,PC1電腦,,,
1571,PCA,實體組態稽核,物理配置審計 ,,
1572,PCB,印刷電路板,印制電路板, *印制板 ,,
1573,PCB,頁面控制塊,頁控制塊 ,,
1574,PCB layout,印刷電路板布局,印制板布局 ,,
1575,PCB routing,印刷電路板佈線,印制板布線 ,,
1576,PCB testing,印刷電路板測試,印制板測試 ,,
1577,PC-DOS,個人電腦磁碟操作系統,,,
1578,PCM,脈碼調變,脈碼調制 ,,
1579,PCMCIA,個人電腦記憶卡國際協會,個人計算機存儲卡國際協會 ,,
1580,PCMCIA card,PCMCIA卡,PCMCIA卡 ,,
1581,P-complete problem,P完全問題,P完全問題 ,,
1582,PCS,個人通信系統,個人通信系統 ,,
1583,PDA,個人數位助理,個人數字助理 ,,
1584,PDA,下推自動機,下推自動機 ,,
1585,PDL,程式設計語言,程序設計語言 ,,
1586,PDM,產品資料管理,產品數據管理 ,,
1587,PDP-11,PDP11電腦,,,
1588,PDU,協定資料單元,協議數據單元 ,,
1589,PE,相位編碼,相位編碼 ,,
1590,peak,峰；峰值；波峰,,,
1591,peak capacity,尖峰容量,,,
1592,peak cathode current,峰值陰極電流,,,
1593,peak current,峰值電流,,,
1594,peak current rating,峰值電流額定,,,
1595,peak detection,峰值檢測,峰值檢測 ,,
1596,peak distortion,尖峰失真；峰值畸變,,,
1597,peak distribution analyzer,峰值分配分析器,,,
1598,peak envelope power,峰值包絡功率,,,
1599,peak envelope voltage,峰值包絡電壓,,,
1600,peak flux density,峰值通量密度,,,
1601,peak forward voltage,峰值正向電壓,,,
1602,peak hold switch,峰值保持開關,,,
1603,peak holding,峰值保持,,,
1604,peak holding circuit,峰值保持電路,,,
1605,peak inverse voltage,峰值反向電壓,,,
1606,peak limiting,峰值限制,,,
1607,peak load,尖峰負載；尖峰負荷；峰值負荷,,,
1608,peak load employee,尖峰負載員工數,,,
1609,peak load time,尖峰負載時間,,,
1610,peak magnetizing field strength,尖峰磁化場強度,,,
1611,peak magnetizing force,尖峰磁化力,,,
1612,peak point,峰值點,,,
1613,peak power,峰值功率,,,
1614,peak rate,峰率,,,
1615,peak recognition,峰值識別,,,
1616,peak reverse voltage,峰值反轉電壓,,,
1617,peak shift,峰值移位,峰位漂移 ,,
1618,peak shift pattern,峰值移位型樣,,,
1619,peak signal,峰值信號,,,
1620,peak to average ratio,峰值與平均值之比,,,
1621,peak to peak,峰至峰,,,
1622,peak traffic flow,尖峰交通量,,,
1623,peak traffic period,尖峰交通期間,,,
1624,peak transmission rate,尖峰傳輸率,,,
1625,peak value,峰值,,,
1626,peak voltmeter,峰值電壓表,,,
1627,peak-and-hold,峰與保持,,,
1628,peaking circuit,峰化電路；信號校正電路（加重高頻電路）,,,
1629,peak-to-peak amplitude,峰與峰振幅,,,
1630,peak-to-valley ratio,峰與谷比,,,
1631,pecking motor,步進電動機,,,
1632,PECL,正電壓射極耦合邏輯,正電壓射極耦合邏輯 ,,
1633,peculiar,特異,,,
1634,peculiar test equipment,特異測試設備,,,
1635,pedagogic algorithmic language,教學法的算法語言；教學用算法語言,,,
1636,pedestal,消隱脈衝電平；基座,,,
1637,peek,取數指令；窺視；瞄孔,,,
1638,peek-a-boo,瞄孔；同位打孔,,,
1639,peek-a-boo card,瞄孔卡,,,
1640,peek-a-boo check,瞄孔核對,,,
1641,peek-a-boo system,瞄孔系統；同位打孔檢索系統,,,
1642,peel off operand,刪除運算元,,,
1643,peel off operator,刪除運算子,,,
1644,peel strength,剝離強度,,,
1645,peephole mask,窺孔遮罩,,,
1646,peephole optimization,窺孔最佳化,窺孔優化 ,,
1647,peephole optimization technique,窺孔最佳化技術,,,
1648,peephole optimizer,窺孔最佳化器,,,
1649,peer,同級,,,
1650,peer computer,對等電腦,,,
1651,peer entities,同級實體,對等[層]實體 ,,
1652,peer entity,同級實體,,,
1653,peer layer,同級層,,,
1654,peer layer communication,同級層通信,,,
1655,peer layer protocol,同級層協定,,,
1656,peer-to-peer,同級間（通信）,,,
1657,peer-to-peer communication,同級間通訊,,,
1658,peer-to-peer file transfer,點對點檔案傳送,,,
1659,peg count,計次次數,,,
1660,pegging,盯承；占線計次,,,
1661,pegging inquiry,盯承詢問,,,
1662,pellet,片狀器件；片狀元件,,,
1663,PEM,處理元件記憶體,處理單元存儲器 ,,
1664,pen (light) control,筆控制；光筆控制,,,
1665,pen and ink recorder,筆墨記錄器；自動記錄器,,,
1666,pen arm,筆臂,,,
1667,pen attribute,筆屬性,,,
1668,pen computer,筆式輸入電腦,筆輸入計算機 ,,
1669,pen like device,筆類裝置,,,
1670,pen mode,筆模式,,,
1671,pen move,移筆,,,
1672,pen plotter emulation program,筆繪圖器仿真程式,,,
1673,pen scribe,筆劃線,,,
1674,pen solenoid,筆螺線管,,,
1675,pen station number,筆位號,,,
1676,pen touch input,筆觸輸入,,,
1677,pen type,筆型,,,
1678,pen up,抬筆,,,
1679,penalty,懲罰；（性能等的）損失,,,
1680,penalty function,懲罰函數,,,
1681,pence coding,十二進制編碼；十二單位編碼（從0－11的打孔卡編碼）,,,
1682,pence conversion equipment,便士轉換設備,,,
1683,pencil,筆,,,
1684,pend,擱置,,,
1685,pending,暫停；待決；未決；掛起,,,
1686,pending active session,擱置現用對話,,,
1687,pending delete,擱置刪除,,,
1688,pending interrupt,未決中斷,,,
1689,pending interrupt condition,未決中斷條件,,,
1690,pending queue,未決佇列,,,
1691,pending releases,擱置發放,,,
1692,pending status,未決狀態,,,
1693,pen-down,下筆,,,
1694,pen-driving mechanism,筆驅動機構,,,
1695,penetrance,滲透率,,,
1696,penetration,穿透,,,
1697,penetration control,穿透控制,,,
1698,penetration depth,穿透深,,,
1699,penetration test,滲透測試,滲入測試 ,,
1700,penetration testing,穿透測試,,,
1701,penetron tube,射線穿透管,,,
1702,pentagrid converter,五柵轉換器,,,
1703,pentium,奔騰處理器,,,
1704,pentode,五極真空管,,,
1705,pen-travel,（走）筆行程,,,
1706,penumbra,半影的,半影 ,,
1707,per,每；按,,,
1708,per disk,每一磁碟,,,
1709,per face,每一磁碟面,,,
1710,per second,每秒,,,
1711,per segment,每一區段,,,
1712,percent,百分比；百分數,,,
1713,percent character,百分比符元,,,
1714,percent defective,廢品率,,,
1715,percent intelligibility,可懂率,,,
1716,percent make,接通百分比；脈衝占空比,,,
1717,percent rate wattage,百分率瓦數,,,
1718,percent symbol,百分比符號,,,
1719,percentage,百分比,,,
1720,percentage basis,百分比基礎,,,
1721,percentage function,百分比函數,,,
1722,percentage over tolerance for print,列印高於容許度百分比,,,
1723,percentage under tolerance for print,列印低於容許度百分比,,,
1724,percentage variation,百分比差異,,,
1725,percentiles,百分位數（值）,,,
1726,perceptibility,感覺能力,,,
1727,perception,感知,感知 ,,
1728,perception domain,感知域,,,
1729,perceptive function,感知功能,,,
1730,perceptron,感知器,感知機 ,,
1731,perceptron algorithm,感知器算法,,,
1732,percolation,滲濾,,,
1733,perfect,完全的；完善的,,,
1734,perfect balance,完美平衡,,,
1735,perfect conductor,完美導體,,,
1736,perfect crystal,完全晶體,,,
1737,perfect cube,完全立方,,,
1738,perfect dielectric,完美電介質,,,
1739,perfect gas,完美氣體,,,
1740,perfect induction,完全歸納法,,,
1741,perfect information feedback,全資訊回饋,,,
1742,perfect information game,全資訊競賽,,,
1743,perfect number,完全數,,,
1744,perfect secrecy,完全保密,完全保密 ,,
1745,perfect shuffle,完全打亂；洗（牌）,全混洗 ,,
1746,perfect square,完全平方,,,
1747,perfect zero-knowledge,完美零知識,完美零知識 ,,
1748,perfect zero-knowledge proof,完美零知識證明,完美零知識証明 ,,
1749,perfecting,雙面印刷,,,
1750,perfection,完美,,,
1751,perfective maintenance,（軟體）完善性維護,改善性維護 ,,
1752,perfectly balanced tree program,完美平衡樹程式,,,
1753,perfectly legal,完全合法的,,,
1754,perforated,打孔,,,
1755,perforated edge card,打孔邊緣卡,,,
1756,perforated litho master,打孔式平版印刷原版,,,
1757,perforated panel,打孔板,,,
1758,perforated paper tape,打孔紙帶,,,
1759,perforated tape,打孔帶；打孔紙帶,,,
1760,perforated tape code,打孔帶碼,,,
1761,perforated tape code for information interchange,資訊交換用打孔帶碼,,,
1762,perforated tape reader,打孔帶閱讀機,,,
1763,perforated tape subsystem,打孔帶子系統,,,
1764,perforating machine,打孔機,,,
1765,perforating typewriter,打孔打字機,,,
1766,perforation,打孔；折頁線；打孔眼線,,,
1767,perforation rate,打孔率,,,
1768,perforator,打孔機,,,
1769,perforator character,打孔機字元,,,
1770,perforator tape unit,紙帶打孔機,紙帶穿孔機,,
1771,perform,履行；執行；完成,,,
1772,perform statement,執行敘述,,,
1773,performability,可運行性,,,
1774,performance,性能；效能；效率,性能 ,,
1775,performance adaptive,性能自適應,,,
1776,performance analysis,效能分析,,,
1777,performance analysis and reporting system,性能分析與報告系統,,,
1778,performance analysis display system,性能分析顯示系統,,,
1779,performance analysis tool,性能分析工具,,,
1780,performance and cost evaluation,績效與成本評估,,,
1781,performance attribute,性能屬性,,,
1782,performance characteristic,績效特性,,,
1783,performance classification,性能分類,,,
1784,performance comparison,性能比較,,,
1785,performance control,性能控制,,,
1786,performance criteria,性能準則,,,
1787,performance database,效能資料庫,,,
1788,performance debugging,效能除錯,,,
1789,performance degradation,效能退化,,,
1790,performance enhancement module,效能增強模組,,,
1791,performance evaluation,效能評估,性能評價 ,,
1792,performance evaluation test,性能評估測試,,,
1793,performance factor,效能因數,,,
1794,performance group,效能組,,,
1795,performance group number,效能組號碼,,,
1796,performance guarantee,效能能保証,性能保証 ,,
1797,performance history,績效歷史,,,
1798,performance index,效能指數,,,
1799,performance management,效能管理,性能管理 ,,
1800,performance management reporting system,效能管理報告系統,,,
1801,performance management system,效能管理系統,,,
1802,performance measurement,效能測量,,,
1803,performance monitor,效能監視器,,,
1804,performance monitoring,效能監視,性能監視 ,,
1805,performance monitoring program,效能監視程式,,,
1806,performance objective,效能目標,,,
1807,performance optimization,效能最佳化,,,
1808,performance option,性能選項,,,
1809,performance parameter,效能參數,,,
1810,performance period,績效週期；工作期,,,
1811,performance predication,效能預測；績效預測,,,
1812,performance prediction method,效能預測法,,,
1813,performance ratio,性能比率,性能比 ,,
1814,performance reference,效能參考,,,
1815,performance requirements,效能需求,性能需求 ,,
1816,performance specification,效能說明書,性能規約 ,,
1817,performance standard,效能標準,,,
1818,performance statistics,效能統計,,,
1819,performance synthesis,效能合成,,,
1820,performance test,效能測試,,,
1821,performance test analysis,效能測試分析,,,
1822,performance testing,效能測試,,,
1823,performance trace,效能追蹤,,,
1824,performance valuation,性能評價,,,
1825,performance verification,效能驗證,,,
1826,performance-oriented expert systems,效能導向專家系統,,,
1827,perigee,近地點,,,
1828,period,週期；期間；時期；句點,,,
1829,period analysis cost summary,期間分析成本彙總,,,
1830,period analysis report,期間分析報表,,,
1831,period balances,期間餘額,,,
1832,period capacity,期間產能,,,
1833,period closing activity,期間結帳活動,,,
1834,period definition,週期性定義,周期性定義 ,,
1835,period demand capture function,期間需求擷取功能,,,
1836,period end/year-end close,期末／年末結帳,,,
1837,period interval code,期間間隔碼,,,
1838,period length,期間長度,,,
1839,period load analysis detail file,期間負載分析明細檔,,,
1840,period load detail file,期間負載明細檔,,,
1841,period number,期間號碼,,,
1842,period of sampling,抽樣週期,,,
1843,period of validity,有效期限,,,
1844,period type,週期類型,,,
1845,period use,期間使用,,,
1846,period-end balance,期間末結存,,,
1847,period-end financial reports,期末財務報表,,,
1848,period-end/year-end inventory stock status,期末／年末庫存狀態,,,
1849,periodic,週期,,,
1850,periodic analysis system,週期性分析系統,,,
1851,periodic boundary condition,週期邊界條件,,,
1852,periodic component,週期分量,,,
1853,periodic convolution,週期卷積,,,
1854,periodic current,週期電流,,,
1855,periodic damping,週期阻尼,,,
1856,periodic dumping,週期傾印,,,
1857,periodic error integrating controller,週期性誤差積分控制器,,,
1858,periodic frame,週期框,周期幀 ,,
1859,periodic function,週期函數,,,
1860,periodic interrupt,週期性中斷,,,
1861,periodic job,週期工件,,,
1862,periodic law,週期定律,,,
1863,periodic maintenance,週期維護,,,
1864,periodic measurement,週期測量,,,
1865,periodic pulse train,週期脈衝列,,,
1866,periodic random process,週期性隨機過程,,,
1867,periodic report,週期報告,,,
1868,periodic sampling,週期抽樣,,,
1869,periodic sequence,週期性序列,,,
1870,periodic signal enhancement,週期性信號增強,,,
1871,periodic state,週期狀態,,,
1872,periodical requirement print lister,週期需求列印列表器,,,
1873,periodical requirements,週期需求,,,
1874,periodicity,週期性,,,
1875,periods per second,週／秒；赫茲；赫,,,
1876,periods processing,週期處理,,,
1877,period-to-date,至本日期間；期間至本日,,,
1878,period-to-date quantity adjusted,期間至本日已調整數量,,,
1879,peripheral,週邊的；週邊設備,,,
1880,peripheral adapter,週邊配接器,,,
1881,peripheral adapter module,週邊配接器模組,,,
1882,peripheral address,週邊位址,,,
