編號,原文,臺灣用語,大陸用語,其他用語,
1028,letter quality,信件品質（指輸出字元符合信件的品質）,鉛字質量 ,,
1029,letter quality output,信件品質輸出,,,
1030,letter quality printer,信件品質列印機,,,
1031,letter quality,信件品質（指輸出字元符合信件的品質）,印刷體質量,,
1032,letter row,字母列,,,
1033,letter set,凸版字印機,,,
1034,letter shift signal,字母移位信號,,,
1035,letter shift,字母移位,,,
1036,letter signal,字母信號,,,
1037,letter spacing,字母間格,,,
1038,letter string,字母串,,,
1039,letter symbol,字母符號,,,
1040,letter type code,字型碼,,,
1041,letterphone,書寫電話機,,,
1042,letterpress,凸印機,,,
1043,level,位準；階；層次；等級,,,
1044,level alignment,位準調正,,,
1045,level based system,分層系統,,,
1046,level capacity,層次容量,,,
1047,level checking,位準核對,,,
1048,level code,位準碼,,,
1049,level coding,位準編碼,,,
1050,level compensator,位準補償器,,,
1051,level control table,位準控制表,,,
1052,level control,位準控制,,,
1053,level diagram,位準圖,,,
1054,level displacement,位準位移,,,
1055,level enable flipflop,位準啟動正反器,,,
1056,level enable signal,位準啟動信號,,,
1057,level fluctuation,位準波動,,,
1058,level indicator,位準指示器,,,
1059,level number,階號；層次數,,,
1060,level of abstraction,抽象層次,抽象層次 ,,
1061,level of addressing,定址位準,,,
1062,level of automation,自動化層次,,,
1063,level of detail,明細層次,細節層次 ,,
1064,level of documentation,文件等級,文檔等級 ,,
1065,level of emphasis,增強等級,,,
1066,level of net,網層次,網層次 ,,
1067,level one variable,一級變數,,,
1068,level operation,位準操作,,,
1069,level overload,層次超載,,,
1070,level point,位準點,,,
1071,level recorder,位準記錄器,,,
1072,level saturation method,階飽和法,,,
1073,level sensitive scan design,位準敏感掃瞄設計,電平敏感掃描設計 ,,
1074,level shift amplifier,位準移位放大器,,,
1075,level shift diode,位準移位二極體,,,
1076,level surface,水平面,,,
1077,level switch,位準開關,物位開關 ,,
1078,level system,位準系統,,,
1079,level table,位準表,,,
1080,level tree,位準樹,,,
1081,level trigger,位準觸發器,,,
1082,level variation,位準變動,,,
1083,level work area,級工作區,,,
1084,leveling,調平,,,
1085,leveling zone,調平區域,,,
1086,lever,桿,,,
1087,LEX,Lex語言,Lex語言 ,,
1088,lexeme,詞素,詞素 ,,
1089,lexemic stratum,詞素層,,,
1090,lexical,詞；詞彙,,,
1091,lexical ambiguity,詞歧義,,,
1092,lexical analysis,詞法分析,詞匯分析 ,,
1093,lexical analysis phase,詞法分析階段,,,
1094,lexical analyzer,詞法分析器,詞法分析器 ,,
1095,lexical association,詞彙結合,,,
1096,lexical attachment,詞彙附件,,,
1097,lexical base,詞彙庫,,,
1098,lexical box,詞彙盒,,,
1099,lexical category,詞範疇,,,
1100,lexical contamination,詞污染,,,
1101,lexical conversion,詞法轉換,,,
1102,lexical entry,詞分錄,,,
1103,lexical environment,詞彙環境,,,
1104,lexical feature,詞彙特徵,,,
1105,lexical form,詞彙形式,,,
1106,lexical free variables,詞法自由變數,,,
1107,lexical function,詞法功能,,,
1108,lexical functional grammar,詞彙功能文法,詞匯功能語法 ,,
1109,lexical hierarchy,詞階層,,,
1110,lexical information database,詞彙資訊資料庫,詞語信息[數據]庫 ,,
1111,lexical insertion,詞彙插入,,,
1112,lexical item,詞項,,,
1113,lexical level,詞等級,,,
1114,lexical matrix,詞彙矩陣,,,
1115,lexical meaning,詞彙意義,,,
1116,lexical node,詞彙節點,,,
1117,lexical order vector,詞次序向量,,,
1118,lexical preference,詞彙優選,,,
1119,lexical processor,詞彙處理器,,,
1120,lexical reading,詞法讀入,,,
1121,lexical redundancy rule,詞彙冗餘規則,,,
1122,lexical representation,詞彙表示法,,,
1123,lexical routine,詞常式,,,
1124,lexical scan,詞法掃瞄,,,
1125,lexical scan means,詞彙掃瞄法,,,
1126,lexical scoping,詞範疇,,,
1127,lexical semantics,詞彙語意學,詞匯語義學 ,,
1128,lexical substitution,詞替代,,,
1129,lexical symbol,詞法符號,,,
1130,lexical token,詞符記,,,
1131,lexical transformation,詞變換,,,
1132,lexical unit,詞法單元,,,
1133,lexical word,詞字,,,
1134,lexical writing,詞彙寫出,,,
1135,lexicality,詞彙編纂,,,
1136,lexicality hypothesis,詞彙編纂假說,,,
1137,lexicographic,詞典編纂,,,
1138,lexicographic algorithm,詞典演算法,,,
1139,lexicographic evaluation function,詞典評估函數,,,
1140,lexicographic order,詞典編纂順序,,,
1141,lexicographic product,詞典產品,,,
1142,lexicographic scan,詞典掃瞄,,,
1143,lexicographic tree,詞典樹,,,
1144,lexicographical,詞典編纂,,,
1145,lexicographical order,詞典編纂次序,,,
1146,lexicography,詞典學,詞典學 ,,
1147,lexicography information services,詞典資訊服務,,,
1148,lexicology,詞彙學,詞匯學 ,,
1149,lexicon,辭彙,,,
1150,lexicon grammar,辭彙文法,詞匯語法 ,,
1151,lexicon statistics,辭彙統計學,,,
1152,lexics,詞彙學,,,
1153,lexon,詞子,,,
1154,lexonic alternation pattern,詞子交替型樣,,,
1155,lexotatics,詞子結構學,,,
1156,liability,負債,,,
1157,liaison circuit,聯絡電路,,,
1158,librarian,程式館管理器,資料員 ,,
1159,librarian program,圖書館管理程式,,,
1160,library,程式館,庫 ,,
1161,library addition and maintenance program,程式館增補及維護程式,,,
1162,library administration and management association,圖書館管理協會,,,
1163,library administration division,圖書館管理部,,,
1164,library allocation,程式館分配,,,
1165,library allocator,程式館分配器,,,
1166,library and information science,圖書館與資訊科學,,,
1167,library association of Alberta,阿爾伯塔圖書館協會,,,
1168,library association of Australia,澳大利亞圖書館協會,,,
1169,library automated service system,圖書館自動化服務系統,,,
1170,library automated systems information exchange,圖書館自動化系統資訊交換,,,
1171,library automation,圖書館自動化,,,
1172,library automation research communication,圖書館自動化研究通訊,,,
1173,library automation system,圖書館自動化系統,,,
1174,library backup,程式館備份,,,
1175,library block,程式館段,,,
1176,library buffer size,程式館緩衝大小,,,
1177,library call,程式館呼叫,,,
1178,library catalog,程式館目錄,,,
1179,library character set,程式館字元集,,,
1180,library circulation system,程式館循環系統；圖書館循環系統,,,
1181,library control language,程式館控制語言,,,
1182,library control program,程式館控制程式,,,
1183,library control sector,程式館控制扇區,,,
1184,library data processing,圖書館資料處理,,,
1185,library database,圖書館資料庫,,,
1186,library directory,圖書館目錄,,,
1187,library editor,程式館編輯器,,,
1188,library entry,程式館分錄,,,
1189,library facilities,程式館設施；圖書館設施,,,
1190,library file,程式館檔案,,,
1191,library file editor,程式館檔案編輯器,,,
1192,library format,程式館格式,,,
1193,library formatted disk file,程式館格式化磁碟檔案,,,
1194,library function,程式館函數,,,
1195,library function routine,程式館函數常式,,,
1196,library information retrieval system,圖書館資訊檢索系統,,,
1197,library information system analysis,圖書館資訊系統分析,,,
1198,library information system,圖書館資訊系統,,,
1199,library instruction round table,程式館指令捨入表,,,
1200,library learning resource center,圖書館學習資源中心,,,
1201,library level,程式館層次,,,
1202,library link,程式館鏈接,,,
1203,library list,程式館串列,,,
1204,library macrodefinition,程式館巨集定義,,,
1205,library material,程式館材料,,,
1206,library member,程式館項,,,
1207,library member subtype,程式館項子型,,,
1208,library migration table,程式館遷移表,,,
1209,library module,程式館模組,,,
1210,library name,程式館名,,,
1211,library network,圖書館網路,,,
1212,library object,程式館目標,,,
1213,library of congress computer catalog,國會圖書館計算機目錄,,,
1214,library of congress,國會圖書館,,,
1215,library of data,資料館,,,
1216,library of lessons,課程程式館,,,
1217,library of synthesis job,合成工件程式館,,,
1218,library package,程式館套裝軟體,,,
1219,library parameter,程式館參數,,,
1220,library partition,程式館分區,,,
1221,library postlude,程式館尾部,,,
1222,library prelude,程式館序部,,,
1223,library program,程式館程式；館程式,,,
1224,library routine,程式館常式,,,
1225,library science,圖書館科學,,,
1226,library scope operation control system,圖書館顯示器操控制系統,,,
1227,library searching,程式館搜尋；圖書館搜尋,,,
1228,library services,程式館服務；圖書館服務,,,
1229,library subroutine,程式館次常式,,,
1230,library support,程式館支援,,,
1231,library system,程式館系統,,,
1232,library tape,程式館帶,,,
1233,library terminal,圖書館終端機,,,
1234,library text,程式館正文,,,
1235,library track,程式館軌；程式館軌跡,,,
1236,library unit,程式館單元,,,
1237,library work area,程式館工作區,,,
1238,license,許可證，特許,,,
1239,license agreement,許可證協定,,,
1240,licensed application on program,程式的特許應用,,,
1241,licensed documentation,特許文件,,,
1242,licensed material,特許材料,,,
1243,licensed optional material,特許任選材料,,,
1244,licensed program,特許程式,,,
1245,licensed publication,特許出版品,,,
1246,life,生命，使用期限,,,
1247,life curve,生命曲線,,,
1248,life cycle,生命週期,生存周期 ,,
1249,life cycle computer program management plan,生命週期計算機程式管理計畫,,,
1250,life cycle costs,生命週期成本,,,
1251,life cycle phase,生命週期階段,,,
1252,life cycle plan,生命週期計畫,,,
1253,life cycle position,生命週期地位,,,
1254,life cycle profile,生命週期設定檔,,,
1255,life cycle profile code,生命週期設定檔碼,,,
1256,life end point,生命結束點,,,
1257,life test,壽命試驗,,,
1258,life type software,生命型軟體,,,
1259,life-cycle model,生命週期模型,生存周期模型 ,,
1260,lifetime,壽命,,,
1261,lifetime curve,壽命曲線,,,
1262,lifetime function,壽命函數,,,
1263,lifetime of a locality,局部生存期,,,
1264,LIFO,後進先出,后進先出 ,,
1265,LIFO list,後進先出串列,,,
1266,LIFO/FIFO inventory valuation report,後進先出／先進先出庫存評價報告,,,
1267,LIFO/FIFO number,後進先出／先進先出號碼,,,
1268,LIFO/FIFO quantity,後進先出／先進先出數量,,,
1269,LIFO/FIFO transaction purge and list,後進先出／先進先出異動清除和列表,,,
1270,LIFO/FIFO transaction reconciliation,後進先出／先進先出異動調解,,,
1271,LIFO/FIFO valuation report,後進先出／先進先出估價報告,,,
1272,LIFO/FOFO amount,後進先出／先進先出金額,,,
1273,lift set,升集合,,,
1274,lifter,迴帶機；升降機,,,
1275,ligature,連字,,,
1276,light,光；輕；燈,,,
1277,light accessible transistor matrix,光存取電晶體矩陣,,,
1278,light activated element,光啟動元件,,,
1279,light activated switch,光啟動開關,,,
1280,light amplifier,光放大器,,,
1281,light beam deflector,光束偏轉器,,,
1282,light button,光鈕；光按鈕,光鈕 ,,
1283,light characteristic,光特性,,,
1284,light check,燈光檢查,,,
1285,light communication system,光通信系統,,,
1286,light conduct,光導管,,,
1287,light control,光控制,,,
1288,light coupled device,光耦合裝置,,,
1289,light coupled semiconductor switch,光耦合半導體開關,,,
1290,light detector,光檢測器,,,
1291,light emitting diode array,發光二極體陣列,,,
1292,light emitting diode coupler,發光二極體耦合器,,,
1293,light emitting diode display,發光二極體顯示器,發光二極管顯示 ,,
1294,light emitting diode,發光二極體,,,
1295,light energy,光能,光能 ,,
1296,light flux,光通量,,,
1297,light flux meter,光通量計,,,
1298,light flux sensitivity,光通量靈敏度,,,
1299,light guide,光導引,,,
1300,light gun,光槍,,,
1301,light hole,光孔；輕電洞,,,
1302,light hour,輕負荷小時,,,
1303,light intensity,光強度,光強 ,,
1304,light interface technology system,光介面技術系統,,,
1305,light interface technology,光介面技術,,,
1306,light loaded network,輕負載網路,,,
1307,light mask,光遮罩,,,
1308,light microsecond,光微秒,,,
1309,light modulator,光調變器,,,
1310,light operated typewriter,光操作打字機,,,
1311,light pen,光筆,光筆 ,,
1312,light pen attention,光筆注意訊號,,,
1313,light pen attribute,光筆屬性,,,
1314,light pen control system,光筆控制系統,,,
1315,light pen detection,光筆偵查；光筆檢測,,,
1316,light pen display,光筆顯示,,,
1317,light pen feature,光筆特徵,,,
1318,light pen hit,光筆擊中；光筆命中,,,
1319,light pen strike,光筆觸擊,,,
1320,light pen tracking,光筆追蹤,,,
1321,light pen,光筆,,,
1322,light pipe,光導管,,,
1323,light quantity,光通量,,,
1324,light quantum,光量子,,,
1325,light ray,光射線,,,
1326,light region,亮區,,,
1327,light repeating ship,光中繼站,,,
1328,light request,光請求,,,
1329,light section inspection,光區段檢驗,,,
1330,light sensitive,光敏,,,
1331,light sensitive diode,光敏二極體,,,
1332,light sensitive layer,光敏層,,,
1333,light sensitive relay,光敏繼電器,,,
1334,light sensitive resistor,光敏電阻器,,,
1335,light sensitive tube,光敏管,,,
1336,light sensor,光感測器,,,
1337,light source,光源,,,
1338,light spectrum,光譜,,,
1339,light stability,光穩定度,,,
1340,light storage device,光儲存裝置,,,
1341,light stylus,光筆,,,
1342,light tapping storage,光分接儲存器,,,
1343,light to microwave conversion,光至微波轉換,,,
1344,light traffic,低流量,,,
1345,light traffic link,低流量鏈結,,,
1346,light traffic period,低流量期,,,
1347,light transmission,光傳輸,,,
1348,light valve,光閥,,,
1349,light valve array,光閥陣列,,,
1350,lightface,細體,,,
1351,lightwave communication,光波通信,,,
1352,lightweight DAP,輕型目錄存取協定,簡便的目錄訪問協議 ,,
1353,lightweight interrogator/transponder system,輕型詢問應答系統,,,
1354,lightweight typewriter,輕型打字機,,,
1355,like,類似,,,
1356,like attribute,類似屬性,,,
1357,like combinations,類似組合,,,
1358,like parity,類似奇偶,,,
1359,like value,類值,,,
1360,likelihood,似然,,,
1361,likelihood criterion,似然準則,,,
1362,likelihood equation,似然方程式,似然方程 ,,
1363,likelihood function,似然函數,,,
1364,likelihood method,似然法,,,
1365,likelihood ratio,似然比,似然比 ,,
1366,likelihood ratio test,似然比測試,,,
1367,limit,極限,,,
1368,limit address,極限位址,,,
1369,limit address register,極限位址暫存器,,,
1370,limit check,極限核對,,,
1371,limit count,極限計數,,,
1372,limit cycle,極限週期,,,
1373,limit file,極限檔案,,,
1374,limit flow graph,極限流圖,,,
1375,limit in mean,平均極限,,,
1376,limit of computational model,計算模型極限,,,
1377,limit of stack register,堆疊暫存器極限,,,
1378,limit path,極限路徑,,,
1379,limit point,極限點,,,
1380,limit priority,極限優先權,極限優先級 ,,
1381,limit register,極限暫存器,,,
1382,limit selection,極限選擇,,,
1383,limit set,極限集,,,
1384,limit switch,極限開關,,,
1385,limit theorem,極限定理,,,
1386,limit value,極限值,,,
1387,limitation,限制,,,
1388,limited,有限,,,
1389,limited access,有限存取,受限訪問 ,,
1390,limited access data,有限存取數據,,,
1391,limited ASCII,有限ASCII碼,,,
1392,limited availability,有限可用性,,,
1393,limited broadcast,有限廣播,,,
1394,limited channel logout,有限通道登出,,,
1395,limited current circuit,限流電路,,,
1396,limited degree of freedom robot,有限自由度機器人,,,
1397,limited distance adapter,有限距離配接器,,,
1398,limited distance modem,有限距離數據機,,,
1399,limited distribution,有限分配,,,
1400,limited entry decision table,有限項決策表,,,
1401,limited exclusion area,有限互斥區,受限禁區 ,,
1402,limited fanout free,有限自由扇出,,,
1403,limited generic formal part,有限同屬形式部分,,,
1404,limited identification zone,有限識別區域,,,
1405,limited information estimation,有限資訊估計,,,
1406,limited infrared detector,有限紅外線檢測器,,,
1407,limited operation,有限操作,,,
1408,limited optimization,有限最佳化,,,
1409,limited page allocation,有限頁面分配,,,
1410,limited private type,有限專用型式,,,
1411,limited protection,有限保護,,,
1412,limited protection voice equipment,有限保護語音設備,,,
1413,limited purpose computer,專用計算機,,,
1414,limited recursion,有限遞迴,,,
1415,limited remote communication outlets,有限遠程通信中點站,,,
1416,limited round-robin scheduling,有限循環排程器,有限輪轉法調度 ,,
1417,limited scanning,有限掃瞄,,,
1418,limited state model,有限狀態模,,,
1419,limited value,有限值,,,
1420,limited vocabulary comparison,有限詞彙比較,,,
1421,limited word index,有限字單詞,,,
1422,limiter,限制器,,,
1423,limiter circuit,限制器電路,,,
1424,limiter diode,限制器二極體,,,
1425,limiter in analog computing,限制器（在類比計算中）,,,
1426,limiting,限制,,,
1427,limiting circuit,限制電路,,,
1428,limiting control,定限控制,,,
1429,limiting error,限制誤差,,,
1430,limiting function,限制函數,,,
1431,limiting quality,限制品質,,,
1432,limiting resolution,限制分解,,,
1433,limiting resolution angle,限制分解角,,,
1434,linage,行數,,,
1435,linage counter,行計數器,,,
1436,Lindenmayer system,林氏系統,,,
1437,line,列；線路,行 ,,
1438,line access point,線路存取點,,,
1439,line access unit,線路存取單元,,,
1440,line adapter circuit,線路配接電路,,,
1441,line adapter unit,線路配接器單元,,,
1442,line adapter,線路配接器,,,
1443,line address,行位址,,,
1444,line address counter,行位址計數器,,,
1445,line advance,換行,,,
1446,line amplifier,線路放大器,,,
1447,line art,簡圖,,,
1448,line attenuation,線路衰減,線衰減 ,,
1449,line average edge,行平均邊線,,,
1450,line balance,線平衡,,,
1451,line balancing,線路平衡,,,
1452,line bias,線路偏壓,,,
1453,line blanking interval,列間間隔,,,
1454,line block,線塊,,,
1455,line break signal,斷路信號,,,
1456,line buffer,列緩衝器,,,
1457,line build-out network,線路補償網路,,,
1458,line busy tone,線路忙音,,,
1459,line by line assembler,逐行組合程式,,,
1460,line by line scan,逐行掃瞄,,,
1461,line call sign,線路呼叫記號,,,
1462,line call up,線路呼叫,,,
1463,line capacity,線路容量,,,
1464,line character,行字元,,,
1465,line charge model,線電荷模型,,,
1466,line chromatic number,線色號,,,
1467,line circuit,用戶線電路,,,
1468,line clipping,線截割,線[段]裁剪 ,,
1469,line clipping algorithm,線截割演算法,,,
1470,line code,行碼,,,
1471,line coding,行編碼,,,
1472,line colouring,線著色,,,
1473,line command,列命令,,,
1474,line communications,有線通信,,,
1475,line computation,列計算,,,
1476,line concentrating unit,線路集中單元,,,
1477,line concentration,線路集中,,,
1478,line concentrator module,集線器模組,,,
1479,line concentrator,集線器,,,
1480,line condition,線路條件,,,
1481,line conditioning,線路調節,,,
1482,line connection equipment,線路連接設備,,,
1483,line connectivity,線連接度,,,
1484,line connector,接線器,,,
1485,line contact bank,接線排,,,
1486,line control adapter,線路控制配接器,,,
1487,line control block,線路控制塊,,,
1488,line control characters,線路控制字元,,,
1489,line control computer,線路控制計算機,,,
1490,line control discipline,線路控制規則,,,
1491,line control module,線路控制模組,,,
1492,line control procedure,線路控制程序,,,
1493,line control routine,線路控制常式,,,
1494,line control unit,線路控制裝置,,,
1495,line control,線路控制,,,
1496,line control/task control,線路控制／任務控制,,,
1497,line coordination,線路協調,,,
1498,line counter,列計數器,,,
1499,line coupler,線路耦合器,,,
1500,line coupling,線路耦合,,,
1501,line covering,線覆蓋,,,
1502,line covering number,線覆蓋數,,,
1503,line critical graph,線臨界圖,,,
1504,line data,列式數據,,,
1505,line data set,列式資料集,,,
1506,line decoder,列解碼器,,,
1507,line definition,列定義,,,
1508,line delay,線延遲,,,
1509,line delete command,列刪除命令,,,
1510,line delete symbol,列刪除符號,,,
1511,line deletion character,列刪除字元,,,
1512,line density,列密度,線密度 ,,
1513,line descriptor,列描述符,,,
1514,line detection,線路檢測,線條檢測 ,,
1515,line determination,線確定,,,
1516,line device,線路裝置,,,
1517,line digraph,線有向圖,,,
1518,line discipline,線路規則,,,
1519,line disconnection,線路拆接,,,
1520,line disjoint path,線不相交路徑,,,
1521,line display generator,線顯示產生器,,,
1522,line display range,列顯示範圍,,,
1523,line distortion,線路失真,[傳輸]線畸變 ,,
1524,line down,線路故障,,,
1525,line drawing,繪線,,,
1526,line drawing algorithms,繪線演算法,,,
1527,line drawing display,繪線顯示,,,
1528,line drive signal,線路驅動信號,,,
1529,line driver,線路驅動器；線驅動器,,,
1530,line drop,線路壓降,,,
1531,line dropout,線路脫落,,,
1532,line editing,列編輯,,,
1533,line editor,列編輯器,行編輯程序,,
1534,line end adjustment,列尾調整,,,
1535,line end control key,列尾控制鍵,,,
1536,line end lock,列尾鎖定,,,
1537,line end symbol key,列尾符號鍵,,,
1538,line ending zone,列尾區,,,
1539,line engraving,列雕刻,,,
1540,line entry,線路入口,,,
1541,line equalization,線路均衡,,,
1542,line equalizer,線路均衡器,,,
1543,line equipment,線路設備,,,
1544,line equipment number,線路設備數目,,,
1545,line error,線路誤差,,,
1546,line escapement,跳行,,,
1547,line exchanger,線路交換器,,,
1548,line expansion function,行擴展功能,,,
1549,line extender,線路延伸器,,,
1550,line feed,饋行；換行,換行 ,,
1551,line feed character,饋行字元；換行字元,,,
1552,line feed code,饋行碼,,,
1553,line filter balance,線路濾波器平衡,,,
1554,line finder,列尋檢器,,,
1555,line fitting,線性配適,,,
1556,line flow assembly order,線流組合命令,,,
1557,line flyback,列返馳,,,
1558,line folding,列折疊,,,
1559,line following system,線跟蹤系統,,,
1560,line format item,列格式項,,,
1561,line format page,列格式頁,,,
1562,line format print data set,列格式列印資料集,,,
1563,line frequency,列掃瞄頻率,行頻 ,,
1564,line function,列功能,,,
1565,line gate number,線路閘號,,,
1566,line generation,列產生,,,
1567,line generator number,列產生器號碼,,,
1568,line generator,列產生器,,,
1569,line graphics,線圖形,,,
1570,line group,線群,,,
1571,line grouping,線分組,,,
1572,line handling overhead,線路處置負擔,,,
1573,line hits,傳輸線瞬斷,,,
1574,line holding,線保持,,,
1575,line identification,線路識別,,,
1576,line identification facility,線路識別設施,,,
1577,line identification request indicator,線路識別請求指示器,,,
1578,line identify,線路識別,,,
1579,line idle,線路閒置,,,
1580,line image,列影像,,,
1581,line impedance,線路阻抗,,,
1582,line increment,列增量,,,
1583,line index,列索引,,,
1584,line indicator,列指示符,,,
1585,line insert command,列插入命令,,,
1586,line integrated circuit,線性積體電路,,,
1587,line interface bank,線路介面庫,,,
1588,line interface base,線路介面基底,,,
1589,line interface coupler,線路介面耦合器,,,
1590,line interface feature,線路介面特徵,,,
1591,line interface handler,線路介面處置器,,,
1592,line interface hardware,線路介面硬體,,,
1593,line interface module,線路介面模組,,,
1594,line interface unit,線路介面單元,,,
1595,line interface,線路介面,,,
1596,line inversion,線反逆,,,
1597,line item,列項目,,,
1598,line item extension,行項延伸,,,
1599,line iteration,線疊代,,,
1600,line junctor switch grid,線路連接器開關柵,,,
1601,line justification,列對齊,線確認 ,,
1602,line key,列鍵,,,
1603,line label,列標號,,,
1604,line length,列長,,,
1605,line length estimate,線長估算,,,
1606,line level,線路位準,,,
1607,line link control station,線鏈接控制站,,,
1608,line link network,線路鏈接網路,,,
1609,line list,線路表,線表 ,,
1610,line load,線路負載,,,
1611,line load control,線路負載控制,,,
1612,line load control designation,線負載控制指定,,,
1613,line loading,線路負載,,,
1614,line lock,線路鎖定,,,
1615,line log amplifier,線性對數放大器,,,
1616,line loop,線迴路,,,
1617,line loop resistance,線迴路電阻,,,
1618,line loss,線路損失,,,
1619,line marker,列標誌,,,
1620,line misregistration,列偏移,,,
1621,line mode,列模式,,,
1622,line mode switching,線路模式交換,,,
1623,line monitor unit,線路監視器裝置,,,
1624,line monitoring equipment,線路監視設備,,,
1625,line noise,線路雜訊,線路噪聲 ,,
1626,line number,列號,,,
1627,line number access,列號存取,,,
1628,line number clause,列號子句,,,
1629,line number editing,列號編輯,,,
1630,line number field,列號欄,,,
1631,line number listing,列號列表,,,
1632,line number operator,列號運算子,,,
1633,line number table,列號表,,,
1634,line numbered data set,列編號資料集,,,
1635,line numbered file,列號檔,,,
1636,line of balance,平衡線,,,
1637,line of communication,通信線路,,,
1638,line of sight,視線,,,
1639,line option,列任選,,,
1640,line organization,系列組織,,,
1641,line oriented macro scheme,列導向的巨集方案,,,
1642,line original,線型原版,,,
1643,line out of service,線路停用,,,
1644,line out of service signal,線路停用信號,,,
1645,line overhead,線路額外負擔,,,
1646,line overrelaxation,列超鬆弛,,,
1647,line overrun,線路超出,,,
1648,line parameters,列參數,,,
1649,line per inch,每英吋列,,,
1650,line period,線路週期,,,
1651,line plot,線繪圖,,,
1652,line pointer,列指標,,,
1653,line print,行列印,,,
1654,line printer,列式列印機,行式打印機 ,,
1655,line printer command,列式列印機命令,,,
1656,line printer control unit,列式列印機控制裝置,,,
1657,line printer control,列式列印機控制,,,
1658,line printer controller,列式列印機控制器,,,
1659,line printer equipment,列印機設備,,,
1660,line printer simulator,列式列印機模擬器,,,
1661,line printer,列印機,打印機,,
1662,line printing,行列印,,,
1663,line procedure specification,列程序規格,,,
1664,line processing unit,線路處理單元,,,
1665,line program,列程式,,,
1666,line program impulse,列程式脈衝,,,
1667,line program selector,列程式選擇器,,,
1668,line protocol handler,線路協定處置器,,,
1669,line protocol,線路協定,,,
1670,line rate,列速率,,,
1671,line receiver,線路接收器,,,
1672,line reconstruction,列重建,,,
1673,line recovery,線路恢復,,,
1674,line reflection,線路反射,,,
1675,line regular graph,線正規圖,,,
1676,line relaxation,列鬆弛,,,
1677,line relaxation method,列鬆弛法,,,
1678,line relay,線路繼電器,,,
1679,line repair,線路修復,,,
1680,line replace command,換行命令,,,
1681,line residual equalizer,線路殘餘均衡器,,,
1682,line resistance,線路電阻,線電阻 ,,
1683,line response mode,線路回應模式,,,
1684,line retrieval,線路檢索,線檢索 ,,
1685,line retry parameter,線路再試參數,,,
1686,line rooted graph,有根線路圖,,,
1687,line route map,線路圖,,,
1688,line routing algorithm,線選路演算法,,,
1689,line ruler,列標尺,,,
1690,line scan recorder,列掃瞄記錄器,,,
1691,line scan tube,列掃瞄管,,,
1692,line scanning,列掃瞄,行掃描 ,,
1693,line scheduling,線排程,,,
1694,line search method,線搜尋法,,,
1695,line section,線區段,,,
1696,line security,線路安全,,,
1697,line segregation,線路隔離,,,
1698,line seizure,線路占用,,,
1699,line select module,線選擇模組,,,
1700,line selection unit,線路選擇單元,,,
1701,line sensing amplifier,列感測放大器,,,
1702,line separating filter,線路分離濾波器,,,
1703,line set,線集,,,
1704,line sharing adapter,線路分享配接器,,,
1705,line sharing device,線路分享裝置,,,
1706,line sharing unit,線路分享單元,,,
1707,line side,端點聯接線路；線邊,,,
1708,line signal code,線路信號碼,,,
1709,line signal detector,線路信號檢測器,,,
1710,line signal element,線路信號元件,,,
1711,line signal sender connector,線路信號發送連接器,,,
1712,line signaling,線路發信,,,
1713,line simulator,線路模擬器,,,
1714,line size command,列大小命令,,,
1715,line size option,列大小任選項,,,
1716,line skew,列偏斜,行位偏斜 ,,
1717,line slope,線斜率,,,
1718,line smoothing,線平滑化,,,
1719,line space,列間距,行間距,,
1720,line space mechanism,列間距機構,,,
1721,line space selector,列間距選擇器,,,
1722,line spacing,列間距,行間距,,
1723,line speed,線速率,,,
1724,line spread function,線展開函數,,,
1725,line state method,線狀態法,,,
1726,line state variable,線狀態變數,,,
1727,line status,線路狀態,,,
1728,line status table,線路狀態表,,,
1729,line status word,線路狀態字,,,
1730,line stochastic system,線隨機系統,,,
1731,line store converter,列儲存轉換器,,,
1732,line stretcher,線伸展器,,,
1733,line stretcher,線擴充器,,,
1734,line structure language,列結構語言,,,
1735,line style,線式樣；線型,線型 ,,
1736,line supervisory count program,線路監督計數程式,,,
1737,line support processor system,線路支援處理機系統,,,
1738,line sweep,列拂掠,,,
1739,line switch grid,線路開關柵,,,
1740,line switch network,線路交換網路,,,
1741,line switching,線路交換,,,
1742,line switching concentrator,線路交換集中器,,,
1743,line switching controller,線路交換控制器,,,
1744,line switching power supplies,線路交換電源供應器,,,
1745,line switching system,線路交換系統,,,
1746,line switching technique,線路交換技術,,,
1747,line symmetric graph,線對稱圖,,,
1748,line sync pulse,列同步脈衝,,,
1749,line synchronizing pulse,列同步脈衝,,,
1750,line telecommunication,有線電信,,,
1751,line telegraphy,有線電報,,,
1752,line telephone,有線電話,,,
1753,line template,線模板,,,
1754,line terminal,線路終端,,,
1755,line terminating comment,列終止註解,,,
1756,line terminating network,線路終端網路,,,
1757,line termination capacity,線終止容量,,,
1758,line termination controller,線終止控制器,,,
1759,line termination equipment,線終止設備,,,
1760,line termination unit,線終止裝置,,,
1761,line terminator,線終止器,,,
1762,line test access point,線路測試存取點,,,
1763,line test trunk,線路測試中繼線,,,
1764,line time,列時間,,,
1765,line time clock,線路定時器,,,
1766,line trace,線追蹤,,,
1767,line tracking,線追蹤,,,
1768,line traffic,線流量,,,
1769,line traffic coordination,線路流量協調,,,
1770,line transfer device,線路傳送裝置,,,
1771,line transient,線路暫態,,,
1772,line transient suppression,線路瞬時抑制,,,
1773,line transition,線路變遷,,,
