編號,原文,臺灣用語,大陸用語,其他用語,
1733,master control system	,主控制系統；主控（制）系統,,,
1734,master control unit	,主控制單元,主控制器,,
1735,master control	,主控制,,,
1736,master controller	,主控制器,,,
1737,master coordinates,主座標,,,
1738,master cryptography key,主密碼鍵,,,
1739,master cylinder mark	,主柱標示,,,
1740,master data,主資料；主數據；基本數據,,,
1741,master data control console	,主資料控制台,,,
1742,master data file	,主資料檔案,,,
1743,master data index	,主數據索引；基本數據索引,,,
1744,master data record	,主資料記錄,,,
1745,master data recorder	,主資料記錄器,,,
1746,master data sheet,主資料表單,,,
1747,master data structure	,主資料結構,,,
1748,master database update	,主資料庫更新；主數據庫更新,,,
1749,master delivery,主遞送,,,
1750,master dictionary,主字典,,,
1751,master digital command system	,主數位命令系統,,,
1752,master digital data tape	,主數位資料帶,,,
1753,master directory,主目錄,,,
1754,master environment,主環境,,,
1755,master executive control	,主執行程序控制,,,
1756,master file,主檔案,主文件 ,,
1757,master file directory block,主檔案目錄塊,,,
1758,master file directory	,主檔案目錄,,,
1759,master file index,主檔案索引,,,
1760,master file inventory,主檔案庫存；主檔案清單,,,
1761,master file job processing,主檔案工件處理,,,
1762,master file program	,主檔案程式,,,
1763,master file tape,主檔案帶,,,
1764,master file update program,主檔更新程式,,,
1765,master file utility routines,主檔案公用程式常式,,,
1766,master file	,主檔案；主檔,,,
1767,master flipflop,主正反器,,,
1768,master font file,主字型檔案,,,
1769,master frequency generator,主頻產生器,,,
1770,master group,主群；主組,,,
1771,master group information system	,主群資訊系統,,,
1772,master heading,主標頭,,,
1773,master history file,主歷史檔案,,,
1774,master I/O control block	,主輸入輸出控制塊,,,
1775,master image,主影像,,,
1776,master index,主索引,,,
1777,master instruction tape	,主指令帶；主指令磁帶,,,
1778,master international frequency register	,主國際頻率暫存器,,,
1779,master interrupt control	,主中斷控制,,,
1780,master items planning report,主項計畫報表,,,
1781,master key,主鍵；主鑰,主密鑰 ,,
1782,master key concept,主鍵概念,,,
1783,master key variant key data set	,主鍵變體鍵資料集,,,
1784,master level forecast code,主階預測碼,,,
1785,master level item code,主階項碼,,,
1786,master level item scheduling,主階項排程,,,
1787,master level item	,主階項,,,
1788,master level print code,主階列印碼,,,
1789,master library,主程式館,主庫 ,,
1790,master library file system	,主程式館檔案系統,,,
1791,master library tape,主程式館磁帶,,,
1792,master mask,主遮罩,,,
1793,master menu,主選項單,,,
1794,master mode,主模,,,
1795,master mode bit,主模位元,,,
1796,master mode entry instruction,主模入口指令,,,
1797,master mode entry operation,主模入口操作,,,
1798,master mode entry routine,主模入口常式,,,
1799,master mode program,主模程式,,,
1800,master monitor	,主監視器；主監控程序,,,
1801,master network processor,主網路處理機,,,
1802,master node,主節點,,,
1803,master node control,主節點控制,,,
1804,master of science in computer science	,計算機科學理科碩士,,,
1805,master operating program,主操作程式,,,
1806,master operating system	,主作業系統,,,
1807,master operation,主作業,,,
1808,master operational console,主操作控制台,,,
1809,master operational controller	,主操作控制器,,,
1810,master operational recording tape address table	,主操作記錄帶位址表,,,
1811,master operational recording tape assembly program	,主操作記錄帶組合程式,,,
1812,master operational recording tape recording	,主操作記錄帶記錄,,,
1813,master operational recording tape	,主操作記錄帶,,,
1814,master operations control center	,主操作控制中心,,,
1815,master operations control system	,主操作控制系統,,,
1816,master operator command,主操作員命令,,,
1817,master oscillator	,主振盪器,,,
1818,master output tape,主輸出帶,標准幅度帶 ,,
1819,master page,主版頁,,,
1820,master password,主通行碼,,,
1821,master pattern,主型樣,,,
1822,master picture monitor,圖象主監視器,,,
1823,master power regulator	,主功率調整器,,,
1824,master process,主過程,,,
1825,master processor,主處理機,,,
1826,master processor module,主處理機模組,,,
1827,master production schedule,主生產排程,,,
1828,master program,主程式；主程序,,,
1829,master program controller,主程式控制器,,,
1830,master program file,主程式檔案,,,
1831,master program file update,主程式檔案更新,,,
1832,master program system	,主程式系統,,,
1833,master program tape,主程式帶；主程序帶,,,
1834,master program update,主程式更新,,,
1835,master proof,主證明,,,
1836,master pulse,主脈衝,,,
1837,master record,主記錄,,,
1838,master relocatable tape	,主可再定位帶,,,
1839,master reset command,主重設命令,,,
1840,master reset	,主重置；主重置命令,,,
1841,master resident core	,主常駐核心程式,,,
1842,master reticle,主標線,,,
1843,master routine,主（控）常式；主常式；主例行程序,,,
1844,master scanner	,主掃瞄器,,,
1845,master schedule,主排程,,,
1846,master schedule planning,主排程規劃,,,
1847,master scheduler,主排程器；主調度程序,主調度程序 ,,
1848,master scheduler address space,主排程器位址空間,,,
1849,master scheduler resident area	,主排程器常駐區,,,
1850,master scheduler task,主排程器任務,,,
1851,master scheduling,主排程,,,
1852,master segment,主段,,,
1853,master segment index,主段索引,,,
1854,master segment table,主段表,,,
1855,master sequencer	,主定序器,,,
1856,master set,（數據庫的）主集；主系,,,
1857,master shielding computer program	,主屏蔽計算機程式,,,
1858,master skew tape,主偏斜帶,標准扭斜帶 ,,
1859,master slewing device,主回轉裝置,,,
1860,master slice,主片,,,
1861,master slice method,主片法,,,
1862,master source program,主源程式,,,
1863,master space,主間隔；大間隔,,,
1864,master speed tape,主速率帶,標准速度帶 ,,
1865,master standard data	,主標準數據,,,
1866,master state,主（狀）態,,,
1867,master station,主站,主站 ,,
1868,master supervisory and alarm frame	,主監督及警報,,,
1869,master surveillance station	,主監視站,,,
1870,master switch	,主開關,,,
1871,master synchronization	,主同步,,,
1872,master synchronizer,主同步器,,,
1873,master system tape	,主系統磁帶；主系統帶,,,
1874,master table of contents	,總目錄內容；主目錄內容,,,
1875,master tape,主帶；標準帶,,,
1876,master tape loading	,主帶載入,,,
1877,master terminal,主終端,,,
1878,master terminal formatting options,主終端格式化可選項,,,
1879,master terminal operator	,主終端操作員,,,
1880,master test frame	,主測試框,,,
1881,master time,主時間,,,
1882,master timer control block	,主計時器控制塊,,,
1883,master timer	,主計時器,,,
1884,master timing supply	,主時鐘源,,,
1885,master timing unit,主定時單元,,,
1886,master trace,主追蹤,,,
1887,master tracking data file	,主追蹤資料檔案,,,
1888,master unit,主單元,,,
1889,master user,主用戶,,,
1890,master user directory	,主用戶目錄,,,
1891,master vocabulary tape,主詞彙表磁帶,,,
1892,master/slave operating system,主從式作業系統,主從式操作系統 ,,
1893,master/slave scheduling,主從調度,主從調度 ,,
1894,masterboard,主板,母板, *主板 ,,
1895,master-slave accumulator,主從累加器,,,
1896,master-slave computer,主從計算機,主從計算機 ,,
1897,master-slave computer system,主從計算機系統,,,
1898,master-slave configuration,主從配置,,,
1899,master-slave control,主從控制,,,
1900,master-slave flipflop	,主從正反器,,,
1901,master-slave manipulator,主從調處器,,,
1902,master-slave mode multiprogramming,主從模多程式,,,
1903,master-slave multiprogramming,主從多程式,,,
1904,master-slave operating system,主從操作系統,,,
1905,master-slave polling,主從輪詢,,,
1906,master-slave scheduling system,主從排程系統,,,
1907,master-slave system,主從系統,,,
1908,master-slave	,主從,,,
1909,match,匹配；相配；符合；吻合；比較,,,
1910,match arc,匹配弧,,,
1911,match bit,匹配位元,,,
1912,match condition,匹配條件,,,
1913,match dissolve,匹配分解,,,
1914,match exponents,匹配指數,,,
1915,match gate,匹配閘,,,
1916,match operation,匹配運算,,,
1917,match stop,匹配停機,符合停機 ,,
1918,match substitution,匹配替代,,,
1919,match time,匹配時間；符合比較時間,,,
1920,matched data,匹配數據；符合數據,,,
1921,matched filter,匹配濾波器,匹配篩選器 ,,
1922,matched filtering,匹配過澽,匹配濾波 ,,
1923,matched group,匹配組,,,
1924,matched impedance,匹配阻抗,,,
1925,matched load,匹配負載,,,
1926,matched pair transistor,匹配對電晶體,,,
1927,matched pattern,匹配型樣,,,
1928,matched phrase,匹配片語,,,
1929,matched transmission line,匹配傳輸線,,,
1930,matcher,匹配器,,,
1931,matcher-selector-connector	,匹配器－選擇器－連接器,,,
1932,matching,匹配；符合；比較；微調,,,
1933,matching algorithm,匹配演算法,匹配算法 ,,
1934,matching code,匹配碼,,,
1935,matching control,匹配控制,,,
1936,matching criterion,匹配準則,,,
1937,matching error,匹配誤差,匹配誤差 ,,
1938,matching hierarchy,匹配階層,,,
1939,matching impedance,匹配阻抗,,,
1940,matching language,匹配語言,,,
1941,matching list,匹配串列,,,
1942,matching literal,匹配文字,,,
1943,matching network,匹配網路,,,
1944,matching operation,匹配運算,,,
1945,matching package,匹配包,,,
1946,matching problem,匹配問題,,,
1947,matching process,匹配過程,,,
1948,matching record indicator,匹配記錄指示器,,,
1949,matching record	,匹配記錄,,,
1950,matching rule,匹配規則,,,
1951,matching storage hierarchy,匹配儲存階層,,,
1952,matching structured objects,匹配結構物件,,,
1953,matching sub-file,匹配子檔,,,
1954,matching sublanguage,匹配副語言,,,
1955,matching template,匹配模板,,,
1956,matching transformer,匹配變壓器,,,
1957,matching transistor,匹配電晶體,,,
1958,matching word,匹配字,,,
1959,match-merge,匹配合併,,,
1960,mate block,配偶塊,,,
1961,mate table,配偶表,,,
1962,mated-film memory,耦合膜記憶體,,,
1963,material,材料；教材；物質；資料,,,
1964,material allocation record,材料分配記錄,,,
1965,material analysis data	,材料分析數據,,,
1966,material detail file,材料明細檔,,,
1967,material detail file maintenance,材料明細檔維護,,,
1968,material detail file maintenance－blanket purchase,材料明細檔維護－綜合採購,,,
1969,material detail file maintenance－manufacture,材料明細檔維護－製造,,,
1970,material detail maintenance edit list,材料明細維護編輯清冊,,,
1971,material detail record,材料明細記錄,,,
1972,material dispersion,材料分散,,,
1973,material flow simulator	,材料輸送模擬器,,,
1974,material handling application,物料搬運應用,,,
1975,material implication,實質蘊含,,,
1976,material management system,材料管理系統,,,
1977,material picking list,撿料表,,,
1978,material planning horizon	,材料規劃時軸,,,
1979,material requirement planning system,材料需求規劃系統,,,
1980,material requirement planning	,材料需求規劃；物料需求規劃,物料需求計划,,
1981,material requisition,材料請求,,,
1982,materialized record,實質化記錄,,,
1983,math,數學（縮略詞）,,,
1984,math chip,數學晶片,,,
1985,math coprocessor,數學共處理機,,,
1986,math menu,數學選項單,,,
1987,math processor,數學處理器,,,
1988,math(s) processing,數學處理,,,
1989,mathematic analysis,數學分析,,,
1990,mathematic check,數學核對,,,
1991,mathematic compiler,數學編譯器,,,
1992,mathematic control mode,數學控制模式,,,
1993,mathematic definition,數學定義,,,
1994,mathematic example,數學例題,,,
1995,mathematic function,數學函數,,,
1996,mathematic function program,數學函數程式,,,
1997,mathematic induction,數學歸納法,,,
1998,mathematic logic,數學邏輯,,,
1999,mathematic machine theory,數學機器理論,,,
2000,mathematic model,數學模型,,,
2001,mathematic operator,數學運算子,,,
2002,mathematic power,乘冪,,,
2003,mathematic programming,數學規劃,,,
2004,mathematic relation,數學關係,,,
2005,mathematic routine,數學常式,,,
2006,mathematic structure,數學結構,,,
2007,mathematic subroutine,數學次常式,,,
2008,mathematic system,數學系統,,,
2009,Mathematica,Mathematica軟體,,,
2010,mathematical analysis,數學分析,,,
2011,mathematical analysis with programming	,程式設計的數學分析,,,
2012,mathematical axiom,數學公理,數學公式 ,,
2013,mathematical check,數學核對；數學檢驗,,,
2014,mathematical code system	,數學編碼系統,,,
2015,mathematical control mode,數學控制模式,,,
2016,mathematical control model,數學控制模型,,,
2017,mathematical decomposition,數學分解,,,
2018,mathematical discovery,數學發現,數學發現 ,,
2019,mathematical experience,數學知識,,,
2020,mathematical function,數學函數,,,
2021,mathematical function library,數學函數館,,,
2022,mathematical function operator,數學函數運算子,,,
2023,mathematical function programs,數學函數程式,,,
2024,mathematical induction,數學歸納法,數學歸納 ,,
2025,mathematical instrument,數學儀器；數學裝備,,,
2026,mathematical linguistics,數學語言學,數理語言學 ,,
2027,mathematical logic,數學邏輯,,,
2028,mathematical manipulation,數學調處,,,
2029,mathematical model,數學模型,,,
2030,mathematical morphology,數學形態學,數學形態學 ,,
2031,mathematical operations computer	,數學運算計算機,,,
2032,mathematical operator,數學運算子,,,
2033,mathematical parameter,數學參數,,,
2034,mathematical problem,數學問題,,,
2035,mathematical programming language	,數學程式設計語言,,,
2036,mathematical programming system extended	,擴充的數學規劃系統,,,
2037,mathematical programming system report generator	,數學規劃系統報告產生器,,,
2038,mathematical programming system	,數學規劃系統,,,
2039,mathematical programming	,數學規劃,,,
2040,mathematical relation,數學關係（式）,,,
2041,mathematical routine,數學常式,,,
2042,mathematical semantics,數學語意學,,,
2043,mathematical simulation,數學模擬,,,
2044,mathematical software,數學軟體,,,
2045,mathematical software library,數學軟體程式館,,,
2046,mathematical statistics,數理統計（學）,,,
2047,mathematical subprogram library	,數學次程式館,,,
2048,mathematical subroutine,數學次常式,,,
2049,mathematical subroutine libraries,數學次常式程式館,,,
2050,mathematical system,數學系統,,,
2051,mathematical tabulative architecture,數學列表架構,,,
2052,mathematical theory of computation,計算數學理論,,,
2053,mathematical theory of trees,樹形數學理論,,,
2054,mathematical treatment,數學處置,,,
2055,mathematics,數學,,,
2056,mathfile,數學文件,,,
2057,MATHLAB,MATHLAB數學軟體,,,
2058,Mathpac,數學與統計程式包,,,
2059,math-pac,數學程序包,,,
2060,matrix,矩陣；點陣；真值表；母式,,,
2061,matrix adder,矩陣（式）加法器,,,
2062,matrix addition,矩陣加法,,,
2063,matrix algebra,矩陣代數,,,
2064,matrix algebra general interpretive coding	,矩陣代數一般解譯編碼,,,
2065,matrix algebra table,矩陣代數表,,,
2066,matrix algorithm,矩陣算法,,,
2067,matrix algorithmic processor	,矩陣算法處理機,,,
2068,matrix analysis,矩陣分析,,,
2069,matrix calculation,矩陣計算,,,
2070,matrix chain product,矩陣鍊乘積,,,
2071,matrix checking,矩陣檢查,,,
2072,matrix circuit,矩陣電路,,,
2073,matrix coefficient,矩陣係數,,,
2074,matrix compiler,矩陣編譯器,,,
2075,matrix computation,矩陣計算,,,
2076,matrix controller,矩陣式控制器；矩陣控制程序,,,
2077,matrix differential equation,矩陣微分方程式,,,
2078,matrix drive pulse,矩陣驅動脈波,,,
2079,matrix eigenvalue,矩陣特徵值,,,
2080,matrix electrostatic writing technique	,矩陣靜電書寫技術,,,
2081,matrix element,矩陣元素,,,
2082,matrix encoder,矩陣式編碼器,,,
2083,matrix equation,矩陣方程式,,,
2084,matrix gate,矩陣閘,,,
2085,matrix grammar,矩陣文法,,,
2086,matrix inverse,矩陣倒式；矩陣求逆,,,
2087,matrix iteration,矩陣疊代,,,
2088,matrix lane,矩陣板,,,
2089,matrix language	,矩陣語言,,,
2090,matrix log-in memory	,矩陣登入記憶體,,,
2091,matrix manipulation language	,矩陣調處語言,,,
2092,matrix matching,矩陣匹配,,,
2093,matrix matching technique,矩陣匹配技術,,,
2094,matrix matrix mapping,矩陣矩陣映像,,,
2095,matrix memory	,矩陣記憶體,,,
2096,matrix method,矩陣法,,,
2097,matrix multiplication,矩陣乘法,,,
2098,matrix norm,矩陣範數,,,
2099,matrix notation,矩陣記法,,,
2100,matrix of printed dots,列印點陣,,,
2101,matrix operations,矩陣操作,,,
2102,matrix organization,矩陣式組織,,,
2103,matrix output time,矩陣輸出時間,,,
2104,matrix pattern,矩陣型樣,,,
2105,matrix pin board,矩陣插針板,,,
2106,matrix plane construction,矩陣板構造,,,
2107,matrix plane current,矩陣板電流,,,
2108,matrix plane impedance,矩陣板阻抗,,,
2109,matrix plane output,矩陣板輸出,,,
2110,matrix plane wiring,矩陣板佈線,,,
2111,matrix printer,矩陣列印機,,,
2112,matrix printing,矩陣列印,,,
2113,matrix processor,矩陣處理機；陣列處理機,,,
2114,matrix program board	,矩陣程式板,,,
2115,matrix representation,矩陣表示,,,
2116,matrix ring,矩陣環,,,
2117,matrix selection,矩陣選擇,,,
2118,matrix storage,矩陣儲存；矩陣（式）儲存器,,,
2119,matrix storage system,矩陣式儲存系統,,,
2120,matrix sum,矩陣和,,,
2121,matrix switch,矩陣開關,,,
2122,matrix table,矩陣表,,,
2123,matrix theory,矩陣理論,,,
2124,matrix transpose method,矩陣轉置方法,,,
2125,matrix tree theorem,矩陣樹定理,,,
2126,maturing,成熟,,,
2127,maturing stage,成熟階段,,,
2128,maturity,成熟度,成熟度 ,,
2129,max-flow-min-cut theorem,最大流（量）最小截（取）定理,,,
2130,maxicomputer,超級電腦,巨型計算機,,
2131,maximal characteristic description,最大特性描述,,,
2132,maximal common subgraph,最大公用子圖,,,
2133,maximal compatible,最大相容,,,
2134,maximal compatible set,最大相容集,,,
2135,maximal conjunctive generalization,最大合取概括,,,
2136,maximal cost spanning tree,最大成本跨矩樹,,,
2137,maximal element,最大元素,,,
2138,maximal flow,最大流（量）,,,
2139,maximal ideal,最大理想的,,,
2140,maximal length null sequence,最大長度空序列,,,
2141,maximal member,極大元素；最大項,,,
2142,maximal planar graph,最大平面圖,,,
2143,maximal ratio combiner,最大比率組合器,,,
2144,maximal shortest distance tree,最大的最短距離樹,,,
2145,maximal unifying generalization,最一致概括,,,
2146,maximal value,最大值,,,
2147,maximally general conjunctive generalization,最一般合取概括,,,
2148,maximally specific conjunctive generalization,最具體合取概括,,,
2149,maximizer,最大化器,,,
2150,maximum,最大值；最大的,,,
2151,maximum a posteriori probability (MAP) criterion,最大後置機率判定法則,,,
2152,maximum allowable common mode overvoltage,最大允許共模過電壓,,,
2153,maximum allowable junction temperature,最高允許結溫,最高允許結溫 ,,
2154,maximum allowable normal mode overvoltage,最大允許常模過電壓,,,
2155,maximum allowed deviation,最大允許偏差,最大允許偏差 ,,
2156,maximum amplitude filter	,最大振幅濾波器,,,
2157,maximum and minimum,極大和極小,,,
2158,maximum available gain	,最大可用增益,,,
2159,maximum byte count,最大位元組計數,,,
2160,maximum capacity,最大容量,,,
2161,maximum clock frequency,最大時鐘頻率,,,
2162,maximum common mode voltage,最大共模電壓,,,
2163,maximum contrast,最大對比度,,,
2164,maximum cost,最大成本,,,
2165,maximum cut off,最大截止,,,
2166,maximum delay path,最大延遲路徑,最大延遲路徑 ,,
2167,maximum file size,最大檔案尺寸,,,
2168,maximum flux,最大通量,,,
2169,maximum frequency deviation,最大頻率偏差,,,
2170,maximum frequency operation,最大頻率作業,,,
2171,maximum function,最大函數,,,
2172,maximum hops,最大中繼段距,,,
2173,maximum induction,最大感應,,,
2174,maximum integration,最大整合,,,
2175,maximum junction temperature,最高結溫,,,
2176,maximum justification rate,最大調整率,,,
2177,maximum latency,最大潛時,,,
2178,maximum length sequence,最大長度序列,,,
2179,maximum length sequence code,最大長度序列碼,,,
2180,maximum likelihood category,最大相似種類,,,
2181,maximum likelihood criterion,最大似然準則,,,
2182,maximum likelihood criterion,最大相似度判定法則,,,
2183,maximum likelihood decision rule,最大似然決策規則,,,
2184,maximum likelihood decoding,最大似然解碼,,,
2185,maximum likelihood error correcting parser,最大似然大改錯剖析器,,,
2186,maximum likelihood estimation	,最大似然估計,,,
2187,maximum likelihood sequence estimation	,最大可能序列估計,,,
2188,maximum line length,最大行長度,最大線長 ,,
2189,maximum load,最大負載,,,
2190,maximum low-threshold input-voltage,最大低定限輸入電壓,最大低閾值輸入電壓 ,,
2191,maximum magnitude,最大允許量；最大範圍,,,
2192,maximum matching,最大匹配,,,
2193,maximum mode rejection,最大常模斥拒,,,
2194,maximum node address,最大節點位址,,,
2195,maximum norm,最大範數；最大模,,,
2196,maximum normal mode voltage,最大常模電壓,,,
2197,maximum number of components per assembly,每裝配中最大組件數,,,
2198,maximum number of lines per item,每項目中最大行數,,,
2199,maximum number of operations per routing,途程中最大作業數,,,
2200,maximum number of records	,最大記錄數,,,
2201,maximum open line length,最大明線長度,最大開路線長度 ,,
2202,maximum operating common mode voltage,最大運作共模電壓,,,
2203,maximum operating frequency,最大工作頻率,,,
2204,maximum operating normal mode voltage,最大運作常模電壓,,,
2205,maximum operating voltage,最大操作電壓,,,
2206,maximum operation normal mode voltage,最大作業常模電壓,,,
2207,maximum output level	,最大輸出位準,,,
2208,maximum overshoot,最大超越量,最大超調[量] ,,
2209,maximum path cost,最大路徑成本,,,
2210,maximum path length,最大路徑長度,,,
2211,maximum permeability,最大磁導率,,,
2212,maximum permissible intake	,最大允許進入量,,,
2213,maximum permissible level	,最大允許位準,,,
2214,maximum possible magnitude,最大可能允許量,,,
2215,maximum presentation line,最大表達行,,,
2216,maximum presentation position,最大表達位置,,,
2217,maximum principle,極大值原理,,,
2218,maximum print position,最大列印位置,,,
2219,maximum printer lines,最大列印行數,,,
2220,maximum quantity,最大數量,,,
2221,maximum record number,最大記錄號碼,,,
2222,maximum reset time,最大重設時間,,,
2223,maximum right mask,最大權利遮罩,,,
2224,maximum segment size	,最大段長度,,,
2225,maximum shift length,最大移位長度,,,
2226,maximum speed-up hierarchy,最大加速階層,,,
2227,maximum storage bus rate	,最大儲存器匯流排速率,,,
2228,maximum suspension time,最大懸置時間,,,
2229,maximum time to repair	,修復前最長時間,,,
2230,maximum transaction arrival rate	,最大交易到達率,,,
2231,maximum transfer rate,最大傳送率,,,
2232,maximum usages of a component,組件最大使用量,,,
2233,maximum usages of a work center,工作中心最大使用率,,,
2234,maximum vertex,最大頂點（值）,,,
2235,maximum visits,最大訪問,,,
2236,maximum working pressure	,最大工作壓力,,,
2237,maxint,最大整數值,,,
2238,max-min criterion,最大極小準則；極小中的最大準則,,,
2239,max-min inference rule,極大－極小推理規則,,,
2240,maxterm,大項,,,
2241,maxterm form,大項形式,,,
2242,Maxwell relationship,麥克斯爾關係式,,,
2243,Maxwell's circulating current,馬可士威環流,,,
2244,Maxwell's equation,麥克斯爾方程式,,,
2245,Maxwell's law,麥克斯爾定律,,,
2246,MAYBE compiler,MAYBE編譯器,,,
2247,MAYBE language,MAYBE語言,,,
2248,maze,迷陣；迷路,,,
2249,maze decision,迷路決策,,,
2250,maze decision stack,迷路決策堆疊,,,
2251,maze method,迷路法,,,
2252,maze search,迷路搜尋,,,
2253,maze search operation,迷路搜尋操作,,,
2254,maze-running algorithm,迷路走線演算法,,,
2255,MB,百萬位元組,,,
2256,MBFT,多點二進制檔案傳送,多點二進制文件傳送 ,,
2257,Mbone,多播基幹,多播主干網 ,,
2258,Mbytes,百萬位元組,,,
2259,MC 6800 microprocessor,MC 6800微處理機,,,
2260,McCulloch-Pitts cell,M－P細胞,,,
2261,McCulloch-Pitts model,M－P模型,,,
2262,McCulloch-Pitts neuron,M－P神經元,,,
2263,MCGA,多色圖形陣列,彩色圖形陣列[適配器] ,,
2264,MCI,媒體控制介面,媒體控制接口 ,,
2265,MCM,多晶片模組,多芯片模塊 ,,
2266,McMillan's inequality,麥克米蘭不等式,,,
2267,MCS,多點通訊服務,多點通信服務 ,,
2268,MCS-10,MCS－10資訊控制系統,,,
2269,MCU,多點（視訊會議）控制器,多點控制器 ,,
2270,MDA,多維存取,多維存取 ,,
2271,MDA,單色顯示器配接器,單色顯示適配器 ,,
2272,MDC,調處檢測碼,偽造檢測碼 ,,
2273,MDC,修改檢測碼,修改檢測碼 ,,
2274,m-derived filter,m分支濾波器,,,
2275,m-derived network,m分支網路,,,
2276,MDI,媒體相依介面,媒體相關接口 ,,
2277,Mealy machine,米利機,米利機[器] ,,
2278,mean,平均值；意義；平均,,,
2279,mean absolute deviation	,平均絕對偏差,,,
2280,mean absolute error	,平均絕對誤差,,,
2281,mean access time,平均存取時間,平均存取時間,,
2282,mean active repair time	,平均有效修復時間,,,
2283,mean conditional information content,平均條件資訊內容；平均條件資訊內涵,,,
2284,mean cycles between failure	,平均故障間隔週期數,,,
2285,mean deviation,平均偏差,,,
2286,mean down time	,平均停機時間,,,
2287,mean entropy,平均熵,,,
2288,mean entropy ,平均熵（每一字元）,,,
2289,mean entropy per character,每字元平均熵,,,
2290,mean free error time,平均無錯誤時間,,,
2291,mean information content,平均資訊內容,,,
2292,mean information content ,平均資訊內涵（每一字元）,,,
2293,mean information content per character,每字元平均資訊量內容,,,
2294,mean instruction execution rate,平均指令執行速率,,,
2295,mean integrated square error	,積分均方誤差,,,
2296,mean modulation rate,平均調變率,,,
2297,mean of a probability distribution,機率分佈的平均值,,,
2298,mean operating time between failures	,故障間平均作業時間,,,
2299,mean power,平均功率,,,
2300,mean rate accuracy,平均率準確度,,,
2301,mean repair time	,平均修復時間,,,
2302,mean service time	,平均服務時間,,,
2303,mean sort,平均排序,,,
2304,mean square	,均方,,,
2305,mean temperature difference	,平均溫差,,,
2306,mean time between calls	,平均呼叫間隔時間,,,
2307,mean time between detection	,平均檢測間隔時間,,,
2308,mean time between errors	,平均錯誤間隔時間,,,
2309,mean time between failure,平均無故障時間；平均故障間隔時間；平均故障間時間,平均失效間隔時間 ,,
2310,mean time between interrupt	,平均中斷間隔時間,,,
2311,mean time between IPL	,平均IPL間隔時間；平均初始程式載入間隔時間,,,
2312,mean time between maintenance actions	,平均維修間隔時間,,,
2313,mean time between maintenance	,平均維謢間隔時間,,,
2314,mean time between repairs	,平均修復間隔時間,,,
2315,mean time between replacement	,平均替換間隔時間,,,
2316,mean time between significant failures	,平均嚴重故障間隔時間,,,
2317,mean time between software errors	,平均軟體錯誤間隔時間,,,
2318,mean time between system failures	,平均系統故障間隔時間,,,
2319,mean time between system incidents	,平均系統事件間隔時間,,,
2320,mean time of failure	,平均故障時間,,,
2321,mean time to crash,平均未當機時間,平均未崩潰時間 ,,
2322,mean time to detection	,平均檢測時間,,,
2323,mean time to diagnostic	,平均診斷時間,,,
2324,mean time to failure,故障前平均時間,平均無故障時間 ,,
2325,mean time to first failure	,平均首次故障時間,,,
2326,mean time to repair,平均修復時間；平均修理時間,平均修復時間 ,,
2327,mean time to restore	,平均復原時間,,,
2328,mean time to service restore	,至業務恢復平均時間,,,
2329,mean time to switch over	,平均交換時間,,,
2330,mean time to system restoration	,平均系統復原時間,,,
2331,mean time to wait	,平均等待時間,,,
2332,mean time	,平均時間,,,
2333,mean trans-information content	,平均傳送資訊內容,,,
2334,meaning domain,意義域,意義域 ,,
2335,meaningful information,有意義資訊,,,
2336,meaningless instruction,無意義指令,,,
2337,means of communication,通信手段,,,
2338,means-end analysis,手段目的分析,手段目的分析 ,,
2339,mean-square error criterion,均方根誤差準則,,,
2340,measurable,可度量的；可測量的,,,
2341,measurand,測量變數；被測（的）量,,,
2342,measure,測量；測度,度量 ,,
2343,measure information and control language	,量測資訊和控制語言,,,
2344,measure of effectiveness	,有效性量測,,,
2345,measure of information,資訊量測；資訊測量,,,
2346,measured rate service,按次收費,,,
2347,measured signal,被測信號；測量信號,,,
2348,measured time,測量時間,,,
2349,measured variable,被測變數；測量變數,被測變量 ,,
2350,measurement,測量,測量, *度量 ,,
2351,measurement analysis program	,測量分析程式,,,
2352,measurement and control,測量與控制,,,
2353,measurement and control system,測量與控制系統,,,
2354,measurement control procedure	,測量控制程序,,,
2355,measurement control processor,測量控制處理機,,,
2356,measurement database,測量數據庫,,,
2357,measurement error,測量誤差,,,
2358,measurement information data analytic system	,量度資訊分析系統；測量資訊資料分析系統,,,
2359,measurement of performance,效能測量,性能測量 ,,
2360,measurement problem,測量問題,,,
2361,measurement processor subsystem,測量處理機子系統,,,
2362,measurement reproducibility,測量再現性；測量重複性,,,
2363,measurement routine,測量常式,,,
2364,measurement session,測量對話,,,
2365,measurement space,測量空間,度量空間 ,,
2366,measurement technique,測量技術,,,
2367,measurement unit	,測量裝置,,,
2368,measurement	,測量；量度,,,
2369,measuring network,量測網路,,,
2370,measuring program quality,量測程式品質,,,
2371,measuring programming productivity,量測程式設計生產力,,,
2372,measuring range,測量範圍,測量范圍 ,,
2373,MEC configuration,MEC組態,,,
2374,mechanical analog computer,機械式類比計算機,,,
2375,mechanical and numerical integrator and computer	,機械數位式積分器和計算機,,,
2376,mechanical assembly program,機械式組合程式,,,
2377,mechanical assembly technique	,機械式組合技術,,,
2378,mechanical calculator,機械式計算器,,,
2379,mechanical computer aided engineering	,機械式電腦輔助工程,,,
2380,mechanical computing system,機械式計算系統,,,
2381,mechanical dictionary,機械式字典,,,
