編號,原文,臺灣用語,大陸用語,其他用語,
1450,aeronautical multicom land station,航空多台通信地面站,,,
1451,aeronautical multicom mobile station,航空多台通信移動站,,,
1452,aeronautical multicom service,航空多台通信服務,,,
1453,aeronautical radio beacon station,航空無線電信標站,,,
1454,aeronautical radio navigation service,航空無線電導航服務,,,
1455,aeronautical satellite communications center,航空衛星通訊中心,,,
1456,aeronautical station,航空站,,,
1457,aeronautical station master log,航空站主日誌,,,
1458,aeronautical telecommunication log,航空電信日誌,,,
1459,aeronautical telemetering,航空遙測,,,
1460,aeronautical telemetering land station,航空遙測地面站,,,
1461,aeronautical telemetering mobile station,航空遙測移動站,,,
1462,aeronautical utility land station,航空通用地面站,,,
1463,aeronautical utility mobile station,航空通用移動站,,,
1464,aerospace business environment simulator,航空作業環境模擬器,,,
1465,aerospace computer,太空計算機,,,
1466,aerospace computer program,太空計算機程式；航空計算機程式,,,
1467,aerospace defense command,太空防衛命令；航空防衛命令,,,
1468,aerospace digital development,太空數位開發；航空數位開發,,,
1469,aerospace engineering,太空工程,,,
1470,aerospace ground support equipment,太空地面支援設備；航空地面支援設備,,,
1471,aerospace hybrids,太空用併合電路,,,
1472,aerospace industries association,航空工業協會,,,
1473,aerospace intelligence data system,太空智慧資料系統；航空智慧資料系統,,,
1474,aerospace program oriented language,太空程式導向語言；航空程式導向語言,,,
1475,aerospace safety research and data institute,航空安全研究與資料研究所,,,
1476,aerospace traffic control center,航空交通控制中心,,,
1477,A-EXCEPT-B gate,A與非B閘,,,
1478,affine mapping,仿射映像,,,
1479,affine transformation,仿射變換,仿射變換 ,,
1480,affine type,仿射型式,,,
1481,affinity,相似；親和力；仿射性,,,
1482,affirmative acknowledgement,肯定應答,,,
1483,affix,附標,,,
1484,affix grammar,綴詞文法,,,
1485,after baking,二次焙燒,,,
1486,after care,維修,,,
1487,after change,變更後,,,
1488,after effect,後效,,,
1489,after etching,殘餘腐蝕,,,
1490,after exposure,後期曝光,,,
1491,after frame,後框,,,
1492,after glow,餘輝,,,
1493,after heating,後餘熱,,,
1494,after image,餘像；後像；殘留影像,後象,,
1495,after image journal,餘像日誌,,,
1496,after image journaling,餘像日誌登載,,,
1497,after journal,後日誌,,,
1498,after look journalising,視後日誌登載,,,
1499,after phrase,後片語,,,
1500,after receipt of order,定單接收後,,,
1501,after recording,後期錄音法,,,
1502,after reload,重新載入後,,,
1503,after service,售後服務,,,
1504,after space,後空白行,,,
1505,after specification,後規格,,,
1506,after table,後工作台,,,
1507,after treatment,後處理,,,
1508,after update,更新後,,,
1509,after-cost,後生成本,,,
1510,after-image,後像,后像 ,,
1511,age code,帳齡碼,,,
1512,aged packet,老化小包,,,
1513,aged trial balance,帳齡試算表,,,
1514,agency for international development,國際開發總署,,,
1515,agency name,代理商名稱,,,
1516,agent,代理,主體, *代理 ,,
1517,agent architecture,代理架構,主體體系結構 ,,
1518,agent communication language,代理通信語言,主體通信語言 ,,
1519,agent team,代理團隊,主體組 ,,
1520,agent technology,代理技術,主體技朮 ,,
1521,agent-based software engineering,代理式軟體工程,基于主體[的]軟件工程 ,,
1522,agent-based system,代理式系統,基于主體[的]系統 ,,
1523,agent-oriented programming,代理導向程式設計,面向主體[的]程序設計 ,,
1524,aggregate,聚合,,,
1525,aggregate assignment,集合賦值,,,
1526,aggregate bit rate,集合位元率,,,
1527,aggregate channel,集合通道,,,
1528,aggregate expression,聚合表式,,,
1529,aggregate field,聚合欄,,,
1530,aggregate notation,聚合記法,,,
1531,aggregate output,聚合輸出,,,
1532,aggregate reversals,聚合反向,,,
1533,aggregate signal,聚合信號,,,
1534,aggregate speed,聚合速率,,,
1535,aggregation,聚合,聚集 ,,
1536,aggregation hierarchy,聚合階層,,,
1537,aggregation problem,聚合問題,,,
1538,aggressive device,主動裝置,,,
1539,agile radar,靈巧雷達,,,
1540,agility,靈巧,,,
1541,aging,老化,,,
1542,aging effect,老化效應,,,
1543,aging failure,老化故障,,,
1544,aging periods,帳齡期間,,,
1545,agitation error,擾動誤差,,,
1546,agreed indication,統一指示,,,
1547,agreement,協定,,,
1548,agricultural information on-line access,農業資訊線上存取,,,
1549,AI,人工智慧,人工智能 ,,
1550,AI language,人工智慧語言,人工智能語言,,
1551,AI programming,人工智慧程式設計,,,
1552,AI programming language,人工智慧程式設計語言,,,
1553,AI system,人工智慧系統,,,
1554,aided range gearing,輔助距離傳動,,,
1555,aided range tracking,輔助距離追蹤,,,
1556,aided tracking,輔助追蹤,,,
1557,aided tracking mechanism,輔助追蹤機構,,,
1558,aided tracking system,輔助追蹤系統,,,
1559,aids distribution list,輔助分配表,,,
1560,aids service,輔助服務,,,
1561,A-IGNORE-B gate,與B無關的A閘,,,
1562,Aiken relay calculator,艾肯繼電器式計算器,,,
1563,aiming circle,目標圓；瞄準圈,,,
1564,aiming field,目標欄,,,
1565,aiming symbol,目標符號；瞄準符號,,,
1566,A-IMPLIES-B gate,A蘊含B閘,,,
1567,air bearing disk,空氣軸承磁碟,,,
1568,air boundary layer,空氣分界層,,,
1569,air circuit breaker switch gear,空氣斷路器開關裝置,,,
1570,air circuit breaker,空氣斷路器,,,
1571,air condition system,空調系統,,,
1572,air conditioning room,空調室,,,
1573,air conditioning,空調,,,
1574,air control authority,空中管理局,,,
1575,air cooled,空氣冷卻,,,
1576,air cooler,空氣冷卻器,,,
1577,air cooling,氣冷,氣冷 ,,
1578,air cushion,空氣墊,,,
1579,air data,大氣資料,,,
1580,air data computer,大氣資料計算機,,,
1581,air data processor,大氣資料處理機,,,
1582,air defense,防空,,,
1583,air defense computer,防空計算機,,,
1584,air dielectric coaxial cable,空氣絕緣同軸電纜,,,
1585,air duct,通風導管,,,
1586,air filter,空氣過濾器,空氣過濾器 ,,
1587,air floated magnetic head,空氣浮動磁頭,,,
1588,air floating head,氣浮頭,空氣浮動磁頭,,
1589,air flow rate,氣流率,空氣流速 ,,
1590,air flow sensor,氣流感測器,,,
1591,air flow type ink-jet printing head,氣流型墨噴印刷頭,,,
1592,air force,空軍,,,
1593,air force association,空軍協會,,,
1594,air force coding system,空軍編碼系統,,,
1595,air force communication system,空軍通訊系統,,,
1596,air force communication,空軍通信,,,
1597,air force computer acquisition office,空軍計算機採購處,,,
1598,air force computer program library,空軍計算機程式館；空軍計算機程式庫,,,
1599,air force cryptographic code system,空軍密碼系統,,,
1600,air force data automation agency,空軍資料自動化局,,,
1601,air force data communication system,空軍資料通信系統,,,
1602,air force data services center,空軍資料服務中心,,,
1603,air force data system design center,空軍資料系統設計中心,,,
1604,air force electronic data processing center,空軍電子資料處理中心,,,
1605,air force intelligence data handling system,空軍情報資料處理系統；空軍情報數據處理系統,,,
1606,air force office of scientific research,空軍科學研究處,,,
1607,air force on-line data system,空軍連線資料系統,,,
1608,air force technical applications center,空軍技術應用中心,,,
1609,air force test and evaluation center,空軍測試與評價中心,,,
1610,air gap,氣隙,,,
1611,air hole,氣孔,,,
1612,air indicator,氣動指針,,,
1613,air inlet/outlet,空氣入口或空氣出口,,,
1614,air insulated monolithic,空氣絕緣單石,,,
1615,air isolated monolithic circuit,空氣隔離單石電路,,,
1616,air isolation,空氣隔離,,,
1617,air leakage,氣漏,,,
1618,air lubricated guide,空氣潤滑導軌,,,
1619,air movement data,飛行資料,,,
1620,air moving devices,氣動裝置,,,
1621,air navigation computer,航空導航計算機,,,
1622,air net,空中網,,,
1623,air route traffic control,空中路線交通控制,,,
1624,air tight seal,氣密,,,
1625,air traffic,空中交通,,,
1626,air traffic control center,空中交通控制中心,,,
1627,air traffic control communications,空中交通控制通信,,,
1628,air traffic control,空中交通控制,,,
1629,air/ground interface simulation,空地介面模擬,,,
1630,air/ground liaison code,空地聯絡碼,,,
1631,airborne command post,航空指揮所,,,
1632,airborne computer,機載計算機,,,
1633,airborne data acquisition,機載資料獲取,,,
1634,airborne data processor,機載資料處理機,,,
1635,airborne data terminal set,機載資料終端裝置,,,
1636,airborne digital recorder,機載數位記錄器,,,
1637,airborne electronic computer,航空電子計算機,,,
1638,airborne integrated data system,機載整合資料系統,,,
1639,airborne integrated display system,機載整合顯示系統,,,
1640,airborne light optic fiber technology,機載光纖技術,,,
1641,airborne line printer,航線列印機,,,
1642,airborne meteorological data collection system,機載氣象資料收集系統,,,
1643,airborne navigation computer,機載導航計算機,,,
1644,airborne warning and control system computer,機載警告及控制系統電腦,,,
1645,air-breather,通風裝置,,,
1646,airbrush,噴刷；噴漆器,,,
1647,airflow,氣流,空氣流 ,,
1648,airline computer tracing system,航線計算機追蹤系統,,,
1649,airline electronic engineering commission,航空電子工程委員會,,,
1650,airline reservation system,飛機訂票系統,,,
1651,airport simulation,機場模擬,,,
1652,airport traffic controller,空中交通控制器,,,
1653,alarm bell,警鈴,,,
1654,alarm box,警報箱,,,
1655,alarm center,警報中心,,,
1656,alarm circuit,警報電路,,,
1657,alarm clock,警報時鐘,,,
1658,alarm code,警報碼,,,
1659,alarm control,警報控制,,,
1660,alarm device,警報裝置,,,
1661,alarm display,警報顯示,報警顯示 ,,
1662,alarm free,警報解除,,,
1663,alarm indication monitor,警報指示監視器,,,
1664,alarm indicator panel,警報指示控制板,,,
1665,alarm master,主警報裝置,,,
1666,alarm message,警報訊息,,,
1667,alarm monitor computer,警報監視器計算機,,,
1668,alarm rate,警報率,,,
1669,alarm receiver,警報接收機,,,
1670,alarm relay,警報繼電器,,,
1671,alarm return address,警報返回位址,,,
1672,alarm sensor,警報感測器,,,
1673,alarm signal,警報信號,報警信號 ,,
1674,alarm switch,警報開關,,,
1675,alarm system,警報系統,,,
1676,alarm unit,警報裝置,,,
1677,alarm,警報；警鈴,,,
1678,alarmed cable,警報用電纜,,,
1679,alarm-repeated transmission,重複報警傳輸,,,
1680,alert,警報信號,,,
1681,alertor,警報器,報警器,,
1682,algebra oriented language,代數導向語言,,,
1683,algebra translator,代數翻譯器,,,
1684,algebraic adder,代數加法器,,,
1685,algebraic calculator language,代數計算器語言,,,
1686,algebraic coding,代數編碼,,,
1687,algebraic coding theory,代數編碼理論,,,
1688,algebraic compiler,代數編譯程式,,,
1689,algebraic data type,代數資料型態,代數數據類型 ,,
1690,algebraic decoder,代數解碼器,,,
1691,algebraic decoding,代數解碼,,,
1692,algebraic expressing,代數式,,,
1693,algebraic expression,代數表式,,,
1694,algebraic formal pattern recognition,代數形式圖型識別,,,
1695,algebraic interpretive dialogue,代數解譯對話,,,
1696,algebraic language,代數語言,代數語言 ,,
1697,algebraic linguistics,代數語言學,,,
1698,algebraic logic,代數邏輯,代數邏輯 ,,
1699,algebraic manipulation,代數調處,,,
1700,algebraic manipulation bit,代數調處位元,,,
1701,algebraic manipulation language,代數調處語言,,,
1702,algebraic multiple error correcting code,代數多錯誤校正碼,,,
1703,algebraic oriented language,代數導向語言,,,
1704,algebraic product,代數乘積,,,
1705,algebraic programming language,代數規劃語言,,,
1706,algebraic semantics,代數語意學,代數語義 ,,
1707,algebraic sign,代數記號,,,
1708,algebraic simplification,代數簡化,代數簡化 ,,
1709,algebraic spatial image restoration,代數空間影像復原,,,
1710,algebraic specification,代數規格,代數規約 ,,
1711,algebraic sum,代數和,,,
1712,algebraic transformation,代數變換,,,
1713,algebraic translator and compiler,代數翻譯器與編譯器,,,
1714,ALGebraic-Oriented Language,代數導向語言,面向代數語言 ,,
1715,ALGOL,ALGOL語言,ALGOL語言，算法語言,,
1716,ALGOL 50,ALGOL50語言,ALGOL 50語言,,
1717,ALGOL 60,ALGOL60語言,ALGOL 60語言 ,,
1718,ALGOL 68,ALGOL68語言,ALGOL 68語言 ,,
1719,ALGOL and FORTRAN,ALGOL語言和FORTRAN語言,,,
1720,ALGOL based associative language,ALGOL為基礎相聯語言,,,
1721,ALGOL compiler,ALGOL語言編譯器,,,
1722,ALGOL computer,ALGOL計算機,,,
1723,ALGOL extended for design,設計用ALGOL擴充語言；設計用延伸ALGOL語言,,,
1724,ALGOL function,ALGOL函數,,,
1725,ALGOL like language,類ALGOL語言,,,
1726,ALGOL like programming language,類ALGOL程式設計語言,,,
1727,ALGOL machine,ALGOL計算機,,,
1728,ALGOL real-time language,ALGOL即時語言,,,
1729,ALGOL statement,ALGOL敘述,,,
1730,ALGOL-Dartmouth,Dartmouth ALGOL50語言,,,
1731,algorithm,演算法,算法 ,,
1732,algorithm analysis,演算法分析,算法分析 ,,
1733,algorithm based fault tolerance,以演算法為本的錯誤容忍,,,
1734,algorithm chart,演算法圖,,,
1735,algorithm comparison,演算法比較,,,
1736,algorithm complexity,演算法複雜性,,,
1737,algorithm convergence,演算法收斂,算法收斂,,
1738,algorithm decoder,演算法解碼器,,,
1739,algorithm description language,演算法描述語言,,,
1740,algorithm design,演算法設計,,,
1741,algorithm diagram,演算法圖,,,
1742,algorithm flow chart,演算法流程圖,,,
1743,algorithm generator,演算法產生器,,,
1744,algorithm insolubility,演算法不可解性,,,
1745,algorithm language,演算法語言,,,
1746,algorithm library,演算法程式館,,,
1747,algorithm logic,演算法邏輯,,,
1748,algorithm module,演算法模組,,,
1749,algorithm optimization,演算法最佳化,,,
1750,algorithm organization,演算法組織,,,
1751,algorithm pattern,演算法圖型,,,
1752,algorithm processor,演算法處理機,,,
1753,algorithm refinement,演算法精化,,,
1754,algorithm routine,演算法常式,,,
1755,algorithm secrecy,演算法保密,算法保密 ,,
1756,algorithm simulation,演算法模擬,,,
1757,algorithm structure,演算法結構,,,
1758,algorithm translation,演算法翻譯,,,
1759,algorithmic,演算法,,,
1760,algorithmic approach,演算法途徑,,,
1761,algorithmic code,演算法碼,,,
1762,algorithmic control system,演算法控制系統,,,
1763,algorithmic cost model,演算法成本模型,,,
1764,algorithmic dispatching,演算法調度,,,
1765,algorithmic error,演算法誤差,,,
1766,algorithmic interpretation of grammar,文法的演算法解譯,,,
1767,algorithmic language,演算法語言,算法語言 ,,
1768,ALGOrithmic Language,ALGOL 語言,ALGOL 60語言 ,,
1769,algorithmic language 60,ALGOL 60 程式語言；ALGOL60算法語言,,,
1770,algorithmic language 68,ALGOL 68 程式語言；ALGOL68算法語言,,,
1771,algorithmic language program,演算法語言程式,,,
1772,algorithmic language program conversion,演算法語言程式轉換,,,
1773,algorithmic language,演算法語言；ALGOL語言,,,
1774,algorithmic logic,演算法邏輯,,,
1775,algorithmic macro design system,演算法巨集設計系統,,,
1776,algorithmic measure of reliability,可靠性的算法量度,,,
1777,algorithmic oriented language,演算法導向語言,,,
1778,algorithmic pattern generation system,演算法型樣產生系統,,,
1779,algorithmic processor description language,演算法處理機描述語言,,,
1780,algorithmic programming language,演算法程式設計語言,,,
1781,algorithmic remote manipulation,演算法遠程調處,,,
1782,algorithmic routine,演算法常式,,,
1783,algorithmic rule,演算法規則,,,
1784,algorithmic scheduling,演算法排程,,,
1785,algorithmic simulation,演算法模擬,,,
1786,algorithmic state machine,演算法狀態機,,,
1787,algorithmic statement,演算法敘述,,,
1788,algorithmic transformation,演算法變換,,,
1789,algorithmic unsolvability,演算法不可解性,,,
1790,algorithmic/procedural language,演算法／程序語言,,,
1791,alias,別名,別名 ,,
1792,alias analysis,別名分析,別名分析 ,,
1793,alias description entry,別名描述項,,,
1794,alias entry,別名入口,,,
1795,alias name,別名,,,
1796,alias section,別名區段,,,
1797,alias type transformation,別名型變換,,,
1798,aliasing,別名；混淆現象,圖形失真 ,,
1799,aliasing distortion,頻疊失真,,,
1800,aliasing error,混淆錯誤,,,
1801,aliasing problem,別名問題；假信號清除問題,,,
1802,alibi type transformation,坐標固定圖象移動的變換,,,
1803,alien tone,外加噪音,,,
1804,align,對準；安排訂單,對齊 ,,
1805,align orders,安排訂單,,,
1806,align text,調整本文,,,
1807,aligned bundle,調整線圈；校準光束,,,
1808,aligner,對準儀,整直器 ,,
1809,alignment,調正；對齊；對準,對準，校準，對齊,,
1810,alignment clause,調正子句,,,
1811,alignment code,調正碼,,,
1812,alignment connector,調正連接器,,,
1813,alignment disk,調正磁碟,調整用硬盤 ,,
1814,alignment diskette,調正磁片,調整用軟盤 ,,
1815,alignment function,調正功能,,,
1816,alignment indicator,調正指示器,,,
1817,alignment mark,調正標示,,,
1818,alignment network,調正網路,對准網絡 ,,
1819,alignment of data,資料調正,,,
1820,alignment pattern,調正型樣,,,
1821,alignment precision,調正精度,,,
1822,alignment requirement,調正需求,,,
1823,alignment restriction,調正限制,,,
1824,alignment routine,調正常式,,,
1825,alignment rule,調正規則,,,
1826,alignment signal,調正信號,,,
1827,alignment time,調正時間,,,
1828,alignment tool,調正工具,,,
1829,alive circuit,帶電電路,,,
1830,all asynchronous device driver subroutine library,全異步裝置驅動程式子常式程式館,,,
1831,all busy,全忙,,,
1832,all busy circuit,全忙電路,,,
1833,all canceled order,全部巳取消訂單,,,
1834,all channel decoder,全通道解碼器,,,
1835,all clear,全清除,,,
1836,all common control system,全公用控制系統,,,
1837,all conversion tool,全轉換工具,,,
1838,all digital phase locked loop,全數位式鎖相迴路,,,
1839,all file sharing,全檔案共享,,,
1840,all magnetic logic,全磁邏輯,,,
1841,all mark,全標示,,,
1842,all numeral numbering,全數字編號,,,
1843,all on-line,全連線,,,
1844,all parallel A/D converter,全平行類比對數位轉換器,,,
1845,all points addressable display,全點可定址顯示器,,,
1846,all points addressable,全點可定址,,,
1847,all points usable,全點可用,,,
1848,all relay selector,全繼電器式選擇器,,,
1849,all time,全部時間,,,
1850,all trunks busy,全部中繼線占線,,,
1851,all-clear key,全清除鍵,,,
1852,all-in-one computer,單體全備計算機,多合一﹝主板﹞計算機 ,,
1853,allocatable space,可配置空間,,,
1854,allocate,配置；指定；分配,分配,,
1855,allocate a device,配置裝置,,,
1856,allocate and free statement,配置與釋放敘述,,,
1857,allocate block,配置塊,,,
1858,allocate event,配置事件,,,
1859,allocate file,配置檔案,,,
1860,allocate node,配置節點,,,
1861,allocate storage,配置儲存,,,
1862,allocated configuration index,配置組態索引,,,
1863,allocated resource,分配資源,,,
1864,allocated resource table,配置資源表,,,
1865,allocated resource table address,配置資源表位址,,,
1866,allocated resource table entry,配置資源表入口,,,
1867,allocating character string variable,配置字元串變數,,,
1868,allocating data array,配置資料陣列,,,
1869,allocating phase,配置階段,,,
1870,allocating physical file space,配置實體檔案空間,,,
1871,allocating system resource,配置系統資源,,,
1872,allocation,分配；配置；指派；配置算法,分配 ,,
1873,allocation algorithm,配置演算法,,,
1874,allocation and loading program,配置與載入程式,,,
1875,allocation built-in function,配置內建函數,,,
1876,allocation class,配置等級,,,
1877,allocation map,分配圖,,,
1878,allocation method,配置法,,,
1879,allocation model,配置模型,,,
1880,allocation of data set,資料集配置,,,
1881,allocation plan,配置計畫,,,
1882,allocation problem,分配問題,,,
1883,allocation quantity audit,配置量審計,,,
1884,allocation quantity production,配置數量生產,,,
1885,allocation records,配置記錄,,,
1886,allocation routine,配置常式,,,
1887,allocation schema,分配綱目,分布模式, *分配模式 ,,
1888,allocation statement,配置敘述,,,
1889,allocation strategy module,配置策略模組,,,
1890,allocation table,分配表；配置表,,,
1891,allocation unit,分配單位,分配單位 ,,
1892,allocation variance,配置方差,,,
1893,allocation/pick variance,配置／檢料方差,,,
1894,allocator,分配器,,,
1895,allocator queue table,配置佇列表,,,
1896,all-on-one processor,單板處理機,,,
1897,all-or-nothing approach,全有或全無方式,,,
1898,all-or-nothing check,全有或全無核對,,,
1899,all-or-nothing gate,全有或全無閘,,,
1900,allotter,配置器,,,
1901,allotter switch,分配器交換,,,
1902,allotting switch,分配交換,,,
1903,allow,容許,,,
1904,allow declaration,容許宣告,,,
1905,allow mode,容許模,,,
1906,allowable logical control structure,可容許邏輯控制結構,,,
1907,allowable resources,可容許資源,,,
1908,allowable value,可容許值,,,
1909,allowable working speed,可容許工作速率,,,
1910,allowance,容差,,,
1911,allowance for doubtful accounts,備抵呆帳,,,
1912,allowed cell rate,允許單元速率,允許信元速率 ,,
1913,allowed failure effect,容許故障效應,,,
1914,allowed predecessor,容許前導子,,,
1915,allowed successor,容許後繼子,,,
1916,alloy belt printer,合金帶列印機,,,
1917,alloy magnetic particle tape,合金粒子磁帶,金屬粉末磁帶 ,,
1918,all-pass element,全通元件,,,
1919,all-pass structure,全通結構,,,
1920,all-paths-busy,通路全忙,,,
1921,all-point-addressability,全點定址能力,,,
1922,all-purpose computer,萬用電腦,,,
1923,all-purpose controller,萬用控制器,,,
1924,all-purpose language,萬用語言,,,
1925,all-purpose robot,萬用機器人,,,
1926,all-purpose,通用的；萬用,,,
1927,all-round computer center,綜合計算機中心,,,
1928,all-solution relation,全解關係,,,
1929,all-steps control,全步控制,,,
1930,all-zero signal,全零信號,,,
1931,all-zero statement label,全零敘述標號,,,
1932,Aloha procedures,Aloha程序,,,
1933,ALOHA System,ALOHA系統,,,
1934,ALPHA,ALPHA程式規劃語言,Alpha語言 ,,
1935,alpha characters,字母字元,,,
1936,alpha code,字母碼,,,
1937,alpha cutoff,α修剪,,,
1938,alpha factor,alpha因子,,,
1939,alpha field,字母欄,,,
1940,alpha format,字母格式,,,
1941,alpha literal,字母文字,,,
1942,alpha system,字母系統,,,
1943,alpha test,α測試,α測試 ,,
1944,alpha value,α值,,,
1945,alphabet,字母（一般意義）; 字符,字母表 ,,
1946,alphabet,字符,字母表 ,,
1947,alphabet ,字母（一般意義）,,,
1948,alphabet character,字母字元,,,
1949,alphabet data,字母資料,,,
1950,alphabet data code,字母資料碼,,,
1951,alphabet general sense,字母通用感測,,,
1952,alphabet length,字母長度,,,
1953,alphabet name,字母名,,,
1954,alphabet number,字母數,,,
1955,alphabet sequence,字母順序,,,
1956,alphabet sorting,字符排序,,,
1957,alphabet symbol,字母符號,,,
1958,alphabet translation,按字母翻譯,,,
1959,alpha-beta pruning,α－β修剪,,,
1960,alphabetic,字母；字符,,,
1961,alphabetic address,字母位址,,,
1962,alphabetic addressing,字母定址,字母編址,,
1963,alphabetic arrangement,字母順序排列,,,
1964,alphabetic character,字母字元,,,
1965,alphabetic character set,字母字元集,字母字符集 ,,
1966,alphabetic character subset,字母字元子集,,,
1967,alphabetic class,字母類,,,
1968,alphabetic code,字母碼；字符碼,,,
1969,alphabetic coded character set,字母編碼字元集,,,
1970,alphabetic coded set,字母編碼集,字母〔數字〕〔字母數字〕〔二進制〕編碼集,,
1971,alphabetic coding,字母編碼,字母編碼,,
1972,alphabetic data,字母資料,,,
1973,alphabetic data code,字母資料碼,,,
1974,alphabetic data item,字母資料項,,,
1975,alphabetic data set,字母資料集,,,
1976,alphabetic field,字母欄,,,
1977,alphabetic flag,字母旗標,,,
1978,alphabetic information,字母資訊,,,
1979,alphabetic item,字母項；字符項,,,
1980,alphabetic print control,字母列印控制,,,
1981,alphabetic punch,字母打孔,,,
1982,alphabetic shift,字母移位,,,
1983,alphabetic signal,字母信號,,,
1984,alphabetic string,字母串；字符串；字母字串,字母串,,
1985,alphabetic symbol,字母符號,,,
1986,alphabetic variant,字母變體,,,
1987,alphabetic word,字母字；字符字,字母字 ,,
1988,alphabetic〔numeric〕〔alphanumeric〕〔binary〕code,字母集,字母〔數字〕〔字母數字〕〔二進制〕代碼,,
1989,alphabetical order,英文字母順序,,,
1990,alphabetic-numeric,字母數字的,字母－數字的,,
1991,alphabetizing convention,字母順序約定,,,
1992,alpha-geometric,幾何法字圖,,,
1993,alpha-geometric mode,幾何法字圖模,,,
1994,alpha-geometric operation,幾何法字圖操作,,,
1995,alphameric,文數,字母數字的,,
1996,alphameric character,文數字元,字母－數字符號,,
1997,alphameric character recognition,文數字元識別,,,
1998,alphameric character set,文數字元集,字母數字字符集,,
1999,alphameric class,文數類,,,
2000,alphameric code,文數碼,,,
2001,alphameric coding,文數編碼,,,
2002,alphameric conversion,文數轉換,,,
2003,alphameric conversion code,文數轉換碼,,,
2004,alphameric edited,文數編輯,,,
2005,alphameric field descriptor,文數欄描述符,,,
2006,alphameric index,文數索引,,,
2007,alphameric information,文數資訊,,,
2008,alphameric instruction,文數指令,,,
2009,alphameric keyboard,文數鍵盤,,,
2010,alphameric listing,文數列表,,,
2011,alphameric literal,文數文字,,,
2012,alphameric logic package,文數邏輯包,,,
2013,alphameric printer,文數列印機,,,
2014,alphameric read out,文數讀出,,,
2015,alphameric reader,文數閱讀機,,,
2016,alphameric symbol,文數符號,,,
2017,alphameric visual display,文數視覺顯示,,,
2018,alphameric-graphic display,文數字圖形顯示,,,
2019,alphanumeric,文數,字母數字的,,
2020,alphanumeric character,文數字元,,,
2021,alphanumeric character entry,文數字元登錄,,,
2022,alphanumeric character set,文數字元集,字母數字字符集 ,,
2023,alphanumeric character subset,文數字元子集,,,
2024,alphanumeric code,文數碼,,,
2025,alphanumeric coded,文數編碼,,,
2026,alphanumeric coded character set,文數編碼字元集,,,
2027,alphanumeric coded set,文數編碼集,,,
2028,alphanumeric coding,文數編碼,,,
2029,alphanumeric conversion code,文數轉換碼,,,
2030,alphanumeric data,文數資料,,,
2031,alphanumeric data item,文數資料項,,,
2032,alphanumeric display device,文數字顯示器,,,
2033,alphanumeric display equipment,文數顯示設備,,,
2034,alphanumeric display,文數顯示,,,
2035,alphanumeric edited data item,文數編輯資料項,,,
2036,alphanumeric field,文數欄,,,
2037,alphanumeric generator,文數產生器,,,
2038,alphanumeric graphic display,文數圖形顯示,,,
2039,alphanumeric impact printer,文數撞擊列印機,,,
2040,alphanumeric information,文數資訊,,,
2041,alphanumeric instruction,文數指令,,,
2042,alphanumeric key,文數字鍵,,,
2043,alphanumeric keyboard,文數鍵盤,,,
2044,alphanumeric logic package,文數邏輯包,,,
2045,alphanumeric machine,文數機,,,
2046,alphanumeric operation,文數操作,,,
2047,alphanumeric output,文數輸出,,,
2048,alphanumeric printer,文數列印機,,,
2049,alphanumeric reader,文數閱讀機,字母－數字閱讀機,,
2050,alphanumeric shift,文數移位,,,
2051,alphanumeric style,文數式樣,,,
2052,alphanumeric symbol,文數符號,,,
2053,alphanumeric tube,文數管,,,
2054,alphanumeric user identification code,文數字使用者識別碼,,,
2055,alphanumeric visual display,文數字視覺顯示,,,
2056,alphanumerical code,文數碼,,,
2057,alphanumerical information,文數資訊,,,
2058,alphanumerical keyboard device,文數鍵盤裝置,,,
2059,alpha-scope,字母顯示器,,,
2060,alpha-variable,字母變數,,,
2061,alter display,更改顯示；變更顯示,,,
2062,alter file,變更檔案,,,
2063,alter key,改變鍵；變更鍵,,,
2064,alter mode,變更模式,修改方式,,
2065,alter statement,變更敘述,,,
2066,alter switch,變更開關,,,
2067,alterable attribute,可變屬性,,,
2068,alterable machine structure,可變機器結構,,,
2069,alterable memory,可變記憶體,,,
2070,alterable read only memory,可變唯讀記憶體,,,
2071,alterable read-only operating system,可變唯讀作業系統,,,
2072,alteration switch,變換開關,,,
2073,altering,變更,變更,,
2074,altering message,修改訊息,,,
2075,alternate,交替；替代,,,
2076,alternate acknowledge,交替應答,,,
2077,alternate area,交替區,,,
2078,alternate binary code,交替二進制碼,,,
2079,alternate buffer file,交替緩衝檔案,,,
2080,alternate channel,替用通道,,,
2081,alternate channel interference,替用通道干擾,,,
2082,alternate circuit route,替用電路路線,,,
2083,alternate coding key,替用碼鍵,,,
2084,alternate collating sequence,替用對照順序,,,
2085,alternate communication,交替通信,,,
2086,alternate communication facility,替用通信設施,,,
2087,alternate console,替用控制台,,,
2088,alternate current,交流電,,,
2089,alternate cursor,替用游標,,,
2090,alternate data retry,替用資料再試,,,
2091,alternate delimiter type,替用定界符型,,,
2092,alternate digit inversion,交替數位反轉,,,
2093,alternate direction,換向,,,
2094,alternate display,替用顯示,,,
2095,alternate entry,交替登錄,,,
2096,alternate error,交替誤差,,,
2097,alternate error procedure,交替誤差程序,,,
2098,alternate error procedure routine,交替誤差程序常式,,,
2099,alternate error return,交替誤差轉回,,,
2100,alternate file,替用檔案,,,
2101,alternate index,替用索引,,,
2102,alternate input library,替用輸入程式館,,,
