編號,原文,臺灣用語,大陸用語,其他用語,
2053,self-relocating program,自再定位程式,,,
2054,self-relocation,自再定位,自重定位 ,,
2055,self-repair,自修復,自修理 ,,
2056,self-repair system,自修復系統,,,
2057,self-repairability,自修復性,,,
2058,self-repairing,自修復,,,
2059,self-repairing circuit,自修復電路,,,
2060,self-repairing computer,自修復電腦,,,
2061,self-repairing fault tolerant system,自修復容錯系統,,,
2062,self-reproducing,自再生,,,
2063,self-reproducing automaton,自再生自動機,,,
2064,self-reproducing function,自再生功能,,,
2065,self-reset,自重置,,,
2066,self-reseting loop,自重置迴路,,,
2067,self-restoring loop,自復原迴路,,,
2068,self-retrieval,自檢索,,,
2069,self-routing,自選路,,,
2070,self-scanned array,自掃瞄陣列,,,
2071,self-scanned linear array,自掃瞄線性陣列,,,
2072,self-scanned photosensing array,自掃瞄感光陣列,,,
2073,self-scanning array,自掃瞄陣列,,,
2074,self-scheduled algorithm,自排程演算法,自調度算法 ,,
2075,self-scheduling,自排程,自調度 ,,
2076,self-selecting U-scan,自選擇U掃瞄,,,
2077,self-service financial terminal	,自助型財務終端,,,
2078,self-similar network traffic,自相似網路流量,自相似網絡業務 ,,
2079,self-similar solution,自相似解,,,
2080,self-standing system,自常駐系統,,,
2081,self-study course	,自學課程,,,
2082,self-supervisor,自監督器,,,
2083,self-support system,自支援系統,,,
2084,self-sustained oscillation,自持續振盪,,,
2085,self-synchronizing code,自同步碼,,,
2086,self-synchronizing	,自同步,,,
2087,self-synchronous cipher,自同步密碼,自同步密碼 ,,
2088,self-test,自測；自我測試,,,
2089,self-test factor	,自測因數,,,
2090,self-testable failure set,可自測故障集,,,
2091,self-testing,自測,自測試 ,,
2092,self-testing cartridge,自測匣,,,
2093,self-testing circuit,自測電路,,,
2094,self-testing factor,自測因數,,,
2095,self-testing modem,自測試數據機,,,
2096,self-threading cartridge,自動穿帶匣,,,
2097,self-threading tape,自穿線帶,,,
2098,self-timing,自定時,,,
2099,self-training environment,自訓練環境,,,
2100,self-translator	,自翻譯器,,,
2101,self-triggered program,自啟動程式,,,
2102,self-tuning,自調諧,,,
2103,self-tuning control,自調諧控制,自校正控制 ,,
2104,self-tuning regulator,自調諧調整器,,,
2105,self-validating code,自驗証碼,,,
2106,self-ventilation,自通風,,,
2107,self-virtualizing,自虛擬,,,
2108,self-virtualizing machine,自虛擬機,,,
2109,selling price,銷售價格,,,
2110,selling warehouse,銷售倉庫,,,
2111,selsyn,自同步；自同步機,,,
2112,selsyn control,自同步機控制,,,
2113,selsyn data system,自同步資料系統,,,
2114,selsyn device,自同步裝置,,,
2115,selsyn motor	,自同步馬達,,,
2116,selsyn system,自同步系統,,,
2117,semanteme,語意元素,,,
2118,semantic,語意,語義 ,,
2119,semantic action,語意作用,,,
2120,semantic ambiguity,語意歧義,,,
2121,semantic analysis,語意分析,語義分析 ,,
2122,semantic analyzer,語意分析程式,,,
2123,semantic analyzing machine	,語義分析機,,,
2124,semantic attribute,語意屬性,語義屬性 ,,
2125,semantic binary relationship model,語意二元關係模型,,,
2126,semantic check,語意檢查,,,
2127,semantic clash,語意撞擊,,,
2128,semantic code,語意碼,,,
2129,semantic compatibility,語意相容性,,,
2130,semantic component,語意成分,,,
2131,semantic correctness,語意正確度,,,
2132,semantic correlation	,語意相關,,,
2133,semantic data independence,語意資料獨立性,,,
2134,semantic data mode,語意資料模式,,,
2135,semantic data model,語意資料模型,語義數據模型 ,,
2136,semantic database integrity,語意資料庫完整性,,,
2137,semantic database technology,語意資料庫技術,,,
2138,semantic definition,語意定義,,,
2139,semantic dependency,語義相關性,語義相關性 ,,
2140,semantic description,語意描述,,,
2141,semantic design method,語意設計方法,,,
2142,semantic dictionary,語意詞典,語義詞典 ,,
2143,semantic disintegrity,語意不完整性,,,
2144,semantic distance,語意距離,語義距離 ,,
2145,semantic domain,語意域,,,
2146,semantic equivalence,語意等價,,,
2147,semantic error,語意錯誤,,,
2148,semantic error checking,語意錯誤檢查,,,
2149,semantic error handing,語意錯誤處置,,,
2150,semantic error source,語意錯誤源,,,
2151,semantic evaluation,語意評估,,,
2152,semantic expressiveness,語意表示,,,
2153,semantic field,語意場,語義場 ,,
2154,semantic function,語意函數,,,
2155,semantic generation,語意產生,,,
2156,semantic grammar,語意文法,,,
2157,semantic information,語意資訊,語義信息 ,,
2158,semantic information function,語意資訊函數,,,
2159,semantic information processing,語意資訊處理,,,
2160,semantic information retrieval,語意資訊檢索,,,
2161,semantic information retriever	,語意資訊檢索器,,,
2162,semantic integrity,語意完整性,,,
2163,semantic integrity constraint,語意完整性約束,,,
2164,semantic interpretation,語意解譯,,,
2165,semantic interpretation function,語意解譯函數,,,
2166,semantic knowledge,語意知識,,,
2167,semantic language,語意語言,,,
2168,semantic line finder,語意行尋檢器,,,
2169,semantic logic notation,語意邏輯記法,,,
2170,semantic logic structure,語意邏輯結構,,,
2171,semantic marker,標誌語意,,,
2172,semantic matching,語意匹配,,,
2173,semantic matrix,語意矩陣,,,
2174,semantic meaning,語意意義,,,
2175,semantic memory,語意記憶體,語義記憶 ,,
2176,semantic memory model,語意記憶體模型,,,
2177,semantic memory net,語意記憶體網,,,
2178,semantic meta language	,語意元語言,,,
2179,semantic model,語意模型,,,
2180,semantic net,語意網,,,
2181,semantic network,語意網路,語義網絡 ,,
2182,semantic notation,語意記法,,,
2183,semantic paradox,語意悖論,,,
2184,semantic pattern matching,語意型樣匹配,,,
2185,semantic preference,語意優選,,,
2186,semantic primitive,語意基元,,,
2187,semantic procedure,語意程序,,,
2188,semantic processing,語意處理,,,
2189,semantic query optimization,語意查詢最佳化,,,
2190,semantic relation data model,語意關係資料模型,,,
2191,semantic representation language,語意表示語言,,,
2192,semantic resolution,語意分解,,,
2193,semantic routine,語意常式,,,
2194,semantic routine call,語意常式呼叫,,,
2195,semantic routine notation,語意常式記法,,,
2196,semantic routine number,語意常式號碼,,,
2197,semantic sequence,語意順序,,,
2198,semantic space construction,語意空間構造,,,
2199,semantic specification,語意規格,,,
2200,semantic stack,語意堆疊,,,
2201,semantic stack configuration,語意堆疊組態,,,
2202,semantic stack element,語意堆疊元素,,,
2203,semantic symbol,語意符號,,,
2204,semantic tableaux algorithm,語意表格演算法,,,
2205,semantic test,語意檢查,語義檢查 ,,
2206,semantic theory,語意理論,語義理論 ,,
2207,semantic tree,語意樹,語義樹 ,,
2208,semantic unification,語意統一,語義合一 ,,
2209,semantic valuation function,語意評價函數,,,
2210,semantic word,語意字,,,
2211,semantics,語意；語意學,語義學 ,,
2212,semantics oriented language	,語意導向語言,,,
2213,semantics translator,語意翻譯器,,,
2214,semantics-based query optimization,語意為主的查詢最佳化,基于語義的查詢優化 ,,
2215,semaphore,旗號,信號量 ,,
2216,semaphore primitive,旗號基元,,,
2217,semaphore queue management,旗號隊列管理,,,
2218,semaphore signaling,旗號發信,,,
2219,semaphore symbol,旗號符號,,,
2220,semaphore word,旗號字,,,
2221,semeiology,記號學；徵候學,,,
2222,semi,半,,,
2223,semi-addition,半加法,,,
2224,semi-automatic,半自動,,,
2225,semi-automatic artwork generator system	,半自動原圖產生器系統,,,
2226,semi-automatic checkout equipment	,半自動檢測設備,,,
2227,semi-automatic circuit,半自動電路,,,
2228,semi-automatic coding	,半自動編碼,,,
2229,semi-automatic continuous tape relay switching,半自動連續帶繼電器交換,,,
2230,semi-automatic control,半自動控制,,,
2231,semi-automatic controller,半自動控制器,,,
2232,semi-automatic ground environment system	,半自動防空系統,,,
2233,semi-automatic ground environment	,半自動地面（防空）環境,,,
2234,semi-automatic inserting machine	,半自動插入機器,,,
2235,semi-automatic low data rate input	,半自動低資料率輸入,,,
2236,semi-automatic message switching,半自動訊息交換,,,
2237,semi-automatic message switching center,半自動訊息交換中心,,,
2238,semi-automatic operation,半自動作業,,,
2239,semi-automatic processor,半自動處理機,,,
2240,semi-automatic program,半自動程式,,,
2241,semi-automatic program checkout equipment	,半自動程式檢測設備,,,
2242,semi-automatic programming,半自動程式設計,,,
2243,semi-automatic relay system,半自動繼電器系統,,,
2244,semi-automatic selection,半自動選擇,,,
2245,semi-automatic service,半自動服務,,,
2246,semi-automatic test equipment,半自動測試設備,,,
2247,semi-automatic working,半自動工作,,,
2248,semi-automation,半自動化,,,
2249,semi-autonomous multiprocessor,半自律多處理機,,,
2250,semi-changeable ROM,半可變唯讀記憶體,,,
2251,semi-circle,半圓,,,
2252,semi-closed shop,半閉合場,,,
2253,semi-colloid,半膠體,,,
2254,semicolon,分號,,,
2255,semicolon count,分號計數,,,
2256,semi-compiled,半編譯的,,,
2257,semicompiler,半編譯程式,,,
2258,semicomputability,半可算性,,,
2259,semicomputable,半可算,,,
2260,semicomputable predicate,半可計算述詞,,,
2261,semicomputable set,半可算集,,,
2262,semicomputer,準計算機,,,
2263,semiconductive,半導電,,,
2264,semiconductive glass,半導電玻璃,,,
2265,semiconductor active memory	,半導體現用記憶體,,,
2266,semiconductor advanced memory	,半導體高級記憶體,,,
2267,semiconductor amplifier,半導體放大器,,,
2268,semiconductor bipolar processor	,半導體雙極處理機,,,
2269,semiconductor channel,半導體通道,,,
2270,semiconductor chip,半導體晶片,,,
2271,semiconductor chip bonding,半導體晶片焊接,,,
2272,semiconductor component,半導體組件,,,
2273,semiconductor crystal,半導體晶體,,,
2274,semiconductor device,半導體裝置,,,
2275,semiconductor diffusion,半導體擴散,,,
2276,semiconductor diode,半導體二極體,,,
2277,semiconductor disc memory	,半導體磁碟記憶體,,,
2278,semiconductor donor,半導體施體,,,
2279,semiconductor dopant,半導體摻雜劑,,,
2280,semiconductor doping,半導體摻雜,,,
2281,semiconductor dual in-line package,半導體雙直插組件,,,
2282,Semiconductor Equipment and Materials Institute	,半導體設備與材料學會,,,
2283,semiconductor function block,半導體功能段,,,
2284,semiconductor hole,半導體孔,,,
2285,Semiconductor Industry association	,半導體工業協會,,,
2286,semiconductor integrated circuit	,半導體積體電路,,,
2287,semiconductor junction,半導體連接,,,
2288,semiconductor laser,半導體雷射,,,
2289,semiconductor material,半導體材料,,,
2290,semiconductor memory,半導體記憶；半導體記憶體,半導體存儲器 ,,
2291,semiconductor memory component,半導體記憶組件（部）件,,,
2292,semiconductor memory design,半導體記憶設計,,,
2293,semiconductor memory integrated device	,半導體記憶積體裝置,,,
2294,semiconductor memory module	,半導體記憶模組,,,
2295,semiconductor memory technology,半導體記憶技術,,,
2296,semiconductor memory test system,半導體記憶測試系統,,,
2297,semiconductor memory type,半導體記憶體類型,,,
2298,semiconductor network,半導體網路,,,
2299,semiconductor parameter,半導體參數,,,
2300,semiconductor RAM,半導體RAM,,,
2301,semiconductor storage,半導體儲存,,,
2302,semiconductor storage module	,半導體儲存模組,,,
2303,semiconductor storage unit	,半導體儲存器裝置,,,
2304,semiconductor store,半導體儲存,,,
2305,semiconductor technology,半導體技術,,,
2306,semiconductor trap,半導體陷阱,,,
2307,semiconductor triode,半導體三極體,,,
2308,semiconductor type,半導體類型,,,
2309,semiconductor	,半導體,,,
2310,semi-continuous channel,半連續通道,,,
2311,semicontinuous function,半連續函數,,,
2312,semicustom chip,半定製晶片,,,
2313,semicut set,半割集,,,
2314,semicycle,半圓；半圈,,,
2315,semi-decidability,半可決策性,,,
2316,semi-decidable,半可決策性的,,,
2317,semidefinite integral form,半定積分形式,,,
2318,semidefinite matrix,半定矩陣,,,
2319,semidefinite operator,半定運算子,,,
2320,semidefinite quadratic form,半定二次形式,,,
2321,semi-discrete approximation,半離散近似,,,
2322,semi-distributed hardware system,半分散式硬體系統,,,
2323,semi-dry process,半乾處理,,,
2324,semiduplex,半雙工,,,
2325,semi-duplex operation,半雙工作業,,,
2326,semi-electronic switch,半電子開關,,,
2327,semi-electronic switching system,半電子交換系統,,,
2328,semi-empirical,半經驗,,,
2329,semi-empirical calculation,半經驗計算,,,
2330,semi-empirical equation,半經驗方程式,,,
2331,semi-empirical relationship,半經驗關係,,,
2332,semi-explicit,半顯式,,,
2333,semifast Fourier transform	,半快速傅立葉變換,,,
2334,semifixed length record,半固定長度記錄,,,
2335,semifixed length record memory,半固定長度記錄記憶體,,,
2336,semiflexible board,半柔性印刷線路板,,,
2337,semigraphical method,半圖解法,,,
2338,semigroup,半群,,,
2339,semigroup method,半群法,,,
2340,semigroup property,半群性質,,,
2341,semi-heavy loading,半重負載,,,
2342,semi-increment,半增量,,,
2343,semi-infinite storage tape,半無限儲存帶,,,
2344,semi-infinite tape,半無限帶,,,
2345,semi-insulating,半絕緣,,,
2346,semi-integrated type,半積體型,,,
2347,semi-interquartile range,半內四分距,,,
2348,semi-irreducible graph,半不可約圖,,,
2349,semi-iterative method,半疊代方法,,,
2350,semi-iterative process,半疊代處理,,,
2351,semijoin,半聯結,半聯結 ,,
2352,semilattice,半晶格,,,
2353,semilinear,半線性,,,
2354,semilinear set,半線性集,半線性集 ,,
2355,semilocal convergence,半局部收斂,,,
2356,semilog,半對數,,,
2357,semi-log paper,半對數坐標紙,,,
2358,semi-logarithmic coordinate paper,半對數坐標紙,,,
2359,semi-magnetic controller,半磁控制器,,,
2360,semi-Markov chain,半馬可夫鍊,,,
2361,semimetal,半金屬（元素）,,,
2362,semi-micro xerography,半微型靜電印刷術,,,
2363,semi-natural language,半自然語言,,,
2364,seminorm,半模；半範數,,,
2365,seminumerical algorithm,半數值算法,,,
2366,seminumerical analysis,半數值分析,,,
2367,semi-open shop,半開場,,,
2368,semiorbit,半軌道,,,
2369,semiotics,徵候學,,,
2370,semiparabolic,半拋物線,,,
2371,semipath,半路徑,,,
2372,semiperiod,半週期,,,
2373,semipermanent connection,半永久性連接,,,
2374,semipermanent data,半永久資料,,,
2375,semipermanent electronic storage,半永久電子儲存器,,,
2376,semipermanent store,半永久儲存,,,
2377,semi-physical simulation,半物理模擬,半實物仿真 ,,
2378,semi-predicate function,半述詞函數,,,
2379,semi-private circuit,半私用電路,,,
2380,semirandom access memory	,半隨機存取記憶體,,,
2381,semirandom access storage,半隨機存取儲存器,,,
2382,semi-rational formula,半理論公式；半有理式,,,
2383,semi-real-time,半實時,,,
2384,semi-real-time processing,半即時處理,,,
2385,semirigid cable,半剛性電纜,,,
2386,semiselective ringing,半選擇振鈴,,,
2387,semisinusoidal,半正弦的,,,
2388,semisolid,半固體；半固態,,,
2389,semistatic memory,半靜態記憶體,,,
2390,semistructured decision,半結構化決策,,,
2391,semi-threshold logic,半定限邏輯,,,
2392,semi-Thue production,半圖厄生產,,,
2393,semi-Thue system,半圖厄系統,半圖厄系統 ,,
2394,semitriangular basis,半三角基底,,,
2395,semitriangular form,半三角形式,,,
2396,semi-vocoder,半聲碼器,,,
2397,semiwalk,半行走,,,
2398,semiweak key,半弱鍵,,,
2399,senary,六進制；六進,,,
2400,send,發送,,,
2401,send ahead,提前發送,,,
2402,send answer,送答,,,
2403,send back system,回送系統,,,
2404,send buffer address,發送緩衝位址,,,
2405,send common	,發送公用,,,
2406,send console,發送控制台,,,
2407,send control predefined procedure,發送控制預定義程序,,,
2408,send data condition	,發送資料條件,,,
2409,send data	,發送資料,,,
2410,send data/receive data request,發送／接收資料請求,,,
2411,send filter,發送濾波器,,,
2412,send in error,誤發,,,
2413,send message,發送訊息,,,
2414,send only service,唯送服務,,,
2415,send only	,唯送,,,
2416,send processor,發送處理機,,,
2417,send request circuit,求送電路；請求發送電路,,,
2418,send sequence number,發送順序號碼,,,
2419,send signal,發送信號,,,
2420,send state,發送狀態,,,
2421,send state variable,發送狀態變數,,,
2422,send statement,發送敘述,,,
2423,send terminal,發送終端,,,
2424,send/receive,發送／接送,,,
2425,send/receive keyboard,發送／接收鍵盤,,,
2426,send/receive protocol,發送／接收協定,,,
2427,send/receive teletypewriter,發送／接收電傳打字機,,,
2428,sender,發送器,,,
2429,sender attachment delay,發送器附屬裝置延遲,,,
2430,sender queue,發送者佇列,,,
2431,sending,發送,,,
2432,sending acknowledgement,發送應答,,,
2433,sending area,發送區,,,
2434,sending buffer,發送緩衝,,,
2435,sending end crossfire,發送端交射電流,,,
2436,sending entity,發送實體,,,
2437,sending field,發送欄,,,
2438,sending item,發送項,,,
2439,sending job,發送工件,,,
2440,sending node,發送節點,,,
2441,sending pacing,發送定步,,,
2442,sending point,發送點,,,
2443,sending processor,發送處理機,,,
2444,sending signal,發送信號,,,
2445,sending station,發送站,,,
2446,sending transport entity,發送傳送實體,,,
2447,sending voltage,發送電壓,入射電壓 ,,
2448,senior,資深,,,
2449,senior analyst,資深分析員,,,
2450,senior management,資深管理,,,
2451,senior programmer,資深程式設計師,,,
2452,senior ship radio officer,資深船無線電官員,,,
2453,senior system analyst,資深系統分析員,,,
2454,senior system designer,資深系統設計師,,,
2455,seniority,前輩；高位數,,,
2456,sense amplifier,感測放大器,讀放大器 ,,
2457,sense amplifier circuit,感測放大器電路,,,
2458,sense amplifier gate,感測放大器閘,,,
2459,sense amplifier	,感測放大器,,,
2460,sense bit,感測位元,,,
2461,sense byte	,感測位元組,,,
2462,sense circuit,讀出電路,讀出電路 ,,
2463,sense code,感測碼,,,
2464,sense command,感測命令,,,
2465,sense console,感測控制台,,,
2466,sense control block	,感測控制塊,,,
2467,sense data,感測資料,,,
2468,sense device status word	,感測裝置狀態字,,,
2469,sense digit line,感測數位線,,,
2470,sense field,感測欄,,,
2471,sense information,感測資訊,,,
2472,sense latch	,感測閂,,,
2473,sense light,感測燈,,,
2474,sense line,感測線,讀出線 ,,
2475,sense order,感測命令,,,
2476,sense printer	,感測列印機,,,
2477,sense recovery time,感測恢復時間,,,
2478,sense register,感測暫存器,,,
2479,sense response,感測回應,,,
2480,sense signal,感測信號,,,
2481,sense status byte,感測狀態位元組,,,
2482,sense switch,感測開關,,,
2483,sense winding,感測線捲,,,
2484,sense wire,感測線,,,
2485,sense	,感測；感知,,,
2486,sensibility,靈敏度；靈敏性,,,
2487,sensible,可感測,,,
2488,sensible field,可感測欄,,,
2489,sensible information processing,可感測資訊處理,,,
2490,sensing,感測,,,
2491,sensing coil,感測線圈,,,
2492,sensing element,感測元件,,,
2493,sensing head,感測頭,,,
2494,sensing hole,感測孔,,,
2495,sensing line,感測線,,,
2496,sensing marker,感測標誌,,,
2497,sensing mechanism,感測機構,,,
2498,sensing pin,感測針,,,
2499,sensing station,感測站,,,
2500,sensing tape,感測帶,,,
2501,sensing technique,感測技術,,,
2502,sensing winding,感測捲,,,
2503,sensitive,敏感,,,
2504,sensitive data,敏感資料,敏感數據 ,,
2505,sensitive detector demodulator,敏感檢測解調器,,,
2506,sensitive fault,敏怠故障；有感故障；有感錯失,敏感故障 ,,
2507,sensitive film,感光軟片,,,
2508,sensitive information,敏感資訊,,,
2509,sensitive printer,敏感列印機,,,
2510,sensitive relay,敏感繼電器,,,
2511,sensitive segment,敏感段,,,
2512,sensitivity,靈敏度；敏感度,敏感性 ,,
2513,sensitivity analysis,靈敏度分析,,,
2514,sensitivity category,敏感度類別,涉密范疇 ,,
2515,sensitivity coefficient,靈敏度係數,,,
2516,sensitivity control,靈敏度控制,,,
2517,sensitivity curve,靈敏度曲線,,,
2518,sensitivity function,靈敏度函數,,,
2519,sensitivity level,靈敏度水準,,,
2520,sensitivity pattern,敏感型樣,敏感圖案 ,,
2521,sensitivity ratio,敏感度比；靈敏度比率,,,
2522,sensitivity theory,靈敏度理論,,,
2523,sensitivity time control,敏感時間控制器,,,
2524,sensitization,敏化,敏化 ,,
2525,sensitized,敏化,,,
2526,sensitized block,敏化塊,,,
2527,sensitized cube,敏化立方,,,
2528,sensitized function value,敏化函數值,,,
2529,sensitized functional block,敏化功能塊,,,
2530,sensitized material,敏化材料,,,
2531,sensitizer,敏化劑；致敏物質,,,
2532,sensitizing,敏化,,,
2533,sensitometer,感光計；曝光表,,,
2534,sensitometric strip,感光片,,,
2535,sensor,感測器,敏感元件 ,,
2536,sensor access manager	,感測器存取管理器,,,
2537,sensor amplifier,感測器放大器,,,
2538,sensor based computer,感測器為基計算機,,,
2539,sensor based control adapter	,感測器基底控制配接器,,,
2540,sensor based system,感測器為基系統,,,
2541,sensor card,感測器卡,,,
2542,sensor device,感測器裝置,,,
2543,sensor element,感測器元件,,,
2544,sensor interface,感測器介面,敏感元件接口 ,,
2545,sensor matrix,感測器矩陣,,,
2546,sensor panel,感測器面板,,,
2547,sensor scan,感測器掃瞄,,,
2548,sensor simulator unit	,感測器模擬器單位,,,
2549,sensor switch,感測器開關,,,
2550,sensory,感測,,,
2551,sensory control,感測控制,,,
2552,sensory controlled robot,感測控制機器人,,,
2553,sensory hierarchy,感測階層,,,
2554,sensory map,感測圖,,,
2555,sensory recognition,感測辨識,,,
2556,sensory representative,感測代表,,,
2557,sensory system,感測系統,,,
2558,sentence,句,句子 ,,
2559,sentence articulation,句子清晰度,,,
2560,sentence by sentence syntactic analysis,逐句語法分析,,,
2561,sentence delimiter,句子定界符,,,
2562,sentence disambiguation,句子歧義消除,句子歧義消除 ,,
2563,sentence error probability,句子錯誤機率,,,
2564,sentence fragment,句子片段,句子片段 ,,
2565,sentence generation,句子產生,,,
2566,sentence generator,句子產生器,,,
2567,sentence intelligibility,句子可懂度,,,
2568,sentence key,句鍵,,,
2569,sentence length,句子長度,,,
2570,sentence length count,句子長度計數,,,
2571,sentence logic,句邏輯,,,
2572,sentence pattern,句型,句型 ,,
2573,sentence position,句子位置,,,
2574,sentence structure,句子結構,,,
2575,sentence symbol,句子符號,,,
2576,sentence synthesizing program	,句子合成程式,,,
2577,sentential calculus,句演算,,,
2578,sentential form,句型,句型 ,,
2579,sentential shape,句形狀,,,
2580,sentinel,哨符,,,
2581,sentinel card,哨符卡,,,
2582,separability condition,分離條件,,,
2583,separability test,分離測試,,,
2584,separable,可分離,,,
2585,separable characteristic,可分離特性,,,
2586,separable code,可分離碼,,,
2587,separable function,可分離函數,,,
2588,separable graph,可分離圖,,,
2589,separable kernel,可分離核心,,,
2590,separable library,可分離程式館,,,
2591,separable programming	,可分離程式設計,,,
2592,separable sequence,可分離序列,,,
2593,separable transition diagram,可分離變遷圖,,,
2594,separate assembly,分離組合,,,
2595,separate bus,分離匯流排,,,
2596,separate carry adder,分離進位加法器,,,
2597,separate channel,分離通道,,,
2598,separate channel signaling,分離通道發信,,,
2599,separate code,分離碼,,,
2600,separate compilation,分離編譯,分別編譯 ,,
2601,separate compilation strategy,分離編譯策略,,,
2602,separate cylinder,分離柱,,,
2603,separate data,分離資料,,,
2604,separate file,分離檔案,,,
2605,separate file area,分離檔案區,,,
2606,separate library,分離程式館,,,
2607,separate overflow area,分離溢出區,,,
2608,separate partition option	,分離分區任選,,,
2609,separate processor mode,分離處理機模,,,
2610,separate program divisions,分離程式部分,,,
2611,separate subprogram definition,分離次程式定義,,,
2612,separate system,分離系統,,,
2613,separate	,分離,,,
2614,separated clock,分離時鐘,,,
2615,separated code,分離碼,,,
2616,separated data,分離資料,,,
2617,separated face,分離面,,,
2618,separated graphics,分離圖形,,,
2619,separated region,分離區域,,,
2620,separately addressed printer,分離定址列印機,,,
2621,separately compiled language,分離編譯語言,,,
2622,separately instructed carry,外控進位,,,
2623,separating character,分離字元,,,
2624,separating control character,分離控制字元,,,
2625,separating delimiter,分離定界符,,,
2626,separating hyperplane,分離超平面,,,
2627,separating keyword,分離關鍵字,,,
2628,separating plane,分離平面,,,
2629,separating system,分離系統,,,
2630,separation,分隔；間距；分離,,,
2631,separation code,分離碼,,,
2632,separation control character,分離控制字元,,,
2633,separation corona,分離電暈,,,
2634,separation distance,分離距離,,,
2635,separation keyword,分離關鍵字,,,
2636,separation loss,分離損耗,,,
2637,separation mark,分離標示,,,
2638,separation of duties,職責分散,職責分開 ,,
2639,separation of responsibility,責任分散服務等級協定,,,
2640,separation polynomial,分離多項式,,,
2641,separation theorem,分離定理,,,
2642,separative sign,分離記號；分隔記號,,,
2643,separator,分離符；分離器,,,
2644,separator character,分隔符字元,,,
2645,separator page,分隔符頁,,,
2646,separator sheet,分隔符表單,,,
2647,septenary,七進制；七進,,,
2648,septenary notation,七進記法,,,
2649,septenary number,七進數,,,
2650,septendecimal,七十進制,,,
2651,septet,七元（位）組,,,
2652,septum,隔片,,,
2653,SEQ and ACK fields,序號與應答欄,,,
2654,sequence,順序,排順序,,
2655,sequence access,順序存取,順序存取,,
2656,sequence alternator,序列交替符,,,
2657,sequence break,序列間斷,,,
2658,sequence breakpoint,序列斷點,,,
2659,sequence by merge,合併順序,,,
2660,sequence by merging,合併排序,,,
2661,sequence call,順序呼叫,順序調用 ,,
2662,sequence chart,順序圖,,,
2663,sequence check,順序檢查,,,
2664,sequence checking,順序檢查,,,
2665,sequence checking routine	,順序檢查常式,,,
2666,sequence circuit,順序電路,,,
2667,sequence code,順序碼,,,
2668,sequence computer,順序計算機,,,
2669,sequence concatenation,序列連接,,,
2670,SEQUENCE construct,SEQUENCE建構,,,
2671,sequence control,順序控制,,,
2672,sequence control area	,順序控制區,,,
2673,sequence control chart	,順序控制圖,,,
2674,sequence control counter,順序控制計數器,,,
2675,sequence control program,順序控制程式,,,
2676,sequence control register,順序控制暫存器,,,
2677,sequence control statement,順序控制敘述,,,
2678,sequence control system,順序控制系統,,,
2679,sequence control tape,順序控制帶,,,
2680,sequence control unit	,順序控制單元,,,
2681,sequence controlled computer,順序控制計算機,,,
2682,sequence controller	,順序控制器,,,
2683,sequence counter	,順序計數器,,,
2684,sequence criterion,順序準則,,,
2685,sequence drum,順序磁鼓,,,
2686,sequence error,順序錯誤,,,
2687,sequence error interrupt,順序錯誤中斷,,,
2688,sequence field,順序欄,,,
2689,sequence file,順序檔案,,,
2690,sequence frame,順序框,,,
2691,sequence generator,順序產生器,,,
2692,sequence identification field,順序識別欄,,,
2693,sequence in time,時序,,,
2694,sequence independence,順序獨立,,,
2695,sequence information data	,順序資訊資料,,,
2696,sequence integrity,順序完整性,,,
2697,sequence length,序列長度,,,
2698,sequence list,順序列表,,,
2699,sequence modulation,順序調變,,,
2700,sequence monitor,順序監視器,,,
2701,sequence number,順序號碼,序列號, *順序號 ,,
2702,sequence number error,序號錯誤,,,
2703,sequence number field,序號欄,,,
2704,sequence number handling,序號處置,,,
2705,sequence number indicator	,序號指示器,,,
2706,sequence number read out,序號讀出,,,
2707,sequence number search,序號搜尋,,,
2708,sequence of combination,組合順序,,,
2709,sequence operated lock	,按序操作鎖定,,,
2710,sequence packing,順序包裝,,,
2711,sequence power on,順序電力開啟,順序加電 ,,
2712,sequence processor,順序處理機,,,
2713,sequence program,順序程式,,,
2714,sequence program control,順序程式控制,,,
2715,sequence random number,順序隨機數,,,
2716,sequence register,順序暫存器,,,
2717,sequence search,順序搜尋,順序搜索,,
2718,sequence separator,順序分隔符,,,
2719,sequence set,序列集,,,
2720,sequence set operation,序列集合操作,,,
2721,sequence signal,序列信號,,,
2722,sequence sorting,順序分類,,,
2723,sequence specification,順序規格,,,
2724,sequence switch,順序交換,,,
2725,sequence symbol,順序符號,,,
2726,sequence tape,順序帶,,,
2727,sequence timer,順序計時器,,,
2728,sequence token,順序符記,,,
2729,sequence type job parameter,順序型工件參數,,,
2730,sequenced acknowledge,依序確認,,,
2731,sequenced chain,依序鍊,,,
2732,sequenced display,依序顯示,,,
2733,sequenced frames,依序框,,,
2734,sequenced packet exchange	,依序小包交換,,,
2735,sequencer procedure,定序器程序,,,
2736,sequencer program,定序器程式,,,
2737,sequencer register,定序器暫存器,,,
2738,sequencer	,定序器,,,
2739,sequencing,定序,,,
2740,sequencing by merging,合併定序,,,
2741,sequencing control,定序控制,,,
2742,sequencing criteria,定序準則,,,
2743,sequencing indicator,定序指示器,,,
2744,sequencing key,定序鍵,,,
2745,sequencing macro control card,定序巨集控制卡,,,
2746,sequencing number,定序號碼,,,
2747,sequencing time,定序時間,,,
2748,sequencing token,定序符記,,,
2749,sequencing unit,定序單位,,,
2750,sequency,序數,,,
