系統編號,英文名稱,中文名稱,圖片,更新時間
2366347,executive control program，EP,執行控制程式,,2015-09-11
2366348,executive control statement,執行控制敘述,,2015-09-11
2366349,executive control system，EXEC,執行控制系統,,2015-09-11
2366350,executive control utility routine,執行控制公用常式,,2015-09-11
2366351,executive cycle,執行週期,,2015-09-11
2366352,executive deck,執行疊卡,,2015-09-11
2366353,executive diagnostic system,執行診斷系統,,2015-09-11
2366354,executive display terminal,執行顯示終端,,2015-09-11
2366355,executive dumping,執行傾印,,2015-09-11
2366356,executive dynamic debugging technique，EDDT,執行動態除錯技術,,2015-09-11
2366357,executive facilities assignment,執行設施指定,,2015-09-11
2366358,executive file,執行檔,,2015-09-11
2366359,executive file-control system,執行檔案控制系統,,2015-09-11
2366360,executive function，E-FUNC,執行功能,,2015-09-11
2366361,executive guard mode,執行防護模式,,2015-09-11
2366362,executive independent utilities,獨立執行的公用程式,,2015-09-11
2366363,executive information system，EIS,主管資訊系統,,2015-09-11
2366364,executive instruction,執行指令,,2015-09-11
2366365,executive language,執行語言,,2015-09-11
2366366,executive language control,執行語言控制,,2015-09-11
2366367,executive logging interface block,執行登錄介面塊,,2015-09-11
2366368,executive management responsibility，EMR,主管人員管理責任，執行管理責任,,2015-09-11
2366369,executive mode,執行模態,,2015-09-11
2366370,executive module,執行模組,,2015-09-11
2366371,executive operating system,執行作業系統,,2015-09-11
2366372,executive order，EO,執行命令,,2015-09-11
2366373,executive overhead,執行間接費用,,2015-09-11
2366374,executive overlay,執行程式覆蓋,,2015-09-11
2366375,executive process,執行過程,,2015-09-11
2366376,executive process table，EPT,執行程序表,,2015-09-11
2366377,executive producer,執行製作人,,2015-09-11
2366378,executive program control,執行程式控制,,2015-09-11
2366379,executive program，EP,執行程式，督導程式,,2015-09-11
2366380,executive real-time system,執行即時系統,,2015-09-11
2366381,executive request,執行請求,,2015-09-11
2366382,executive resident segment,執行常駐段,,2015-09-11
2366383,executive routine,執行常式,,2015-09-11
2366384,executive schedule maintenance,執行排程維護,,2015-09-11
2366385,executive software,執行軟體,,2015-09-11
2366386,executive state,執行者狀態,,2015-09-11
2366387,executive statement，EXEC,執行敘述,,2015-09-11
2366388,executive storage area，ESA,執行儲存區,,2015-09-11
2366389,executive subsystem program,執行子系統程式,,2015-09-11
2366390,executive supervisor,執行監督器,,2015-09-11
2366391,executive support system,主管支援系統,,2015-09-11
2366392,executive system,執行系統,,2015-09-11
2366393,executive system concurrency,執行系統並行性,,2015-09-11
2366394,executive system control,執行系統控制,,2015-09-11
2366395,executive system function,執行系統功能,,2015-09-11
2366396,executive system multiprogramming,執行系統的多程式設計,,2015-09-11
2366397,executive system of multiprogramming,多程式的執行系統,,2015-09-11
2366398,executive system problem oriented language，ESPOL,執行系統問題導向語言,,2015-09-11
2366399,executive system programming oriented language，ESPOL,系統執行程式設計導向的語言,,2015-09-11
2366400,executive system routine,執行系統例行常式,,2015-09-11
2366401,executive system utility,執行系統公用程式,,2015-09-11
2366402,executive system virtual memory,執行系統虛記憶器,,2015-09-11
2366403,executive termination,執行終止,,2015-09-11
2366404,executive time,執行時間,,2015-09-11
2366405,executive utility,執行公用程式,,2015-09-11
2366406,executive utility routine,執行公用程式例行常式,,2015-09-11
2366407,executive's interface,執行介面,,2015-09-11
2366408,executive-size paper,主管尺寸紙張(184.2 mm x 266.7 mm),,2015-09-11
2366409,executor,執行程式，執行器,,2015-09-11
2366410,executor node,執行節點,,2015-09-11
2366411,exempt,豁免,,2015-09-11
2366412,exerciser,試驗程式,,2015-09-11
2366413,exhaustive attack,窮舉攻擊,,2015-09-11
2366414,exhaustive index,窮譽索引,,2015-09-11
2366415,exhaustive search,徹查，竭盡式搜尋,,2015-09-11
2366416,exhaustive search control,竭盡式搜尋控制,,2015-09-11
2366417,exhaustive search procedure,徹查程序，竭盡式搜尋程序,,2015-09-11
2366418,exhaustive testing,窮譽測試,,2015-09-11
2366419,exhaustivity,徹查,,2015-09-11
2366420,exhibition,展示會,,2015-09-11
2366421,Exim,Exim 郵件傳送程式,,2015-09-11
2366422,exist,存在,,2015-09-11
2366423,existence dependency,存在相依,,2015-09-11
2366424,existence test,存在測試,,2015-09-11
2366425,existential closure,存在封閉,,2015-09-11
2366426,existential node in semantic network,存在節點語意網路內,,2015-09-11
2366427,existential quantification,存在量化,,2015-09-11
2366428,existential quantified variable,存在量化變數,,2015-09-11
2366429,existential quantifier,存在量詞,,2015-09-11
2366430,existential state,存在狀態,,2015-09-11
2366431,existentially quantified variable,存在量化變數,,2015-09-11
2366432,existing,現存,,2015-09-11
2366433,existing carrier line up，ELU,現在載波調整,,2015-09-11
2366434,existing computer system,現存計算機系統,,2015-09-11
2366435,existing database,現存資料庫,,2015-09-11
2366436,existing permanent file,現存永久檔案,,2015-09-11
2366437,existing permanent unprotected file,現存永久無保護檔案,,2015-09-11
2366438,existing process,既存處理,,2015-09-11
2366439,existing record,現存記錄,,2015-09-11
2366440,existing subsystem,現存子系統,,2015-09-11
2366441,existing system,現存系統,,2015-09-11
2366442,exit and return,退出並轉回,,2015-09-11
2366443,exit branch,出口分支,,2015-09-11
2366444,exit code,出口碼,,2015-09-11
2366445,exit handler,退出處置器,,2015-09-11
2366446,exit help,退出求助,,2015-09-11
2366447,exit instruction,退出指令,,2015-09-11
2366448,exit interactive graphics library,退出交談圖形程式館,,2015-09-11
2366449,exit label,退出標號,,2015-09-11
2366450,exit list，EXIST,退出表,,2015-09-11
2366451,exit macro instruction,退出巨集指令,,2015-09-11
2366452,exit node,退出節點,,2015-09-11
2366453,exit page,轉頁出口,,2015-09-11
2366454,exit phase,出口階段,,2015-09-11
2366455,exit point,退出點,,2015-09-11
2366456,exit program,出口程式,,2015-09-11
2366457,exit program statement,退出程式敘述,,2015-09-11
2366458,exit routine,出口常式，使用者出口常式,,2015-09-11
2366459,exit statement,退出敘述,,2015-09-11
2366460,exit status code,出口狀態碼,,2015-09-11
2366461,exits and links between programs,出口及程式間的鍵結,,2015-09-11
2366462,exit，EX,出口，跳出,,2015-09-11
2366463,exjunction,除外,,2015-09-11
2366464,exjunction gate,除外共結閘，除外閘,,2015-09-11
2366465,eXodus,eXodus套裝軟體,,2015-09-11
2366466,eXodus project,eXodus 套裝軟體專案,,2015-09-11
2366467,exogenous variable,局外變數,,2015-09-11
2366468,EXORciser development system，EXOR,模型開發系統,,2015-09-11
2366469,EXORCISO,EXORCISO計算機,,2015-09-11
2366470,EXOS,EXOS 乙太網路卡品牌,,2015-09-11
2366471,exoskeleton,虛擬實境控制及回授結構,,2015-09-11
2366472,exosphere,外大氣層（大氣層的最外層高度約為1000[500]公里以外的部分）,,2015-09-11
2366473,exothermal,熱進化,,2015-09-11
2366474,exothermic,放熱的,,2015-09-11
2366475,EXP function,EXP函數,,2015-09-11
2340972,expand,擴充,,2015-09-11
2366476,EXPAND,EXPAND網路作業系統,,2015-09-11
2366477,expand Branch,擴充分支,,2015-09-11
2366478,expand folder,展開資料夾,,2015-09-11
2366479,expand marquee,擴展圈選,,2015-09-11
2366480,expand mode,擴充模,,2015-09-11
2366481,expand nonstop network，ENN,擴充不停網路,,2015-09-11
2366482,expand One Level,擴展一層,,2015-09-11
2366483,expandability,擴充性,,2015-09-11
2366484,expandability attribute,擴充屬性,,2015-09-11
2366485,expandable file family,可擴充檔案族,,2015-09-11
2366486,expandable hashing,可擴充散列,,2015-09-11
2366487,expandable level interactive application system,可擴充級交談式應用系統,,2015-09-11
2366488,expandable machine accounting system,可擴充的機器會計系統,,2015-09-11
2366489,expandable stored program，ESP,可擴充儲存程式,,2015-09-11
2366490,expanded address space,擴充位址空間,,2015-09-11
2366491,expanded addressing,定址擴充,,2015-09-11
2366492,expanded ASCII code,擴充美國資訊交換標準碼,,2015-09-11
2366493,expanded character set，ECS,擴充字元集,,2015-09-11
2366494,expanded circuit,擴充電路,,2015-09-11
2366495,expanded data out,擴充資料輸出,,2015-09-11
2366496,expanded editing,擴充編輯,,2015-09-11
2366497,expanded function operator panel，EFOP,擴充的功能操作員控制板,,2015-09-11
2366498,expanded grammar,擴展文法,,2015-09-11
2366499,expanded incident lifecycle,延伸事故生命期,,2015-09-11
2366500,expanded item,擴充項,,2015-09-11
2366501,expanded memory,擴充記憶體,,2015-09-11
2366502,expanded memory manager，EMM,擴充記憶體管理器,,2015-09-11
2366503,expanded memory page frame,擴充記憶體頁框,,2015-09-11
2366504,expanded memory specification，EMS,擴充記憶體規格,,2015-09-11
2366505,expanded order,擴充訂單,,2015-09-11
2366506,expanded parallel I/O capacity,擴充平行輸入輸出能力,,2015-09-11
2366507,expanded pseudo code,擴充偽碼,,2015-09-11
2366508,expanded type,擴充字體,,2015-09-11
2366509,expanded virtual machine assist，EVMA,擴充虛擬機輔助,,2015-09-11
2366510,expander,擴張器，伸幅器，擴充器,,2015-09-11
2366511,expander board,擴展板,,2015-09-11
2366512,expander board kit,擴展板套件,,2015-09-11
2366513,expander graph,擴充器圖,,2015-09-11
2366514,expander input，EI,擴充器輸入,,2015-09-11
2366515,expanding foam,膨脹材料,,2015-09-11
2366516,expanding network operating system,擴充網路作業系統,,2015-09-11
2366517,expanding node,擴展節點,,2015-09-11
2366518,expanding op code,擴充作業碼,,2015-09-11
2366519,expanding subinterval algorithm,擴充子區間演算法,,2015-09-11
2366520,expandor transducer,伸幅換能器；伸幅轉換器,,2015-09-11
2366521,expansion,膨脹，擴展，擴充,,2015-09-11
2366522,expansion adapter,擴充配接器,,2015-09-11
2366523,expansion board,擴充板,,2015-09-11
2366524,expansion box,擴充盒,,2015-09-11
2366525,expansion bus,擴展匯流排,,2015-09-11
2366526,expansion card,擴充卡,,2015-09-11
2366527,expansion cascading,擴充級聯,,2015-09-11
2366528,expansion coefficient,膨脹係數,,2015-09-11
2366529,expansion cost,擴充成本,,2015-09-11
2366530,expansion factor,膨脹因子,,2015-09-11
2366531,expansion interface,擴充介面,,2015-09-11
2366532,expansion of node,節點擴展,,2015-09-11
2366533,expansion port,擴充埠,,2015-09-11
2366534,expansion process,擴展過程,,2015-09-11
2366535,expansion ratio,膨脹比率,,2015-09-11
2366536,expansion rule,擴充規則,,2015-09-11
2366537,expansion slot,擴充槽,,2015-09-11
2366538,expansion unit,擴充單元,,2015-09-11
2366539,expansionism,擴張政策；擴張主義,,2015-09-11
2366540,expect,Expect 工具,,2015-09-11
2366541,expectation,期待,,2015-09-11
2366542,expectation driven,預期驅動,,2015-09-11
2366543,expectation driven reasoning,預期驅動推理,,2015-09-11
2366544,Expected Admit Date/Time,預定入院日期／時間,,2015-09-11
2366545,expected cost,預期成本,,2015-09-11
2366546,Expected Discharge Date/Time,預定出院日期／時間,,2015-09-11
2366547,Expected Discharge Disposition,預定出院處置,,2015-09-11
2366548,expected error，EE,預期誤差,,2015-09-11
2366549,expected future plan,預期未來計畫,,2015-09-11
2366550,Expected Goal Achieve Date/Time,預期目標達成之日期／時間,,2015-09-11
2366551,expected goals and plan,預期目標與計畫,,2015-09-11
2366552,Expected HCFA Payment Amount,預期HCFA給付金額,,2015-09-11
2366553,expected inventory,預期庫存,,2015-09-11
2366554,Expected LOA Return Date/Time,預期LOA歸還之日期／時間,,2015-09-11
2366555,Expected Number of Insurance Plans,預定保險計畫之數量,,2015-09-11
2366556,expected past plan,預期過去計畫,,2015-09-11
2366557,expected receipts,預期收料,,2015-09-11
2366558,expected run-time，ERT,預期運行時間,,2015-09-11
2366559,Expected Sequence Number,預期序號,,2015-09-11
2366560,Expected Shelf Life,預期儲存期限,,2015-09-11
2366561,Expected Surgery Date and Time,預定手術日期與時間,,2015-09-11
2366562,expected time of response，ETR,期望回應時間,,2015-09-11
2366563,expected value,期望值,,2015-09-11
2366564,expected value criterion,期望值準則,,2015-09-11
2366565,expected velocity factor,期望速率因子,,2015-09-11
2366566,expedient state,權宜狀態,,2015-09-11
2366567,expedite,跟催,,2015-09-11
2366568,expedite planned order,跟催計畫訂單,,2015-09-11
2366569,expedite scheduled receipt,跟催預定接收,,2015-09-11
2366570,expedited data unit,加速資料單元,,2015-09-11
2366571,expedited flow,加速流,,2015-09-11
2366572,expedited message handler,加速訊息處置器,,2015-09-11
2366573,expedited message handler queues,加速訊息處置器佇列,,2015-09-11
2366574,expedited message handling，EMH,加速訊息處置，加速訊息處理,,2015-09-11
2366575,expediting,跟催,,2015-09-11
2366576,expeditor,催料員,,2015-09-11
2366577,expelling charge,逐出的電荷,,2015-09-11
2366578,expenditure,支出，消費,,2015-09-11
2366579,expense,費用，開支,,2015-09-11
2366580,expense item,費用項目,,2015-09-11
2366581,expense level,花費等級,,2015-09-11
2366582,expension memory,擴充記憶體,,2015-09-11
2366583,experience a case,案例經驗,,2015-09-11
2366584,experiment,實驗,,2015-09-11
2366585,experiment data management system，ED,實驗資料管理系統,,2015-09-11
2366586,experiment data record，EDR,實驗資料記錄,,2015-09-11
2366587,Experiment Description Language,實驗描述語言,,2015-09-11
2366588,experiment design,實驗設計,,2015-09-11
2366589,experimental computer complex,實驗性計算機複合,,2015-09-11
2366590,experimental computer network,實驗性計算機網路,,2015-09-11
2366591,experimental data handling equipment，EDHE,實驗資料處置設備,,2015-09-11
2366592,experimental data management system,實驗資料管理系統,,2015-09-11
2366593,experimental database,實驗資料庫,,2015-09-11
2366594,experimental design,實驗設計,,2015-09-11
2366595,experimental error,實驗錯誤,,2015-09-11
2366596,experimental facility,實驗設施,,2015-09-11
2366597,experimental hybrid computer network，EHCN,實驗併合計算機網路,,2015-09-11
2366598,experimental learning,實驗學習,,2015-09-11
2366599,experimental learning system,實驗學習系統,,2015-09-11
2366600,eXperimental LISP,xlisp語言,,2015-09-11
2366601,experimental mathematical programming system,實驗性數學程式設計系統,,2015-09-11
2366602,experimental memory address register，EMAR,實驗記憶位址暫存器,,2015-09-11
2366603,experimental network operating system,實驗性網路作業系統,,2015-09-11
2366604,experimental physics control systems,實驗物理控制系統,,2015-09-11
2366605,experimental polyprocessor system，EPOS,實驗性多處理機系統,,2015-09-11
2366606,experimental programming language,實驗程式設計語言,,2015-09-11
2366607,experimental roughing,實驗性概估法,,2015-09-11
2366608,experimental satellite communication earth station,實驗衛星通訊地面站,,2015-09-11
2366609,experimental subject,實驗主題,,2015-09-11
2366610,experimentation,實驗,,2015-09-11
2366611,expert,專家（系統）,,2015-09-11
2366612,expert filter,專家過濾器,,2015-09-11
2366613,expert inquire system,專家查詢系統,,2015-09-11
2366614,expert judgement models,專家判斷模型,,2015-09-11
2366615,expert mode,專家模式,,2015-09-11
2366616,expert problem solver,專家問題解答器,,2015-09-11
2366617,expert problem solving,專家問題求解,,2015-09-11
2366618,expert program,專家程式,,2015-09-11
2366619,expert support system,專家支援系統,,2015-09-11
2366620,expert system architecture,專家系統架構,,2015-09-11
2366621,expert system shell,專家系統,,2015-09-11
2366622,expert system tool,專家系統工具,,2015-09-11
2366623,expert systems,專家系統,,2015-09-11
2366624,expert systems building,專家系統構建,,2015-09-11
2366625,expert systems software,專家系統軟體,,2015-09-11
2366626,expert systems technology,專家系統技術,,2015-09-11
2366627,expert system，ES,專家系統,,2015-09-11
2366628,expertise,專家經驗,,2015-09-11
2366629,expiration,過期；截止；逾期,,2015-09-11
2366630,expiration check,過期檢查,,2015-09-11
2366631,expiration date,過期日期,,2015-09-11
2366632,expiration date indication service,過期指示服務,,2015-09-11
2366633,Expiration Date/Timeu,有效日期與時間,,2015-09-11
2366634,expiration of the processor time slice,處理機時間片斷過期,,2015-09-11
2366635,expire,失效,,2015-09-11
2366636,expire date,過期日,,2015-09-11
2366637,expiry,逾時,,2015-09-11
2366638,expiry event,逾時事件,,2015-09-11
2366639,explain,解釋,,2015-09-11
2366640,explanation,說明,,2015-09-11
2366641,explanation based learning,說明為本的學習,,2015-09-11
2366642,explanation based understanding,說明為本的理解,,2015-09-11
2366643,explanation facility,說明設施,,2015-09-11
2366644,explanatory comment,說明性注解,,2015-09-11
2366645,Explanatory Note,註記,,2015-09-11
2366646,explanatory text,說明性本文,,2015-09-11
2366647,explicit,顯式，外顯,,2015-09-11
2366648,explicit address,顯式位址,,2015-09-11
2366649,explicit alternate program communication block,顯式交替程式通訊塊,,2015-09-11
2366650,explicit attribute,顯式屬性,,2015-09-11
2366651,explicit conversion of data type,資料類型的顯式轉換,,2015-09-11
2366652,explicit declaration,顯式宣告,,2015-09-11
2366653,explicit expression,外顯陳式,,2015-09-11
2366654,explicit forward congestion indication,外顯正向擁擠指示,,2015-09-11
2366655,explicit function,外顯函數,,2015-09-11
2366656,explicit identification,外顯識別,,2015-09-11
2366657,explicit initializer,外顯初始器,,2015-09-11
2366658,explicit interface member implementation,外顯介面成員實施,,2015-09-11
2366659,explicit item for inquiry,供詢問之顯式項目,,2015-09-11
2366660,explicit key identifier,外顯關鍵識別符,,2015-09-11
2366661,explicit linking,外顯鏈接,,2015-09-11
2366662,explicit literal,顯式文字,,2015-09-11
2366663,explicit mapping,顯式對映,,2015-09-11
2366664,explicit normal release,外顯正常釋放,,2015-09-11
2366665,explicit parallelism,外顯平行,,2015-09-11
2366666,explicit performatives,外顯效能性,,2015-09-11
2366667,explicit polymorphism,外顯同質異像,,2015-09-11
2366668,explicit prompt,顯式提示語,,2015-09-11
2366669,explicit rate / route,外顯速率 / 路線,,2015-09-11
2366670,explicit reference,外顯引用,,2015-09-11
2366671,explicit representation,外顯表示,,2015-09-11
2366672,explicit route,外顯路線,,2015-09-11
2366673,explicit scope terminator,外顯範疇終止器,,2015-09-11
2366674,explicit segmentation,顯式程式分段,,2015-09-11
2366675,explicit specification statement,外顯規格敘述,,2015-09-11
2366676,explicit type,顯式類型,,2015-09-11
2366677,explicit type association,顯式類型結合,,2015-09-11
2366678,explicitly parallel instruction computing,顯性平行指令計算,,2015-09-11
2366679,explodable symbol,分解符號,,2015-09-11
2366680,explode,爆炸,,2015-09-11
2366681,exploded pie graph,分解圓餅圖,,2015-09-11
2366682,exploded view,分解視野,,2015-09-11
2366683,exploder,爆炸引管,,2015-09-11
2366684,exploding bridge wire,爆炸用橋接導線,,2015-09-11
2366685,exploding bridge wire cap,爆炸用橋接導線帽,,2015-09-11
2366686,Exploding Charges,突發費用,,2015-09-11
2366687,exploit,開拓,,2015-09-11
2366688,exploitability,可利用性,,2015-09-11
2366689,exploitable channel,可開拓通道,,2015-09-11
2366690,Exploratory Data Analysis,探索資料分析,,2015-09-11
2366691,exploratory model,勘探模型,,2015-09-11
2366692,Explorer,Explorer 視窗軟體,,2015-09-11
2366693,explosion,爆發，展開,,2015-09-11
2366694,explosion of knowledge,知識爆炸,,2015-09-11
2366695,explosion proof,防爆,,2015-09-11
2366696,explosion-proof enclosure,防爆外殼,,2015-09-11
2366697,explosive,炸藥,,2015-09-11
2366698,explosive actuated device,炸藥啟動裝置,,2015-09-11
2366699,explosive bolt,炸藥螺栓,,2015-09-11
2366700,explosive charge,炸藥量,,2015-09-11
2366701,explosive entry,炸藥入口,,2015-09-11
2366702,explosive forged fragment,炸藥鍛煉片段,,2015-09-11
2366703,explosive formed projectile,炸藥形式的發射體,,2015-09-11
2366704,explosive logic,炸藥邏輯,,2015-09-11
2366705,explosive nut,爆炸物螺帽,,2015-09-11
2366706,explosive oils,爆炸物燃油,,2015-09-11
2366707,explosive strength,炸藥強度,,2015-09-11
2366708,explosive switch,爆炸物開關,,2015-09-11
2366709,explosive train,爆炸物列,,2015-09-11
2366710,explosive wave,爆炸物波,,2015-09-11
2366711,exponent (in a floating point representation),指數（用於浮點表示中）,,2015-09-11
2366712,exponent characters,指數字元,,2015-09-11
2366713,exponent curve,指數曲線,,2015-09-11
2366714,exponent part,指數部分,,2015-09-11
2366715,exponent part format,指數部分格式,,2015-09-11
2366716,exponent register overflow fault,指數暫存器溢位錯失,,2015-09-11
2366717,exponential,指數,,2015-09-11
2366718,exponential assembly,指數組合裝配,,2015-09-11
2366719,exponential cryptosystem,指數密碼系統,,2015-09-11
2366720,exponential decay,指數衰減,,2015-09-11
2366721,exponential distribution,指數型分配,,2015-09-11
2366722,exponential equation,指數方程式,,2015-09-11
2366723,exponential filter,指數濾波器,,2015-09-11
2366724,exponential function,指數函數,,2015-09-11
2366725,exponential notation,指數記法,,2015-09-11
2366726,exponential operator,指數運算子,,2015-09-11
2366727,exponential smoothing,指數型平滑，指數平滑法,,2015-09-11
2366728,exponential subroutine,指數次常式,,2015-09-11
2366729,exponential value,指數值,,2015-09-11
2366730,exponential-time,指數時間,,2015-09-11
2366731,exponential-time algorithm,指數時間演算法,,2015-09-11
2366732,exponentiation,取冪,,2015-09-11
2366733,exponent，E,指數,,2015-09-11
2366734,export,輸出，出口,,2015-09-11
2366735,export Database Template,輸出資料庫模板,,2015-09-11
2366736,export definition,輸出定義,,2015-09-11
2366737,export list,輸出列表,,2015-09-11
2366738,export operation,輸出作業,,2015-09-11
2366739,export preview,輸出預視,,2015-09-11
2366740,export schema,輸出概要,,2015-09-11
2366741,export symbols,輸出符號,,2015-09-11
2366742,export to,輸出到,,2015-09-11
2366743,export wizard,輸出精靈,,2015-09-11
2366744,export/import,輸出/輸入,,2015-09-11
2366745,export/import facility,輸出/輸入設施,,2015-09-11
2366746,exported,輸出,,2015-09-11
2366747,exported file,輸出檔,,2015-09-11
2366748,exported function,輸出功能,,2015-09-11
2366749,exposed interface,暴露介面,,2015-09-11
2366750,exposed junction,暴露連接點,,2015-09-11
2366751,exposure,曝光,,2015-09-11
2366752,exposure compensation,曝光補償,,2015-09-11
2366753,exposure lock,曝光鎖定,,2015-09-11
2366754,exposure meter,曝光計,,2015-09-11
2366755,Express,Express 語言,,2015-09-11
2366756,express alternate PCB,快速替用 PCB,,2015-09-11
2366757,express engineering circuit,快速工程電路,,2015-09-11
2366758,express international telex service，EITS,快速國際電傳業務,,2015-09-11
2366759,express logic,快速邏輯,,2015-09-11
2366760,express order wire,快速命令線,,2015-09-11
2366761,express programming language，EPL,特快程式設計語言,,2015-09-11
2366762,express read,快讀,,2015-09-11
2366763,express transport protocol,快速傳送協定,,2015-09-11
2366764,expression,表式，陳式,,2015-09-11
2366765,expression atom,表式原子,,2015-09-11
2366766,expression containing conditions,含條件的表式,,2015-09-11
2366767,expression continuation,表式延續,,2015-09-11
2366768,expression data type,表式資料類型,,2015-09-11
2366769,expression depth,表式深度,,2015-09-11
2366770,expression dictionary,辭典語法,,2015-09-11
2366771,expression element,表式元素,,2015-09-11
2366772,expression error,表式錯誤,,2015-09-11
2366773,expression evaluation,表式評估,,2015-09-11
2366774,expression evaluator,陳式評估器,,2015-09-11
2366775,expression grammar,表式文法,,2015-09-11
2366776,expression language,表式語言,,2015-09-11
2366777,expression of condition,條件表式,,2015-09-11
2366778,expression oriented language，EOL,表示式導向的語言,,2015-09-11
2366779,expression simplification,表式簡化,,2015-09-11
2366780,expression statement,陳式敘述,,2015-09-11
2366781,expression symbolic,符號表式,,2015-09-11
2366782,expression syntax,表式語法,,2015-09-11
2366783,expression translator，EXTRAN,表式翻譯器,,2015-09-11
2366784,expression tree,表式樹,,2015-09-11
2366785,expropriation,公用徵收,,2015-09-11
2366786,exrequisite dependency,排除條件相依,,2015-09-11
2366787,extend,延伸，擴充,,2015-09-11
2366788,extend address,延伸位址,,2015-09-11
2366789,extend assembler,延伸組合程式,,2015-09-11
2366790,extend flipflop,延伸正反器,,2015-09-11
2366791,extend immediate address,擴充立即位址,,2015-09-11
2366792,extend interface card,擴充介面卡,,2015-09-11
2366793,extend property,延伸性質,,2015-09-11
2366794,extendable computer system simulator II,可擴充計算機系統模擬器 II,,2015-09-11
2366795,extended,延伸，擴充,,2015-09-11
2366796,extended address,擴充位址,,2015-09-11
2366797,extended address register，EAR,擴充的位址暫存器,,2015-09-11
2366798,extended addressing,延伸定址,,2015-09-11
2366799,extended addressing mode,延伸定址模式,,2015-09-11
2366800,extended affix grammar,延伸綴詞文法,,2015-09-11
2366801,Extended ALGOL,延伸 ALGOL 語言,,2015-09-11
2366802,extended alphabet,延伸字符,,2015-09-11
2366803,extended APT，EXAPT,擴充的APT程式,,2015-09-11
2366804,extended architecture,延伸架構,,2015-09-11
2366805,extended area service,延伸區域服務,,2015-09-11
2366806,extended argument block,延伸引數段,,2015-09-11
2366807,extended arithmetic element，EAE,延伸算術元件,,2015-09-11
2366808,extended arithmetic processor，EAP,延伸算術處理機,,2015-09-11
2366809,extended arithmetic unit，EAU,延伸算術單元,,2015-09-11
2366810,extended array logic,延伸陣列邏輯,,2015-09-11
2366811,extended ASCII,擴充式ASCII,,2015-09-11
2366812,extended ASCII 8-bit code,擴充美國資訊交換標準碼8位元碼,,2015-09-11
2366813,extended assembler language coding,延伸組合語言編碼,,2015-09-11
2366814,extended attribute,延伸屬性,,2015-09-11
2366815,extended attribute block，EAB,延伸屬性段,,2015-09-11
2366816,extended attribute buffer,延伸屬性緩衝,,2015-09-11
2366817,extended attribute grammar,延伸屬性文法,,2015-09-11
2366818,extended Backus-Naur form,延伸巴科斯諾爾形式,,2015-09-11
2366819,extended basic mode,延伸基本模,,2015-09-11
2366820,extended binary,延伸二進制,,2015-09-11
2366821,extended binary coded decimal,延伸二進制編碼十進制數,,2015-09-11
2366822,extended binary coded decimal interchange code，EBCDIC,延伸二進制編碼十進交換碼,,2015-09-11
2366823,extended binary tree,延伸二元樹,,2015-09-11
2366824,extended binary vectors,擴充二進制向量,,2015-09-11
2366825,extended Boolean information retrieval,擴充布林資訊檢索,,2015-09-11
2366826,extended buffer pool，EXBUF,延伸緩衝池,,2015-09-11
2366827,Extended C++,延伸式 C++ 語言,,2015-09-11
2366828,extended capabilities port，ECP,擴充能力埠,,2015-09-11
2366829,extended channel status word，ECSW,延伸通道狀態字,,2015-09-11
2366830,extended character,延伸字元,,2015-09-11
2366831,extended character set,延伸字元集,,2015-09-11
2366832,extended characters,擴充字元,,2015-09-11
2366833,extended checkpoint/restart,延伸檢查點 / 再啟動,,2015-09-11
2366834,extended code,延伸碼,,2015-09-11
2366835,extended code memory，ECM,延伸碼記憶體,,2015-09-11
2366836,extended code module，ECM,延伸碼模組,,2015-09-11
2366837,extended color,延伸色,,2015-09-11
2366838,extended communications operating system，ECOS,延伸通信作業系統,,2015-09-11
2366839,extended comparison,延伸比較,,2015-09-11
2366840,extended console system，ECON,延伸控制台系統,,2015-09-11
2366841,extended content addressable memory，ECAM,延伸內容可定址記憶體,,2015-09-11
2366842,extended control and simulation language，ECSL,擴充的控制和模擬語言,,2015-09-11
2366843,extended control mode，ECMODE,延伸控制模式,,2015-09-11
2366844,extended control program support，ECPS,延伸控制程式支援,,2015-09-11
2366845,extended control store，ECS,延伸控制儲存,,2015-09-11
2366846,extended control，EC,延伸控制,,2015-09-11
2366847,extended core storage，ECS,延伸磁心儲存,,2015-09-11
2366848,extended cost,總成本,,2015-09-11
2366849,extended data bus,延伸資料匯流排,,2015-09-11
2366850,extended data management facility，EDMF,延伸資料管理設施,,2015-09-11
2366851,extended data management system,延伸資料管理系統,,2015-09-11
2366852,extended data model,延伸資料模型,,2015-09-11
2366853,extended data out,擴充資料輸出,,2015-09-11
2366854,extended data out dynamic random access memory，EDO DRAM,延伸資料輸出動態隨機存取記憶體,,2015-09-11
2366855,extended data out RAM,延伸資料輸出隨機存取記憶體,,2015-09-11
2366856,extended data out random access memory，EDO RAM,延伸資料輸出隨機存取記憶體,,2015-09-11
2366857,extended data output,延伸資料輸出,,2015-09-11
2366858,extended data output DRAM，EDO DRAM,延伸資料輸出動態隨機存取記憶體,,2015-09-11
2366859,extended data set，EDS,延伸資料集,,2015-09-11
2366860,extended data transfer，EXTND,延伸資料傳送,,2015-09-11
2366861,extended database control system,延伸資料庫控制系統,,2015-09-11
2366862,extended data，EDMS,延伸資料,,2015-09-11
2366863,extended definition betamax,延伸定義的Beta系統,,2015-09-11
2366864,extended desktop,多監視器攻能,,2015-09-11
