系統編號,英文名稱,中文名稱,圖片,更新時間
2347451,Chinese character input keyboard,中文字元輸入鍵盤,,2015-09-11
2347452,Chinese character input program,中文字元輸入程式,,2015-09-11
2347453,Chinese character inputing code,中文字元輸入碼,,2015-09-11
2347454,Chinese character internal code,中文字元內碼,,2015-09-11
2347455,Chinese character keyboard input method,中文字鍵盤輸入方法,,2015-09-11
2347456,Chinese character laser printer,中文字雷射列印機,,2015-09-11
2347457,Chinese character library,中文字元館,,2015-09-11
2347458,Chinese character library supervisor,中文字庫程式監督器,,2015-09-11
2347459,Chinese character matrix font,中文字元矩陣字型,,2015-09-11
2347460,Chinese character output,中文字元輸出,,2015-09-11
2347461,Chinese character printer,中文字元列印機,,2015-09-11
2347462,Chinese character recognition,中文字元辨識,,2015-09-11
2347463,Chinese character recognition system,中文字辨識系統,,2015-09-11
2347464,Chinese character set,中文字元集,,2015-09-11
2347465,Chinese character set code for information exchange,資訊交換用中文字集碼,,2015-09-11
2347466,Chinese character specimen,中文字樣本,,2015-09-11
2347467,Chinese character specimen bank,中文字樣本庫,,2015-09-11
2347468,Chinese character structure,中文字結構,,2015-09-11
2347469,Chinese character teleprinter,中文字元電傳列印機,,2015-09-11
2347470,Chinese character terminal,中文字元終端,,2015-09-11
2347471,Chinese character thermal printer,中文字熱列印機,,2015-09-11
2347472,Chinese character utility program,中文字公用程式,,2015-09-11
2347473,Chinese character utility programs,中文字元公用程式,,2015-09-11
2347474,Chinese character wire impact printer,中文字元撞擊式列印機,,2015-09-11
2347475,Chinese character word library supervisor,中文字元詞庫監督器,,2015-09-11
2347476,chinese chractor,中文字,,2015-09-11
2347477,Chinese computer aided instruction system,中文電腦輔助教學系統,,2015-09-11
2347478,Chinese computer federation，CCF,中文電腦聯合會,,2015-09-11
2347479,Chinese corpus,中文語料庫,,2015-09-11
2347480,Chinese data processing system,中文資料處理系統,,2015-09-11
2347481,Chinese enterable,可輸入中文,,2015-09-11
2347482,Chinese enterable attribute,可輸入中文屬性,,2015-09-11
2347483,Chinese enterable field,可輸入中文欄位,,2015-09-11
2347484,Chinese entry,中文登錄,,2015-09-11
2347485,Chinese field,中文欄位,,2015-09-11
2347486,Chinese generation,中文產生,,2015-09-11
2347487,Chinese impact printer,中文撞擊列印機,,2015-09-11
2347488,Chinese information processing,中文資訊處理,,2015-09-11
2347489,Chinese information processing equipment,中文資訊處理設備,,2015-09-11
2347490,Chinese information processing system，CHIPS,中文資訊處理系統,,2015-09-11
2347491,Chinese information retrieval system,中文資訊檢索系統,,2015-09-11
2347492,Chinese key,中文鍵,,2015-09-11
2347493,Chinese language computer,中文電腦,,2015-09-11
2347494,Chinese language computer society，CLCS,中文計算機學會,,2015-09-11
2347495,Chinese language understanding,中文語言理解,,2015-09-11
2347496,Chinese language word segmentation specification,中文斷詞規格,,2015-09-11
2347497,Chinese languages,中文語言,,2015-09-11
2347498,Chinese MARC format,中文機器可讀目錄格式,,2015-09-11
2347499,Chinese national standard code by section-position,中華民國國家標準區位碼,,2015-11-10
2347500,Chinese national standard code for information interchange,中華民國國家標準資訊交換碼,,2015-11-10
2347501,Chinese number,中文號碼,,2015-09-11
2347502,Chinese number entry mode,中文號碼登錄模式,,2015-09-11
2347503,Chinese operating system,中文作業系統,,2015-09-11
2347504,chinese orange,中國橘,,2015-09-11
2347505,Chinese phonetic,中文拼音,,2015-09-11
2347506,Chinese phonetic alphabet,中文注音符號,,2015-09-11
2347507,Chinese platform,中文平台,,2015-09-11
2347508,Chinese postman problem,中國郵差問題,,2015-09-11
2347509,Chinese printer,中文列印機,,2015-09-11
2347510,Chinese relational database operator,中文關連式資料庫操作員,,2015-09-11
2347511,Chinese remainder theorem,中國餘數定理,,2015-09-11
2347512,Chinese sort,中文排序,,2015-09-11
2347513,Chinese speech analysis,中文語音分析,,2015-09-11
2347514,Chinese speech digital processing,中文語音數位處理,,2015-09-11
2347515,Chinese speech digital signal processing,中文語音數位信號處理,,2015-09-11
2347516,Chinese speech information library,中文語音資訊館,,2015-09-11
2347517,Chinese speech information processing,中文語音資訊處理,,2015-09-11
2347518,Chinese speech input,中文語音輸入,,2015-09-11
2347519,Chinese speech recognition,中文語音辨識,,2015-09-11
2347520,Chinese speech synthesis,中文語音合成,,2015-09-11
2347521,Chinese speech understanding system,中文話音理解系統,,2015-09-11
2347522,Chinese standard interchange code，CSIC,中文標準交換碼,,2015-09-11
2347523,Chinese subfield,中文次欄位,,2015-09-11
2347524,Chinese teletex system,中文電傳文件系統,,2015-09-11
2347525,Chinese text correcting system,中文文字校正系統,,2015-09-11
2347526,Chinese videotex system，CVS,中文電傳視訊系統,,2015-09-11
2347527,chinese White,中國白,,2015-09-11
2347528,Chinese word and phrase coding,中文字詞編碼,,2015-09-11
2347529,Chinese word and phrase library,中文字與片語館,,2015-09-11
2347530,Chinese word library supervisor,中文詞庫監督器,,2015-09-11
2347531,Chinese word processor,中文文書處理器,,2015-09-11
2347532,Chinese word segmenting,中文斷詞,,2015-09-11
2347533,Chinese， Japanese， and Korean,中文日文韓文,,2015-09-11
2347534,chip,晶片,,2015-09-11
2347535,chip box,孔屑箱,,2015-09-11
2347536,chip card,晶片卡,,2015-09-11
2347537,chip carrier,晶片載體,,2015-09-11
2347538,chip delay line,晶片延遲線,,2015-09-11
2347539,chip device configuration,晶片裝置組態,,2015-09-11
2347540,chip enable，CE,晶片賦能,,2015-09-11
2347541,chip inspection,晶片檢驗,,2015-09-11
2347542,chip jewelry,晶片珠寶,,2015-09-11
2347543,chip LSI technology,晶片大型積體電路技術,,2015-09-11
2347544,chip materials,晶片材料,,2015-09-11
2347545,chip memory,晶片記憶體,,2015-09-11
2347546,chip microprocessor,晶片微處理機,,2015-09-11
2347547,chip multiprocessing,晶片多元處理,,2015-09-11
2347548,chip processes,晶片處理,,2015-09-11
2347549,chip reduction,晶片縮減；晶片簡化,,2015-09-11
2347550,chip register architecture,晶片暫存器架構,,2015-09-11
2347551,chip resistor,晶片電阻器,,2015-09-11
2347552,chip scale packaging，CSP,晶片尺度封裝,,2015-09-11
2347553,chip select input,晶片撰擇輸入,,2015-09-11
2347554,chip selection,晶片選擇,,2015-09-11
2347555,chip select，CS,晶片選擇,,2015-09-11
2347556,chip set,晶片集,,2015-09-11
2347557,chip size,晶片尺寸,,2015-09-11
2347558,chip size limits,晶片尺寸極限,,2015-09-11
2347559,chip testing,晶片測試,,2015-09-11
2347560,CHIP-48,晶片-48,,2015-09-11
2347561,chip-enable input,晶片便能輸入,,2015-09-11
2347562,chip-in-tape,晶片內磁帶,,2015-09-11
2347563,chipkill,晶片刪除,,2015-09-11
2347564,chipware,芯件,,2015-09-11
2347565,chirp spread spectrum,線性展頻,,2015-09-11
2347566,CHISEL,CHISEL 語言,,2015-09-11
2347567,chiseled In,凹刻,,2015-09-11
2347568,chiseled Out,凸刻,,2015-09-11
2347569,chkdsk,chkdsk 命令,,2015-09-11
2347570,chmod,UNIX系統改變權限的指令,,2015-09-11
2347571,chocolate,巧克力色,,2015-09-11
2347572,choice,選，選擇,,2015-09-11
2347573,choice device,選擇裝置,,2015-09-11
2347574,choice theory,選擇理論,,2015-09-11
2347575,choke,阻塞，抗流,,2015-09-11
2347576,choke packet,阻塞封包,,2015-09-11
2347577,choke packets,阻塞小包,,2015-09-11
2347578,choking gas,塞流氣體,,2015-09-11
2347579,Chomsky hierarchy,喬姆斯基階層,,2015-09-11
2347580,Chomsky normal form,喬姆斯基正規形式,,2015-09-11
2347581,choose,選取,,2015-09-11
2347582,choose Class,選擇類別,,2015-09-11
2347583,choose connection,選取連接,,2015-09-11
2347584,Chooser,Chooser 附件,,2015-09-11
2347585,chord,直線,,2015-09-11
2347586,choreography definition language,編排定義語言,,2015-09-11
2347587,chorus,合唱,,2015-09-11
2347588,chosen-ciphertext attack,選擇密文攻擊,,2015-09-11
2347589,chosen-plaintext attack,選擇明文攻擊,,2015-09-11
2347590,chown,UNIX系統改變擁有者的指令,,2015-09-11
2347591,CHRISTMA exec,CHRISTMA病毒,,2015-09-11
2347592,Christmas tree,耶誕樹,,2015-09-11
2347593,Christmas tree packet,耶誕樹封包,,2015-09-11
2347594,Christofides algorithm,基督論演算法,,2015-09-11
2347595,chroma,色度；色品,,2015-09-11
2347596,chroma gain,色度增益,,2015-09-11
2347597,chroma signal,彩色信號,,2015-09-11
2347598,chroma-keying,色度鍵入,,2015-09-11
2347599,chromakey,色彩鍵,,2015-09-11
2347600,chromatic adaption,色適應性,,2015-09-11
2347601,chromatic index,色度索引,,2015-09-11
2347602,chromatic number,著色數,,2015-09-11
2347603,chromatic number problem,著色數目問題,,2015-09-11
2347604,chromaticity,色度,,2015-09-11
2347605,chromaticity coordinate,色度座標,,2015-09-11
2347606,chromaticity diagram,色度圖,,2015-09-11
2347607,chrome green,鉻綠,,2015-09-11
2347608,chrome orange,鉻橘,,2015-09-11
2347609,chrome yellow,鉻黃,,2015-09-11
2347610,Chromel,鉻鎳合金,,2015-09-11
2347611,chrominance,色度,,2015-09-11
2347612,chromium-oxide tape,鉻氧磁帶,,2015-09-11
2347613,chronograph,計時器記錄,,2015-09-11
2347614,chronological backtracking,時序回溯法,,2015-09-11
2347615,chroot,chroot 作業系統,,2015-09-11
2347616,chucking,輕擊,,2015-09-11
2347617,chuffing,不規則燃燒,,2015-09-11
2347618,chug,執行緩慢,,2015-09-11
2347619,chugging,不正常燃燒,,2015-09-11
2347620,chunk,大塊，大量,,2015-09-11
2347621,chunk type,塊類型,,2015-09-11
2347622,chunk wrapper,大量封套資料,,2015-09-11
2347623,chunking,資料群集,,2015-09-11
2347624,Church integer,邱池整數,,2015-09-11
2347625,Church thesis,邱池論題,,2015-09-11
2347626,Church-Rosser Theorem,Church-Rosser 定理,,2015-09-11
2347627,Church-Turing thesis,邱池-杜林論題,,2015-09-11
2347628,churn rate,變動率,,2015-09-11
2347629,churning,系統顛簸,,2015-09-11
2347630,Chyron Corporation,公司名稱,,2015-09-11
2347631,CI type,CI 型式,,2015-09-11
2347632,cicero,西塞羅,,2015-09-11
2347633,CICS/VS,客戶資訊控制系統／虛擬記憶體,,2015-09-11
2347634,CIE system,CIE 系統,,2015-09-11
2347635,CIEL,CIEL 語言,,2015-09-11
2347636,cifax,密碼傳真,,2015-09-11
2347637,Cigale,Cigale 語言,,2015-09-11
2347638,cigarette burning,單端燃燒,,2015-09-11
2347639,cimit disposing capacity,限制行為能力,,2015-09-11
2347640,Cinderella Book,灰姑娘書,,2015-09-11
2347641,cine orientation,電影定向,,2015-09-11
2347642,Cinepak,Cinepak 壓縮解壓縮技術,,2015-09-11
2347643,cinnamon,肉桂色,,2015-09-11
2347644,CIP-L,CIP-語言,,2015-09-11
2347645,cipher code,密碼,,2015-09-11
2347646,cipher equipment,密碼設備,,2015-09-11
2347647,cipher feedback,密碼回饋,,2015-09-11
2347648,cipher machine,密碼機,,2015-09-11
2347649,cipher mask,密碼遮罩,,2015-09-11
2347650,cipher message,密碼訊息,,2015-09-11
2347651,cipher system,密碼系統,,2015-09-11
2347652,cipher telegram,密碼電報,,2015-09-11
2347653,cipher text,密文,,2015-09-11
2347654,ciphering,加密,,2015-09-11
2347655,ciphering techniques,加密技術,,2015-09-11
2347656,ciphertext feedback,密文回饋,,2015-09-11
2347657,ciphertext key,密文金鑰,,2015-09-11
2347658,ciphertext-only attack,唯密文攻擊,,2015-09-11
2347659,ciphony,密碼電話學,,2015-09-11
2347660,circle,圓,,2015-09-11
2347661,circle dot mode,圈點模式,,2015-09-11
2347662,circle in,圓形收縮,,2015-09-11
2347663,circle of buffer,緩衝區圈,,2015-09-11
2347664,circle out,圓形放射,,2015-09-11
2347665,circle wipe,圓形拭除,,2015-09-11
2347666,circuit,電路,,2015-09-11
2347667,circuit access point,電路存取點,,2015-09-11
2347668,circuit adjustment,電路調整,,2015-09-11
2347669,circuit alarm,電路警報,,2015-09-11
2347670,circuit algebra,電路代數,,2015-09-11
2347671,circuit analysis,電路分析,,2015-09-11
2347672,circuit analyzer,電路分析器,,2015-09-11
2347673,circuit analyzer and tester,電路分析測試儀,,2015-09-11
2347674,circuit array,電路陣列,,2015-09-11
2347675,circuit board,電路板,,2015-09-11
2347676,circuit board testing,電路板測試,,2015-09-11
2347677,circuit breaker,電路斷路器，斷路器,,2015-09-11
2347678,CIRcuit CALculus,電路演算,,2015-09-11
2347679,circuit capacity,電路容量,,2015-09-11
2347680,circuit card,電路卡,,2015-09-11
2347681,circuit chip,電路晶片,,2015-09-11
2347682,circuit code,電路碼,,2015-09-11
2347683,circuit complexity,電路複雜性,,2015-09-11
2347684,circuit component,電路組件,,2015-09-11
2347685,circuit connector,電路連接器,,2015-09-11
2347686,circuit constant,電路常數,,2015-09-11
2347687,circuit control station,電路控制站,,2015-09-11
2347688,circuit convolution,電路卷積,,2015-09-11
2347689,circuit description table,電路描述表,,2015-09-11
2347690,circuit design,電路設計,,2015-09-11
2347691,circuit diagram,電路圖,,2015-09-11
2347692,circuit dropout,電路失靈,,2015-09-11
2347693,circuit element,電路元件,,2015-09-11
2347694,circuit emulation service,電路仿真服務,,2015-09-11
2347695,circuit equation,電路方程式,,2015-09-11
2347696,circuit family,電路族,,2015-09-11
2347697,circuit gettering,電路除氣,,2015-09-11
2347698,circuit grade,電路等級,,2015-09-11
2347699,circuit hole,電路孔,,2015-09-11
2347700,circuit identification code,電路識別碼,,2015-09-11
2347701,circuit identify,電路識別,,2015-09-11
2347702,circuit integration,積體電路化,,2015-09-11
2347703,circuit interface protocol,電路介面協定,,2015-09-11
2347704,circuit kit,電路套件,,2015-09-11
2347705,circuit layout,電路布局,,2015-09-11
2347706,circuit level gateway,電路層閘道,,2015-09-11
2347707,circuit limiter,電路限制器,,2015-09-11
2347708,circuit line up，CLU,電路排列,,2015-09-11
2347709,circuit load,電路負載,,2015-09-11
2347710,circuit logic,電路邏輯,,2015-09-11
2347711,circuit malfunction,電路失靈,,2015-09-11
2347712,circuit manufacture,電路製造,,2015-09-11
2347713,circuit matrix,電路矩陣,,2015-09-11
2347714,circuit media,電路媒體,,2015-09-11
2347715,circuit model,電路模型,,2015-09-11
2347716,circuit noise,電路雜訊,,2015-09-11
2347717,circuit noise level,電路雜訊位準,,2015-09-11
2347718,circuit opening contact,斷路接點,,2015-09-11
2347719,circuit operating rate,電路作業率,,2015-09-11
2347720,circuit operating time,電路操作時間,,2015-09-11
2347721,circuit operation,電路操作,,2015-09-11
2347722,circuit optimization,電路最佳化,,2015-09-11
2347723,circuit or line switching,電路或線路交換,,2015-09-11
2347724,circuit order,電路令,,2015-09-11
2347725,circuit parameter,電路參數,,2015-09-11
2347726,circuit philosophy,電路原理,,2015-09-11
2347727,circuit protection,電路保護,,2015-09-11
2347728,circuit protector,電路保護器,,2015-09-11
2347729,circuit quality control,電路品質控制,,2015-09-11
2347730,circuit reliability,電路可靠性,,2015-09-11
2347731,circuit specification,電路規格,,2015-09-11
2347732,circuit speed,電路速率,,2015-09-11
2347733,circuit subspace,電路子空間,,2015-09-11
2347734,circuit switch,電路交換,,2015-09-11
2347735,circuit switch connection,電路交換連接,,2015-09-11
2347736,circuit switch data transmission service,電路交換資料傳輸服務,,2015-09-11
2347737,circuit switch function,電路交換功能,,2015-09-11
2347738,circuit switched,電路交換,,2015-09-11
2347739,circuit switched data network,電路交換資料網,,2015-09-11
2347740,circuit switched public data network,電路交換公用資料網路,,2015-09-11
2347741,circuit switching,電路交換,,2015-09-11
2347742,circuit switching center,電路交換中心,,2015-09-11
2347743,circuit switching delays,電路交換延遲,,2015-09-11
2347744,circuit switching network,線路交換網,,2015-09-11
2347745,circuit switching operation,電路交換操作,,2015-09-11
2347746,circuit switching scheme,電路交換方案,,2015-09-11
2347747,circuit switching station,電路交換站,,2015-09-11
2347748,circuit switching unit,電路交換單元,,2015-09-11
2347749,circuit technology,電路技術,,2015-09-11
2347750,circuit tester,電路測試器,,2015-09-11
2347751,circuit testing,電路測試,,2015-09-11
2347752,circuit testing center,電路測試中心,,2015-09-11
2347753,circuit theory,電路理論,,2015-09-11
2347754,circuit to pin ratio,電路至插針比率,,2015-09-11
2347755,circuit tolerance,電路容差,,2015-09-11
2347756,circuit tracing machine,電路追蹤機,,2015-09-11
2347757,circuit transfer mode,電路傳送模式,,2015-09-11
2347758,circuit unit,電路單元,,2015-09-11
2347759,circuit unit assembly,電路單元組合,,2015-09-11
2347760,circuit usage,電路使用率,,2015-09-11
2347761,circuit value problem,電路值問題,,2015-09-11
2347762,circuit wafer,電路晶片,,2015-09-11
2347763,circuit yield,電路產出,,2015-09-11
2347764,circuit-switched connection,電路交換連接,,2015-09-11
2347765,circuit-switched data-transmission service,電路交換資料傳輸服務,,2015-09-11
2347766,circuit-switched network,電路交換網路,,2015-09-11
2347767,circuitry,電路,,2015-09-11
2347768,circulant,循環,,2015-09-11
2347769,circulant buffering,循環緩衝,,2015-09-11
2347770,circulant convolution,循環卷積,,2015-09-11
2347771,circulant matrix,循環矩陣,,2015-09-11
2347772,circulant matrix eigenvalue,循環矩陣特徵值,,2015-09-11
2347773,circulant matrix eigenvector,循環矩陣特徵向量,,2015-09-11
2347774,circular buffer,循環緩衝,,2015-09-11
2347775,circular buffering,循環緩衝,,2015-09-11
2347776,circular correlation,循環相關,,2015-09-11
2347777,Circular curve,圓曲線,,2015-09-11
2347778,circular definition,循環定義,,2015-09-11
2347779,circular dependencies,循環相依,,2015-09-11
2347780,circular execution pipeline,循環執行管線,,2015-09-11
2347781,circular file,循環檔案,,2015-09-11
2347782,circular film,循環膜,,2015-09-11
2347783,circular frequency,週頻,,2015-09-11
2347784,circular interpolation,循環內插,,2015-09-11
2347785,circular linkage,循環鏈接,,2015-09-11
2347786,circular linked list,循環鏈接串列,,2015-09-11
2347787,circular list,循環串列,,2015-09-11
2347788,circular list type,循環串列類型,,2015-09-11
2347789,circular magnetization mode,循環磁化模,,2015-09-11
2347790,circular mil,循環密耳（千分之一英寸）,,2015-09-11
2347791,circular mil area,線徑毫英寸區域,,2015-09-11
2347792,circular pipeline,循環管線,,2015-09-11
2347793,circular polarizer,循環偏光器,,2015-09-11
2347794,circular process,循環處理,,2015-09-11
2347795,circular queue,循環佇列,,2015-09-11
2347796,circular reasoning,循環推理,,2015-09-11
2347797,circular reference,循環參考,,2015-09-11
2347798,circular relation,循環關係,,2015-09-11
2347799,circular rule,循環規則,,2015-09-11
2347800,circular scan,循環掃瞄,,2015-09-11
2347801,circular scanning,圓掃瞄,,2015-09-11
2347802,circular shift,循環移位,,2015-09-11
2347803,circular storage,循環儲存器,,2015-09-11
2347804,circular symbol,循環符號,,2015-09-11
2347805,circular table,循環表,,2015-09-11
2347806,circular thick-film resistors,圓形厚膜電阻器,,2015-09-11
2347807,circular-wait deadlock condition,循環等待死鎖情況,,2015-09-11
2347808,circulate,循環,,2015-09-11
2347809,circulating control system,循環式控制系統,,2015-09-11
2347810,circulating memory,循環記憶體,,2015-09-11
2347811,circulating register,環流暫存器,,2015-09-11
2347812,circulating shift,循環移位,,2015-09-11
2347813,circulating storage,循環儲存,,2015-09-11
2347814,circulating store,循環儲存器,,2015-09-11
2347815,circulating surface acoustic wave delay line,循環式表面聲波延遲線,,2015-09-11
2347816,circulation,循環,,2015-09-11
2347817,circulation code,循環碼,,2015-09-11
2347818,circulation control system,循環控制系統,,2015-09-11
2347819,circulation frequency of Chinese character,中文字元循環頻率,,2015-09-11
2347820,circulation frequency of Chinese word,中文詞循環頻率,,2015-09-11
2347821,circulation frequency of Hanzi,漢字流通頻度,,2015-09-11
2347822,circulation frequency of the data classification,資料分類循環頻率,,2015-09-11
2347823,circulation frequency of the word classification,詞分類流通頻度,,2015-09-11
2347824,circulation frequency of word,詞流通頻度,,2015-09-11
2347825,circulator,循環器,,2015-09-11
2347826,circum-earth orbit,環地軌道,,2015-09-11
2347827,circumference,圓周,,2015-09-11
2347828,circumference mode,環狀模式,,2015-09-11
2347829,circumferential joint,周向接頭,,2015-09-11
2347830,circumscribed cone,外切圓錐,,2015-09-11
2347831,circumscription,界限,,2015-09-11
2347832,circumscription reasoning,限定推理,,2015-09-11
2347833,circumstance,事件,,2015-09-11
2347834,CISC processor,CISC處理器,,2015-09-11
2347835,Cisco,Cisco 公司,,2015-09-11
2347836,Cisco certified Internetwork expert,思科公司網間認證專家級,,2015-09-11
2347837,Cisco certified network associate,思科公司網路認證初級,,2015-09-11
2347838,Cisco certified network professional,思科公司網路專業認證,,2015-09-11
2347839,Cisco discovery protocol,CDP 協定；思科公司開發協定,,2015-09-11
2347840,Cisco gatekeeper transaction message protocol,Cisco閘道管理器交易訊息協定,,2015-09-11
2347841,Cisco link services interface,思科公司鏈接服務介面,,2015-09-11
2347842,Cisco networking academies,思科公司網路學院,,2015-09-11
2347843,Cisco serial line address resolution protocol,思科公司串列線位址解析協定；Cisco SLARP協定,,2015-09-11
2347844,Cisco Systems， Inc.,Cisco 系統公司；思科系統公司,,2015-09-11
2347845,citation,引用,,2015-09-11
2347846,citation index,引用索引,,2015-09-11
2347847,citation style guides,引用式樣導引,,2015-09-11
2347848,citizen,市民,,2015-09-11
2347849,Citizenship,公民身分,,2015-09-11
2347850,CITRIX,CITRIX 技術,,2015-09-11
2347851,city-call,市內電話,,2015-09-11
2347852,Civil Speed Limit,軌道速限,,2015-09-11
2347853,CJK unified ideograph,中日韓統一漢字,,2015-09-11
2347854,cl environment variable,CL 環境變數,,2015-09-11
2347855,cladding,敷層,,2015-09-11
2347856,claim,理賠,,2015-09-11
2347857,claim-token frame,申訴標記框,,2015-09-11
2347858,claims,索賠,,2015-09-11
2347859,clamp,鉤，鉗位，夾,,2015-09-11
2347860,clamp lever,鉤桿,,2015-09-11
2347861,clamp-on,箝留,,2015-09-11
2347862,clamped beam,夾住束,,2015-09-11
2347863,clamped plate,嵌位板,,2015-09-11
2347864,clamper,鉗位電路,,2015-09-11
2347865,clamping,嵌位,,2015-09-11
2347866,clamping action,嵌位作用,,2015-09-11
2347867,clamping circuit,嵌位電路,,2015-09-11
2347868,clamping diode,嵌位二極體,,2015-09-11
2347869,clamping voltage,嵌位電壓,,2015-09-11
2347870,clamshell,clamshell 命令,,2015-09-11
2347871,clarification,澄清,,2015-09-11
2347872,Clarion,Clarion 語言,,2015-09-11
2347873,clarity,明確性,,2015-09-11
2347874,Clark-Wilson integrity model,Clark-Wilson 完整性模型,,2015-09-11
2347875,clash,對撞,,2015-09-11
2347876,clasp,夾緊,,2015-09-11
2347877,class,類，類別，級,,2015-09-11
2347878,class (in programming language),(程式語言之)類別,,2015-09-11
2347879,class 1 terminal,類別 1 終端,,2015-09-11
2347880,class 2 terminal,類別 2 終端,,2015-09-11
2347881,class 2， 3， 4， or 5,類別2， 3， 4或5,,2015-09-11
2347882,class 3 terminal,類別 3 終端,,2015-09-11
2347883,class A IP,A 類網際網路協定位址；A類IP位址,,2015-09-11
2347884,class a network,A級網路,,2015-09-11
2347885,class a/b certification,A/B 類別認證,,2015-09-11
2347886,class B IP,B 類網際網路協定位址；B 類 IP 位址,,2015-09-11
2347887,class based weighted fair queuing,類別為基加權公平佇列,,2015-09-11
2347888,class body,類別本體,,2015-09-11
2347889,class browser,類別瀏覽器,,2015-09-11
2347890,class builder utility,類別公用程式建立器,,2015-09-11
2347891,class C IP,C 類網際網路協定位址；C 類 IP 位址,,2015-09-11
2347892,Class C network,C 類別網路,,2015-09-11
2347893,class c2,C2 類,,2015-09-11
2347894,class clause,類子句,,2015-09-11
2347895,class code,分類碼,,2015-09-11
2347896,class condition,類別型態條件,,2015-09-11
2347897,class declaration,類別宣告,,2015-09-11
2347898,class definition,分類定義,,2015-09-11
2347899,class definition statement,類別定義敘述,,2015-09-11
2347900,class density function,類密度函數,,2015-09-11
2347901,class derivation list,類別導出列表,,2015-09-11
2347902,class factory,類別工廠,,2015-09-11
2347903,class files,類別檔案,,2015-09-11
2347904,class finding,分類找尋,,2015-09-11
2347905,class header,類別標頭,,2015-09-11
2347906,class hierarchy,類別階層,,2015-09-11
2347907,class hypothesis,類假設,,2015-09-11
2347908,class ID,類別識別,,2015-09-11
2347909,class identification number,類識別號碼,,2015-09-11
2347910,class identifier,類別識別符,,2015-09-11
2347911,class initializer,類別初始器,,2015-09-11
2347912,class instance,類別實例,,2015-09-11
2347913,class interval,分類間隔,,2015-09-11
2347914,class library,類別館,,2015-09-11
2347915,class method,類別法,,2015-09-11
2347916,class Modules,類別模組,,2015-09-11
2347917,class name,分類名稱,,2015-09-11
2347918,class number,分類號碼,,2015-09-11
2347919,class of algorithm,演算法類別,,2015-09-11
2347920,class of algorithms,演算法類別,,2015-09-11
2347921,class of grammar,文法類別,,2015-09-11
2347922,class of jobs,工件類別,,2015-09-11
2347923,class of languages,語言類別,,2015-09-11
2347924,class of service,服務類別,,2015-09-11
2347925,class or vender total,類別或供應商總計,,2015-09-11
2347926,class oriented ring associated language，CORAL,類別導向環關聯語言,,2015-09-11
2347927,class probability,類別機率,,2015-09-11
2347928,class scope,類別範疇,,2015-09-11
2347929,class symbol,分類符號,,2015-09-11
2347930,class template,類別模板,,2015-09-11
2347931,class template partial specializations,類別模板部分特化,,2015-09-11
2347932,class template specializations,類別模板特化,,2015-09-11
2347933,class test,分類測試,,2015-09-11
2347934,class test table,分類測試表,,2015-09-11
2347935,class vector,分類向量,,2015-09-11
2347936,class View,類別檢視,,2015-09-11
2347937,class-D channel,D類通道,,2015-09-11
2347938,class-E channel,E類通道,,2015-09-11
2347939,class-relation method,類別關係法,,2015-09-11
2347940,classic command,典型命令,,2015-09-11
2347941,Classic-Ada,經典 Ada 語言,,2015-09-11
2347942,classical,古典,,2015-09-11
2347943,classical adjoint,古典毗連,,2015-09-11
2347944,classical approach,古典途徑,,2015-09-11
2347945,classical control theory,古典控制理論,,2015-09-11
2347946,classical cryptography,古典密碼學,,2015-09-11
2347947,classical fault,典型故障,,2015-09-11
2347948,classical filter theory,古典濾波器理論,,2015-09-11
2347949,classical logic,古典邏輯,,2015-09-11
2347950,classical mechanics,古典力學,,2015-09-11
2347951,classical model of management,傳統管理模型,,2015-09-11
2347952,classical solution,古典解,,2015-09-11
2347953,classical sorting,古典分類,,2015-09-11
2347954,classical structured program,古典結構程式,,2015-09-11
2347955,classification,等級，分類,,2015-09-11
2347956,classification by computer,計算機分類,,2015-09-11
2347957,classification declaration,分類宣告,,2015-09-11
2347958,classification level,分類等級,,2015-09-11
2347959,classification model,分類模型,,2015-09-11
2347960,classification of automata,自動機分類,,2015-09-11
2347961,classification of defects,瑕疵分類,,2015-09-11
2347962,classification schema,分類綱目,,2015-09-11
2347963,classification system,分類系統,,2015-09-11
2347964,classification table,分類表,,2015-09-11
2347965,classified,分類,,2015-09-11
2347966,classified data,密級數據,,2015-09-11
2347967,classified information,保密資訊,,2015-09-11
2347968,classifier,分類器,,2015-09-11
2347969,classify,分類,,2015-09-11
2347970,classless inter-domain routing，CIDR,無類別域際選路,,2015-09-11
2347971,classless interdomain routing,無類別域內選路,,2015-09-11
2347972,classons,古典子,,2015-09-11
2347973,Clausal language,Clausal 語言,,2015-09-11
2347974,clause,子句,,2015-09-11
2347975,clause body,子句本體,,2015-09-11
2347976,clause for goals,目標子句,,2015-09-11
2347977,clause form,子句形式,,2015-09-11
2347978,clause grammar,子句文法,,2015-09-11
2347979,clause network,子句網路,,2015-09-11
2347980,clause number,子句數,,2015-09-11
2347981,clause set,子句集,,2015-09-11
2347982,clause train,子句列,,2015-09-11
2347983,clean,清潔,,2015-09-11
2347984,clean boot,清潔啟動,,2015-09-11
2347985,clean copy,原始副本,,2015-09-11
2347986,clean hole punching,乾淨打孔,,2015-09-11
2347987,clean install,清潔安裝,,2015-09-11
2347988,clean interface,清潔介面,,2015-09-11
2347989,clean machine,清潔機器；初始狀態的電腦,,2015-09-11
