系統編號,英文名稱,中文名稱,圖片,更新時間
2427646,system contents directory,系統內容目錄,,2015-09-11
2427647,system control area,系統控制區,,2015-09-11
2427648,system control block,系統控制段,,2015-09-11
2427649,System Control Language,系統控制語言,,2015-09-11
2427650,system control panel,系統控制面板,,2015-09-11
2427651,system control program,系統控制程式,,2015-09-11
2427652,system controller,系統控制器,,2015-09-11
2427653,system conversion,系統轉換,,2015-09-11
2427654,system CPU time,系統CPU時間,,2015-09-11
2427655,system customization,系統客製化,,2015-09-11
2427656,system data bus,系統資料匯流排,,2015-09-11
2427657,System Date/Time,系統日期／時間,,2015-09-11
2427658,system deadlock,系統死鎖,,2015-09-11
2427659,system definition,系統定義,,2015-09-11
2427660,system definition preprocessor,系統定義前置處理器,,2015-09-11
2427661,system department,系統部,,2015-09-11
2427662,system der gruppenvorzug,折衷主義；團體優先主義,,2015-09-11
2427663,system description,系統描述,,2015-09-11
2427664,system design,系統設計,,2015-09-11
2427665,system design problem,系統設計問題,,2015-09-11
2427666,system designer,系統設計師,,2015-09-11
2427667,system development,系統發展,,2015-09-11
2427668,system development journal,系統開發日誌,,2015-09-11
2427669,system development life cycle，SDLC,系統開發生命週期,,2015-09-11
2427670,system development methodologies,系統開發方法學,,2015-09-11
2427671,system development process,系統開發過程,,2015-09-11
2427672,system diagnostics,系統診斷,,2015-09-11
2427673,system directory list,系統目錄列表,,2015-09-11
2427674,system disk,系統磁碟,,2015-09-11
2427675,system diskette,系統磁片,,2015-09-11
2427676,system diskette facility,系統磁片設施,,2015-09-11
2427677,system display and search facility,系統顯示及搜尋設施,,2015-09-11
2427678,system documentation,系統文件製作,,2015-09-11
2427679,system enabler,系統致能器,,2015-09-11
2427680,system engineering group，SEG,系統工程組,,2015-09-11
2427681,system engineering tools,系統工程工具,,2015-09-11
2427682,system engineering，SE,系統工程,,2015-09-11
2427683,system engineer，SE,系統工程師,,2015-09-11
2427684,system entity,系統實體,,2015-09-11
2427685,System Entry Date/Time,系統輸入日期／時間,,2015-09-11
2427686,system environment,系統環境,,2015-09-11
2427687,system environment simulation,系統環境模擬,,2015-09-11
2427688,system error recording editing program,系統誤差記錄編輯程式,,2015-09-11
2427689,system evaluation,系統評估,,2015-09-11
2427690,system event,系統事件,,2015-09-11
2427691,system failure,系統失效,,2015-09-11
2427692,system fault tolerance，SFT,系統容錯度,,2015-09-11
2427693,system file,系統檔案,,2015-09-11
2427694,system firmware,系統韌體,,2015-09-11
2427695,system flow chart,系統流程圖,,2015-09-11
2427696,system flow diagram,系統流程圖,,2015-09-11
2427697,system flowcharting symbol,系統流程符號,,2015-09-11
2427698,system folder,系統卷宗,,2015-09-11
2427699,system follow-up,系統跟催,,2015-09-11
2427700,system function,系統功能,,2015-09-11
2427701,system function language,系統函數語言,,2015-09-11
2427702,system generation,系統產生,,2015-09-11
2427703,system handbook,系統手冊,,2015-09-11
2427704,System Hazard Analysis,系統危險分析,,2015-09-11
2427705,system high,高安全系統,,2015-09-11
2427706,system high security mode,系統高級安全模式,,2015-09-11
2427707,system identification,系統識別,,2015-09-11
2427708,system identifier,系統識別字；系統識別碼,,2015-09-11
2427709,system image,系統影像,,2015-09-11
2427710,system image preservation utility,系統影像保留公用程式,,2015-09-11
2427711,system implementation,系統實施,,2015-09-11
2427712,system implementation and evaluation,系統製作及評估,,2015-09-11
2427713,system improvement time,系統改進時間,,2015-09-11
2427714,System Induced Contaminants,系統引起之污染,,2015-09-11
2427715,system information,系統資訊,,2015-09-11
2427716,System Information Agent,系統資訊代理者,,2015-09-11
2427717,system initialization,系統初始化,,2015-09-11
2427718,system input definition,系統輸入定義,,2015-09-11
2427719,system input device,系統輸入裝置,,2015-09-11
2427720,system input stream,系統輸入流,,2015-09-11
2427721,system input unit,系統輸入單位,,2015-09-11
2427722,system instruction,系統指令,,2015-09-11
2427723,system integration,系統整合,,2015-09-11
2427724,system integration test,系統整合測試,,2015-09-11
2427725,System Integration Tests,系統整合測試,,2015-09-11
2427726,system integrator,系統積分器，系統整合者,,2015-09-11
2427727,system integrity,系統完整性,,2015-09-11
2427728,system integrity service,系統完整性服務,,2015-09-11
2427729,system interface,系統介面(微算機),,2015-09-11
2427730,system interface design,系統介面設計,,2015-09-11
2427731,system interrupt,系統中斷,,2015-09-11
2427732,system investigation,系統調查,,2015-09-11
2427733,system journal,系統日誌,,2015-09-11
2427734,system key,系統鍵,,2015-09-11
2427735,system language,系統語言,,2015-09-11
2427736,system level,系統層次,,2015-09-11
2427737,system level simulation,系統位準模擬,,2015-09-11
2427738,system level synthesis,系統等級合成,,2015-09-11
2427739,system librarian,系統管理員,,2015-09-11
2427740,system library,系統程式館,,2015-09-11
2427741,system life cycle,系統生命週期,,2015-09-11
2427742,system literal,系統文字欄位,,2015-09-11
2427743,system load,系統載入,,2015-09-11
2427744,system loader,系統載入器,,2015-09-11
2427745,system lock,系統鎖定,,2015-09-11
2427746,system log,系統錄誌,,2015-09-11
2427747,system log data set,系統日誌資料集,,2015-09-11
2427748,system log file,系統錄誌檔,,2015-09-11
2427749,system low,低安全系統,,2015-09-11
2427750,system macro instruction,系統巨集指令,,2015-09-11
2427751,system maintenance,系統維護,,2015-09-11
2427752,system maintenance journal,系統維護日誌,,2015-09-11
2427753,system management,系統管理,,2015-09-11
2427754,system management bus,系統管理匯流排,,2015-09-11
2427755,system management facility,系統管理設施,,2015-09-11
2427756,system management interface tool,系統管理介面工具,,2015-09-11
2427757,system management mode,系統管理模式,,2015-09-11
2427758,system manager,系統經理,,2015-09-11
2427759,system mangler,系統經理,,2015-09-11
2427760,system manual,系統手冊,,2015-09-11
2427761,system memory,系統記憶體,,2015-09-11
2427762,system memory map,系統記憶體映像,,2015-09-11
2427763,system menu,系統功能表,,2015-09-11
2427764,system menu symbol,系統功能表符號,,2015-09-11
2427765,system message,系統訊息,,2015-09-11
2427766,system message field,系統訊息欄位,,2015-09-11
2427767,system mistake,系統差錯,,2015-09-11
2427768,system modal dialog box,系統強制回應對話方塊,,2015-09-11
2427769,system model,系統模型,,2015-09-11
2427770,system modeling,系統模型化,,2015-09-11
2427771,system modification program,系統修改程式,,2015-09-11
2427772,system modification program/extended,系統修改延伸程式,,2015-09-11
2427773,system modularity,系統模組性,,2015-09-11
2427774,system monitor,系統監察器,,2015-09-11
2427775,system multiplex,系統多工,,2015-09-11
2427776,system name,系統名稱,,2015-09-11
2427777,system network architecture distribution services，SNADS,系統網路架構分配服務,,2015-09-11
2427778,system network architecture layers,系統網路架構層,,2015-09-11
2427779,system noise,系統雜訊,,2015-09-11
2427780,system number representation,數目表示系統,,2015-09-11
2427781,system object,系統物件,,2015-09-11
2427782,System Object Model,系統物件模型,,2015-09-11
2427783,system on a chip,單晶片系統,,2015-09-11
2427784,System Operation and Maintenance,系統操作及維修,,2015-09-11
2427785,System Operational Test,系統操作測試,,2015-09-11
2427786,system operator,系統操作員,,2015-09-11
2427787,system optimization,系統最佳化,,2015-09-11
2427788,system organization,系統組織,,2015-09-11
2427789,system organization industrial,工業系統組織,,2015-09-11
2427790,system output definition,系統輸出定義,,2015-09-11
2427791,system output device,系統輸出裝置,,2015-09-11
2427792,system output stream,系統輸出流,,2015-09-11
2427793,system output unit,系統輸出單位,,2015-09-11
2427794,system output writer,系統輸出記錄器,,2015-09-11
2427795,system overhead,系統管理負擔,,2015-09-11
2427796,system owned set,系統特有集合,,2015-09-11
2427797,system page table,系統頁表,,2015-09-11
2427798,system pages,系統頁,,2015-09-11
2427799,system pair,系統對,,2015-09-11
2427800,system palette,系統調色板,,2015-09-11
2427801,system penetration,系統滲入,,2015-09-11
2427802,system performance,系統效能,,2015-09-11
2427803,system performance evaluation cooperative，SPEC,系統效能評估合作,,2015-09-11
2427804,system performance monitor,系統效能監視器,,2015-09-11
2427805,system performance objectives,系統效能目標,,2015-09-11
2427806,system planner,系統計畫者,,2015-09-11
2427807,system postulation,系統公設,,2015-09-11
2427808,system power off,系統電源關閉,,2015-09-11
2427809,system preparation tool,系統準備工具,,2015-09-11
2427810,system privilege class,系統特權類別,,2015-09-11
2427811,system process,系統處理,,2015-09-11
2427812,system processor，SP,系統處理器,,2015-09-11
2427813,system product division,系統產品劃分,,2015-09-11
2427814,System Product Interpreter,系統產品解譯器,,2015-09-11
2427815,system production time,系統生產時間,,2015-09-11
2427816,system productivity,系統生產力,,2015-09-11
2427817,system program,系統程式,,2015-09-11
2427818,System Program Generator,系統程式產生器,,2015-09-11
2427819,System Programmed Operators,系統程式規劃操作器,,2015-09-11
2427820,system programmer,系統程式員,,2015-09-11
2427821,system programming,系統程式設計,,2015-09-11
2427822,system programming language,系統程式設計語言,,2015-09-11
2427823,system project,系統專案,,2015-09-11
2427824,system prompt,系統提示,,2015-09-11
2427825,system query language,系統查詢語言；系統詢問語言,,2015-09-11
2427826,system query language server standard,系統查詢語言伺服器標準,,2015-09-11
2427827,system queue area,系統佇列區,,2015-09-11
2427828,system quiesce,系統靜止,,2015-09-11
2427829,System R,System R資料庫系統,,2015-09-11
2427830,system recovery,系統復原,,2015-09-11
2427831,system reference code,系統參考碼,,2015-09-11
2427832,system reliability,系統可靠度,,2015-09-11
2427833,system reset,系統重設,,2015-09-11
2427834,system reset clear key,系統重置清除鍵,,2015-09-11
2427835,system residence,系統常駐,,2015-09-11
2427836,system residence area,系統常駐區,,2015-09-11
2427837,system residence volume,系統常駐卷,,2015-09-11
2427838,system resident volume,系統常駐量,,2015-09-11
2427839,system resilience,系統回能,,2015-09-11
2427840,system resource,系統資源,,2015-09-11
2427841,system resources manager,系統資源管理程式,,2015-09-11
2427842,system response field,系統回應場,,2015-09-11
2427843,system restart,系統再啟動,,2015-09-11
2427844,system rollback,系統轉返,,2015-09-11
2427845,system saboteur,蓄意破壞系統者,,2015-09-11
2427846,system safe signal,系統安全信號,,2015-09-11
2427847,System Safety Program Plan,系統安全計畫書,,2015-09-11
2427848,system sample,系統樣本,,2015-09-11
2427849,system schedule checkpoint,系統排程檢查點,,2015-09-11
2427850,system scheduler,系統排程器,,2015-09-11
2427851,system scheduling,系統排程,,2015-09-11
2427852,system security officer,系統保全官員,,2015-09-11
2427853,system service tool,系統服務工具,,2015-09-11
2427854,system services control point,系統服務控制點,,2015-09-11
2427855,system simulation,系統模擬,,2015-09-11
2427856,system slowdown,系統減速,,2015-09-11
2427857,system software,系統軟體,,2015-09-11
2427858,system software types,系統軟體型式,,2015-09-11
2427859,system specification,系統規格,,2015-09-11
2427860,system standard,系統標準,,2015-09-11
2427861,system statistics,系統統計法,,2015-09-11
2427862,system status,系統狀態,,2015-09-11
2427863,system structure,系統結構,,2015-09-11
2427864,system study,系統研究,,2015-09-11
2427865,system subroutines,系統次常式,,2015-09-11
2427866,system supervisor,系統監督器,,2015-09-11
2427867,system support,系統支援,,2015-09-11
2427868,system support program product,系統支援程式產品,,2015-09-11
2427869,system support programs,系統支持程式,,2015-09-11
2427870,system support user,系統支援用戶,,2015-09-11
2427871,system survey,系統探勘,,2015-09-11
2427872,system symbolic assembly,系統符號組合,,2015-09-11
2427873,system synthesis,系統合成,,2015-09-11
2427874,system tailoring,系統裁剪,,2015-09-11
2427875,system task,系統任務,,2015-09-11
2427876,system terminal,系統終端機,,2015-09-11
2427877,system test,系統測試,,2015-09-11
2427878,system test and evaluation plan,系統測試與評估計畫,,2015-09-11
2427879,system test auditing,系統測試稽核,,2015-09-11
2427880,system test time,系統測試時間,,2015-09-11
2427881,system testing,系統測試,,2015-09-11
2427882,system testing program,系統測試程式,,2015-09-11
2427883,system time,系統時間,,2015-09-11
2427884,system time-subdatabase subcomponents,系統時間次資料庫次元件,,2015-09-11
2427885,system timer,系統定時器,,2015-09-11
2427886,system transfer rate,系統傳送速率；系統轉移率,,2015-09-11
2427887,system tray,系統托盤,,2015-09-11
2427888,system unit,系統單元,,2015-09-11
2427889,system upgrade,系統升級,,2015-09-11
2427890,system user,系統用戶,,2015-09-11
2427891,system utility device,系統公用程式裝置,,2015-09-11
2427892,system utility programs,系統公用程式,,2015-09-11
2427893,system utilization logger,系統利用登入器,,2015-09-11
2427894,System V interface definition，SVID,系統Ｖ介面定義,,2015-09-11
2427895,system variable symbol,系統變數符號,,2015-09-11
2427896,system verification,系統驗證,,2015-09-11
2427897,system verification diagram,系統驗證圖,,2015-09-11
2427898,system virus,系統病毒,,2015-09-11
2427899,System V，SVID,系統V,,2015-09-11
2427900,system warehouse,系統倉庫,,2015-09-11
2427901,system weight,攜行重量,,2015-09-11
2427902,system with interaction,交互作用系統,,2015-09-11
2427903,system-dependent,系統相依；依系統而定,,2015-09-11
2427904,system-level font resource,系統層字型資源,,2015-09-11
2427905,system-on-a-chip testing,晶片系統測試,,2015-09-11
2427906,system-resident,系統駐存,,2015-09-11
2427907,system-wide,全系統,,2015-09-11
2427908,System/360,系統360,,2015-09-11
2427909,systematic code,系統碼,,2015-09-11
2427910,systematic decision makers,系統化決策者,,2015-09-11
2427911,systematic inaccuracies,系統不準確性,,2015-09-11
2427912,systematic noise,系統的雜訊,,2015-09-11
2427913,systematic programming,系統化程式設計,,2015-09-11
2427914,systemic grammar,系統文法,,2015-09-11
2427915,Systems Administrators Guild,系統管理員互助會,,2015-09-11
2427916,systems analysis,系統分析,,2015-09-11
2427917,systems analysis definition，SAD,系統分析定義,,2015-09-11
2427918,systems analysis manager,系統分析經理,,2015-09-11
2427919,systems analyst，SA,系統分析員,,2015-09-11
2427920,systems and procedure,系統與程序,,2015-09-11
2427921,systems and support software,系統與支持軟體,,2015-09-11
2427922,systems application architecture，SAA,系統應用架構,,2015-09-11
2427923,systems compatibility,系統相容性,,2015-09-11
2427924,systems flowchart,系統流程圖,,2015-09-11
2427925,systems generation,系統產生,,2015-09-11
2427926,systems jock,系統騎師,,2015-09-11
2427927,systems management server,系統管理伺服器,,2015-09-11
2427928,Systems Network Architecture network,SNA 網路,,2015-09-11
2427929,systems network architecture，SNA,系統網路架構,,2015-09-11
2427930,systems operator,系統操作員,,2015-09-11
2427931,systems program,系統程式,,2015-09-11
2427932,systems security steering group,系統保全指導群組,,2015-09-11
2427933,systems test,系統測試,,2015-09-11
2427934,systems thinking,系統思考方法,,2015-09-11
2427935,systems， applications， and products,資料處理系統，應用程式，及產品,,2015-09-11
2427936,systolic array,脈動陣列,,2015-09-11
2427937,T Car,T 無動力拖車,,2015-09-11
2427938,T connector,T 連接器,,2015-09-11
2427939,T interface,T 介面,,2015-09-11
2427940,t test,t測試,,2015-09-11
2427941,T-120,T-120 尺寸,,2015-09-11
2427942,t-ary tree,t元樹,,2015-09-11
2427943,T-Carrier,傳輸載波,,2015-09-11
2427944,T-carrier system,T-載體系統,,2015-09-11
2427945,T-carrier systems,T-載波系統,,2015-09-11
2427946,T-complete net,T型完整網路,,2015-09-11
2427947,T-completion,T完備化,,2015-09-11
2427948,T-dimension,T維度,,2015-09-11
2427949,t-equivalent circuit parameter,t等效電路參數,,2015-09-11
2427950,T-flip flop,T型正反器,,2015-09-11
2427951,t-flip flop,翻轉正反器,,2015-09-11
2427952,T-invariant,T不變數,,2015-09-11
2427953,t-junctor,三通接貫,,2015-09-11
2427954,T-member,T成員,,2015-09-11
2427955,t-out-of-s diagnosable,s中取t可診斷的,,2015-09-11
2427956,T-Type Thermocouple,t 型熱電偶,,2015-09-11
2427957,T.H.E,T.H.E 作業系統,,2015-09-11
2427958,T/2 way merging,T/2路合併,,2015-09-11
2427959,T1,T1 傳輸線路,,2015-09-11
2427960,T1 carrier,T1載子,,2015-09-11
2427961,T1 Carrier System,T1通信線路載波系統,,2015-09-11
2427962,T1 line,T1線路,,2015-09-11
2427963,T1 rate,T1速率,,2015-09-11
2427964,T1 Repeated Line,Tl重複線,,2015-09-11
2427965,T1 Repeater,T1增音器,,2015-09-11
2427966,T1c,T1c 高速連接,,2015-09-11
2427967,T2,T2線路,,2015-09-11
2427968,T2 Carrier System,T2通信線路載波系統,,2015-09-11
2427969,T3,T3數位線路,,2015-09-11
2427970,T3 carrier,T3 線路載體,,2015-09-11
2427971,T3 Carrier System,T3通信線路載波系統,,2015-09-11
2427972,T3 line,T3線路,,2015-09-11
2427973,T4,T4 通信線路,,2015-09-11
2427974,T5,T5 通信線路,,2015-09-11
2427975,tab,欄標,,2015-09-11
2427976,tab ball grid array,欄標球柵陣列,,2015-09-11
2427977,tab character,欄標字元,,2015-09-11
2427978,tab command,標號命令,,2015-09-11
2427979,tab control,頁籤控制項；欄標控制,,2015-09-11
2427980,tab delimited,欄標定界,,2015-09-11
2427981,tab file,欄標檔案,,2015-09-11
2427982,tab key,欄標鍵；跳欄定界,,2015-09-11
2427983,tab order,定位順序；欄標次序,,2015-09-11
2427984,tab position,欄標位置,,2015-09-11
2427985,tab settings,欄標設定,,2015-09-11
2427986,tab stop,欄標停止點,,2015-09-11
2427987,tab width,定位點寬度；欄標寬度,,2015-09-11
2427988,tab-separated values,欄標分隔的值,,2015-09-11
2427989,tabbing,標誌,,2015-09-11
2427990,tabbing command,標誌命令,,2015-09-11
2427991,table,表,,2015-09-11
2427992,table access,表存取,,2015-09-11
2427993,table accessing mechanism,表存取機構,,2015-09-11
2427994,table address operand,表位址運算元,,2015-09-11
2427995,table addressing,表定址,,2015-09-11
2427996,table block,數據表塊,,2015-09-11
2427997,table compression,表壓縮,,2015-09-11
2427998,table constraint,表約束,,2015-09-11
2427999,table constructor,表構造器,,2015-09-11
2428000,table data,列表資料,,2015-09-11
2428001,table description,表描述,,2015-09-11
2428002,table development,列表發展,,2015-09-11
2428003,table directory,表目錄,,2015-09-11
2428004,table display,表顯示,,2015-09-11
2428005,table driven,表格驅動,,2015-09-11
2428006,table driven algorithm,表驅動式演算法,,2015-09-11
2428007,table driven code generation,表驅動代碼產生,,2015-09-11
2428008,table driven compiler,表驅動式編譯程式,,2015-09-11
2428009,table driven interpreter,表驅動解譯器,,2015-09-11
2428010,table driven parser program,表驅動剖析器程式,,2015-09-11
2428011,table driven parsing,表驅動剖析,,2015-09-11
2428012,table driven simulation,表格驅動模擬,,2015-09-11
2428013,table driven software,表格驅動軟體,,2015-09-11
2428014,table driven software implementation,表格驅動軟體實施,,2015-09-11
2428015,table driven technique,表格驅動技術,,2015-09-11
2428016,table element,表元素,,2015-09-11
2428017,table entry,表入口,,2015-09-11
2428018,table file,表檔案,,2015-09-11
2428019,table format language,表格式語言,,2015-09-11
2428020,table function,表函數,,2015-09-11
2428021,table handling,表處置,,2015-09-11
2428022,table handling module,表處置模組,,2015-09-11
2428023,table hierarchy,資料表階層,,2015-09-11
2428024,table index,表索引,,2015-09-11
2428025,table indicator,表指示器,,2015-09-11
2428026,table language,表語言,,2015-09-11
2428027,table load record,表載入記錄,,2015-09-11
2428028,table locking,表鎖定（資料庫）,,2015-09-11
2428029,table look-at,查表,,2015-09-11
2428030,table lookup file,表列查尋檔案,,2015-09-11
2428031,table lookup instruction,查表指令,,2015-09-11
2428032,table lookup program,查表程式,,2015-09-11
2428033,table lookup routine,查表常式,,2015-09-11
2428034,table lookup technique,查表技術,,2015-09-11
2428035,table lookup，TLU,查表,,2015-09-11
2428036,table memory,表格記憶體,,2015-09-11
2428037,table of combinations,組合表,,2015-09-11
2428038,table of content,目錄,,2015-09-11
2428039,table of contents,目錄內容表；目錄,,2015-09-11
2428040,table of information,資訊表,,2015-09-11
2428041,table of joints,接合表,,2015-09-11
2428042,table of pointer,指標表,,2015-09-11
2428043,table of the OSI model,開放系統互連模型表,,2015-09-11
2428044,table of vector,向量表,,2015-09-11
2428045,table of word-delimiter,字定界符表,,2015-09-11
2428046,table organization,表組織,,2015-09-11
2428047,table organization within a compiler,編譯程式中符號表的組織,,2015-09-11
2428048,table preprocessing,表預處理,,2015-09-11
2428049,table producing language，TPL,表產生語,,2015-09-11
2428050,table reference character，TRC,表引用字元,,2015-09-11
2428051,table register,表格暫存器,,2015-09-11
2428052,table searching,表搜尋,,2015-09-11
2428053,table segment,表段,,2015-09-11
2428054,table segmenting,表格分段,,2015-09-11
2428055,table simulator,表模擬器,,2015-09-11
2428056,table size,表大小,,2015-09-11
2428057,table skeleton,表架,,2015-09-11
2428058,table sort,表排序,,2015-09-11
2428059,table space,表空間,,2015-09-11
2428060,table structure,表結構,,2015-09-11
2428061,table technique,圖表技術,,2015-09-11
2428062,table transform,表變換,,2015-09-11
2428063,table word-processing equipment,桌上文字處理設備,,2015-09-11
2428064,table-look-up techniques,查表技術,,2015-09-11
2428065,table-top computer,桌上計算機,,2015-09-11
2428066,table-top word processing equipment,桌上文字處理設備,,2015-09-11
2428067,table-type record set,表格類型的資料錄集,,2015-09-11
2428068,table-walking,查表,,2015-09-11
2428069,tableau,描像,,2015-09-11
2428070,tableau format,表格格式,,2015-09-11
2428071,tables and diagrams,表與圖,,2015-09-11
2428072,tables folder,資料表資料夾,,2015-09-11
2428073,tablet,輸入板，標牌,,2015-09-11
2428074,tablet input,圖形輸入板輸入,,2015-09-11
2428075,tablet menu,輸入板選項單,,2015-09-11
2428076,tablet PC,輸入板個人電腦,,2015-09-11
2428077,Tablets,數位板,,2015-09-11
2428078,tabloid,文摘,,2015-09-11
2428079,tabloid-style tv program,扼要式樣電視節目,,2015-09-11
2428080,taboo term,禁忌詞,,2015-09-11
2428081,tabs on field,啟用欄標欄位,,2015-09-11
2428082,tabular,表狀,,2015-09-11
2428083,tabular data,表狀資料,,2015-09-11
2428084,tabular data control,表狀資料控制,,2015-09-11
2428085,tabular data presentation,表狀資料表達,,2015-09-11
2428086,tabular display,表狀顯示,,2015-09-11
2428087,tabular form,表狀形式,,2015-09-11
2428088,tabular form language,表狀形式語言,,2015-09-11
2428089,tabular interpretive program,表狀解譯程式,,2015-09-11
2428090,tabular knowledge,表狀知識,,2015-09-11
2428091,tabular language,表狀語言,,2015-09-11
2428092,tabular query formulation,表狀查詢公式化,,2015-09-11
2428093,tabular representation,表狀表示,,2015-09-11
2428094,tabular rule,表狀規則,,2015-09-11
2428095,tabular system oriented language，TABSOL,表狀系統導向語言,,2015-09-11
2428096,tabulate,列表,,2015-09-11
2428097,tabulated data,製表資料,,2015-09-11
2428098,tabulating,製表,,2015-09-11
2428099,tabulating card,製表卡,,2015-09-11
2428100,tabulating equipment,製表設備,,2015-09-11
2428101,tabulating machine,製表機,,2015-09-11
2428102,Tabulating Machine Company,製表機公司,,2015-09-11
2428103,tabulating system,製表系統,,2015-09-11
2428104,tabulation,製表,,2015-09-11
2428105,tabulation character,製表字元,,2015-09-11
2428106,tabulation equipment,製表設備,,2015-09-11
2428107,tabulation function,製表功能,,2015-09-11
2428108,tabulation markers,製表標誌,,2015-09-11
2428109,tabulation method,製表方法,,2015-09-11
2428110,tabulation sequential format,製表順序格式,,2015-09-11
2428111,tabulation set,製表裝置,,2015-09-11
2428112,tabulator,製表器,,2015-09-11
2428113,tabulator clear key,製表器清除鍵,,2015-09-11
2428114,tabulator gang clear key,製表器成組清除鍵,,2015-09-11
2428115,tabulator key,製表器鍵,,2015-09-11
2428116,tabulator mechanism,製表機構,,2015-09-11
2428117,tabulator set key,製表器設定鍵,,2015-09-11
2428118,tabulator setting,製表器設定,,2015-09-11
2428119,tabulator stop,製表器停止,,2015-09-11
2428120,tachometer,轉速計,,2015-09-11
2428121,tachometer housing,轉速計罩框,,2015-09-11
2428122,tachometer roller,轉速計滾輪,,2015-09-11
2428123,tacit knowledge,內隱的知識,,2015-09-11
2428124,tack,黏度,,2015-09-11
2428125,tactic,戰術,,2015-09-11
2428126,tactical computer,戰術計算機,,2015-09-11
2428127,tactical intelligence,戰術情報,,2015-09-11
2428128,tactical procedure oriented computer programming language,戰術程序導向電腦程式設計語言,,2015-09-11
2428129,tactile,觸覺,,2015-09-11
2428130,tactile controlled hand,觸覺受控手,,2015-09-11
2428131,tactile feedback,觸覺回饋,,2015-09-11
2428132,tactile feedback device,觸覺回饋裝置,,2015-09-11
2428133,tactile floor tile,導盲磚,,2015-09-11
2428134,tactile glove,觸覺手套,,2015-09-11
2428135,tactile keyboard,觸覺鍵盤,,2015-09-11
2428136,tactile sense,觸覺感測,,2015-09-11
2428137,tactile sensing,觸覺感測,,2015-09-11
2428138,tactile sensor,觸覺感測器,,2015-09-11
2428139,tactile user interface,觸覺式使用者介面,,2015-09-11
2428140,tag,標籤，鍵,,2015-09-11
2428141,tag along sort,按標籤排序,,2015-09-11
2428142,tag architecture,標籤架構,,2015-09-11
2428143,tag array,標籤陣列,,2015-09-11
2428144,tag bits,標籤位元,,2015-09-11
2428145,tag bus byte,標籤匯流排位元組,,2015-09-11
2428146,tag card,標籤卡,,2015-09-11
2428147,tag card reader,標籤卡閱讀機,,2015-09-11
2428148,tag check,標籤檢查,,2015-09-11
2428149,tag converting device,標籤轉換裝置,,2015-09-11
2428150,tag converting unit,標籤轉換單位,,2015-09-11
2428151,tag field,標籤欄,,2015-09-11
2428152,tag file,標籤檔案,,2015-09-11
2428153,tag format,標籤格式,,2015-09-11
2428154,tag initiated communication,標籤啟動通訊,,2015-09-11
2428155,tag list,標籤列表,,2015-09-11
2428156,tag mark,標籤標示,,2015-09-11
2428157,tag name,標籤名稱,,2015-09-11
2428158,tag notation,加標記法,,2015-09-11
2428159,tag number list,標籤號碼列表,,2015-09-11
2428160,tag path,標籤路徑,,2015-09-11
2428161,tag RAM,標籤隨機存取記憶體,,2015-09-11
2428162,tag reader,標籤閱讀機,,2015-09-11
2428163,tag reader puncher,標籤閱讀機打孔機,,2015-09-11
2428164,tag sequence,標籤順序,,2015-09-11
2428165,tag set,標籤集,,2015-09-11
2428166,tag slot,標籤槽,,2015-09-11
2428167,tag sort,標籤排序,,2015-09-11
2428168,tag system,標籤系統,,2015-09-11
2428169,tag type,標籤類型,,2015-09-11
2428170,tag type identifier,標籤類型識別符,,2015-09-11
2428171,tag value,標籤值,,2015-09-11
2428172,tag value compilation，TVC,標籤值編譯,,2015-09-11
2428173,tag-to-tag communication,標籤對標籤通訊,,2015-09-11
2428174,tagged command queuing,帶標命令佇列,,2015-09-11
2428175,tagged image file format，TIFF,帶標影像檔案格式,,2015-09-11
2428176,tagged memory,帶標記憶體,,2015-09-11
2428177,tagged queueing,帶標列隊,,2015-09-11
2428178,tagged word,帶標簽字,,2015-09-11
2428179,tagging reader,加標閱讀機,,2015-09-11
2428180,Tai chi stance,太極姿勢,,2015-09-11
2428181,tail,尾,,2015-09-11
2428182,tail circuit,尾電路,,2015-09-11
2428183,tail link,尾鏈接,,2015-09-11
2428184,tail pointer,尾指標,,2015-09-11
2428185,tail recursion,尾遞迴,,2015-09-11
2428186,tail recursion elimination,尾遞迴刪除,,2015-09-11
2428187,tail recursion modulo cons,尾遞迴模數建購,,2015-09-11
2428188,tail recursion optimisation，TRO,尾遞迴最佳化,,2015-09-11
2428189,tail recursive,尾遞迴,,2015-09-11
2428190,tail recursive evaluation,尾遞迴評估,,2015-09-11
2428191,Tail slate,尾平板,,2015-09-11
2428192,tail symbol,尾部符號,,2015-09-11
2428193,tail wall unit,後端牆單元,,2015-09-11
2428194,tail-strict,尾部嚴格,,2015-09-11
2428195,tailer,結尾段,,2015-09-11
2428196,tailgate,跟進,,2015-09-11
2428197,tailgating,借道,,2015-09-11
2428198,tailor,裁剪,,2015-09-11
2428199,tailorable option,可裁剪任選,,2015-09-11
2428200,tailored configuration,裁剪組態,,2015-09-11
2428201,tailored version,裁剪版本,,2015-09-11
2428202,tailoring,裁剪,,2015-09-11
2428203,tailoring process,裁剪處理,,2015-09-11
2428204,Taipei Rapid Transit System Transportation Forcast Model III,台北捷運系統運輸預測模型 III；臺北都會區捷運旅運需求預測模式,,2015-09-11
2428205,Tait's conjecture,泰特推測,,2015-09-11
2428206,Taiwan academic network，TANet,台灣學術網路,,2015-09-11
2428207,Taiwan Area Network,台灣學術網路,,2015-09-11
