系統編號,英文名稱,中文名稱,圖片,更新時間
2384306,kilovolt amperes,千伏安,,2015-09-11
2384307,kilowatt,千瓦,,2015-09-11
2384308,kilowatt hour,千瓦時,,2015-09-11
2384309,kiloword,千字,,2015-09-11
2384310,kilo，K,千,,2015-09-11
2384311,Kind of Quantity Observed,觀察數量種類,,2015-09-11
2384312,kinematic operator,動力運算子,,2015-09-11
2384313,kinemation,運動學的,,2015-09-11
2384314,kinescope,電視電影帶,,2015-09-11
2384315,kinetic,動力,,2015-09-11
2384316,kinetic control system,動力控制系統,,2015-09-11
2384317,kinetic energy,動能,,2015-09-11
2384318,kinetic energy operator,動能運算子,,2015-09-11
2384319,kinetic filter,動力濾波器,,2015-09-11
2384320,kinetic-molecular theory of gases,氣體的動力分子理論,,2015-09-11
2384321,kiosk,資訊站,,2015-09-11
2384322,kiosk mode,資訊亭模式,,2015-09-11
2384323,kiosk services,資訊亭服務,,2015-09-11
2384324,Kipp relay,企普替續器,,2015-09-11
2384325,KIPS,每秒千個指令,,2015-09-11
2384326,Kirchhoff,Kirchhoff 電流定律（直流電路）,,2015-09-11
2384327,Kirchhoff adder,克希荷夫加法器,,2015-09-11
2384328,Kirchhoff's laws,克希荷夫定律,,2015-09-11
2384329,kiss black,親吻黑色；褪黑,,2015-09-11
2384330,KISS Principle,KISS原則,,2015-09-11
2384331,kit,套件,,2015-09-11
2384332,kit assembler,套件組譯器,,2015-09-11
2384333,kit hardware and software system,套件硬體和軟體系統,,2015-09-11
2384334,kit processor card,套件處理機卡,,2015-09-11
2384335,kit software,套件軟體,,2015-09-11
2384336,kite,鳶形板,,2015-09-11
2384337,Kleene closure,封閉,,2015-09-11
2384338,Kleene star,Kleene星,,2015-09-11
2384339,Klerer-May System,Klerer-May 數學軟體系統,,2015-09-11
2384340,Klez,Klez病毒,,2015-09-11
2384341,kludge,拙集,,2015-09-11
2384342,kluge,快速修復,,2015-09-11
2384343,kluge around,拙循環,,2015-09-11
2384344,KmpSkip Search,KmpSkip 搜尋,,2015-09-11
2384345,KMV switch,鍵盤視頻滑鼠開關；KMV 開關,,2015-09-11
2384346,Kn,AMD K 系列處理機,,2015-09-11
2384347,knapsack,背包,,2015-09-11
2384348,knapsack problem,背包問題,,2015-09-11
2384349,kneetop,膝上型,,2015-09-11
2384350,Knights of the Lambda-Calculus,Lambda-Calculus 騎士,,2015-09-11
2384351,knight`s tour,knight 巡迴,,2015-09-11
2384352,knob,鈕,,2015-09-11
2384353,knocking up,手工齊紙,,2015-09-11
2384354,knot,結點,,2015-09-11
2384355,knot complexity,結點複雜性,,2015-09-11
2384356,know-how,技術訣竅，技術,,2015-09-11
2384357,knowbie,網知；詳知網路者,,2015-09-11
2384358,knowbot,knowbot 知覺機器人系統,,2015-09-11
2384359,Knowbot Information Service,KIS 服務,,2015-09-11
2384360,knowledge,知識,,2015-09-11
2384361,knowledge acquisition,知識獲取,,2015-09-11
2384362,knowledge acquisition and utilization system,知識獲取和利用系統,,2015-09-11
2384363,knowledge acquisition system，KAS,知識獲取系統,,2015-09-11
2384364,knowledge agent,知識代理者,,2015-09-11
2384365,knowledge analysis,知識分析,,2015-09-11
2384366,knowledge analysis and design system，KADS,知識分析和設計系統,,2015-09-11
2384367,knowledge and information-intense products,知識及資訊密集產品,,2015-09-11
2384368,knowledge bank,知識庫,,2015-09-11
2384369,knowledge base,知識庫,,2015-09-11
2384370,knowledge base compiler,知識庫編譯器,,2015-09-11
2384371,knowledge base debugger,知識庫除錯器,,2015-09-11
2384372,knowledge base management,知識庫管理,,2015-09-11
2384373,knowledge base management system,知識庫管理系統,,2015-09-11
2384374,knowledge base system,知識庫系統,,2015-09-11
2384375,knowledge based consultation system,知識為本的諮詢系統,,2015-09-11
2384376,knowledge based expert system,知識為本的專家系統,,2015-09-11
2384377,knowledge based intelligent activity,知識為本的智慧活動,,2015-09-11
2384378,knowledge based program editing,知識為本的程式編輯,,2015-09-11
2384379,knowledge based programming system,知識為本的程式設計系統,,2015-09-11
2384380,knowledge based system，KBS,知識為本的系統{G 12 ;H9013;M9032},,2015-09-11
2384381,knowledge brokers,知識代理人,,2015-09-11
2384382,knowledge concentrated industry,知識密集型產業,,2015-09-11
2384383,knowledge database,知識資料庫,,2015-09-11
2384384,knowledge database system,知識資料庫系統,,2015-09-11
2384385,knowledge directed database,知識導向資料庫,,2015-09-11
2384386,knowledge discovery,知識發現,,2015-09-11
2384387,knowledge discovery in database,資料庫中的知識發現,,2015-09-11
2384388,knowledge domain,知識域,,2015-09-11
2384389,knowledge editor,知識編輯器,,2015-09-11
2384390,knowledge elicitation,知識引出，知識淬取,,2015-09-11
2384391,knowledge engineer,知識工程師,,2015-09-11
2384392,knowledge engineering,知識工程,,2015-09-11
2384393,Knowledge Engineering Environment,知識工程環境,,2015-09-11
2384394,knowledge engineering objective,知識工程目標,,2015-09-11
2384395,knowledge engineering system,知識工程系統,,2015-09-11
2384396,knowledge engineering tool,知識工程工具,,2015-09-11
2384397,knowledge extraction,知識萃取,,2015-09-11
2384398,knowledge extractor,知識萃取器,,2015-09-11
2384399,knowledge factory,知識工廠,,2015-09-11
2384400,knowledge image coding,知識影像編碼,,2015-09-11
2384401,knowledge industry,知識工業,,2015-09-11
2384402,knowledge information,知識資訊,,2015-09-11
2384403,knowledge information format,知識資訊格式,,2015-09-11
2384404,knowledge information processing,知識資訊處理,,2015-09-11
2384405,knowledge information processing system，KIPS,知識資訊處理系統,,2015-09-11
2384406,knowledge integration,知識整合,,2015-09-11
2384407,knowledge interactive proof system,知識交互式證明系統,,2015-09-11
2384408,knowledge language one，KL-ONE,知識語言一號,,2015-09-11
2384409,knowledge level,知識位準,,2015-09-11
2384410,knowledge library expert system,知識館專家系統,,2015-09-11
2384411,knowledge management,知識管理,,2015-09-11
2384412,knowledge management system，KMS,知識管理系統,,2015-09-11
2384413,knowledge manipulation system,知識調處系統,,2015-09-11
2384414,knowledge model,知識模型,,2015-09-11
2384415,knowledge network,知識網路,,2015-09-11
2384416,knowledge of programming,程式設計的知識,,2015-09-11
2384417,knowledge operationalization,知識操作化,,2015-09-11
2384418,knowledge organization,知識組織,,2015-09-11
2384419,knowledge oriented approach,知識導向方式,,2015-09-11
2384420,knowledge processing,知識處理,,2015-09-11
2384421,knowledge processing system,知識處理系統,,2015-09-11
2384422,knowledge proof,知識證明,,2015-09-11
2384423,knowledge query manipulation language,知識查詢處理語言,,2015-09-11
2384424,knowledge reasoning,知識推理,,2015-09-11
2384425,knowledge redundancy,知識多餘性,,2015-09-11
2384426,knowledge refinement,知識精緻化,,2015-09-11
2384427,knowledge representation language，KRL,知識表示語言,,2015-09-11
2384428,knowledge representation mode,知識表示模式,,2015-09-11
2384429,knowledge representation paradigm,知識表示範例,,2015-09-11
2384430,knowledge representation system,知識表示系統,,2015-09-11
2384431,knowledge representation，KR,知識表示,,2015-09-11
2384432,knowledge resource,知識資源,,2015-09-11
2384433,knowledge restructuring,知識重構,,2015-09-11
2384434,knowledge robot,知識機器人,,2015-09-11
2384435,knowledge schema,知識綱目,,2015-09-11
2384436,Knowledge Sharing Effort,知識分享量,,2015-09-11
2384437,knowledge source,知識源,,2015-09-11
2384438,knowledge structure,知識結構,,2015-09-11
2384439,knowledge subsystem,知識子系統,,2015-09-11
2384440,knowledge system,知識系統,,2015-09-11
2384441,Knowledge Systems Laboratory,知識系統實驗室,,2015-09-11
2384442,knowledge tree,知識樹,,2015-09-11
2384443,knowledge utilization,知識利用,,2015-09-11
2384444,knowledge utilization system,知識利用系統,,2015-09-11
2384445,knowledge warehouse,知識倉庫,,2015-09-11
2384446,knowledge work systems,知識工作系統,,2015-09-11
2384447,knowledge worker,知識工作者,,2015-09-11
2384448,knowledge-based,知識為基的；知識型,,2015-09-11
2384449,knowledge-based inference,知識為基的推理,,2015-09-11
2384450,knowledge-based inference system,知識為基的推理系統,,2015-09-11
2384451,knowledge-based machine translation,知識為基的機器翻譯,,2015-09-11
2384452,knowledge-based question answering system,知識為基的問答系統,,2015-09-11
2384453,knowledge-based simulation system,知識為基的模擬系統,,2015-09-11
2384454,knowledge-level decision making,知識層次決策制定,,2015-09-11
2384455,knowledge-level systems,知識層次系統,,2015-09-11
2384456,knowledge-oriented architecture,以知識為根據的結構,,2015-09-11
2384457,knowledgeware,知識體,,2015-09-11
2384458,known,已知,,2015-09-11
2384459,known address,已知位址,,2015-09-11
2384460,known component,已知組件,,2015-09-11
2384461,known error record,已知錯誤記錄,,2015-09-11
2384462,known lines,已知線,,2015-09-11
2384463,known segment,已知段,,2015-09-11
2384464,known segment table，KST,已知段表,,2015-09-11
2384465,known state,已知狀態,,2015-09-11
2384466,known-answer test,已知答案測試,,2015-09-11
2384467,known-plaintext attack,已知的明文攻擊,,2015-09-11
2384468,Knuth Morris Pratt algorithm,KMP演算法，流圖構造演算法,,2015-09-11
2384469,Koala,Koala 專案,,2015-09-11
2384470,Koala object markup language,Koala 物件標示語言,,2015-09-11
2384471,koala pad,Koala 圖形輸入板,,2015-09-11
2384472,Kodak,柯達公司,,2015-09-11
2384473,Kolmogrov complexity,Kolmogrov複雜性,,2015-09-11
2384474,Konigsberg bridge problem,哥尼斯堡橋接問題,,2015-09-11
2384475,Korean,韓文；朝鮮文,,2015-09-11
2384476,Korean standard of information interchange code，KSC,韓國槱準資訊交換碼,,2015-09-11
2384477,Korn shell，ksh,Korn殼層程式,,2015-09-11
2384478,kraft,牛皮紙,,2015-09-11
2384479,Kraft inequality,克拉夫不等式,,2015-09-11
2384480,kraft pulp,牛皮紙漿,,2015-09-11
2384481,Kraft`s law,Kraft 定律,,2015-09-11
2384482,Kripke structure,Kripke 結構,,2015-09-11
2384483,Kriz virus,Kriz 病毒,,2015-09-11
2384484,KRONOS,KRONOS作業系統,,2015-09-11
2384485,Kronrod bit matrices,Kronrod位元矩陣,,2015-09-11
2384486,Kruskal`s algorithm,Kruskal 演算法,,2015-09-11
2384487,ksh,ksh 命令直譯器（UNIX系統）,,2015-09-11
2384488,KSR terminal,鍵盤收送終端機,,2015-09-11
2384489,kth order Fibonacci numbers,第 k 階費布那西數,,2015-09-11
2383793,kth shortest path,第 k 最短路徑,,2015-09-11
2384490,Ku band,K頻帶(12-14GHz),,2015-09-11
2384491,Kuck classification,庫克分類,,2015-09-11
2384492,Kuck classification schema,庫克分類綱目,,2015-09-11
2384493,Kurzwell reading machine,克茲威爾閱讀機,,2015-09-11
2384494,Kyoto protocol,京都協定,,2015-09-11
2384495,kyrka,功能鍵,,2015-09-11
2384496,L-10 Life,L-10 壽命,,2015-09-11
2384497,l-reduction,l - 歸約,,2015-09-11
2384498,L-string,L字串,,2015-09-11
2384499,L-system,L系統,,2015-09-11
2384500,L1 and L2,L1 及 L2 層,,2015-09-11
2384501,L1 cache,L1快取,,2015-09-11
2384502,l10n,本土化,,2015-09-11
2384503,L2 cache,L2快取,,2015-09-11
2384504,L3 address,第三層位址,,2015-09-11
2384505,L3F,第三層轉發,,2015-09-11
2384507,Lab for Computer Science,計算機科學實驗室,,2015-09-11
2384508,Lab on a chip,晶片實驗室,,2015-09-11
2384509,lab project，LP,實驗專案,,2015-09-11
2384510,label,標號，標記，標籤,,2015-09-11
2384511,label (in organization of data),(資料組織之)標籤,,2015-09-11
2384512,label (in programming language),(程式語言之)標籤,,2015-09-11
2384513,label address table,標號位址表,,2015-09-11
2384514,label area,標號區,,2015-09-11
2384515,label assignment statement,標號指定敘述,,2015-09-11
2384516,label attribute,標號屬性,,2015-09-11
2384517,label block,標號段,,2015-09-11
2384518,label buffer address,標號緩衝位址,,2015-09-11
2384519,label check,標號核對,,2015-09-11
2384520,label coding,標號編碼,,2015-09-11
2384521,label combination,標號組合,,2015-09-11
2384522,label constant,標號常數,,2015-09-11
2384523,label data,標號資料,,2015-09-11
2384524,label declaration,標號宣告,,2015-09-11
2384525,label declaration part,標號宣告部分,,2015-09-11
2384526,label declaration section,標號宣告區段,,2015-09-11
2384527,label definition，LD,標號定義,,2015-09-11
2384528,label delimiter,標號定界符,,2015-09-11
2384529,label descriptor,標號描述符,,2015-09-11
2384530,label distribution protocol,標號分配協定,,2015-09-11
2384531,label expression,標號表式,,2015-09-11
2384532,label field,標號欄,,2015-09-11
2384533,label format record,標號格式記錄,,2015-09-11
2384534,label group,標號組,,2015-09-11
2384535,label handling,標號處置,,2015-09-11
2384536,label handling routine,標號處置常式,,2015-09-11
2384537,label identifier,標號識別符,,2015-09-11
2384538,label information area,標號資訊區,,2015-09-11
2384539,label key,標號鍵,,2015-09-11
2384540,label map,標號映像,,2015-09-11
2384541,label notation,標號記法,,2015-09-11
2384542,label number,標號數,,2015-09-11
2384543,label paper,標籤紙,,2015-09-11
2384544,label parameter,標號參數,,2015-09-11
2384545,label prefix,標號前置,,2015-09-11
2384546,label printer,標號列印機,,2015-09-11
2384547,label procedure,標號程序,,2015-09-11
2384548,label processing,標號處理,,2015-09-11
2384549,label processing routine,標號處理常式,,2015-09-11
2384550,label processor,標號處理機,,2015-09-11
2384551,label record,標號記錄,,2015-09-11
2384552,label record clause,標號記錄子句,,2015-09-11
2384553,label record standard,標號記錄標準,,2015-09-11
2384554,label routine,標號常式,,2015-09-11
2384555,label save area,標號保存區,,2015-09-11
2384556,label set,標號集,,2015-09-11
2384557,label subscript,標號下標,,2015-09-11
2384558,label switching,標號交換,,2015-09-11
2384559,label switching path,標號交換路徑,,2015-09-11
2384560,label switching router,標號交換路由器,,2015-09-11
2384561,label symbol,標號符號,,2015-09-11
2384562,label table,標號表,,2015-09-11
2384563,label terminator,標號終止符,,2015-09-11
2384564,label trace,標號追蹤,,2015-09-11
2384565,label translation,標號變換,,2015-09-11
2384566,label variable,標號變數,,2015-09-11
2384567,labeled,有標,,2015-09-11
2384568,labeled algorithm,有標演算法,,2015-09-11
2384569,labeled block,有標塊,,2015-09-11
2384570,labeled channel,有標通道,,2015-09-11
2384571,labeled common area,有標公用區,,2015-09-11
2384572,labeled common block,有標公用塊,,2015-09-11
2384573,labeled common name,有標公用區名,,2015-09-11
2384574,labeled data stream,有標資料流,,2015-09-11
2384575,labeled graph,有標圖,,2015-09-11
2384576,labeled image,有標影像,,2015-09-11
2384577,labeled input file,有標輸入檔,,2015-09-11
2384578,labeled instruction,有標指令,,2015-09-11
2384579,labeled multiplexing,有標號多工,,2015-09-11
2384580,labeled ordered tree,帶標有序樹,,2015-09-11
2384581,labeled Petri net,有標號Petri網,,2015-09-11
2384582,labeled plane displays,有標平面顯示器,,2015-09-11
2384583,labeled reachable tree,有標示可達樹狀結構,,2015-09-11
2384584,labeled security,有標示安全性,,2015-09-11
2384585,labeled series-parallel network,有標串並聯網路,,2015-09-11
2384586,Labeled Shelf Life,標籤標示儲存時間,,2015-09-11
2384587,labeled statement,有標敘述,,2015-09-11
2384588,labeled storage,有標儲存器,,2015-09-11
2384589,labeled transitive digraph,有標遞移有向圖,,2015-09-11
2384590,labeled tree,有標樹,,2015-09-11
2384591,labeling,標號,,2015-09-11
2384592,labeling method,標號法,,2015-09-11
2384593,labeling procedure,標號程序,,2015-09-11
2384594,labor completed,巳完成人工,,2015-09-11
2384595,labor content lower levels,低階人工內容,,2015-09-11
2384596,labor content this level,本階人工內容,,2015-09-11
2384597,labor cost,人工成本,,2015-09-11
2384598,labor hour,人工時,,2015-09-11
2384599,labor reported,已報人工,,2015-09-11
2384600,labor reporting,人工報告,,2015-09-11
2384601,labor tickets,人工單,,2015-09-11
2384602,labor time,人工時間,,2015-09-11
2384603,labor total,人工總計,,2015-09-11
2384604,labor/overhead table,人工／間接製造費用表,,2015-09-11
2384605,laboratory,實驗室,,2015-09-11
2384606,laboratory accreditation,實驗室認證,,2015-09-11
2384607,laboratory assessment,實驗室評鑑,,2015-09-11
2384608,laboratory automation,實驗室自動化,,2015-09-11
2384609,laboratory automation system,實驗室自動化系統,,2015-09-11
2384610,laboratory computer,實驗室計算機,,2015-09-11
2384611,laboratory computer hierarchy,實驗室計算機階層,,2015-09-11
2384612,laboratory computer on-line inquiry,實驗室計算機連線詢問,,2015-09-11
2384613,laboratory control computer，LCC,實驗室控制計算機,,2015-09-11
2384614,laboratory data management,實驗室資料管理,,2015-09-11
2384615,laboratory data processor，LDP,實驗室資料處理器,,2015-09-11
2384616,laboratory data products group,實驗室資料產品組,,2015-09-11
2384617,laboratory data stream,實驗室資料流,,2015-09-11
2384618,laboratory database,實驗室資料庫,,2015-09-11
2384619,laboratory effects,實驗室效應,,2015-09-11
2384620,laboratory environment,實驗室環境,,2015-09-11
2384621,laboratory information management system,實驗室資訊管理系統,,2015-09-11
2384622,laboratory information processing system，LIPS,實驗室資訊處理系統,,2015-09-11
2384623,laboratory interconnecting programming system，LIPS,實驗室互連程式設計系統,,2015-09-11
2384624,laboratory minicomputer,實驗室迷你電腦,,2015-09-11
2384625,laboratory operating system，LOS,實驗室操作系統,,2015-09-11
2384626,laboratory peripheral system，LPS,實驗室週邊系統,,2015-09-11
2384627,laboratory reliability test,實驗室可靠度測試,,2015-09-11
2384628,laboratory report,實驗室報告,,2015-09-11
2384629,laboratory signal processing instrument,實驗室信號處理儀器,,2015-09-11
2384630,laboratory signal processor,實驗室信號處理機,,2015-09-11
2384631,laboratory system，LS,實驗室系統,,2015-09-11
2384632,LaborNet,全球勞工網,,2015-09-11
2384633,lace,邊帶打孔,,2015-09-11
2384634,lace card,邊帶打孔卡,,2015-09-11
2384635,laced card,多餘孔卡片,,2015-09-11
2384636,lacing-in,扣線,,2015-09-11
2384637,lack-of-knowledge inference,知識缺乏推理,,2015-09-11
2384638,lacquer,漆；清漆；基漆,,2015-09-11
2384639,ladder bar code,梯形條碼,,2015-09-11
2384640,ladder diagram,梯形圖,,2015-09-11
2384641,ladder logic,梯形邏輯,,2015-09-11
2384642,ladder network,梯形網路,,2015-09-11
2384643,ladder orientation,梯形定向,,2015-09-11
2384644,ladder printer,梯形列印機,,2015-09-11
2384645,ladder static logic，LSL,梯形靜態邏輯,,2015-09-11
2384646,Laddic,拉蒂克多孔磁心,,2015-09-11
2384647,lag,滯後,,2015-09-11
2384648,lag network,滯後網路,,2015-09-11
2384649,lag or lead,滯後或引線,,2015-09-11
2384650,lag product,滯後積,,2015-09-11
2384651,lag time,滯後時間,,2015-09-11
2384652,lag unit,滯後單元,,2015-09-11
2384653,lag window,滯後視窗,,2015-09-11
2384654,lagged product theorem,滯後乘積定理,,2015-09-11
2384655,lagging,滯後,,2015-09-11
2384656,lagging current,滯後電流,,2015-09-11
2384657,Lagrange intergration formula,拉格朗日積分公式,,2015-09-11
2384658,Lagrange interpolation,拉格朗日內插,,2015-09-11
2384659,Lagrange inversion formula,拉格朗日反算公式,,2015-09-11
2384660,Lagrange multiplier,拉格朗日乘數,,2015-09-11
2384661,Lagrangian coordinates,拉格朗日坐標,,2015-09-11
2384662,laid paper,簾紋紙,,2015-09-11
2384663,laissez faire,放任主義,,2015-09-11
2384664,lake pigment,色澱顏料,,2015-09-11
2384665,lambda,λ 希臘字母,,2015-09-11
2384666,lambda abstraction,λ摘要,,2015-09-11
2384667,lambda binding,λ連結,,2015-09-11
2384668,lambda calculus,λ演算,,2015-09-11
2384669,lambda calculus notation,λ演算記法,,2015-09-11
2384670,lambda definition,λ定義,,2015-09-11
2384671,lambda expression,λ表式,,2015-09-11
2384672,lambda lifting,λ移除,,2015-09-11
2384673,lambda notation,λ記法,,2015-09-11
2384674,lambda parameter,λ參數,,2015-09-11
2384675,Lambda Prolog,Lambda Prolog 程式語言,,2015-09-11
2384676,lambda switching,λ 交換,,2015-09-11
2384677,lambda variable,λ變數,,2015-09-11
2384678,lambda-stochastic finite state language,λ隨機有限狀態語言,,2015-09-11
2384679,lambda-stochastic push-down language,λ隨機下推語言,,2015-09-11
2384680,Lambert,Lambert模型,,2015-09-11
2384681,lamer,白爛；差勁,,2015-09-11
2384682,laminac,薄板；薄層,,2015-09-11
2384683,laminar bus A，LBA,疊層匯流排A,,2015-09-11
2384684,laminar bus B，LBB,疊層匯流排B,,2015-09-11
2384685,laminar bus，LB,疊層匯流排,,2015-09-11
2384686,laminar flow,疊層流,,2015-09-11
2384687,laminate,層板,,2015-09-11
2384688,laminate board,層板,,2015-09-11
2384689,laminate bus plate,層板匯流條板,,2015-09-11
2384690,laminated bus plate,層板匯流條板,,2015-09-11
2384691,laminated magnetic head,疊片式磁頭,,2015-09-11
2384692,laminating,裱膠；裱合,,2015-09-11
2384693,lamination,分層，疊片,,2015-09-11
2384694,LAMP,LAMP 網站開發平台,,2015-09-11
2384695,lamp black,煤灰；燈黑,,2015-09-11
2384696,lamp driver,指示燈驅動器,,2015-09-11
2384697,lamp monitor,燈監視器,,2015-09-11
2384698,lamp-black,燈黑,,2015-09-11
2384699,lamp-post error,燈後錯誤,,2015-09-11
2384700,lamppost interview,不識別人會見,,2015-09-11
2384701,LAN,區域網路,,2015-09-11
2384702,LAN (abbreviation),LAN(縮寫),,2015-09-11
2384703,LAN broadcast,區域網路廣播,,2015-09-11
2384704,LAN broadcast address,區域網路廣播位址,,2015-09-11
2384705,LAN emulation,區域網路仿真,,2015-09-11
2384706,LAN gateway,區域網路閘道,,2015-09-11
2384707,LAN global address,LAN 全域位址；區域網路全域位址,,2015-09-11
2384708,LAN group address,區域網路群組位址,,2015-09-11
2384709,LAN individual address,區域網路個別位址,,2015-09-11
2384710,LAN manager,區域網路管理器,,2015-09-11
2384711,LAN manager host,區域網路管理主機,,2015-09-11
2384712,LAN multicast,區域網路多播,,2015-09-11
2384713,LAN multicast address,區域網路多播位址,,2015-09-11
2384714,LAN network manager,區域網路管理器,,2015-09-11
2384715,LAN on motherboard,母板LAN,,2015-09-11
2384716,LAN server,區域網路伺服器,,2015-09-11
2384717,LAN telephony,區域網路電話,,2015-09-11
2384718,LAN-free data movement,LAN 無關資料移動,,2015-09-11
2384719,land,地,,2015-09-11
2384720,land and groove,土地與凹槽,,2015-09-11
2384721,land based facilities,地面為本的設備,,2015-09-11
2384722,land development accounting system,土地開發會計系統,,2015-09-11
2384723,Land Division Survey,土地分割測量,,2015-09-11
2384724,Land Expropriation,土地徵收,,2015-09-11
2384725,land line,陸線,,2015-09-11
2384726,land line facilities,陸線設施,,2015-09-11
2384727,land line teletypewriter,陸線電傳打字機,,2015-09-11
2384728,land line teletype，LLT,陸線電傳打字,,2015-09-11
2384729,Land Registration,土地登記,,2015-09-11
2384730,Land Registration Office,土地登記機關,,2015-09-11
2384731,Land Revision Survey,土地複丈,,2015-09-11
2384732,land station,地面站,,2015-09-11
2384733,Land Surveying,土地測量,,2015-09-11
2384734,land terminal,地面終端站,,2015-09-11
2384735,Land Value Increment Tax,土地增值稅,,2015-09-11
2384736,LANDesk client manager,LANDesk 客戶管理軟體,,2015-09-11
2384737,landing,著陸，定位,,2015-09-11
2384738,landing line teletype，LDTTY,定位行電傳打字,,2015-09-11
2384739,landing zone,定位區,,2015-09-11
2384740,Landmark rating,Landmark 評等,,2015-09-11
2384741,Landsat,地球衛星,,2015-09-11
2384742,LANDSAT image processing,地球衛星影像處理,,2015-09-11
2384743,landscape,橫擺，風景,,2015-09-11
2384744,landscape display,橫式顯示器,,2015-09-11
2384745,landscape format,橫擺格式,,2015-09-11
2384746,landscape mode,橫向模式,,2015-09-11
2384747,landscape monitor,橫向監視器,,2015-09-11
2384748,landscape orientation,橫向,,2015-09-11
2384749,landscape page presentation,橫擺版面表達,,2015-09-11
2384750,landscape position,橫擺位置,,2015-09-11
2384751,Langmuir-Blodgett film,Langmuir-Blodgett 薄膜,,2015-09-11
2384752,language,語言,,2015-09-11
2384753,Language Ability Code,語言能力代碼,,2015-09-11
2384754,language acquisition,語言擷取,,2015-09-11
2384755,language analysis,語言分析,,2015-09-11
2384756,language and language behavior abstracts，LLBA,語言與語言行為摘要,,2015-09-11
2384757,language and terminal，L&T,語言和終端,,2015-09-11
2384758,language assembler,語言組合程式,,2015-09-11
2384759,language based architecture,語言為本的架構,,2015-09-11
2384760,language binding,語言連結,,2015-09-11
2384761,language call,語言呼叫,,2015-09-11
2384762,language character,語言字元,,2015-09-11
2384763,language character set,語言字元集,,2015-09-11
2384764,language class,語言類,,2015-09-11
2384765,language code,語言碼,,2015-09-11
2384766,language code element,語言代碼元件,,2015-09-11
2384767,language collection,語言彙集,,2015-09-11
2384768,language complexity,語言複雜性,,2015-09-11
2384769,language concept,語言概念,,2015-09-11
2384770,language construct,語言構造,,2015-09-11
2384771,language construction,語言構造,,2015-09-11
2384772,language control form,語言控制形式,,2015-09-11
2384773,language convention,語言規約,,2015-09-11
2384774,language conversion program，LCP,語言轉換程式,,2015-09-11
2384775,language converter,語言轉換器,,2015-09-11
2384776,language converter translator,語言轉換翻譯器,,2015-09-11
2384777,language data,語言數據,,2015-09-11
2384778,language data processing，LDP,語言資料處理,,2015-09-11
2384779,language definition,語言定義,,2015-09-11
2384780,language dependent parameter,語言相關的參數,,2015-09-11
2384781,language dependent translator，LDT,語言相關翻譯器,,2015-09-11
2384782,language description,語言描述,,2015-09-11
2384783,language description language，LDL,描述語言的語言,,2015-09-11
2384784,language design criteria,語言設計準則,,2015-09-11
2384785,language designer,語言設計師,,2015-09-11
2384786,language development,語言開發,,2015-09-11
2384787,language digit,語言數位,,2015-09-11
2384788,language editor,語言編輯器,,2015-09-11
2384789,language element,語言元素,,2015-09-11
2384790,language engineering,語言工程,,2015-09-11
2384791,language exploitation condense，LEC,利用語言的濃縮,,2015-09-11
2384792,language extendibility,語言可擴充性,,2015-09-11
2384793,language feature,語言特徵,,2015-09-11
2384794,language file,語言檔，語言檔案,,2015-09-11
2384795,language for communicating systems,通信系統的語言,,2015-09-11
2384796,language for conversational computing，LCC,交談計算語言,,2015-09-11
2384797,language for programming-in-the-small，LPS,設計小型程式的語言,,2015-09-11
2384798,language for robot control,機器人控制語言,,2015-09-11
2384799,language for symbolic simulation，LSS,符號模擬語言,,2015-09-11
2384800,language for system development，LSD,系統開發語言,,2015-09-11
2384801,language for the on-line investigation and transformation of abstractions,線上調查及抽象變換語言,,2015-09-11
2384802,language for your remote instruction by computer,計算機遠程教學語言,,2015-09-11
2384803,language form,語言形式,,2015-09-11
2384804,language fundamental frequency recognition,語言基頻識別,,2015-09-11
2384805,language generation system,語言產生系統,,2015-09-11
2384806,language graph,語言圖,,2015-09-11
2384807,language hierarchy,語言階層,,2015-09-11
2384808,language identification,語言識別,,2015-09-11
2384809,language independent error recovery method,獨立於語言的錯誤復原方法,,2015-09-11
2384810,language independent macroprocessor,語言無關的巨集處理器,,2015-09-11
2384811,language inference,語言推理,,2015-09-11
2384812,language information,語言資訊,,2015-09-11
2384813,language information algebra system,語言資訊代數系統,,2015-09-11
2384814,language information processing,語言資訊處理,,2015-09-11
2384815,language interpretation module，LIM,語言解譯模組,,2015-09-11
2384816,language interpreter,語言解譯器,,2015-09-11
2384817,language knowledge base,語言知識庫,,2015-09-11
2384818,language lawyer,程式律師,,2015-09-11
2384819,language level,語言位準,,2015-09-11
2384820,language list processing,語言串列處理,,2015-09-11
2384821,language media format，LMF,語言媒體格式,,2015-09-11
2384822,language membership proof system,語言隸屬證明系統,,2015-09-11
2384823,language model,語言模型,,2015-09-11
2384824,language of production system,生成系統語言,,2015-09-11
2384825,language of temporal ordering specification,暫時順序規格的語言,,2015-09-11
2384826,language oriented system analysis table，LOSAT,語言導向的系統分析表,,2015-09-11
2384827,language pair,語言對,,2015-09-11
2384828,language pattern,語言型樣,,2015-09-11
2384829,language preprocessor,語言預處理機,,2015-09-11
2384830,language primitive,語言基元,,2015-09-11
2384831,language processing and debugging，LPD,語言處理和除錯,,2015-09-11
2384832,language processor unit，LPU,語言處理機單元,,2015-09-11
2384833,language processor，LP,語言處理器,,2015-09-11
2384834,Language Proficiency Code,語言熟練程度代碼,,2015-09-11
