系統編號,英文名稱,中文名稱,圖片,更新時間
2393674,microcomputer package,微電腦套裝軟體,,2015-09-11
2393675,microcomputer performance criteria,微電腦性能準則,,2015-09-11
2393676,microcomputer POS,微電腦銷售點系統,,2015-09-11
2393677,microcomputer POS system,微電腦銷售點系統,,2015-09-11
2393678,microcomputer printer controller,微電腦印字機控制器,,2015-09-11
2393679,microcomputer prototyping system,微電腦原型設計系統,,2015-09-11
2393680,microcomputer S-100 bus,微電腦S100匯流排,,2015-09-11
2393681,microcomputer support,微電腦支援,,2015-09-11
2393682,microcomputer symbol cross-reference table,微電腦符號交互參考表,,2015-09-11
2393683,microcomputer system basic components,微電腦系統基本組件,,2015-09-11
2393684,microcomputer system design,微電腦系統設計,,2015-09-11
2393685,microcomputer system design aids,微算機系統設計輔助,,2015-09-11
2393686,microcomputer system monitor,微電腦系統監視器,,2015-09-11
2393687,microcomputer system tester,微電腦系統測試器，微電腦系統測試程式,,2015-09-11
2393688,microcomputer systems support,微電腦系統支援,,2015-09-11
2393689,microcomputer system，MCS,微電腦系統,,2015-09-11
2393690,microcomputer telephone link,微電腦電話鏈接,,2015-09-11
2393691,microcomputer test equipment,微電腦測試設備,,2015-09-11
2393692,microcomputer timing,微電腦定時,,2015-09-11
2393693,microcomputer types,微電腦類型,,2015-09-11
2393694,microcomputer unit，MCU,微計算機單元,,2015-09-11
2393695,microcomputer virtual memory,微電腦虛記憶器,,2015-09-11
2393696,microcomputer word processing,微電腦文字處理,,2015-09-11
2393697,microcomputer-based process controller,微電腦為本過程控制器,,2015-09-11
2393698,microcomputer-controlled terminal,微電腦控制的終端機,,2015-09-11
2393699,microcomputer-upgrade terminal,微電腦提升終端機,,2015-09-11
2393700,microconsole,微控制台,,2015-09-11
2393701,microcontrol microprogramming,微控制微程式設計,,2015-09-11
2393702,microcontrol sequencing system,微控定序系統,,2015-09-11
2393703,microcontrolled programmable digital logic,微控可程式數位邏輯,,2015-09-11
2393704,microcontroller,微控器,,2015-09-11
2393705,microcontroller applications,微控器應用,,2015-09-11
2393706,microcontroller characteristics,微控器特性,,2015-09-11
2393707,microcontroller external input signals,微控器外部輸入信號,,2015-09-11
2393708,microcontroller functional components,微控器功能組件,,2015-09-11
2393709,microcontroller I/O system,微控器輸入輸出系統,,2015-09-11
2393710,microcontroller registers,微控暫存器,,2015-09-11
2393711,microcontroller simulator,微控器模擬器,,2015-09-11
2393712,microcontroller working registers,微控器工作暫存器,,2015-09-11
2393713,microcontroller working storage,微控器工作儲存,,2015-09-11
2393714,microcycle,微週，微週期,,2015-09-11
2393715,microdesigner system,微設計系統,,2015-09-11
2393716,microdiagnosis,微診斷,,2015-09-11
2393717,microdiagnostic,微診斷,,2015-09-11
2393718,microdiagnostic loader,微診斷載入器,,2015-09-11
2393719,microdiagnostic microprogram,微診斷微程式,,2015-09-11
2393720,microdiagnostic program,微診斷程式,,2015-09-11
2393721,microdiagnostic utility,微診斷公用程式,,2015-09-11
2393722,microdiagnostics,微診斷程式，微診斷法,,2015-09-11
2393723,microdictionary,微型字典,,2015-09-11
2393724,microdiskette,微型磁片,,2015-09-11
2393725,microdisplay processor，MDP,微顯示處理機,,2015-09-11
2393726,microdrawing,微型製圖,,2015-09-11
2393727,microeconomic model,微觀經濟模型,,2015-09-11
2393728,microeconomic model of the firm,企業個體經濟模型,,2015-09-11
2393729,microelectromechanical,微電機,,2015-09-11
2393730,microelectronic,微電子,,2015-09-11
2393731,microelectronic circuit,微電子電路，微電子學電路,,2015-09-11
2393732,microelectronic device，MED,微電子裝置,,2015-09-11
2393733,microelectronic integrated circuit,微電子積體電路,,2015-09-11
2393734,microelectronic integrated test equipment，MITE,微電子整合測試設備,,2015-09-11
2393735,microelectronic modular assembly，MEMA,微電子學模組組件,,2015-09-11
2393736,microelectronic packaging,微電子封裝,,2015-09-11
2393737,microelectronic system,微電子系統,,2015-09-11
2393738,microelectronic technology,微電子技術,,2015-09-11
2393739,microelectronics,微電子學,,2015-09-11
2393740,microelectrostatic copying,微靜電複製,,2015-09-11
2393741,microelement,微元件,,2015-09-11
2393742,microenvironment,微環境,,2015-09-11
2393743,microetch,微蝕刻,,2015-09-11
2393744,microfabrication,微加工，微型裝配,,2015-09-11
2393745,microfarad,微法,,2015-09-11
2393746,microfiche enlarger printer，MEP,微縮膠片放大列印機,,2015-09-11
2393747,microfiche management system，MMS,微縮膠片管理系統,,2015-09-11
2393748,microfiche reader/printer，MRP,微縮膠片閱讀機印刷機,,2015-09-11
2393749,microfiche viewer,微縮膠片觀察器,,2015-09-11
2393750,microfiche，MF,微縮膠片,,2015-09-11
2393751,microfile,微縮檔案,,2015-09-11
2393752,microfilm aperture card automated retrieval system，MACARS,微縮膠卷打孔卡片自動檢索系統,,2015-09-11
2393753,microfilm cartridge,微縮膠卷匣,,2015-09-11
2393754,microfilm computer output,微縮膠卷計算機輸出,,2015-09-11
2393755,microfilm counter,微縮膠卷計數器,,2015-09-11
2393756,microfilm device,微縮膠卷裝置,,2015-09-11
2393757,microfilm duplex,微縮膠卷雙工,,2015-09-11
2393758,microfilm flow camera,微縮膠卷流式攝影機,,2015-09-11
2393759,microfilm frame,微縮膠卷框,,2015-09-11
2393760,microfilm I/O device,微縮膠卷輸入輸出裝置,,2015-09-11
2393761,microfilm image,微縮膠卷影像,,2015-09-11
2393762,microfilm information retrieval access code，MIRACODE,微縮膠卷資訊檢索存取碼,,2015-09-11
2393763,microfilm jacket,微縮膠卷外套,,2015-09-11
2393764,microfilm leader,微縮膠卷引導,,2015-09-11
2393765,microfilm management system，MMS,微縮膠卷管理系統,,2015-09-11
2393766,microfilm output,微縮膠卷輸出,,2015-09-11
2393767,microfilm output computer，MOC,微縮膠卷輸出計算機，微縮膠卷輸出電腦,,2015-09-11
2393768,microfilm output device，MOD,微縮膠卷輸出裝置,,2015-09-11
2393769,microfilm reader,微縮膠卷閱讀機,,2015-09-11
2393770,microfilm reader recorder，MRR,微縮膠卷閱讀記錄器,,2015-09-11
2393771,microfilm setup resource,微縮膠卷設定資源,,2015-09-11
2393772,microfilm utility,微縮膠卷公用程式,,2015-09-11
2393773,microfilmer,微縮膠卷機,,2015-09-11
2393774,microfilm，MF,微縮膠片，微縮膠卷,,2015-09-11
2393775,microfloppies,微軟碟,,2015-09-11
2393776,microfloppy,微型磁碟,,2015-09-11
2393777,microfloppy disc,微軟碟,,2015-09-11
2393778,microflowchart,微流程圖,,2015-09-11
2393779,microfluidics,微射流,,2015-09-11
2393780,microfont,微字型，微型鉛字，微型活字,,2015-09-11
2393781,microform,微縮印刷品,,2015-09-11
2393782,microform in colour,彩色微縮印刷品,,2015-09-11
2393783,microform media,微形媒體,,2015-09-11
2393784,microform reader,微縮印刷品閱讀機,,2015-09-11
2393785,microform reader-copier,微縮印刷品閱讀複製機,,2015-09-11
2393786,microform reader-printer,微縮印刷品閱讀印刷機,,2015-09-11
2393787,microformat,微格式,,2015-09-11
2393788,microfortnight,1.2096 秒,,2015-09-11
2393789,micrographics,微圖形，微縮圖形學，縮微照相術,,2015-09-11
2393790,micrographics/computer information-display system,微圖形／計算機資訊顯示系統,,2015-09-11
2393791,micrography,微縮攝影術,,2015-09-11
2393792,microimage,微影像，微縮圖像,,2015-09-11
2393793,microimage system,微影像系統,,2015-09-11
2393794,microinstruction address,微指令位址,,2015-09-11
2393795,microinstruction compiler assembler，MICA,微指令編譯組合程式,,2015-09-11
2393796,microinstruction debug,微指令除錯,,2015-09-11
2393797,microinstruction description,微指令描述,,2015-09-11
2393798,microinstruction field,微指令欄,,2015-09-11
2393799,microinstruction read-only memory,微指令唯讀記憶體,,2015-09-11
2393800,microinstruction register，MIR,微指令暫存器,,2015-09-11
2393801,microinstruction sequence,微指令序列,,2015-09-11
2393802,microinstruction sequencing,微指令定序,,2015-09-11
2393803,microinstruction simulation,微指令模擬,,2015-09-11
2393804,microinstruction simulator,微指令模擬器,,2015-09-11
2393805,microinstruction storage,微指令儲存器,,2015-09-11
2393806,microinstruction technique,微指令技術,,2015-09-11
2393807,microinstruction word，MIW,微指令字,,2015-09-11
2393808,microinstruction，MI,微指令,,2015-09-11
2393809,microinterrupt,微中斷,,2015-09-11
2393810,microjump subroutine,微跳越次常式,,2015-09-11
2393811,microkernel,微核心,,2015-09-11
2393812,microkernel OS,微核心作業系統,,2015-09-11
2393813,microkit,微電腦,,2015-09-11
2393814,microkit microcomputer system,微組件微電腦系統,,2015-09-11
2393815,microlanguage,微語言,,2015-09-11
2393816,microlenses,微透鏡,,2015-09-11
2393817,microlevel interrupt,微級中斷,,2015-09-11
2393818,micrologic,微邏輯,,2015-09-11
2393819,micrologic adder,微邏輯加法器,,2015-09-11
2393820,micrologic card,微邏輯插卡,,2015-09-11
2393821,microm,微程式唯讀記憶體,,2015-09-11
2393822,micromachine,微機械,,2015-09-11
2393823,micromainframe,微型主機,,2015-09-11
2393824,micromainframe microcomputer,微型主機微電腦,,2015-09-11
2393825,micromation output software translator，MOST,微型輸出軟體翻譯器,,2015-09-11
2393826,micromation recorder,微型記錄器,,2015-09-11
2393827,micromemory,微記憶體,,2015-09-11
2393828,micrometer,微米（百萬分之一米），測微計，千分尺,,2015-09-11
2393829,micrometre,微米； 百萬分之一米,,2015-09-11
2393830,micromicrofarad，MMF,微微法拉,,2015-09-11
2393831,microminiature discrete modules,微化離散模組,,2015-09-11
2393832,microminiaturization,微型化，超小型化,,2015-09-11
2393833,micromodule,微模組,,2015-09-11
2393834,micromodule package,微模組包,,2015-09-11
2393835,micromonitor operating system，MOPS,微型監視器作業系統,,2015-09-11
2393836,micromovie,微型電影,,2015-09-11
2393837,micron,微米（百萬分之一米）,,2015-09-11
2393838,micron process,微米處理,,2015-09-11
2393839,micronet,微型網路,,2015-09-11
2393840,microopaque,不透明縮微品,,2015-09-11
2393841,microoperation,微運算,,2015-09-11
2393842,microorder,微命令,,2015-09-11
2393843,micropackage,微組裝,,2015-09-11
2393844,micropayment,小額付費,,2015-09-11
2393845,microperforation,微打孔,,2015-09-11
2393846,microperipheral interface,微週邊介面,,2015-09-11
2393847,microphone,麥克風，話筒，微音器,,2015-09-11
2393848,microphone input,麥克風輸入,,2015-09-11
2393849,microphone level,麥克風位準,,2015-09-11
2393850,microphone pick up pattern,微音器拾音型樣,,2015-09-11
2393851,microphonics,微音擴大學，微音效應,,2015-09-11
2393852,microphotography,微縮照相術,,2015-09-11
2393853,micropin,微針,,2015-09-11
2393854,microposition,微調,,2015-09-11
2393855,microprint,微型列印,,2015-09-11
2393856,microprocessing system，MPS,微處理系統,,2015-09-11
2393857,microprocessing unit addressing mode,微處理裝置定址模式,,2015-09-11
2393858,microprocessing unit interface,微處理裝置介面,,2015-09-11
2393859,microprocessing unit support chip,微處理裝置支援晶片,,2015-09-11
2393860,microprocessing unit，MPU,微處理裝置,,2015-09-11
2393861,microprocessor addition time,微處理機加算時間,,2015-09-11
2393862,microprocessor address,微處理機位址,,2015-09-11
2393863,microprocessor address modes,微處理機位址模式,,2015-09-11
2393864,microprocessor address path,微處理機位址路徑,,2015-09-11
2393865,microprocessor addressing capacity,微處理機定址容量,,2015-09-11
2393866,microprocessor addressing concept,微處理機定址概念,,2015-09-11
2393867,microprocessor addressing modes,微處理機定址模式,,2015-09-11
2393868,microprocessor alarm system,微處理機警報系統,,2015-09-11
2393869,microprocessor analyzer,微處理機分析器,,2015-09-11
2393870,microprocessor application,微處理機應用,,2015-09-11
2393871,microprocessor application project,微處理機應用方案,,2015-09-11
2393872,microprocessor architecture,微處理機架構,,2015-09-11
2393873,microprocessor arithmetic and logical operations,微處理機算術邏輯運算,,2015-09-11
2393874,microprocessor assembly language,微處理機組合語言,,2015-09-11
2393875,microprocessor based computer system,基於微處理機的電腦系統,,2015-09-11
2393876,microprocessor based data acquisition system,基於微處理機的資料獲取系統,,2015-09-11
2393877,microprocessor based information system,基於微處理機的資訊系統,,2015-09-11
2393878,microprocessor based interface,基於微處理機的介面,,2015-09-11
2393879,microprocessor based multiprocessor system,基於微處理機的多處理機系統,,2015-09-11
2393880,microprocessor based programmer,基於微處理機的程式設計師,,2015-09-11
2393881,microprocessor board,微處理機底板,,2015-09-11
2393882,microprocessor building control system,微處理機構建控制系統,,2015-09-11
2393883,microprocessor bus,微處理機匯流排,,2015-09-11
2393884,microprocessor bus standard,微處理機匯流排標準,,2015-09-11
2393885,microprocessor cache memory,微處理機快取記憶體,,2015-09-11
2393886,microprocessor card,微處理機插卡,,2015-09-11
2393887,microprocessor card modules,微處理機卡片模組,,2015-09-11
2393888,microprocessor chip,微處理機晶片,,2015-09-11
2393889,microprocessor chip characteristics,微處理機晶片特性,,2015-09-11
2393890,microprocessor chip sets,微處理機晶片組,,2015-09-11
2393891,microprocessor chip technology,微處理機晶片技術,,2015-09-11
2393892,microprocessor classification,微處理機分類,,2015-09-11
2393893,microprocessor code assembler,微處理機代碼組合程式,,2015-09-11
2393894,microprocessor compatibility,微處理機相容性,,2015-09-11
2393895,microprocessor compiler,微處理機編譯程式,,2015-09-11
2393896,microprocessor compiler language,微處理機編譯程式語言,,2015-09-11
2393897,microprocessor control,微處理機控制,,2015-09-11
2393898,microprocessor control circuit，MPCC,微處理機控制電路,,2015-09-11
2393899,microprocessor control unit，MCU,微處理機控制元，微處理機控制單元,,2015-09-11
2393900,microprocessor controller,微處理機控制器,,2015-09-11
2393901,microprocessor cross assembler,微處理機交叉組合程式,,2015-09-11
2393902,microprocessor debugging program,微處理機除錯程式,,2015-09-11
2393903,microprocessor design,微處理機設計,,2015-09-11
2393904,microprocessor development laboratory，MDL,微處理機開發實驗室,,2015-09-11
2393905,microprocessor development support system，MDSS,微處理機開發支援系統,,2015-09-11
2393906,microprocessor development system，MDS,微處理機開發系統,,2015-09-11
2393907,microprocessor encoder interface,微處理機編碼器介面,,2015-09-11
2393908,microprocessor host loader，MHL,微處理機主載入器,,2015-09-11
2393909,microprocessor I/O categories,微處理機輸入輸出種類,,2015-09-11
2393910,microprocessor industrial terminal，MITE,微處理機工業終端,,2015-09-11
2393911,microprocessor instruction,微處理機指令,,2015-09-11
2393912,microprocessor instruction path,微處理機指令路徑,,2015-09-11
2393913,microprocessor instruction set,微處理機指令集,,2015-09-11
2393914,microprocessor interface，MPI,微處理機介面,,2015-09-11
2393915,microprocessor intertie and communication system,微處理機互聯通信系統,,2015-09-11
2393916,microprocessor language assembler，MLA,微處理機語言組合程式,,2015-09-11
2393917,microprocessor language editor，MLE,微處理機語言編輯器,,2015-09-11
2393918,microprocessor life cycle,微處理機生命週期,,2015-09-11
2393919,microprocessor line set，MLS,微處理機線集,,2015-09-11
2393920,microprocessor maintenance console,微處理機維護控制台,,2015-09-11
2393921,microprocessor master clock,微處理機主時鐘,,2015-09-11
2393922,microprocessor master/master operation,微處理機主對主作業,,2015-09-11
2393923,microprocessor master/slave operation,微處理機主從作業,,2015-09-11
2393924,microprocessor master/slave system,微處理機主從系統,,2015-09-11
2393925,microprocessor memory controller，MPMC,微處理機記憶體控制器,,2015-09-11
2393926,microprocessor memory interface,微處理機記憶體介面,,2015-09-11
2393927,microprocessor monitor,微處理機監視器,,2015-09-11
2393928,microprocessor network,微處理機網路,,2015-09-11
2393929,microprocessor on a chip,單晶片微處理機,,2015-09-11
2393930,microprocessor organization,微處理機組織,,2015-09-11
2393931,microprocessor program design,微處理機程式設計,,2015-09-11
2393932,microprocessor programming language，MPL,微處理機程式設計語言,,2015-09-11
2393933,microprocessor read-only memory program,微處理機唯讀記憶體程式,,2015-09-11
2393934,microprocessor read-only programmer,微處理機唯讀程式員,,2015-09-11
2393935,microprocessor semantics,微處理機語意學,,2015-09-11
2393936,microprocessor series software tools，MPSST,微處理機序列軟體工具,,2015-09-11
2393937,microprocessor series，MPS,微處理機序列,,2015-09-11
2393938,microprocessor software,微處理機軟體,,2015-09-11
2393939,microprocessor storage,微處理機儲存,,2015-09-11
2393940,microprocessor support software,微處理機支援軟體,,2015-09-11
2393941,microprocessor system,微處理機系統,,2015-09-11
2393942,microprocessor system analyzer,微處理機系統分析器,,2015-09-11
2393943,microprocessor system interface module,微處理機系統介面模組,,2015-09-11
2393944,microprocessor system organization,微處理機系統組織,,2015-09-11
2393945,microprocessor system software tool,微處理機系統軟體工具,,2015-09-11
2393946,microprocessor system timing,微處理機系統定時,,2015-09-11
2393947,microprocessor tape duplicator，MTD,微處理機磁帶複製機,,2015-09-11
2393948,microprocessor terminal,微處理機終端,,2015-09-11
2393949,microprocessor testing system,微處理機測試系統,,2015-09-11
2393950,microprocessor tests,微處理機測試,,2015-09-11
2393951,microprocessor text editor,微處理器正文編輯器,,2015-09-11
2393952,microprocessor timing,微處理器定時,,2015-09-11
2393953,microprocessor training aid,微處理機訓練輔助,,2015-09-11
2393954,microprocessor-assisted database management,微處理機輔助資料庫管理,,2015-09-11
2393955,microprocessor-controlled terminal,微處理器控制終端,,2015-09-11
2393956,microprocessor，MP,微處理機,,2015-09-11
2393957,microprogammed data processor，MPDP,微程式數據處理機,,2015-09-11
2393958,microprogram,微程式,,2015-09-11
2393959,microprogram address,微程式位址,,2015-09-11
2393960,microprogram address register，MAR,微程式位址暫存器,,2015-09-11
2393961,microprogram addressing,微程式定址,,2015-09-11
2393962,microprogram assembly language,微程式組合語言,,2015-09-11
2393963,microprogram automation system，MAS,微程式自動化系統,,2015-09-11
2393964,microprogram branching,微程式分支,,2015-09-11
2393965,microprogram certification system，MCS,微程式認證系統,,2015-09-11
2393966,microprogram computer,微程式電腦,,2015-09-11
2393967,microprogram control functions,微程式控制功能,,2015-09-11
2393968,microprogram control logic，MCL,微程式控制邏輯,,2015-09-11
2393969,microprogram control memory，MPCM,微程式控制記憶體,,2015-09-11
2393970,microprogram control store,微程式控制儲存,,2015-09-11
2393971,microprogram control unit，MCU,微程式控制器,,2015-09-11
2393972,microprogram controller，MPC,微程式控制器,,2015-09-11
2393973,microprogram control，MPC,微程式控制,,2015-09-11
2393974,microprogram count register，MPCR,微程式計數暫存器,,2015-09-11
2393975,microprogram counter，MPC,微程式計數器,,2015-09-11
2393976,microprogram data register，MPDR,微程式資料暫存器,,2015-09-11
2393977,microprogram debugging,微程式除錯,,2015-09-11
2393978,microprogram description,微程式描述,,2015-09-11
2393979,microprogram design,微程式設計,,2015-09-11
2393980,microprogram design and description language，MIDDLE,微程式設計和描述語言,,2015-09-11
2393981,microprogram design system，MDS,微程式設計系統,,2015-09-11
2393982,microprogram development,微程式開發,,2015-09-11
2393983,microprogram efficiency,微程式效率,,2015-09-11
2393984,microprogram emulation,微程式仿真,,2015-09-11
2393985,microprogram fields,微程式欄位,,2015-09-11
2393986,microprogram generating system，MPGS,微程式產生系統,,2015-09-11
2393987,microprogram index register,微程式索引暫存器,,2015-09-11
2393988,microprogram instruction set,微程式指令集,,2015-09-11
2393989,microprogram language,微程式語言,,2015-09-11
2393990,microprogram level,微程式層次,,2015-09-11
2393991,microprogram load，MPL,微程式載入,,2015-09-11
2393992,microprogram looping,微程式循環,,2015-09-11
2393993,microprogram machine instructions,微程式機器指令,,2015-09-11
2393994,microprogram mapping,微程式對映,,2015-09-11
2393995,microprogram memory control unit，MPMCU,微程式記憶體控制單元,,2015-09-11
2393996,microprogram memory，MPM,微程式記憶體,,2015-09-11
2393997,microprogram microassembler,微程式微組譯器,,2015-09-11
2393998,microprogram microcode,微程式微碼,,2015-09-11
2393999,microprogram operating system，MOS,微程式作業系統,,2015-09-11
2394000,microprogram optimization,微程式最佳化,,2015-09-11
2394001,microprogram parameterization,微程式參數化,,2015-09-11
2394002,microprogram principles,微程式原理,,2015-09-11
2394003,microprogram read only memory，MROM,微程式唯讀記憶體,,2015-09-11
2394004,microprogram register，MPR,微程式暫存器,,2015-09-11
2394005,microprogram sequencer,微程式定序器,,2015-09-11
2394006,microprogram storage，MS,微程式儲存器,,2015-09-11
2394007,microprogram support software,微程式支援軟體,,2015-09-11
2394008,microprogrammability,可微程式性,,2015-09-11
2394009,microprogrammable,可微程式,,2015-09-11
2394010,microprogrammable arithmetic processor system，MAPS,可微程式運算處理機系統,,2015-09-11
2394011,microprogrammable bit-slice machine,可微程式位元截割機,,2015-09-11
2394012,microprogrammable block input/output，MBIO,可微程式塊輸入輸出,,2015-09-11
2394013,microprogrammable character generator,可微程式字元產生器,,2015-09-11
2394014,microprogrammable communications controller，MPCC,可微程式通信控制器，可微程式通訊控制器,,2015-09-11
2394015,microprogrammable computer,可微程式電腦,,2015-09-11
2394016,microprogrammable computer operating system，MCOS,可微程式電腦作業系統,,2015-09-11
2394017,microprogrammable instruction,可微程式指令,,2015-09-11
2394018,microprogrammable machine,可微程式機,,2015-09-11
2394019,microprogrammable multiprocessor architecture,可微程式多處理機架構,,2015-09-11
2394020,microprogrammable multiprocessor，MMP,可微程式多處理機,,2015-09-11
2394021,microprogrammable processor port，MPP,可微程式處理機埠,,2015-09-11
2394022,microprogrammable processor，MPP,可微程式處理機,,2015-09-11
2394023,microprogrammable read-only memory,可微程式唯讀記憶體,,2015-09-11
2394024,microprogrammed,微程式,,2015-09-11
2394025,microprogrammed array processor，MAP,微程式陣列處理機,,2015-09-11
2394026,microprogrammed compiler,微程式化編譯器,,2015-09-11
2394027,microprogrammed computer,微程式電腦,,2015-09-11
2394028,microprogrammed control,微程式控制,,2015-09-11
2394029,microprogrammed control processor，MCP,微程式控制處理機,,2015-09-11
2394030,microprogrammed control unit，MCU,微程式控制單元,,2015-09-11
2394031,microprogrammed controller,微程式控制器,,2015-09-11
2394032,microprogrammed CPU,微程式化的中央處理器,,2015-09-11
2394033,microprogrammed data processor,微程式資料處理機,,2015-09-11
2394034,microprogrammed diagnostics,微程式規劃診斷,,2015-09-11
2394035,microprogrammed gate control,微程式閘控制,,2015-09-11
2394036,microprogrammed I/O control unit,微程式輸入輸出控制裝置,,2015-09-11
2394037,microprogrammed interface,微程式介面,,2015-09-11
2394038,microprogrammed microprocessor,微程式化的微處理機,,2015-09-11
2394039,microprogrammed picoprocessor,微程式化的微微處理機,,2015-09-11
2394040,microprogrammed processor,微程式處理機,,2015-09-11
2394041,microprogrammed stack operations,微程式堆疊作業,,2015-09-11
2394042,microprogrammed subroutines,微程式次常式,,2015-09-11
2394043,microprogrammer,微程式設計員，微程式器,,2015-09-11
2394044,microprogramming,微程式設計，微程式規劃,,2015-09-11
2394045,microprogramming application,微程式設計應用,,2015-09-11
2394046,microprogramming approach,微程式設計方式,,2015-09-11
2394047,microprogramming architecture,微程式設計架構,,2015-09-11
2394048,microprogramming language，MPL,微程式設計語言,,2015-09-11
2394049,microprogramming level,微程式設計位準,,2015-09-11
2394050,microprogramming multiprocessor architecture,微程式設計多處理機架構,,2015-09-11
2394051,microprogramming simulation,微程式設計模擬,,2015-09-11
2394052,microprogramming software,微程式設計軟體,,2015-09-11
2394053,microprogramming support,微程式設計支援,,2015-09-11
2394054,microprogramming technique，MPT,微程式設計技術,,2015-09-11
2394055,microprogramming unit，MPU,微程式設計單位,,2015-09-11
2394056,microprogramming/fixed instruction,微程式設計與固定指令,,2015-09-11
2394057,microprojector,顯微放映機，顯微投影機,,2015-09-11
2394058,micropublishing,微縮出版,,2015-09-11
2394059,micropublishing system,微縮出版系統,,2015-09-11
2394060,micropush-down stack,微推下堆疊,,2015-09-11
2394061,microrecording,微縮記錄,,2015-09-11
2394062,microribbon connector,微帶型連接器,,2015-09-11
2394063,microrobot,微機器人,,2015-09-11
2394064,microroutine,微常式,,2015-09-11
2394065,micros,微指令,,2015-09-11
2394066,microscheduler,微（型）排程程度，微（型）排程器,,2015-09-11
2394067,microscope,顯微鏡,,2015-09-11
2394068,microsecond,微秒（百萬分之一）,,2015-09-11
2394069,microsignal processor,微信號處理機,,2015-09-11
2394070,microsite,微型站,,2015-09-11
2394071,Microsoft,微軟公司,,2015-09-11
2394072,Microsoft .NET passport,微軟 .NET 通行埠,,2015-09-11
2394073,Microsoft Access,Microsoft Access資料庫軟體,,2015-09-11
2394074,Microsoft Basic,Microsoft培基程式語言,,2015-09-11
2394075,Microsoft CD-ROM extension,微軟唯讀光碟延伸,,2015-09-11
2394076,Microsoft certified solution developer,微軟認證專案開發者,,2015-09-11
2394077,Microsoft certified system engineer，MSCE,微軟認證系統工程師,,2015-09-11
2394078,Microsoft Certified Systems Developer,微軟認證系統開發者,,2015-09-11
2394079,Microsoft Certified Systems Engineer,微軟認證系統工程師,,2015-09-11
2394080,Microsoft cluster server,微軟伺服器,,2015-09-11
2394081,Microsoft commercial Internet system,微軟商用網際網路系統,,2015-09-11
2394082,microsoft compact disk extensions,微軟光碟延伸,,2015-09-11
2394083,Microsoft Corporation,微軟公司,,2015-09-11
2394084,Microsoft corporation - disk operating system，MS-DOS,微軟公司磁碟作業系統,,2015-09-11
2394085,microsoft data access component,微軟資料存取組件,,2015-09-11
2394086,Microsoft disk operating system,微軟磁碟作業系統,,2015-09-11
2394087,Microsoft distributed transactions coordinator,微軟分散異動協調器,,2015-09-11
2394088,Microsoft download center,微軟軟體下載中心,,2015-09-11
2394089,Microsoft Excel,微軟Excel軟體,,2015-09-11
2394090,Microsoft expanded memory manager，MEMM,微軟公司擴充記憶體管理器,,2015-09-11
2394091,Microsoft Extended,微軟延伸系統,,2015-09-11
2394092,Microsoft foundation class,微軟基礎類別,,2015-09-11
2394093,Microsoft foundation class library,微軟基礎類別庫,,2015-09-11
2394094,Microsoft Foundation Classes,微軟基礎類別,,2015-09-11
2394095,Microsoft IIS,微軟IIS伺服器,,2015-09-11
2394096,Microsoft IntelliMouse Explorer,微軟光學滑鼠,,2015-09-11
2394097,Microsoft Internet Explorer,微軟網際網路探險家,,2015-09-11
2394098,Microsoft Internet information server,微軟的網際網路資訊伺服器,,2015-09-11
2394099,Microsoft Mail,微軟郵件程式,,2015-09-11
2394100,Microsoft Mail Application Program Interface,微軟郵件應用程式介面,,2015-09-11
2394101,Microsoft management console,微軟管理控制台,,2015-09-11
2394102,Microsoft message queue server,微軟訊息佇列伺服器,,2015-09-11
2394103,Microsoft network,微軟網路,,2015-09-11
2394104,Microsoft Office,微軟辦公室軟體,,2015-09-11
2394105,microsoft operations manager,微軟作業管理器,,2015-09-11
2394106,Microsoft point-to-point encryption,微軟點對點加密,,2015-09-11
2394107,Microsoft Project,微軟Project程式,,2015-09-11
2394108,Microsoft security bulletin,微軟公司安全公告,,2015-09-11
2394109,Microsoft SQL Server,微軟SQL Server 資料庫管理系統,,2015-09-11
2394110,microsoft sql server desktop engine,微軟SQL系統桌上引擎,,2015-09-11
2394111,Microsoft transaction server,微軟交易伺服器,,2015-09-11
2394112,Microsoft virus alert,微軟公司病毒警報信號,,2015-09-11
2394113,Microsoft Windows,微軟視窗,,2015-09-11
2394114,Microsoft Windows Millennium edition,微軟視窗千禧年版,,2015-09-11
2394115,Microsoft Word,微軟文書軟體,,2015-09-11
2394116,microsoftware,微軟體,,2015-09-11
2394117,microspace justification,微空間對齊,,2015-09-11
2394118,microstack,微（儲存）堆疊,,2015-09-11
2394119,microstatement,微敘述,,2015-09-11
2394120,microstep,微步,,2015-09-11
2394121,microstepping motor,微型步進馬達,,2015-09-11
2394122,microstorage,微儲存器,,2015-09-11
2394123,microstore,微儲存,,2015-09-11
2394124,microstreamer,微型流式磁帶機,,2015-09-11
2394125,microstrip,微帶,,2015-09-11
2394126,microstrip line,微帶線,,2015-09-11
2394127,microstructure,微結構,,2015-09-11
2394128,microsubroutine,微次常式,,2015-09-11
2394129,microsubroutine stack,微次常式堆疊,,2015-09-11
2394130,microswitch,微開關,,2015-09-11
2394131,microsyn,精密自動同步機,,2015-09-11
2394132,microsystems,微系統,,2015-09-11
2394133,microtasking,微觀任務化,,2015-09-11
2394134,microterminal,微終端,,2015-09-11
2394135,microtronics,微電子學,,2015-09-11
2394136,microtutor,微型教學機,,2015-09-11
