系統編號,英文名稱,中文名稱,圖片,更新時間
2357154,decimal operator,十進運算子,,2015-09-11
2357155,decimal overflow interrupt,十進數溢出中斷,,2015-09-11
2357156,decimal overflow，DV,十進數溢出,,2015-09-11
2357157,decimal part,小數部分,,2015-09-11
2357158,decimal picture data,十進制圖象資料,,2015-09-11
2357159,decimal place,小數位數,,2015-09-11
2357160,decimal point,十進小數點，小數點,,2015-09-11
2357161,decimal point alignment,小數點對齊,,2015-09-11
2357162,decimal pointer,十進制指標,,2015-09-11
2357163,decimal presentation,十進表達,,2015-09-11
2357164,decimal printing,十進制列印,,2015-09-11
2357165,decimal processor,十進處理機,,2015-09-11
2357166,decimal product generator,十進制乘積產生器,,2015-09-11
2357167,decimal representation,十進制表示法,,2015-09-11
2357168,decimal ring-type adder,十進環形加法器,,2015-09-11
2357169,decimal scale,十進標度,,2015-09-11
2357170,decimal scaler,十進制定標器,,2015-09-11
2357171,decimal selection,十進制選擇,,2015-09-11
2357172,decimal sequence,十進制序列,,2015-09-11
2357173,decimal storage system,十進儲存系統,,2015-09-11
2357174,decimal string,十進制字串,,2015-09-11
2357175,decimal subtract,十進制減法,,2015-09-11
2357176,decimal symbol,十進制符號,,2015-09-11
2357177,decimal system,十進位制，十進位系統,,2015-09-11
2357178,decimal tab,十進欄標,,2015-09-11
2357179,decimal tabulation,十進製表,,2015-09-11
2357180,decimal tabulator keys,十進製表鍵,,2015-09-11
2357181,decimal to binary conversion,十進制轉二進制,,2015-09-11
2357182,decimalism,十進制,,2015-09-11
2357183,decimalization,十進制換算,,2015-09-11
2357184,decimalize,十進制換算,,2015-09-11
2357185,decimally,小數的,,2015-09-11
2357186,decimation register,十進制暫存器,,2015-09-11
2357187,decimeter,分米,,2015-09-11
2357188,decipher,解密,,2015-09-11
2357189,decipherable,可解密,,2015-09-11
2357190,decipherer,解密器,,2015-09-11
2357191,deciphering,解密,,2015-09-11
2357192,deciphering machine,解密機,,2015-09-11
2357193,decipherment,解密,,2015-09-11
2357194,decision,決定，決策,,2015-09-11
2357195,decision accounting,決策會計,,2015-09-11
2357196,decision acknowledge,決策認可,,2015-09-11
2357197,decision aided information system,決策輔助資訊系統,,2015-09-11
2357198,decision algorithm,決策演算法,,2015-09-11
2357199,decision analysis,決策分析,,2015-09-11
2357200,decision anticipation,決策預報,,2015-09-11
2357201,decision block,決策塊,,2015-09-11
2357202,decision boundary,決策邊界,,2015-09-11
2357203,decision box,決策盒,,2015-09-11
2357204,decision characteristics,決策特性,,2015-09-11
2357205,decision check point,決策檢查點,,2015-09-11
2357206,decision circuit,決策電路,,2015-09-11
2357207,decision computer,決策計算機,,2015-09-11
2357208,decision content,決策內容，決策內涵,,2015-09-11
2357209,decision criteria,決策準則,,2015-09-11
2357210,decision criterion,決策準則,,2015-09-11
2357211,decision directed adaptation,決策導引的適應,,2015-09-11
2357212,decision element,決策元件,,2015-09-11
2357213,decision feedback,決策回饋,,2015-09-11
2357214,decision feedback equalizer,決策回饋等化器,,2015-09-11
2357215,decision feedback system,決策回饋系統,,2015-09-11
2357216,decision for context free grammar,上下文無關文法決策,,2015-09-11
2357217,decision free concurrent system,決策自由並行系統,,2015-09-11
2357218,decision function,決策函數,,2015-09-11
2357219,decision gate,決策閘,,2015-09-11
2357220,decision graph,決策圖,,2015-09-11
2357221,decision groups,決策群,,2015-09-11
2357222,decision information,決策資訊,,2015-09-11
2357223,decision information distribution system，DIDS,決策資訊分配系統,,2015-09-11
2357224,decision instant,決策瞬時,,2015-09-11
2357225,decision instruction,決策指令,,2015-09-11
2357226,decision integrator,決策積分器,,2015-09-11
2357227,decision layer,決策層,,2015-09-11
2357228,decision level,決策位準,,2015-09-11
2357229,decision logic,決策邏輯,,2015-09-11
2357230,decision logic circuitry,決策邏輯電路,,2015-09-11
2357231,decision logic control,決策邏輯控制,,2015-09-11
2357232,decision logic table,決策邏輯表,,2015-09-11
2357233,decision logic translator,決策邏輯翻譯器,,2015-09-11
2357234,decision machine,決策計算機,,2015-09-11
2357235,decision maker,決策裝置,,2015-09-11
2357236,decision making,決策,,2015-09-11
2357237,decision making function,決策功能,,2015-09-11
2357238,decision making logic,下決策邏輯,,2015-09-11
2357239,decision making process,決策過程,,2015-09-11
2357240,decision making system,決策系統,,2015-09-11
2357241,decision making unit,決策制定單位,,2015-09-11
2357242,decision matrix,決策矩陣,,2015-09-11
2357243,decision mechanism,決策機構,,2015-09-11
2357244,decision method,決策方法,,2015-09-11
2357245,decision model,決策模型,,2015-09-11
2357246,decision model base,決策模型庫,,2015-09-11
2357247,decision node,決策節點,,2015-09-11
2357248,decision plan,決策計畫,,2015-09-11
2357249,decision point,決策點,,2015-09-11
2357250,decision probability,決策機率,,2015-09-11
2357251,decision problem,決策問題,,2015-09-11
2357252,decision procedure,決策程序,,2015-09-11
2357253,decision process,決策過程,,2015-09-11
2357254,decision response time,決策回應時間,,2015-09-11
2357255,decision room,決策室,,2015-09-11
2357256,decision rule,決策規則,,2015-09-11
2357257,decision science,決策科學,,2015-09-11
2357258,decision space,決策空間,,2015-09-11
2357259,decision structure,決策結構,,2015-09-11
2357260,decision styles,決策體裁,,2015-09-11
2357261,decision support,決策支援,,2015-09-11
2357262,decision support center,決策支援中心,,2015-09-11
2357263,decision support database,決策支援資料庫,,2015-09-11
2357264,decision support model,決策支援模型,,2015-09-11
2357265,decision support system，DSS,決策支援系統,,2015-09-11
2357266,decision surface,決策面,,2015-09-11
2357267,decision symbol,決策符號,,2015-09-11
2357268,decision system,決策系統,,2015-09-11
2357269,decision table,決策表,,2015-09-11
2357270,decision table component,決策表組件,,2015-09-11
2357271,decision table conversion,決策表轉換,,2015-09-11
2357272,decision table language,決策表語言,,2015-09-11
2357273,decision table preprocessor,決策表預處理機,,2015-09-11
2357274,decision table processor,決策表處理機,,2015-09-11
2357275,decision table translator,決策表翻譯器,,2015-09-11
2357276,decision theoretic approach to pattern recognition,決策理論途徑圖型識別,,2015-09-11
2357277,decision theory,決策理論,,2015-09-11
2357278,decision threshold,決策定限,,2015-09-11
2357279,decision threshold computer,決策定限計算機,,2015-09-11
2357280,decision tree,決策樹,,2015-09-11
2357281,decision tree classifier,決策樹分類器,,2015-09-11
2357282,decision tree system,決策樹系統,,2015-09-11
2357283,decision type node,決策型節點,,2015-09-11
2357284,decision value,決策值,,2015-09-11
2357285,decision value number,決策值號碼,,2015-09-11
2357286,decision variable,決策變數,,2015-09-11
2357287,decision verification,決策驗證,,2015-09-11
2357288,decision-making control,決策制定控制,,2015-09-11
2357289,decision-making model,決策制定模型,,2015-09-11
2357290,decisional roles,決策角色,,2015-09-11
2357291,decit,十進單位,,2015-09-11
2357292,deck,疊,,2015-09-11
2357293,deck label,疊標號,,2015-09-11
2357294,deck of cards,卡疊,,2015-09-11
2357295,decking board,飾板,,2015-09-11
2357296,deckle,十位元；定邊板,,2015-09-11
2357297,declaration,宣告,,2015-09-11
2357298,declaration cell,宣告格,,2015-09-11
2357299,declaration condition,宣告條件,,2015-09-11
2357300,declaration knowledge,宣告知識,,2015-09-11
2357301,declaration macro instruction,宣告巨集指令,,2015-09-11
2357302,declaration of dimension,因次宣告,,2015-09-11
2357303,declaration of intention,意圖宣告；意思表示,,2015-09-11
2357304,declaration order,宣告命令,,2015-09-11
2357305,declaration part,宣告部分,,2015-09-11
2357306,declaration prelude,宣告序部,,2015-09-11
2357307,declaration section,宣告區段,,2015-09-11
2357308,declaration statement,宣告敘述,,2015-09-11
2357309,declaration token,宣告符記,,2015-09-11
2357310,declaration type,宣告類型,,2015-09-11
2357311,declaration type tag,宣告型標籤,,2015-09-11
2357312,declarative,宣告的,,2015-09-11
2357313,declarative alvey compiler target language,DACTL 中間語言,,2015-09-11
2357314,declarative array,宣告陣列,,2015-09-11
2357315,declarative indexing,宣告式索引,,2015-09-11
2357316,declarative instruction,宣告指令,,2015-09-11
2357317,declarative knowledge,宣告性知識,,2015-09-11
2357318,declarative knowledge definition,宣告性知識定義,,2015-09-11
2357319,declarative knowledge representation,宣告性知識表示法,,2015-09-11
2357320,declarative language,宣告語言,,2015-09-11
2357321,declarative macro instruction,宣告巨集指令,,2015-09-11
2357322,declarative markup language，DML,宣告標示語言,,2015-09-11
2357323,declarative operation,宣告性操作,,2015-09-11
2357324,declarative operation code,宣告性操作碼,,2015-09-11
2357325,declarative part,宣告部分,,2015-09-11
2357326,declarative part of procedure,程序宣告部分,,2015-09-11
2357327,declarative procedure,宣告程序,,2015-09-11
2357328,declarative region,宣告區域,,2015-09-11
2357329,declarative section,宣告節,,2015-09-11
2357330,declarative semantics,宣告語意,,2015-09-11
2357331,declarative sentence,宣告句,,2015-09-11
2357332,declarative statement,宣告敘述,,2015-09-11
2357333,declarative task description,宣告任務描述,,2015-09-11
2357334,declarative token,宣告符記,,2015-09-11
2357335,declarator,宣告符,,2015-09-11
2357336,declarator name,宣告符名稱,,2015-09-11
2357337,declarator subscript,宣告符下標,,2015-09-11
2357338,declare,宣告,,2015-09-11
2357339,declare area,宣告區,,2015-09-11
2357340,declare data item,宣告資料項,,2015-09-11
2357341,declare privacy lock,宣告私密鎖定,,2015-09-11
2357342,declare procedure,宣告程序,,2015-09-11
2357343,declare record,宣告記錄,,2015-09-11
2357344,declare record storage mode,宣告記錄儲存模,,2015-09-11
2357345,declare set number insertion rule,宣告裝置號碼插入規則,,2015-09-11
2357346,declare statement,宣告敘述,,2015-09-11
2357347,declare synonym name,宣告同義字名,,2015-09-11
2357348,declare type and size,宣告型及大小,,2015-09-11
2357349,declared attribute,已宣告屬性,,2015-09-11
2357350,declared bit,已宣告位元,,2015-09-11
2357351,declared range,已宣告範圍,,2015-09-11
2357352,declared scalar type,已宣告量型,,2015-09-11
2357353,declarer,宣告子,,2015-09-11
2357354,declaring common storage,宣告公用儲存器,,2015-09-11
2357355,declassification,移除安全分類,,2015-09-11
2357356,deClick,雜音消除,,2015-09-11
2357357,declining stage,下降階段,,2015-09-11
2357358,DECnet,DECnet 網路,,2015-09-11
2357359,decodability,可譯碼性,,2015-09-11
2357360,decodable code,可解譯碼,,2015-09-11
2357361,decode,解碼,,2015-09-11
2357362,decode and encode statement,解碼及編碼敘述,,2015-09-11
2357363,decode field,解碼欄,,2015-09-11
2357364,decode machine,解碼機,,2015-09-11
2357365,decode operation,解碼作業,,2015-09-11
2357366,decode procedure,解碼程序,,2015-09-11
2357367,decode scaling,解碼定標,,2015-09-11
2357368,decode statement,解碼敘述,,2015-09-11
2357369,decode thread,解碼線,,2015-09-11
2357370,decoded operation,解碼作業,,2015-09-11
2357371,decoder,解碼器,,2015-09-11
2357372,decoder card,解碼卡,,2015-09-11
2357373,decoder identification,解碼器識別,,2015-09-11
2357374,decoder matrix,解碼矩陣,,2015-09-11
2357375,decoder outboard,解碼器外板,,2015-09-11
2357376,decoder output value number,解碼器輸出值數,,2015-09-11
2357377,decoder read only memory，DROM,解碼器唯讀記憶體,,2015-09-11
2357378,decoder simulator,解碼模擬器,,2015-09-11
2357379,decoder switching unit,解碼器開關裝置,,2015-09-11
2357380,decoding,解碼,,2015-09-11
2357381,decoding algorithm,解碼算法,,2015-09-11
2357382,decoding assignment,解碼指定,,2015-09-11
2357383,decoding circuit,解碼電路,,2015-09-11
2357384,decoding gate,解碼閘,,2015-09-11
2357385,decoding information,解碼資訊,,2015-09-11
2357386,decoding logic,解碼邏輯,,2015-09-11
2357387,decoding matrix,解碼矩陣,,2015-09-11
2357388,decoding network,解碼網路,,2015-09-11
2357389,decoding process,解碼過程,,2015-09-11
2357390,decoding relay,解碼繼電器,,2015-09-11
2357391,decoding scheme,解碼方案,,2015-09-11
2357392,decoding switch,解碼開關,,2015-09-11
2357393,decoding table,解碼表,,2015-09-11
2357394,decoding time,解碼時間,,2015-09-11
2357395,decoding tree,解碼樹,,2015-09-11
2357396,decollate,分開，拆散,,2015-09-11
2357397,decollating,分開，拆散,,2015-09-11
2357398,decollator,分開符,,2015-09-11
2357399,decompaction,解壓,,2015-09-11
2357400,decompile,反譯,,2015-09-11
2357401,decompiler,解編譯程式,,2015-09-11
2357402,decomposable,可分解的,,2015-09-11
2357403,decomposable code,可分解碼,,2015-09-11
2357404,decomposable model,可分解模型,,2015-09-11
2357405,decomposable operator,可分解運算子,,2015-09-11
2357406,decomposable production,可分解生成,,2015-09-11
2357407,decomposable production system,可分解生成系統,,2015-09-11
2357408,decomposable searching problem,可分解搜尋問題,,2015-09-11
2357409,decomposable system,可分解系統,,2015-09-11
2357410,decompose,分解,,2015-09-11
2357411,Decomposed Petri Net,分解斐氏網,,2015-09-11
2357412,decomposing Chinese character to components,分解中文字為組件,,2015-09-11
2357413,decomposing Chinese character to radicals,分解中文字為字根,,2015-09-11
2357414,decomposition,分解,,2015-09-11
2357415,decomposition chart,分解圖,,2015-09-11
2357416,decomposition computer system,分解電腦系統,,2015-09-11
2357417,decomposition mathematical programming system,分解數學規劃系統,,2015-09-11
2357418,decomposition method,分解方法,,2015-09-11
2357419,decomposition of automaton,自動機分解,,2015-09-11
2357420,decomposition of block diagrams,方塊圖分解,,2015-09-11
2357421,decomposition of model interaction,模型交互作用分解,,2015-09-11
2357422,decomposition of relation schema,關係綱目分解,,2015-09-11
2357423,decomposition of relation scheme,關係方案分解,,2015-09-11
2357424,decomposition of system network,系統網路的分解,,2015-09-11
2357425,decomposition preserving,分解保持,,2015-09-11
2357426,decomposition principle,分解原則,,2015-09-11
2357427,decomposition process,分解過程,,2015-09-11
2357428,decomposition query,分解查詢,,2015-09-11
2357429,decomposition query algorithm,分解查詢算法,,2015-09-11
2357430,decomposition rule of functional dependencies,功能相依分解規則,,2015-09-11
2357431,decomposition technique,分解技術,,2015-09-11
2357432,decompress,解壓縮,,2015-09-11
2357433,decompression,還原,,2015-09-11
2357434,deconcentration,分散,,2015-09-11
2357435,deconfiguration,退出配置,,2015-09-11
2357436,decorated name,裝飾名稱,,2015-09-11
2357437,decoupling,解耦合,,2015-09-11
2357438,decreasing,減少,,2015-09-11
2357439,decrement,減量,,2015-09-11
2357440,decrement accumulator,減量累加器,,2015-09-11
2357441,decrement address,減量位址,,2015-09-11
2357442,decrement field,減量欄,,2015-09-11
2357443,decrement instruction,減量指令,,2015-09-11
2357444,decrement jump,減量跳越,,2015-09-11
2357445,decrement list,減量列表,,2015-09-11
2357446,decrement load,減量載入,,2015-09-11
2357447,decrement memory,減量記憶體,,2015-09-11
2357448,decrement operator,減量運算子,,2015-09-11
2357449,decrement register,減量暫存器,,2015-09-11
2357450,decremeter,衰減計,,2015-09-11
2357451,decrypt,解密,,2015-09-11
2357452,decrypt CSS,解密 CSS,,2015-09-11
2357453,decryption,解密,,2015-09-11
2357454,Decss,Decss 程式,,2015-09-11
2357455,DECstation,DEC 工作站,,2015-09-11
2357456,dedicate,專屬,,2015-09-11
2357457,dedicated,專屬,,2015-09-11
2357458,dedicated access,專屬存取,,2015-09-11
2357459,dedicated access line,專屬存取線,,2015-09-11
2357460,dedicated application computer,專屬應用電腦,,2015-09-11
2357461,dedicated array processor,專屬陣列處理機,,2015-09-11
2357462,dedicated cells trap,專屬陷阱單元,,2015-09-11
2357463,dedicated channel,專屬通道,,2015-09-11
2357464,dedicated circuit,專屬電路,,2015-09-11
2357465,dedicated computer,專屬電腦,,2015-09-11
2357466,dedicated connection,專屬連接,,2015-09-11
2357467,dedicated data network,專屬資料網路,,2015-09-11
2357468,dedicated data set,專屬資料集,,2015-09-11
2357469,dedicated device,專屬裝置,,2015-09-11
2357470,dedicated executive,專屬執行,,2015-09-11
2357471,dedicated file,專屬檔案,,2015-09-11
2357472,dedicated file server,專屬檔案伺服器,,2015-09-11
2357473,dedicated function,專屬功能,,2015-09-11
2357474,dedicated line,專屬線,,2015-09-11
2357475,dedicated link,專屬鏈接,,2015-09-11
2357476,dedicated memory,專屬記憶體,,2015-09-11
2357477,dedicated memory terminal,專用記憶體終端機,,2015-09-11
2357478,dedicated microprocessor system,專屬微處理機系統,,2015-09-11
2357479,dedicated network,專屬網路,,2015-09-11
2357480,dedicated port,專屬埠,,2015-09-11
2357481,dedicated program,專屬程式,,2015-09-11
2357482,dedicated register,專屬暫存器,,2015-09-11
2357483,dedicated security mode,專屬安全模式,,2015-09-11
2357484,dedicated server,專屬伺服器,,2015-09-11
2357485,dedicated service,專屬服務,,2015-09-11
2357486,dedicated short range communication,專屬短距離通信,,2015-09-11
2357487,dedicated space,專屬空間,,2015-09-11
2357488,dedicated storage,專屬儲存,,2015-09-11
2357489,dedicated system,專屬系統,,2015-09-11
2357490,dedicated terminal,專屬終端機,,2015-09-11
2357491,dedicated word processor,專屬文字處理機,,2015-09-11
2357492,dedication,專屬,,2015-09-11
2357493,deduce,演繹,,2015-09-11
2357494,deduct,推導,,2015-09-11
2357495,deduction,演繹，扣除,,2015-09-11
2357496,deduction rule,演繹規則,,2015-09-11
2357497,deduction system,演繹系統,,2015-09-11
2357498,deduction tree,演繹樹,,2015-09-11
2357499,deductive data,演繹資料,,2015-09-11
2357500,deductive database,演繹資料庫,,2015-09-11
2357501,deductive inference,演繹推理,,2015-09-11
2357502,deductive learning,演繹學習,,2015-09-11
2357503,deductive mathematical,演繹數學,,2015-09-11
2357504,deductive mathematical discipline,演繹數學規則,,2015-09-11
2357505,deductive mathematics,演繹數學,,2015-09-11
2357506,deductive reasoning,演繹推理,,2015-09-11
2357507,deductive simulation,演繹模擬,,2015-09-11
2357508,deductive synthesis method,演繹合成法,,2015-09-11
2357509,deductive tableau,演繹表格,,2015-09-11
2357510,deep blue,深藍,,2015-09-11
2357511,deep blue green,深藍綠,,2015-09-11
2357512,deep blue purple,深藍紫,,2015-09-11
2357513,deep case,深層格，除去能源,,2015-09-11
2357514,deep computing,深度計算,,2015-09-11
2357515,deep copy,深複製,,2015-09-11
2357516,deep copy configuration,深層複製組態,,2015-09-11
2357517,deep green,深綠,,2015-09-11
2357518,deep link,深鏈接,,2015-09-11
2357519,deep linking,深鏈接,,2015-09-11
2357520,deep model,深度模型,,2015-09-11
2357521,deep pink,深粉紅,,2015-09-11
2357522,deep purple,深紫,,2015-09-11
2357523,deep red,深紅,,2015-09-11
2357524,deep red purple,深紅紫,,2015-09-11
2357525,deep redish orange,深紅橙,,2015-09-11
2357526,deep sky blue,深天藍,,2015-09-11
2357527,deep space,深太空,,2015-09-11
2357528,deep space network,深太空網路,,2015-09-11
2357529,deep structure,深度結構,,2015-09-11
2357530,deep Web,網路深層內容,,2015-09-11
2357531,deep yellow green,深黃綠,,2015-09-11
2357532,deep-etch plate,深蝕版,,2015-09-11
2357533,defacement,網站置換,,2015-09-11
2357534,default,預設，內定,,2015-09-11
2357535,default (adj.),預設(形容詞),,2015-09-11
2357536,default access permissions,預設存取權限,,2015-09-11
2357537,default account,預設帳戶,,2015-09-11
2357538,default argument,預設引數,,2015-09-11
2357539,default attribute,內定屬性,,2015-09-11
2357540,default beginning value,預設開始值,,2015-09-11
2357541,default block size,內定塊大小,,2015-09-11
2357542,default button,預設鈕,,2015-09-11
2357543,default characteristic,內定特性,,2015-09-11
2357544,default classification,預設分類,,2015-09-11
2357545,default constructor,預設構造器,,2015-09-11
2357546,default convention,內定約定,,2015-09-11
2357547,default declaration,內定宣告,,2015-09-11
2357548,default dictionary directory,內定字典目錄,,2015-09-11
2357549,default directory,預設目錄,,2015-09-11
2357550,default disk,內定磁碟機,,2015-09-11
2357551,default disk drive,內定磁碟驅動機,,2015-09-11
2357552,default document,內定文件,,2015-09-11
2357553,default drawing attribute,預設製圖屬性,,2015-09-11
2357554,default drawing control,預設製圖控制,,2015-09-11
2357555,default drive,內定驅動器,,2015-09-11
2357556,default dump,預設傾印,,2015-09-11
2357557,default extension,內定延伸,,2015-09-11
2357558,default extension quantity,內定延伸量,,2015-09-11
2357559,default format,內定格式,,2015-09-11
2357560,default format statement,內定格式敘述,,2015-09-11
2357561,default group,系統內定組,,2015-09-11
2357562,default handler,內定處置器,,2015-09-11
2357563,default hash code provider,預設雜湊碼提供者,,2015-09-11
2357564,default home page,預設首頁（基地畫面）,,2015-09-11
2357565,default indicator,預設指示器,,2015-09-11
2357566,default interpretation,內定值解譯,,2015-09-11
2357567,default keyboard monitor,內定鍵盤監視器,,2015-09-11
2357568,default legend,內定圖註,,2015-09-11
2357569,default literal,內定文字,,2015-09-11
2357570,default mass storage volume group,內定大量儲存卷群,,2015-09-11
2357571,default message processing,預設訊息處理,,2015-09-11
2357572,default mode,內定模態,,2015-09-11
2357573,default object handler,預設物件處置器,,2015-09-11
2357574,default option,內定選項,,2015-09-11
2357575,default parameter,系統內定參數,,2015-09-11
2357576,default password,預設密碼,,2015-09-11
2357577,default penalty,違約金,,2015-09-11
2357578,default policy,預設政策,,2015-09-11
2357579,default print settings,內定列印設定,,2015-09-11
2357580,default printer,預設列印機,,2015-09-11
2357581,default radix,內定基數,,2015-09-11
2357582,default reasoning,缺陷推理,,2015-09-11
2357583,default register definition,內定暫存器定義,,2015-09-11
2357584,default route,預設路線,,2015-09-11
2357585,default rule,內定設定規則,,2015-09-11
2357586,default ruler,內定規尺,,2015-09-11
2357587,default security,預設保全,,2015-09-11
2357588,default security level,內定保全等級,,2015-09-11
2357589,default size,內定大小,,2015-09-11
2357590,default system control area,預設系統控制區,,2015-09-11
2357591,default terminal security,預設終端保全,,2015-09-11
2357592,default value,內定值，既定值,,2015-09-11
2357593,default viewport,內定視埠,,2015-09-11
2357594,default volume,內定卷,,2015-09-11
2357595,default window procedure,預設視窗程序,,2015-09-11
2357596,defaults for Double-clicking,預設雙擊,,2015-09-11
2357597,defect,缺陷,,2015-09-11
2357598,defect analysis,缺陷分析,,2015-09-11
2357599,defect density,缺陷密度,,2015-09-11
2357600,defect management,缺陷管理,,2015-09-11
2357601,defect map,缺陷映射,,2015-09-11
2357602,defect skip,缺陷跨越,,2015-09-11
2357603,defection,停止服務；缺陷,,2015-09-11
2357604,defective,缺陷；損壞,,2015-09-11
2357605,defective modulation,缺陷調變,,2015-09-11
2357606,defective software,缺陷軟體,,2015-09-11
2357607,defective track,缺陷磁軌,,2015-09-11
2357608,defective word cell,缺陷字格,,2015-09-11
2357609,defence,抗辯,,2015-09-11
2357610,defend,抗辯,,2015-09-11
2357611,defendant,被告,,2015-09-11
2357612,defense advanced research project agency,國防高等研究計劃局,,2015-09-11
2357613,defense advanced research projects agency net,國防先進研究專案局網路；DARPANet,,2015-09-11
2357614,defense communications agency,國防部通信署,,2015-09-11
2357615,defense data network,國防數據網路,,2015-09-11
2357616,defense in depth,深防衛,,2015-09-11
2357617,defense information systems agency,國防資訊系統局,,2015-09-11
2357618,defense message system,國防訊息系統,,2015-09-11
2357619,defense trade regulations,武器貿易法規,,2015-09-11
2357620,defensive programming,防衛性程式設計,,2015-09-11
2357621,defer,延緩,,2015-09-11
2357622,defer firm planned order,延緩確定計畫訂單,,2015-09-11
2357623,defer scheduled receipt,延緩排定接收,,2015-09-11
2357624,deference,推遲,,2015-09-11
2357625,deferral,網路待靜；延遲,,2015-09-11
2357626,deferred,延緩；延遲的,,2015-09-11
2357627,deferred address,延緩位址,,2015-09-11
2357628,deferred addressing,延緩定址,,2015-09-11
2357629,deferred condition code,延緩條件碼,,2015-09-11
2357630,deferred control word,延緩控制字,,2015-09-11
2357631,deferred cycle,延緩週期,,2015-09-11
2357632,deferred delivery service,延緩遞送服務,,2015-09-11
2357633,deferred echo,延緩回音,,2015-09-11
2357634,deferred entry,延緩登錄,,2015-09-11
2357635,deferred exit,延緩退出,,2015-09-11
2357636,deferred I/O,延緩輸入輸出,,2015-09-11
2357637,deferred interrupt,延緩中斷,,2015-09-11
2357638,deferred job,延緩工作,,2015-09-11
2357639,deferred maintenance,延緩維護,,2015-09-11
2357640,deferred maintenance time,延緩維護時間,,2015-09-11
2357641,deferred mode,延緩模式，延緩模,,2015-09-11
2357642,deferred printing,延緩列印,,2015-09-11
2357643,deferred printing mode,延緩列印模式,,2015-09-11
2357644,deferred processing,延緩處理,,2015-09-11
2357645,deferred processing session,延緩處理對話,,2015-09-11
2357646,Deferred Response Date/Time,延遲回復日期／時間,,2015-09-11
2357647,Deferred Response Type,延遲回復型式,,2015-09-11
2357648,deferred restart,延緩再啟動,,2015-09-11
2357649,deferred snapshots,延緩的瞬像,,2015-09-11
2357650,deferred update,延緩更新,,2015-09-11
2357651,deferred write,延緩撰寫,,2015-09-11
2357652,deficit matrix,虧損矩陣,,2015-09-11
2357653,define,定義，界定，設定,,2015-09-11
2357654,define area，DA,定義域,,2015-09-11
2357655,define byte，DB,定義位元組,,2015-09-11
2357656,define constant，DC,定義常數,,2015-09-11
2357657,define control block dummy，DCBD,定義虛擬控制塊,,2015-09-11
2357658,define control block，DCB,定義控制塊,,2015-09-11
2357659,define data command,定義資料命令,,2015-09-11
2357660,define item,定義項,,2015-09-11
2357661,define label,定義標號,,2015-09-11
2357662,define storage，DS,定義儲存器,,2015-09-11
2357663,define symbol address，DSA,定義符號位址,,2015-09-11
2357664,define symbol，DS,定義符號,,2015-09-11
2357665,define table,定義表,,2015-09-11
2357666,define word，DW,定義字,,2015-09-11
2357667,defined context set,定義上下文集,,2015-09-11
2357668,defined item,定義項,,2015-09-11
2357669,defined language,定義語言,,2015-09-11
2357670,defined list,定義列表,,2015-09-11
2357671,defined readout,定義讀出,,2015-09-11
2357672,defined user command,定義用戶命令,,2015-09-11
2357673,defined variable,已定義變數,,2015-09-11
2357674,definer,定義者,,2015-09-11
2357675,defining contrast,定義對比,,2015-09-11
2357676,defining range,定義值域,,2015-09-11
2357677,defining scalar,定義標量,,2015-09-11
2357678,definite clause,確定子句,,2015-09-11
2357679,definite clause grammar，DCG,定子句文法,,2015-09-11
2357680,definite integral,定積分,,2015-09-11
2357681,definite iteration,確定疊代,,2015-09-11
2357682,definite machine,確定的時序機,,2015-09-11
2357683,definite response,定響應,,2015-09-11
2357684,definite sentence,確定句,,2015-09-11
2357685,definition,定義，確定,,2015-09-11
2357686,definition block,定義塊,,2015-09-11
2357687,definition chunk,定義塊,,2015-09-11
2357688,definition environment,定義環境,,2015-09-11
2357689,definition file,定義檔案,,2015-09-11
2357690,definition free path,定義自由路徑,,2015-09-11
2357691,definition function complex,定義函數複合體,,2015-09-11
2357692,definition language,定義語言,,2015-09-11
2357693,definition module,定義模組,,2015-09-11
2357694,definition of roll,定義滾動,,2015-09-11
2357695,definition of yaw,定義偏般,,2015-09-11
2357696,definition phase,定義階段,,2015-09-11
2357697,definition statement,定義敘述,,2015-09-11
2357698,definition status,定義狀態,,2015-09-11
2357699,definition table,定義表,,2015-09-11
2357700,definition tree,定義樹,,2015-09-11
2357701,definition use chain,定義使用鍊接,,2015-09-11
2357702,definitional constraint programming，DCP,定義約束程式設計,,2015-09-11
2357703,definitional interpreter,定義的解譯器,,2015-09-11
2357704,definitional occurrence,定義性出現,,2015-09-11
2357705,definitional part,定義部分,,2015-09-11
2357706,definitive media library,不可更改的媒體庫 ；不可更改的媒體 館,,2015-09-11
2357707,definitized spare parts list,確定的備件表,,2015-09-11
2357708,deflate,deflate 壓縮標準,,2015-09-11
2357709,deflate compression,deflate 壓縮,,2015-09-11
2357710,deflate/inflate compression,壓縮/解壓縮,,2015-09-11
2357711,deflect,偏轉,,2015-09-11
2357712,deflection,偏轉,,2015-09-11
2357713,deflection circuit,偏轉電路,,2015-09-11
2357714,deflection plate,偏轉板,,2015-09-11
2357715,deflection rate,偏轉率,,2015-09-11
2357716,deflection sensitivity,偏轉敏感度,,2015-09-11
2357717,deflection type storage tube,偏轉型儲存管,,2015-09-11
2357718,deflector,偏轉器,,2015-09-11
2357719,defocus,散焦,,2015-09-11
2357720,defocus-focus,散焦-聚焦,,2015-09-11
2357721,deforestation,伐林技術 (剔除中間資料結構技巧),,2015-09-11
