系統編號,英文名稱,中文名稱,圖片,更新時間
2373874,Gopher object type,田鼠物件型式,,2015-09-11
2373875,Gopher server,高佛查詢系統伺服器,,2015-09-11
2373876,gopherspace,田鼠系統空間；高佛查詢系統空間,,2015-09-11
2373877,Gordon surface,Gordon曲面,,2015-09-11
2373878,GOSPL,GOSPL信號處理語言,,2015-09-11
2373879,Gothic,哥德體，黑體,,2015-09-11
2373880,goto,進行，跳至,,2015-09-11
2373881,goto line,跳至行,,2015-09-11
2373882,goto statement,goto指令,,2015-09-11
2373883,governance,治理,,2015-09-11
2373884,government,政府,,2015-09-11
2373885,government certificate authority,政府憑證機構,,2015-09-11
2373886,government certification authority,政府憑證管理中心,,2015-09-11
2373887,government information awareness,政府資訊通告網站,,2015-09-11
2373888,government off-the-shelf,政府單位現用軟體,,2015-09-11
2373889,government open systems interconnection profile，GOSIP,政府開放系統互連設定檔,,2015-09-11
2373890,government OSI profile,政府開放系統互連規範,,2015-09-11
2373891,government procurement law,政府採購法,,2015-09-11
2373892,Government Reimbursement Billing Eligibility,政府補償列表,,2015-09-11
2373893,government service network,政府服務網路,,2015-09-11
2373894,governor,調速機,,2015-09-11
2373895,governor rope,調速機鋼索,,2015-09-11
2373896,governor switch,調速機開關,,2015-09-11
2373897,GPIB,GPIB 通用介面匯流排標準,,2015-09-11
2373898,GPRS tunnel protocol,GPRS 隧道協定,,2015-09-11
2373899,GPSS(General-Purpose System Simulator)language,通用系統模擬語言,,2015-09-11
2373900,grab,抓取,,2015-09-11
2373901,grab handles,抓取標示區,,2015-09-11
2373902,grab video frame,抓取視訊框,,2015-09-11
2373903,grabbed frame,抓取框,,2015-09-11
2373904,grabber,爪鉤,,2015-09-11
2373905,Grace Hopper,霍普（COBOL 語言創始者）,,2015-09-11
2373906,Grace Hopper nanosecond,霍普奈秒教具,,2015-09-11
2373907,grace period,寬限期間,,2015-09-11
2373908,graceful degradation,從容退化,,2015-09-11
2373909,graceful exit,平穩退出,,2015-09-11
2373910,grade name,等級名稱,,2015-09-11
2373911,grade of service,服務級,,2015-09-11
2373912,grade post,坡度標；坡度標誌,,2015-09-11
2373913,gradient,梯度,,2015-09-11
2373914,gradient background,梯度底色,,2015-09-11
2373915,gradient category,梯度種類,,2015-09-11
2373916,gradient method,梯度法,,2015-09-11
2373917,gradient of disparity,視差梯度,,2015-09-11
2373918,gradient options,灰階選項,,2015-09-11
2373919,gradient post,坡度標桿,,2015-09-11
2373920,gradient search,梯度搜尋,,2015-09-11
2373921,gradient space,梯度空間,,2015-09-11
2373922,gradient style,灰階式樣,,2015-09-11
2373923,Gradients,縱坡,,2015-09-11
2373924,gradual recovery,逐步復原,,2015-09-11
2373925,gradual rules,逐漸規則,,2015-09-11
2373926,graduated filter,梯度濾波器,,2015-09-11
2373927,Graham-Leach-Bliley Act,Graham-Leach-Bliley 法案,,2015-09-11
2373928,GRAIN,GRAIN 圖像查詢語言,,2015-09-11
2373929,grain direction,紙紋方向,,2015-09-11
2373930,grain filter,粒過濾器,,2015-09-11
2373931,grain size distribution curve,粒徑分佈曲線,,2015-09-11
2373932,grain size modularity,粒大小模組性,,2015-09-11
2373933,grain size rule,粒大小規則,,2015-09-11
2373934,graining,磨版；壓紋理,,2015-09-11
2373935,grains,顆粒；格令 ( (1)碼磅度量衡制中的最小單位=0.0648 g(原為一粒小麥的重量)，略作 gr.， g. (2)珍珠(有時鑽石)的重量=50 mg，1/4 carat ),,2015-09-11
2373936,grainy,粒狀,,2015-09-11
2373937,grainy edge,起皺紙邊,,2015-09-11
2373938,gram,公克,,2015-09-11
2373939,GRAM compiler generator,GRAM 編譯程式產生器,,2015-09-11
2373940,Gramm-Leach-Bliley act,美國 GLB 法案；金融隱私保護法案,,2015-09-11
2373941,grammage,紙重；克／平方米,,2015-09-11
2373942,grammar,文法,,2015-09-11
2373943,grammar analysis,文法分析,,2015-09-11
2373944,grammar checker,文法檢查器,,2015-09-11
2373945,grammatical category,文法種類,,2015-09-11
2373946,grammatical inference,文法推理,,2015-09-11
2373947,grams per square meter，GSM,每平方公尺克數,,2015-09-11
2373948,grand justice,大法官,,2015-09-11
2373949,grand scale integration，GSI,超大規模積體電路,,2015-09-11
2373950,grand total,總值,,2015-09-11
2373951,grand total item balance file,彙總項餘額檔,,2015-09-11
2373952,grandfather cycle,祖週期,,2015-09-11
2373953,grandfather tape,祖始帶，祖級磁帶,,2015-09-11
2373954,grant,授與，允許,,2015-09-11
2373955,grant access,允許存取,,2015-09-11
2373956,granular,組粒狀的,,2015-09-11
2373957,granularity,粒化,,2015-09-11
2373958,granularity noise,顆粒雜訊,,2015-09-11
2373959,granulation,成粒狀,,2015-09-11
2373960,granule,區組,,2015-09-11
2373961,grape,葡萄色,,2015-09-11
2373962,Grapes,GRAPES 語言,,2015-09-11
2373963,graph,圖形，圖,,2015-09-11
2373964,graph algorithm and software package,圖形演算法與套裝軟體,,2015-09-11
2373965,graph cache,圖形快取,,2015-09-11
2373966,graph coloring,圖形著色,,2015-09-11
2373967,graph colouring,圖形著色,,2015-09-11
2373968,graph concentration,圖形集中,,2015-09-11
2373969,graph coordinate unit,圖形座標單位,,2015-09-11
2373970,graph display,圖形顯示器,,2015-09-11
2373971,graph drawing,圖形製圖,,2015-09-11
2373972,graph entity,圖形實體,,2015-09-11
2373973,Graph Extended ALGOL,圖形延伸 ALGOL 語言,,2015-09-11
2373974,graph follower,圖形隨動器,,2015-09-11
2373975,Graph Information Retrieval Language,圖形資訊檢索語言,,2015-09-11
2373976,graph isomorphism,圖的同形性,,2015-09-11
2373977,graph isomorphism interactive proof system,圖同形性交談式證明系統,,2015-09-11
2373978,graph language,圖形語言,,2015-09-11
2373979,graph non-isomorphism,圖的非同形性,,2015-09-11
2373980,graph off,圖形關閉,,2015-09-11
2373981,graph on,圖形啟動,,2015-09-11
2373982,graph partition,圖形分割,,2015-09-11
2373983,graph plotter,圖形繪圖器,,2015-09-11
2373984,graph reduction,圖形縮減,,2015-09-11
2373985,graph reduction machine,圖形簡化機,,2015-09-11
2373986,graph region,圖形區域,,2015-09-11
2373987,graph rewriting system,圖形重寫系統,,2015-09-11
2373988,graph theory,圖論,,2015-09-11
2373989,graph type,圖型式,,2015-09-11
2373990,graph-oriented object database,圖型物件資料庫,,2015-09-11
2373991,grapheme,字形,,2015-09-11
2373992,graphic,圖形，圖示,,2015-09-11
2373993,graphic access method，GAM,圖形存取法,,2015-09-11
2373994,graphic ALGOL,圖形ALGOL 語言,,2015-09-11
2373995,graphic array,圖形陣列,,2015-09-11
2373996,graphic art,圖形藝術,,2015-09-11
2373997,graphic attention,圖形警示,,2015-09-11
2373998,graphic attribute,圖形屬性,,2015-09-11
2373999,graphic capability,圖形能力,,2015-09-11
2374000,graphic character,圖號，圖形字元，圖示字元,,2015-09-11
2374001,graphic character combination,圖形字元組合,,2015-09-11
2374002,graphic character global identifier,圖形字元總體識別符,,2015-09-11
2374003,graphic character modification,圖形字元修改,,2015-09-11
2374004,graphic character modification module,圖形字元修改模組,,2015-09-11
2374005,graphic character name,圖形字元名稱,,2015-09-11
2374006,graphic character set,圖形字元集,,2015-09-11
2374007,graphic character set global identifier,圖形字元集總識別符,,2015-09-11
2374008,graphic communications association,圖形通信協會,,2015-09-11
2374009,graphic cursor,圖形游標,,2015-09-11
2374010,graphic data,圖形資料,,2015-09-11
2374011,graphic data processing,圖形資料處理,,2015-09-11
2374012,graphic data server,圖形資料伺服器,,2015-09-11
2374013,graphic display,圖形顯示,,2015-09-11
2374014,graphic display device,圖形顯示裝置,,2015-09-11
2374015,graphic display interface，GDI,圖形顯示介面,,2015-09-11
2374016,graphic display program,圖形顯示程式,,2015-09-11
2374017,graphic display resolution,圖形顯示解析度,,2015-09-11
2374018,graphic display subsystem,圖形顯示子系統,,2015-09-11
2374019,graphic display unit,圖形顯示單元,,2015-09-11
2374020,graphic documentation,圖形文件,,2015-09-11
2374021,graphic editor,圖形編輯器,,2015-09-11
2374022,graphic environment operating system,圖形環境作業系統,,2015-09-11
2374023,graphic equalizer,圖形等化器,,2015-09-11
2374024,graphic file formats,圖形檔案格式,,2015-09-11
2374025,graphic file maintenance,圖形檔案維護,,2015-09-11
2374026,graphic input language,圖形輸入語言,,2015-09-11
2374027,graphic language,圖形語言,,2015-09-11
2374028,graphic limits,圖形極限,,2015-09-11
2374029,graphic memory,圖形記憶器,,2015-09-11
2374030,graphic model,圖形模型,,2015-09-11
2374031,graphic monitor facility host subsystem,圖形監視設施主機子系統,,2015-09-11
2374032,graphic mouse,圖形滑鼠,,2015-09-11
2374033,graphic object,圖形目標,,2015-09-11
2374034,graphic object content architecture,圖形物件內容架構,,2015-09-11
2374035,graphic overlay,圖形重疊,,2015-09-11
2374036,graphic package,圖形套裝軟體,,2015-09-11
2374037,graphic panel,圖形面板,,2015-09-11
2374038,graphic PC application program,個人電腦圖形應用程式,,2015-09-11
2374039,graphic primitive,圖形基元,,2015-09-11
2374040,graphic processing,圖形處理,,2015-09-11
2374041,graphic program,圖形程式,,2015-09-11
2374042,graphic report,圖形報表,,2015-09-11
2374043,graphic report generator,圖形報表產生器,,2015-09-11
2374044,graphic routine,圖形常式,,2015-09-11
2374045,graphic screen,圖形螢幕,,2015-09-11
2374046,graphic software,繪圖軟體,,2015-09-11
2374047,graphic solution,圖解,,2015-09-11
2374048,graphic symbol,圖形符號，圖示,,2015-09-11
2374049,graphic terminals,圖形終端機,,2015-09-11
2374050,graphic transmission,圖形傳輸,,2015-09-11
2374051,graphic user interface，GUI,圖形使用者介面,,2015-09-11
2374052,graphical appearance,圖形外貌,,2015-09-11
2374053,graphical automatic programming,圖形自動程式設計,,2015-09-11
2374054,graphical browser,圖形瀏覽器,,2015-09-11
2374055,graphical data display manager，GDDM,圖形資料顯示管理器,,2015-09-11
2374056,Graphical Device Interface printer,圖形裝置介面列印機,,2015-09-11
2374057,graphical device interface，GDI,圖形裝置介面,,2015-09-11
2374058,Graphical Input Language,圖形輸入語言,,2015-09-11
2374059,graphical interchange format,圖形交換格式,,2015-09-11
2374060,graphical interface,圖形介面,,2015-09-11
2374061,GRaphical INterpretive Display,圖形解譯顯示,,2015-09-11
2374062,graphical kernel system for three dimensions,三維圖形核心系統,,2015-09-11
2374063,graphical kernel system，GKS,圖形核心系統,,2015-09-11
2374064,graphical pages per minute,每分鐘列印圖形頁數,,2015-09-11
2374065,graphical representation,圖形表示法,,2015-09-11
2374066,graphical user interface，GUI,圖形使用者介面,,2015-09-11
2374067,graphics,圖形;圖學,,2015-09-11
2374068,graphics accelerator,圖形加速器,,2015-09-11
2374069,graphics accelerator card,圖形加速器卡,,2015-09-11
2374070,graphics adapter,圖形配接器,,2015-09-11
2374071,graphics adaptor,圖形配接器,,2015-09-11
2374072,graphics application,圖形應用軟體,,2015-09-11
2374073,graphics application program，GAP,圖形應用程式,,2015-09-11
2374074,graphics based,圖形為基的,,2015-09-11
2374075,graphics board,圖形卡,,2015-09-11
2374076,graphics card,圖形卡,,2015-09-11
2374077,graphics command set,圖形命令集,,2015-09-11
2374078,graphics controller,圖形控制器,,2015-09-11
2374079,graphics coprocessor,圖形共處理機,,2015-09-11
2374080,graphics data structure,圖形資料結構,,2015-09-11
2374081,graphics device interface,圖形裝置介面,,2015-09-11
2374082,graphics digitizer,圖形數位化器,,2015-09-11
2374083,graphics display interface，GDI,圖形顯示介面,,2015-09-11
2374084,graphics display system,圖形顯示系統,,2015-09-11
2374085,graphics display terminal,圖形顯示終端機,,2015-09-11
2374086,graphics drive program,圖形驅動程式,,2015-09-11
2374087,graphics engine,圖形引擎,,2015-09-11
2374088,graphics environment manager，GEM,圖形環境管理器,,2015-09-11
2374089,graphics file,圖形檔,,2015-09-11
2374090,graphics file format,圖形檔案格式,,2015-09-11
2374091,graphics generator,圖形產生器,,2015-09-11
2374092,graphics insertion,圖形插入,,2015-09-11
2374093,graphics interchange format，GIF,圖形交換格式,,2015-09-11
2374094,graphics interface,圖形介面,,2015-09-11
2374095,Graphics Language Object System,圖形語言物件系統,,2015-09-11
2374096,graphics mode,圖形模態,,2015-09-11
2374097,graphics model space,圖學模型空間,,2015-09-11
2374098,graphics monitor,圖形監視器,,2015-09-11
2374099,graphics object,圖形物件,,2015-09-11
2374100,graphics object area,圖形物件區,,2015-09-11
2374101,graphics peripheral,圖形週邊設備,,2015-09-11
2374102,graphics plotter,繪圖器,,2015-09-11
2374103,graphics port,圖形埠,,2015-09-11
2374104,graphics presentation space,圖形表達空間,,2015-09-11
2374105,graphics presentation space window,圖形表達空間視窗,,2015-09-11
2374106,graphics primitive,圖形基元,,2015-09-11
2374107,graphics printer,圖形列印機,,2015-09-11
2374108,graphics processing unit,圖形處理單元,,2015-09-11
2374109,graphics processor,圖形處理機,,2015-09-11
2374110,graphics projector,圖形投影機,,2015-09-11
2374111,graphics screen dump,圖形螢幕傾印,,2015-09-11
2374112,graphics segment,圖形段,,2015-09-11
2374113,graphics services,圖形服務,,2015-09-11
2374114,graphics statement,圖形敘述,,2015-09-11
2374115,graphics supercomputing work station,圖形超級計算工作站,,2015-09-11
2374116,graphics system,圖形系統,,2015-09-11
2374117,graphics system processor，GSP,圖形系統處理機,,2015-09-11
2374118,graphics tablet,圖形輸入板,,2015-09-11
2374119,graphics terminal,圖形終端機,,2015-09-11
2374120,graphics transformation,圖形轉換,,2015-09-11
2374121,graphics workstation,圖形工作站,,2015-09-11
2374122,graphite,石墨,,2015-09-11
2374123,grasping plan,機器手臂抓取計畫,,2015-09-11
2374124,grass green,草綠,,2015-09-11
2374125,grating light valve,柵狀光閥,,2015-09-11
2374126,graver,雕刻刀,,2015-09-11
2374127,gravesite,死網,,2015-09-11
2374128,gravimetric density,重力密度,,2015-09-11
2374129,gravitation,萬有引力,,2015-09-11
2374130,gravitational acceleration,重力加速度,,2015-09-11
2374131,gravitational constant,重力常數,,2015-09-11
2374132,gravitational wave,重力波,,2015-09-11
2374133,gravity,重力,,2015-09-11
2374134,gravure,凹版印刷,,2015-09-11
2374135,gray,灰色,,2015-09-11
2374136,Gray code,格雷碼,,2015-09-11
2374137,Gray cyclic code,格雷循環碼,,2015-09-11
2374138,gray level,灰階,,2015-09-11
2374139,gray market,灰市場,,2015-09-11
2374140,gray route,灰選路,,2015-09-11
2374141,gray scale,灰階標度,,2015-09-11
2374142,gray scale morphology,灰階標度形態學,,2015-09-11
2374143,gray scaling,灰階調整.,,2015-09-11
2374144,gray shade,灰色陰影,,2015-09-11
2374145,gray-scale image,灰階標度影像,,2015-09-11
2374146,gray-scale vision,灰階標度視域,,2015-09-11
2374147,grayed check value,變灰核對值,,2015-09-11
2374148,grayed menu item,變灰選單項目,,2015-09-11
2374149,grayish blue,灰藍,,2015-09-11
2374150,grayish brown,灰褐,,2015-09-11
2374151,grayish green,灰綠,,2015-09-11
2374152,grayish Olive,灰橄欖色,,2015-09-11
2374153,grayish olive green,老綠,,2015-09-11
2374154,grayish pink,梅灰,,2015-09-11
2374155,grayish purple,灰紫,,2015-09-11
2374156,grayish red,紅豆色,,2015-09-11
2374157,grayish red Purple,灰紅紫,,2015-09-11
2374158,grayish violet,灰藍紫,,2015-09-11
2374159,grayish yellow,灰黃,,2015-09-11
2374160,grayscale palette,灰階色盤,,2015-09-11
2374161,grease-proof paper,防油紙,,2015-09-11
2374162,great minds think alike,英雄所見略同,,2015-09-11
2374163,Great Renaming,網址重取名,,2015-09-11
2374164,Great Worm,大蠕蟲（病毒）,,2015-09-11
2374165,great-than search,大於搜尋,,2015-09-11
2374166,greater than,大於,,2015-09-11
2374167,greater than or equal to,大於等於,,2015-09-11
2374168,greatest common divisor,最大公約數,,2015-09-11
2374169,greatest lower bound，GLB,最大下界限,,2015-09-11
2374170,greedy algorithm,貪心演算法,,2015-09-11
2374171,greedy cycle,貪婪週期,,2015-09-11
2374172,greedy heuristic,貪食試探,,2015-09-11
2374173,greedy method,貪心法,,2015-09-11
2374174,greedy strategy,貪心策略,,2015-09-11
2374175,greedy triangulation,貪婪三角剖分,,2015-09-11
2374176,Greek alphabet,希臘字母,,2015-09-11
2374177,Greek letter representation,希臘字母表示法,,2015-09-11
2374178,green,綠色,,2015-09-11
2374179,green book,綠皮書,,2015-09-11
2374180,green book CD-ROM,CD-ROM綠皮書,,2015-09-11
2374181,green Earth,土綠,,2015-09-11
2374182,green gold,金黃綠,,2015-09-11
2374183,GREEN language,GREEN語言,,2015-09-11
2374184,green lightning,綠閃光,,2015-09-11
2374185,green machine,綠色機器,,2015-09-11
2374186,green monitor,綠色監視器,,2015-09-11
2374187,green PC,綠色個人電腦,,2015-09-11
2374188,green productivity,綠色生產力,,2015-09-11
2374189,green room,等候室,,2015-09-11
2374190,green yellow,綠黃,,2015-09-11
2374191,greenie,綠膜片,,2015-09-11
2374192,greenish blue,綠藍,,2015-09-11
2374193,Greenwich mean time，GMT,格林威治標準時間,,2015-09-11
2374194,Gregorian calendar,公曆；格里曆,,2015-09-11
2374195,Greibach normal form,格里巴哈正規形式,,2015-09-11
2374196,gremlin,小精靈,,2015-09-11
2374197,grenadine,石榴紅,,2015-09-11
2374198,grey,灰色,,2015-09-11
2374199,grey balance,灰色平衡,,2015-09-11
2374200,grey board,灰色板,,2015-09-11
2374201,grey component replacement,灰色成分替換,,2015-09-11
2374202,grey component replacement,灰色組件替換；灰部置換,,2015-09-11
2374203,grey level,灰階,,2015-09-11
2374204,grey level transformation,灰階變換,,2015-09-11
2374205,grey scale,灰階,,2015-09-11
2374206,grey scale picture,灰階圖象,,2015-09-11
2374207,grey scale vision,灰階視域,,2015-09-11
2374208,grick,刻度,,2015-09-11
2374209,grid,柵，格子,,2015-09-11
2374210,grid chart,柵圖,,2015-09-11
2374211,grid computing,網格式運算,,2015-09-11
2374212,grid control,柵控制,,2015-09-11
2374213,grid drawing,柵製圖,,2015-09-11
2374214,grid file,柵檔,,2015-09-11
2374215,grid Layout,格線布局,,2015-09-11
2374216,grid line,柵線,,2015-09-11
2374217,grid network,光柵網路,,2015-09-11
2374218,grid spaced contact,柵間接觸,,2015-09-11
2374219,grid surface,網格曲面,,2015-09-11
2374220,grim file reaper,檔案移除程式,,2015-09-11
2374221,grinding machine,磨軌機,,2015-09-11
2374222,grip,助理,,2015-09-11
2374223,gripper,夾牙,,2015-09-11
2374224,gripper allowance,夾牙白邊,,2015-09-11
2374225,gripper bars,移駐夾列,,2015-09-11
2374226,gripper edge,夾牙邊,,2015-09-11
2374227,gripper margin,夾具邊距,,2015-09-11
2374228,grist,粗細,,2015-09-11
2374229,gritch,小故障,,2015-09-11
2374230,grix,grix 元數,,2015-09-11
2374231,grok,充分瞭解,,2015-09-11
2374232,grommet,絕緣環,,2015-09-11
2374233,groove,凹槽，溝槽,,2015-09-11
2374234,Grosch's law,格勞希定律,,2015-09-11
2374235,gross,總和,,2015-09-11
2374236,gross analysis,毛利分析,,2015-09-11
2374237,gross earnings register,毛收入登記簿,,2015-09-11
2374238,gross error,總誤差,,2015-09-11
2374239,gross index,總索引,,2015-09-11
2374240,gross margin,毛利,,2015-09-11
2374241,gross motion planning,總動規劃,,2015-09-11
2374242,gross profit,毛利,,2015-09-11
2374243,gross profit amount,毛利額,,2015-09-11
2374244,gross rating point,總額定值,,2015-09-11
2374245,gross requirement,毛利需求,,2015-09-11
2374246,grotesque,哥羅特斯格體,,2015-09-11
2374247,ground,接地,,2015-09-11
2374248,ground clause,基本子句,,2015-09-11
2374249,ground data,地面資料,,2015-09-11
2374250,ground instance,基本實例,,2015-09-11
2374251,ground lifter,接地升降機,,2015-09-11
2374252,ground line,接地線,,2015-09-11
2374253,ground penetrating radar,透地雷達,,2015-09-11
2374254,ground plane,接地平面,,2015-09-11
2374255,ground potential difference,接地電位差,,2015-09-11
2374256,ground return circuit,接地轉回,,2015-09-11
2374257,Ground Ring,接地環,,2015-09-11
2374258,ground screen,地網,,2015-09-11
2374259,ground start line,接地起始線,,2015-09-11
2374260,ground system,接地系統,,2015-09-11
2374261,ground vibration,接地振動,,2015-09-11
2374262,ground-plane antenna,地平面天線,,2015-09-11
2374263,Ground-Truthed,非遠程感測收集資料術,,2015-09-11
2374264,grounded junction,已接地連接點,,2015-09-11
2374265,grounding,接地,,2015-09-11
2374266,grounding electrode,接地電極,,2015-09-11
2374267,Grounding Gap Breaker Substation,接地間隙斷電站,,2015-09-11
2374268,grounding plane,接地平面,,2015-09-11
2374269,grounding system,接地系統,,2015-09-11
2374270,groundwood,磨木漿,,2015-09-11
2374271,group,組，群,,2015-09-11
2374272,Group 3 protocol,群組 3 協定,,2015-09-11
2374273,Group 3，G3,G3協定,,2015-09-11
2374274,Group 4 protocol,群組 4 協定,,2015-09-11
2374275,Group 4，G4,G4協定,,2015-09-11
2374276,group access,群存取,,2015-09-11
2374277,group available capacity,群可用容量,,2015-09-11
2374278,group by,群組依據,,2015-09-11
2374279,group carry,成組進位,,2015-09-11
2374280,group classification code,群組分類碼，分群碼,,2015-09-11
2374281,group code,群碼,,2015-09-11
2374282,group code A,十位成組編碼,,2015-09-11
2374283,group code recording，GCR,群碼記錄,,2015-09-11
2374284,group coded recording,群編碼記錄,,2015-09-11
2374285,group communication,區段群通訊,,2015-09-11
2374286,group control,群控制,,2015-09-11
2374287,group data item,群組資料項,,2015-09-11
2374288,group decision support system，GDSS,群組決策技援系統,,2015-09-11
2374289,group delay distortion,群延遲失真,,2015-09-11
2374290,group dictionary,群組辭典,,2015-09-11
2374291,group field,群欄,,2015-09-11
2374292,group file,群檔,,2015-09-11
2374293,group handles,群標示區,,2015-09-11
2374294,group icon,群圖像,,2015-09-11
2374295,group ID,群識別符,,2015-09-11
2374296,group identifier,群識別符,,2015-09-11
2374297,group indicate,群指示,,2015-09-11
2374298,group indication,群指示,,2015-09-11
2374299,group item,群項目,,2015-09-11
2374300,group list,群組串列,,2015-09-11
2374301,group load capacity ratio,群負載容量比,,2015-09-11
2374302,group MAD ratio,群MAD比率,,2015-09-11
2374303,group mark,群標示,,2015-09-11
2374304,group member,群組成員,,2015-09-11
2374305,Group n,群組 n,,2015-09-11
2374306,group name,群名,,2015-09-11
2374307,group number,組號,,2015-09-11
2374308,group of entities,實體群,,2015-09-11
2374309,group percent of load,負載群百分比,,2015-09-11
2374310,group policy container,群組政策容器,,2015-09-11
2374311,group policy object,群組政策目標,,2015-09-11
2374312,group printing,群列印,,2015-09-11
2374313,group profile,群設定檔,,2015-09-11
2374314,group record,群記錄,,2015-09-11
2374315,group record array,群記錄陣列,,2015-09-11
2374316,group reliability coefficients,群可靠性係數,,2015-09-11
2374317,group rename,群組重新命名,,2015-09-11
2374318,group seasonal coefficients,群組季節性係數,,2015-09-11
2374319,group seasonality,群組季節性,,2015-09-11
2374320,group separator character,群隔符字元,,2015-09-11
2374321,group separator，GS,群分隔符,,2015-09-11
2374322,group special mobile，GSM,群特別移動,,2015-09-11
2374323,group synchronization,群同步,,2015-09-11
2374324,group technology,群組技術,,2015-09-11
2374325,group theory,群論,,2015-09-11
2374326,group ticket,團體票,,2015-09-11
2374327,group total indicator,群總計指示器,,2015-09-11
2374328,group transmission,群傳輸,,2015-09-11
2374329,group trunk,群幹線,,2015-09-11
2374330,group-box control,群組方塊控制項,,2015-09-11
2374331,group-octet,八位一組,,2015-09-11
2374332,group-sweeping scheduling，GSS,群掃除排程,,2015-09-11
2374333,grouped record,成群記錄,,2015-09-11
2374334,Grouper Version And Type,群組版本與型式,,2015-09-11
2374335,grouping,分組,,2015-09-11
2374336,grouping attribute,分組屬性,,2015-09-11
2374337,grouping isolation,分組隔離，群隔離,,2015-09-11
2374338,grouping of recovery records,恢復記錄分組,,2015-09-11
2374339,Groupwise,Groupwise 群組軟體,,2015-09-11
2374340,grout hole,灌漿孔,,2015-09-11
2374341,grouted method,灌漿工法,,2015-09-11
2374342,grouting,灌漿,,2015-09-11
2374343,Grover,Grover 演算法,,2015-09-11
2374344,growing thesaurus,增長詞庫,,2015-09-11
2374345,growth,成長,,2015-09-11
2374346,growth in depth,深度成長,,2015-09-11
2374347,growth in length,長度成長,,2015-09-11
2374348,growth in time,時間成長,,2015-09-11
2374349,growth in width,寬度成長,,2015-09-11
2374350,growth rate,成長率,,2015-09-11
2374351,growth stage,成長階段,,2015-09-11
2374352,growth system,成長系統,,2015-09-11
2374353,growth trend,成長趨勢,,2015-09-11
2374354,grumble line,光照線量,,2015-09-11
2374355,grunge,死亡碼,,2015-09-11
2374356,GSM/edge radio access network,GSM / 邊緣無線電存取網路,,2015-09-11
2374357,GT/SQL,GT/SQL 前處理器,,2015-09-11
2374358,GTE,GTE 公司,,2015-09-11
2374359,guarantee,保證,,2015-09-11
2374360,guaranteed level of service,保證服務等級,,2015-09-11
2374361,guaranteed print labeling,保證列印標號,,2015-09-11
2374362,guaranteed quality service,品質保證服務,,2015-09-11
2374363,guaranteed scheduling,保障排程,,2015-09-11
2374364,Guarantor Address,保證人地址,,2015-09-11
2374365,Guarantor Administrative Sex,保證人法定性別,,2015-09-11
2374366,Guarantor Billing Hold Flag,保證人帳單保留旗標,,2015-09-11
2374367,Guarantor Charge Adjustment Code,保證人計價調整代碼,,2015-09-11
2374368,Guarantor Credit Rating Code,保證人信用等級代碼,,2015-09-11
2374369,Guarantor Date – Begin,保證人日期–開始,,2015-09-11
2374370,Guarantor Date – End,保證人日期–結束,,2015-09-11
2374371,Guarantor Date/Time of Birth,保證人出生日期／時間,,2015-09-11
2374372,Guarantor Death Date And Time,保證人死亡日期及時間,,2015-09-11
2374373,Guarantor Death Flag,保證人死亡旗標,,2015-09-11
2374374,Guarantor Employee ID Number,保證人員工ID號碼,,2015-09-11
2374375,Guarantor Employer Address,保證人僱主地址,,2015-09-11
2374376,Guarantor Employer ID Number,保證人僱主身分證號碼,,2015-09-11
2374377,Guarantor Employer Name,保證人僱主名稱,,2015-09-11
2374378,Guarantor Employer Phone Number,保證人僱主電話號碼,,2015-09-11
2374379,Guarantor Employer's Organization Name,保證人僱主組織名稱,,2015-09-11
2374380,Guarantor Employment Status,保證人工作狀態,,2015-09-11
2374381,Guarantor Financial Class,保證人財務類別,,2015-09-11
2374382,Guarantor Hire Effective Date,保證人僱用有效日期,,2015-09-11
2374383,Guarantor Household Annual Income,保證人家庭年收入,,2015-09-11
2374384,Guarantor Household Size,保證人家庭人口,,2015-09-11
2374385,Guarantor Marital Status Code,保證人婚姻狀態代碼,,2015-09-11
2374386,Guarantor Name,保證人名稱,,2015-09-11
2374387,Guarantor Number,保證人號碼,,2015-09-11
2374388,Guarantor Organization Name,保證人組織號碼,,2015-09-11
2374389,Guarantor Ph Num – Business,保證人電話號碼–公司,,2015-09-11
2374390,Guarantor Ph Num – Home,保證人電話號碼–住家,,2015-09-11
2374391,Guarantor Priority,保證人之優先權,,2015-09-11
2374392,Guarantor Race,保證人種族,,2015-09-11
2374393,Guarantor Relationship,保證人關係,,2015-09-11
2374394,Guarantor Spouse Name,保證人配偶名稱,,2015-09-11
2374395,Guarantor SSN,保證人社會保險號碼,,2015-09-11
2374396,Guarantor Type,保證人型式,,2015-09-11
2374397,Guarantor's Relationship to Insured,保證人與保險人關係,,2015-09-11
2374398,guaranty,保證；擔保,,2015-09-11
2374399,guard,防護,,2015-09-11
2374400,guard band,護帶,,2015-09-11
2374401,guard bar,防護條,,2015-09-11
2374402,guard bit,防護位元,,2015-09-11
2374403,guard pattern,防護型樣,,2015-09-11
2374404,guard rail,防護導軌,,2015-09-11
2374405,guard signal,防護信號,,2015-09-11
2374406,guard time,保護時段,,2015-09-11
2374407,guarded body of code,程式碼保護區間,,2015-09-11
2374408,guarded command,防護命令,,2015-09-11
2374409,Guarded Horn Clauses,GHC語言,,2015-09-11
2374410,guarded section,保護區段,,2015-09-11
2374411,guest login,來賓登入,,2015-09-11
