系統編號,英文名稱,中文名稱,圖片,更新時間
2402848,operation control panel,作業控制面板,,2015-09-11
2402849,operation control statement,作業控制敘述,,2015-09-11
2402850,operation control switch,作業控制開關,,2015-09-11
2402851,operation control system，OCS,作業控制系統，運算控制系統,,2015-09-11
2402852,operation control unit,運算控制裝置，作業控制單元,,2015-09-11
2402853,operation cost,作業成本,,2015-09-11
2402854,operation cycle,操作週期，運算週期,,2015-09-11
2402855,operation decoder,作業解碼器,,2015-09-11
2402856,operation definition,操作定義，運算定義,,2015-09-11
2402857,operation description,作業描述,,2015-09-11
2402858,operation detail,作業明細,,2015-09-11
2402859,operation detail additional description,作業明細附加描述,,2015-09-11
2402860,operation detail form,作業明細表格,,2015-09-11
2402861,operation directive，OD,作業指引,,2015-09-11
2402862,operation exception,作業異常,,2015-09-11
2402863,operation expression,運算表式,,2015-09-11
2402864,operation field,作業欄,,2015-09-11
2402865,operation field code,作業欄碼,,2015-09-11
2402866,operation flow chart,作業流程圖,,2015-09-11
2402867,operation form,作業表格,,2015-09-11
2402868,operation guide binder,操作導引夾,,2015-09-11
2402869,operation ID,作業識別,,2015-09-11
2402870,operation information system,作業資訊系統,,2015-09-11
2402871,operation instruction,運算指令,,2015-09-11
2402872,operation instruction book，OIB,操作說明書,,2015-09-11
2402873,operation interface command,運算介面命令,,2015-09-11
2402874,operation level,操作級，運算等級,,2015-09-11
2402875,operation maintenance，OM,作業維護,,2015-09-11
2402876,operation manager，OM,業務經理，操作管理器,,2015-09-11
2402877,operation manual，OM,操作手冊,,2015-09-11
2402878,operation mistake,作業差錯，運算差錯,,2015-09-11
2402879,operation mode,操作模式，運算模式,,2015-09-11
2402880,operation net,作業網,,2015-09-11
2402881,operation notations in mathematics,數學中運算符記法,,2015-09-11
2402882,operation number,作業號碼,,2015-09-11
2402883,operation overhead,操作負擔,,2015-09-11
2402884,operation packet,作業封包,,2015-09-11
2402885,operation panel,操作面板,,2015-09-11
2402886,operation part，OP,作業部分,,2015-09-11
2402887,Operation Pattern,營運模式,,2015-09-11
2402888,operation pipeline,作業管線,,2015-09-11
2402889,operation point,作業點,,2015-09-11
2402890,operation process,作業過程,,2015-09-11
2402891,operation processing,作業處理,,2015-09-11
2402892,operation program，OP,作業程式,,2015-09-11
2402893,operation ratio,操作比率,,2015-09-11
2402894,operation record,作業記錄,,2015-09-11
2402895,operation register，OR,作業暫存器，運算暫存器,,2015-09-11
2402896,operation request,作業請求,,2015-09-11
2402897,operation restrictor,作業限制器,,2015-09-11
2402898,operation retry,重算，操作再試,,2015-09-11
2402899,operation scheduling,作業排程,,2015-09-11
2402900,operation sequence control,作業順序控制,,2015-09-11
2402901,operation sequence no.,作業順序號碼,,2015-09-11
2402902,operation sequence number,作業順序號碼,,2015-09-11
2402903,operation sheet,運算表單，操作表單,,2015-09-11
2402904,operation speed,作業速率,,2015-09-11
2402905,operation stack register,作業堆疊暫存器,,2015-09-11
2402906,operation standard,作業標準,,2015-09-11
2402907,operation status,作業狀態,,2015-09-11
2402908,operation status code,作業狀態碼,,2015-09-11
2402909,operation storage,作業儲存器,,2015-09-11
2402910,operation supervisor,作業監督器，操作主管人,,2015-09-11
2402911,operation symbol,作業符號，運算符號,,2015-09-11
2402912,operation system,作業系統，運行系統，業務系統,,2015-09-11
2402913,operation system database,作業系統資料庫,,2015-09-11
2402914,operation system function,作業系統功能,,2015-09-11
2402915,operation system hardware,作業系統硬體,,2015-09-11
2402916,operation system management,作業系統管理,,2015-09-11
2402917,operation table,運算表，操作表,,2015-09-11
2402918,operation test,操作測試,,2015-09-11
2402919,operation time,作業時間，操作時間，運算時間,,2015-09-11
2402920,operation token,運算符記,,2015-09-11
2402921,operation use time,作業使用時間,,2015-09-11
2402922,operation word,操作字,,2015-09-11
2402923,operational,作業，操作，運算,,2015-09-11
2402924,operational address instruction,操作位址指令,,2015-09-11
2402925,operational address register，OAR,操作位址暫存器,,2015-09-11
2402926,operational amplifier，OA,運算放大器,,2015-09-11
2402927,operational analysis,運算分析,,2015-09-11
2402928,operational announcing system,作業通知系統,,2015-09-11
2402929,operational approach,作業方法,,2015-09-11
2402930,operational attributes,作業屬性,,2015-09-11
2402931,operational center,作業中心,,2015-09-11
2402932,operational character,作業字元，運算符元,,2015-09-11
2402933,operational checkout procedure，OCP,作業檢測程序,,2015-09-11
2402934,operational circuit,運算電路,,2015-09-11
2402935,operational code,作業碼,,2015-09-11
2402936,operational command and control system，OCCS,操作命令與控制系統,,2015-09-11
2402937,operational condition,作業條件，運算條件,,2015-09-11
2402938,operational control,操作控制,,2015-09-11
2402939,operational control center of COMSAT,國際通信衛星操作控制中心，COMSAT（國際通信衛星）操作控制中心,,2015-09-11
2402940,operational control console，OCC,操作控制台,,2015-09-11
2402941,operational control system,操作控制系統,,2015-09-11
2402942,operational control unit，OCU,操作控制裝置，操作控制器,,2015-09-11
2402943,operational cost,作業成本；操作成本；營運費,,2015-09-11
2402944,operational data,作業資料，運算資料,,2015-09-11
2402945,operational data analysis program，ODAP,作業資料分析程式，運算資料分析程式,,2015-09-11
2402946,operational data analysis，ODA,作業資料分析，運算資料分析,,2015-09-11
2402947,operational data collection system，ODCS,作業資料收集系統，運算資料收集系統,,2015-09-11
2402948,operational data store,作業資料儲存庫,,2015-09-11
2402949,operational database,作業資料庫,,2015-09-11
2402950,operational delay,操作延遲,,2015-09-11
2402951,operational diskette,作業磁片,,2015-09-11
2402952,operational display system，ODS,運算顯示系統,,2015-09-11
2402953,operational environment,作業環境,,2015-09-11
2402954,operational environment software,作業環境軟體,,2015-09-11
2402955,operational error analysis program，OEAP,操作錯誤分析程式,,2015-09-11
2402956,operational expenditure,營運支出；營運費,,2015-09-11
2402957,operational feasibility,作業可行性,,2015-09-11
2402958,operational flowchart,作業流程圖，運算流程圖,,2015-09-11
2402959,operational information system，OIS,作業資訊系統,,2015-09-11
2402960,operational input,操作輸入,,2015-09-11
2402961,operational instruction,作業指令,,2015-09-11
2402962,operational insulation,作業絕緣,,2015-09-11
2402963,operational integrity,作業完整性,,2015-09-11
2402964,operational key,操作鍵,,2015-09-11
2402965,operational knowledge,作業知識,,2015-09-11
2402966,operational label,運算標號,,2015-09-11
2402967,operational level agreement,營運水準協議；營運等級協議,,2015-09-11
2402968,operational life proof cycle,使用壽命保證週期,,2015-09-11
2402969,operational life span,使用壽命期間,,2015-09-11
2402970,operational load,操作負載,,2015-09-11
2402971,operational maintenance instruction，OMI,操作維護說明書，運行維護說明書，作業維護說明,,2015-09-11
2402972,operational maintenance，OM,作業維護,,2015-09-11
2402973,operational management information system，OMIS,作業管理資訊系統,,2015-09-11
2402974,operational manager,操作管理者,,2015-09-11
2402975,operational method,運算方法,,2015-09-11
2402976,operational mode,運算模式，作業模式,,2015-09-11
2402977,operational model annual forecast,作業模式年度預測,,2015-09-11
2402978,operational network control,作業網路控制,,2015-09-11
2402979,operational order,作業命令,,2015-09-11
2402980,operational output,作業輸出,,2015-09-11
2402981,operational paging system，OPS,作業分頁系統,,2015-09-11
2402982,operational parameter,作業參數,,2015-09-11
2402983,operational performance,運算效能，操作效能,,2015-09-11
2402984,operational performance analysis language，OPAL,作業效能分析語言,,2015-09-11
2402985,operational phase,作業階段,,2015-09-11
2402986,operational power supply，OPS,工作電源，操作電源,,2015-09-11
2402987,operational principle,工作原理，作業原理,,2015-09-11
2402988,operational process,操作過程,,2015-09-11
2402989,operational profile,作業設定檔,,2015-09-11
2402990,operational program,作業程式，運算程式,,2015-09-11
2402991,operational readiness inspection，ORI,作業就緒檢驗,,2015-09-11
2402992,operational relay,操作繼電器,,2015-09-11
2402993,operational reliability,工作可靠性，作業可靠性,,2015-09-11
2402994,operational report，OR,作業報告,,2015-09-11
2402995,operational requirements,作業需求,,2015-09-11
2402996,operational semantics,作業語意學,,2015-09-11
2402997,operational sequence，OS,操作順序,,2015-09-11
2402998,operational sequential diagram,作業順序圖,,2015-09-11
2402999,operational service period,作業服務週期,,2015-09-11
2403000,operational service state,作業服務狀態,,2015-09-11
2403001,operational sign,運算記號,,2015-09-11
2403002,operational specification,作業規格，操作說明書,,2015-09-11
2403003,operational speed,運算速率,,2015-09-11
2403004,operational standby program,待用作業程式,,2015-09-11
2403005,operational store,作業儲存,,2015-09-11
2403006,operational support,作業支援,,2015-09-11
2403007,operational support and analysis,營運維持與分析,,2015-09-11
2403008,operational support directive，OSD,作業支援指引,,2015-09-11
2403009,operational support equipment，OSE,作業支援設備,,2015-09-11
2403010,operational support system,作業支援系統,,2015-09-11
2403011,operational symbol,運算符號,,2015-09-11
2403012,operational test and evaluation，OT&E,作業測試與評估,,2015-09-11
2403013,operational test land station,作業測試地面站,,2015-09-11
2403014,operational testing,運算測試,,2015-09-11
2403015,operational time,作業時間,,2015-09-11
2403016,operational unit number,操作單元號碼,,2015-09-11
2403017,operational unit，OU,操作單元,,2015-09-11
2403018,operational use time,作業使用時間，有效工作時間，有效使用時間,,2015-09-11
2403019,operational word,運算字,,2015-09-11
2403020,operational-level systems,作業層次系統,,2015-09-11
2403021,operational-stop instruction,停止運算指令,,2015-09-11
2403022,operationalization,作業化,,2015-09-11
2403023,Operations Administration & Maintenance，OA&M,作業管理維護,,2015-09-11
2403024,operations analysis,作業分析,,2015-09-11
2403025,operations and administration,作業及管理,,2015-09-11
2403026,operations bridge,作業監控室；營運橋,,2015-09-11
2403027,operations concurrency,作業同作,,2015-09-11
2403028,operations control,作業控制；操作控制,,2015-09-11
2403029,operations control procedure，OCP,操作控制程序,,2015-09-11
2403030,operations directive handbook，ODH,操作指引手冊,,2015-09-11
2403031,operations management,作業管理；操作管理,,2015-09-11
2403032,operations master,作業主站,,2015-09-11
2403033,operations multitask,多任務作業,,2015-09-11
2403034,operations per minute，OPM,每分運算次數,,2015-09-11
2403035,operations per second，OSS,每秒運算次數,,2015-09-11
2403036,operations research cycle,作業研究週期,,2015-09-11
2403037,operations research dynamic programming,作業研究動態規劃,,2015-09-11
2403038,operations research model,作業研究模型,,2015-09-11
2403039,operations research society of America，ORSA,美國作業研究學會,,2015-09-11
2403040,operations research，OR,作業研究,,2015-09-11
2403041,operations security,作業安全,,2015-09-11
2403042,operations support system，OSS,作業支援系統,,2015-09-11
2403043,operations， administration， and management,營運，行政和管理,,2015-09-11
2403044,operative limit,操作極限,,2015-09-11
2403045,operator,運算子，操作員，運算符,,2015-09-11
2403046,operator A,操作員A，甲席接線生（應答本局呼叫，接通長途）,,2015-09-11
2403047,operator access area,運算子存取區域,,2015-09-11
2403048,operator assisted call,操作員輔助呼叫,,2015-09-11
2403049,operator associativity,運算子結合性,,2015-09-11
2403050,operator authorization record，OAR,操作員授權記錄,,2015-09-11
2403051,operator B,操作員B，乙席接線生（應答長途入局呼叫，接通本局用戶）,,2015-09-11
2403052,operator class,操作員級別，運算子類別,,2015-09-11
2403053,operator command,操作員命令,,2015-09-11
2403054,operator command function processor，OCFP,操作員命令功能處理器,,2015-09-11
2403055,operator command language，OCL,操作員命令語言,,2015-09-11
2403056,operator communication control facility，OCCF,操作員通訊控制設施,,2015-09-11
2403057,operator communication manager，OPCOM,操作員通信管理器,,2015-09-11
2403058,operator communication，OPCOM,操作員通信,,2015-09-11
2403059,operator console,操作員控制台,,2015-09-11
2403060,operator console facility，OCF,操作員控制台設施,,2015-09-11
2403061,operator control,操作員控制,,2015-09-11
2403062,operator control address vector table,操作員控制位址向量表,,2015-09-11
2403063,operator control command，OCC,操作員控制命令,,2015-09-11
2403064,operator control element，OPCE,操作員控制元件,,2015-09-11
2403065,operator control facility，OCF,操作員控制設施,,2015-09-11
2403066,operator control file，OCF,操作員控制檔案,,2015-09-11
2403067,operator control function,操作員控制功能,,2015-09-11
2403068,operator control language command,操作員控制語言命令,,2015-09-11
2403069,operator control language，OCL,操作員控制語言,,2015-09-11
2403070,operator control panel，OCP,操作員控制面板,,2015-09-11
2403071,operator control station,操作員控制站,,2015-09-11
2403072,operator control system,操作員控制系統,,2015-09-11
2403073,operator control system or section,操作員控制系統或部分,,2015-09-11
2403074,operator control table，OCT,操作員控制表,,2015-09-11
2403075,operator delay,操作員延遲,,2015-09-11
2403076,operator difference table,作業差別表,,2015-09-11
2403077,operator display terminal,操作員顯示終端,,2015-09-11
2403078,operator display terminal protocol,操作員顯示終端機協定,,2015-09-11
2403079,operator distance dialing，ODD,操作員遠距撥號,,2015-09-11
2403080,operator domain,運算子域,,2015-09-11
2403081,operator error,操作員錯誤，運算子錯誤,,2015-09-11
2403082,operator error analysis，OEA,操作員錯誤分析,,2015-09-11
2403083,operator error recording，OER,操作員錯誤記錄,,2015-09-11
2403084,operator exception code,運算子異常碼,,2015-09-11
2403085,operator external interrupt processor,操作員外中斷處理器,,2015-09-11
2403086,operator field,運算子欄,,2015-09-11
2403087,operator grammar,運算子文法,,2015-09-11
2403088,operator guidance code,操作員導引碼,,2015-09-11
2403089,operator guidance indicator,操作員導引指示器,,2015-09-11
2403090,operator guide,操作員導引,,2015-09-11
2403091,operator handler,操作員處置器,,2015-09-11
2403092,operator ID,操作員識別,,2015-09-11
2403093,operator identification,操作員識別,,2015-09-11
2403094,operator indicator,操作員指示器,,2015-09-11
2403095,operator information area message,操作員資訊區訊息,,2015-09-11
2403096,operator information area，OIA,操作員資訊區,,2015-09-11
2403097,operator inquiry,操作員詢問,,2015-09-11
2403098,operator interaction,操作員交互作用,,2015-09-11
2403099,operator interface control block，OPICB,操作員介面控制塊,,2015-09-11
2403100,operator interface software,操作員介面軟體,,2015-09-11
2403101,operator interrupt,操作員中斷,,2015-09-11
2403102,operator interruption code,操作員中斷碼,,2015-09-11
2403103,operator intervention,操作員介入,,2015-09-11
2403104,operator intervention section,操作員介入區段,,2015-09-11
2403105,operator language,操作員語言,,2015-09-11
2403106,operator log,操作員登錄,,2015-09-11
2403107,operator logical paging,操作員邏輯分頁,,2015-09-11
2403108,operator manual,操作員手冊,,2015-09-11
2403109,operator message,操作員訊息,,2015-09-11
2403110,operator monitor,操作員監視器,,2015-09-11
2403111,operator notation,運算子記法,,2015-09-11
2403112,operator number identification，ONI,操作員號碼識別,,2015-09-11
2403113,operator oriented language，OOL,操作員導向語言,,2015-09-11
2403114,operator overloading,運算子重載,,2015-09-11
2403115,operator part,運算子部分，作業部分,,2015-09-11
2403116,operator precedence,運算子在先,,2015-09-11
2403117,operator precedence grammar,運算子居先文法,,2015-09-11
2403118,operator precedence language,運算子在先語言,,2015-09-11
2403119,operator precedence matrix,運算子在先矩陣,,2015-09-11
2403120,operator precedence method,運算子在先法,,2015-09-11
2403121,operator precedence parser,運算子在先剖析器,,2015-09-11
2403122,operator precedence relation,運算子在先關係,,2015-09-11
2403123,operator precedence technique,運算子在先技術,,2015-09-11
2403124,operator priority method,運算子優先法,,2015-09-11
2403125,operator priority order grammar,運算子優先次序文法,,2015-09-11
2403126,operator priority order language,運算子優先次序語言,,2015-09-11
2403127,operator privilege class,作業員特權類別,,2015-09-11
2403128,operator profile,操作員設定檔,,2015-09-11
2403129,operator programming method，OPM,操作員程式設計方法,,2015-09-11
2403130,operator register,運算子暫存器,,2015-09-11
2403131,operator request control panel,操作員請求控制面板,,2015-09-11
2403132,operator request job，ORJ,操作員請求工件,,2015-09-11
2403133,operator response field,操作員回應欄,,2015-09-11
2403134,operator ring,運算子環,,2015-09-11
2403135,operator schema,運算概要,,2015-09-11
2403136,operator sequence table,運算子順序表,,2015-09-11
2403137,operator service panel,操作員維修面板,,2015-09-11
2403138,operator services,操作員服務,,2015-09-11
2403139,operator setup time,操作員設置時間,,2015-09-11
2403140,operator signaling,操作員發信號,,2015-09-11
2403141,operator stack,運算子堆疊,,2015-09-11
2403142,operator station,操作員站,,2015-09-11
2403143,operator station task,操作員站任務,,2015-09-11
2403144,operator symbol,操作符號，運算子符號,,2015-09-11
2403145,operator table,運算子表,,2015-09-11
2403146,operator token,運算符記,,2015-09-11
2403147,operator trunk,操作員中繼線,,2015-09-11
2403148,operator unit console,操作負單元控制台,,2015-09-11
2403149,operator window,操作員視窗,,2015-09-11
2403150,operator's access code,操作員存取碼,,2015-09-11
2403151,operator's console,操作員控制台,,2015-09-11
2403152,operator-adjustable form,作業員調整形式,,2015-09-11
2403153,operator-applied occurrence,運算子應用出現,,2015-09-11
2403154,operator-defined occurrence,運算子定義出現,,2015-09-11
2403155,operator-indicator lights,操作員指示燈,,2015-09-11
2403156,operator-monitor communication,操作員－監視器間通信,,2015-09-11
2403157,operator-selectable symbol,操作員可選符號,,2015-09-11
2403158,Opitz classification system,Opitz分類法,,2015-09-11
2403159,opp film,有向聚丙烯薄膜,,2015-09-11
2403160,opper data distribution interface,大量資料分配介面,,2015-09-11
2403161,opponent colours system,對立色表制,,2015-09-11
2403162,opportunistic control,機會控制,,2015-09-11
2403163,opportunistic planning,機運性規劃,,2015-09-11
2403164,opportunity cost,機會成本,,2015-09-11
2403165,Opportunity Management System,機會管理系統,,2015-09-11
2403166,opportunity study,機會研究,,2015-09-11
2403167,opportunity to be heard,充分之應訊機會,,2015-09-11
2403168,opposite control field,相對控制欄,,2015-09-11
2403169,opposite-type region,相反型區域,,2015-09-11
2403170,opposition duplex,反雙工,,2015-09-11
2403171,OPS5,OPS5 規則式程式語言,,2015-09-11
2403172,OPS83,商業版 OPS5 程式語言,,2015-09-11
2403173,opt in,選擇加入；參加,,2015-09-11
2403174,opt out,選擇退出；退出,,2015-09-11
2403175,opt-in e-mail,選擇加入電子郵件,,2015-09-11
2403176,optic bundle,光束,,2015-09-11
2403177,optic cable,光纜,,2015-09-11
2403178,optic communications,光通信,,2015-09-11
2403179,optic connector,光連接器,,2015-09-11
2403180,optic data link,光資料鏈接,,2015-09-11
2403181,optic electronic circuitry,光電子電路,,2015-09-11
2403182,optic electronic device,光電子裝置,,2015-09-11
2403183,optic fiber,光纖,,2015-09-11
2403184,optic fiber communication,光纖通訊,,2015-09-11
2403185,optic fiber technology,光纖技術,,2015-09-11
2403186,optic flow,光流,,2015-09-11
2403187,optic flow field,光流場,,2015-09-11
2403188,optic interface device,光介面裝置,,2015-09-11
2403189,optic modulator,光調變器,,2015-09-11
2403190,optic multiport coupler,光多埠耦合器,,2015-09-11
2403191,optic myocardium stimulator,光電心肌激勵器,,2015-09-11
2403192,optic probe,光探針,,2015-09-11
2403193,optic reflective sensor,光反射感測器,,2015-09-11
2403194,optic rod coupler,光棒耦合器,,2015-09-11
2403195,optic scrambler,光擾頻器,,2015-09-11
2403196,optic sensor,光感測器,,2015-09-11
2403197,optic splice,光編接,,2015-09-11
2403198,optic telecommunication cable,光電信電纜,,2015-09-11
2403199,optic terminus,光界限,,2015-09-11
2403200,optic transmission system,光傳輸系統,,2015-09-11
2403201,optic waveguide,光波導,,2015-09-11
2403202,optical adaptive technique,光學自適應技術,,2015-09-11
2403203,optical add & drop multiplexer,光學加入去除多工器,,2015-09-11
2403204,optical analog computer,光類比電腦,,2015-09-11
2403205,optical analog memory,光類比記憶體,,2015-09-11
2403206,optical analyzer,光學分析器，光學分析程式,,2015-09-11
2403207,optical attenuator,光學衰減器,,2015-09-11
2403208,optical axis,光軸,,2015-09-11
2403209,optical bar code reader，OBR,光學條碼閱讀機,,2015-09-11
2403210,optical bar reader,光學條形閱讀機,,2015-09-11
2403211,optical beam scanning,光束掃瞄,,2015-09-11
2403212,optical cable,光學電纜，光導電纜,,2015-09-11
2403213,optical cable driver,光學電纜驅動器,,2015-09-11
2403214,optical carrier,光學載體,,2015-09-11
2403215,optical carrier 12，OC-12,光學載體 12,,2015-09-11
2403216,optical carrier 3，OC-3,光學載體3,,2015-09-11
2403217,optical carrier 48，OC-48,光學載體48,,2015-09-11
2403218,optical carrier level 12,光學載體 12 階,,2015-09-11
2403219,optical carrier level 24,光學載體 24 階,,2015-09-11
2403220,optical carrier level 3,光學載體 3 階,,2015-09-11
2403221,optical carrier level 48,光學載體 48 階,,2015-09-11
2403222,optical carrier levels,光學體位階,,2015-09-11
2403223,optical carrier n，OC-n,光學載體n,,2015-09-11
2403224,optical cavity,光學諧振腔,,2015-09-11
2403225,optical cavity diode,光學諧振腔二極體,,2015-09-11
2403226,optical cement,光膠，光學結合劑,,2015-09-11
2403227,optical character,光學字元,,2015-09-11
2403228,optical character mark matching,光學字元標示匹配,,2015-09-11
2403229,optical character photocell matrix,光學字元光電池矩陣,,2015-09-11
2403230,optical character read,光學字元讀出,,2015-09-11
2403231,optical character reader,感光字元閱讀器，光學字元閱讀機,,2015-09-11
2403232,optical character recognition application,光學字元辨識應用（程序）,,2015-09-11
2403233,optical character recognition common language,光學字元辨識共用語言,,2015-09-11
2403234,optical character recognition equipment，OCRE,光學字元辨識設備,,2015-09-11
2403235,optical character recognition machine,光學字元辨識機,,2015-09-11
2403236,optical character recognition system,光學字元辨識系統,,2015-09-11
2403237,optical character recognition user association，OCRUA,光學字元辨識用戶協會,,2015-09-11
2403238,optical character recognition-a,光學字元辨識A字型,,2015-09-11
2403239,optical character recognition-b,光學體位階,,2015-09-11
2403240,optical character recognition，OCR,感光字元辨識，光學字元辨識,,2015-09-11
2403241,optical character recognition－ANSI standard,光學字元符識別－美國標準協會標準,,2015-09-11
2403242,optical character recognition－international standard,光學字元辨識－國際標準,,2015-09-11
2403243,optical character scanner，OCS,光學字元掃瞄器,,2015-09-11
2403244,optical character technology,光學字元技術,,2015-09-11
2403245,optical character viewer,光學字元觀察器,,2015-09-11
2403246,optical chip,光學晶片,,2015-09-11
2403247,optical chopper,光截斷器,,2015-09-11
2403248,optical circuit,光電路,,2015-09-11
2403249,optical code reader，OCR,光碼閱讀機,,2015-09-11
2403250,optical coincidence index,光重合比孔索引,,2015-09-11
2403251,optical communication,光通信,,2015-09-11
2403252,optical communication system,光通信系統,,2015-09-11
2403253,optical communications,光學通訊,,2015-09-11
2403254,optical computer，OC,光學電腦,,2015-09-11
2403255,optical conduction,光傳導,,2015-09-11
2403256,optical conductor,光導體,,2015-09-11
2403257,optical conductor loss,光導體損耗,,2015-09-11
2403258,optical contact,光接觸，光接點,,2015-09-11
2403259,optical control,光控制,,2015-09-11
2403260,optical countermeasure,光反制,,2015-09-11
2403261,optical coupler,光耦合器,,2015-09-11
2403262,optical coupling,光耦合,,2015-09-11
2403263,optical data corrector，ODC,光學資料校正器,,2015-09-11
2403264,optical data digitizer,光學資料數化器,,2015-09-11
2403265,optical data links,光學資料鏈路,,2015-09-11
2403266,optical data processing concept,光學資料處理概念,,2015-09-11
2403267,optical data processing，ODP,光學資料處理,,2015-09-11
2403268,optical data processor，ODP,光資料處理器,,2015-09-11
2403269,optical data recognition,光學資料辨識,,2015-09-11
2403270,optical data transmission channel,光學資料傳輸通道,,2015-09-11
2403271,optical data transmission system，ODTS,光學資料傳輸系統,,2015-09-11
2403272,optical deflector,光偏轉器,,2015-09-11
2403273,optical delay line，ODL,光延遲線,,2015-09-11
2403274,optical densety,光學密度,,2015-09-11
2403275,optical density,光密度,,2015-09-11
2403276,optical detection,光檢測,,2015-09-11
2403277,optical detector,光檢測器,,2015-09-11
2403278,optical device,光學裝置,,2015-09-11
2403279,optical diff,檔案差異,,2015-09-11
2403280,optical digital disc,光學數位磁碟,,2015-09-11
2403281,optical digital disks,光學數位磁碟,,2015-09-11
2403282,optical digital voice processor，ODVP,光學數位語音處理機,,2015-09-11
2403283,optical directional coupler,光定向耦合器,,2015-09-11
2403284,optical disc,光碟,,2015-09-11
2403285,optical disc array,光碟陣列,,2015-09-11
2403286,optical disc drive,光碟驅動器,,2015-09-11
2403287,optical disc library,光碟館,,2015-09-11
2403288,optical disc servo control system,光碟伺服控制系統,,2015-09-11
2403289,optical disc tower,光碟塔,,2015-09-11
2403290,optical disk,光碟,,2015-09-11
2403291,optical disk cartridge,光碟匣,,2015-09-11
2403292,optical disk drive,光碟驅動機,,2015-09-11
2403293,optical disk recorder,光碟記錄器,,2015-09-11
2403294,optical disk storage,光磁碟儲存,,2015-09-11
2403295,optical dispersion attenuation,光色散衰減,,2015-09-11
2403296,optical display keyboard,光顯示鍵盤,,2015-09-11
2403297,optical display memory，ODM,光顯示記憶體,,2015-09-11
2403298,optical display plotter,光顯示繪圖器,,2015-09-11
2403299,optical display terminal,光顯示終端,,2015-09-11
2403300,optical distortion,光失真,,2015-09-11
2403301,optical docking system，ODS,光學對接系統,,2015-09-11
2403302,optical document reader,光學文件閱讀機,,2015-09-11
2403303,optical domain service interconnect,光域服務互連,,2015-09-11
2403304,optical drive,光學驅動機,,2015-09-11
2403305,optical element,光學元件,,2015-09-11
2403306,optical emitter,光發射器,,2015-09-11
2403307,optical encoder,光編碼器,,2015-09-11
2403308,optical end-finish,光端光潔度,,2015-09-11
2403309,optical energy density,光能密度,,2015-09-11
2403310,optical fiber acoustic sensor,光纖聲響感測器,,2015-09-11
2403311,optical fiber bundle,光纖束,,2015-09-11
2403312,optical fiber cable,光纖電纜,,2015-09-11
2403313,optical fiber circuit,光纖電路,,2015-09-11
2403314,optical fiber cladding,光纖包覆,,2015-09-11
2403315,optical fiber coating,光纖塗層,,2015-09-11
2403316,optical fiber communication system,光纖通信系統,,2015-09-11
2403317,optical fiber communications,光纖通信,,2015-09-11
2403318,optical fiber concentrator,光纖集中器,,2015-09-11
2403319,optical fiber connector,光纖有源連接器,,2015-09-11
2403320,optical fiber delay line,光纖延遲線,,2015-09-11
2403321,optical fiber distribution box,光纖分配箱,,2015-09-11
2403322,optical fiber distribution system,光纖分配系統,,2015-09-11
2403323,optical fiber jacket,光纖外套,,2015-09-11
2403324,optical fiber junction,光纖連接,,2015-09-11
2403325,optical fiber line,光纖線,,2015-09-11
2403326,optical fiber merit figure,光纖靈敏值,,2015-09-11
2403327,optical fiber preform,光纖預型件,,2015-09-11
2403328,optical fiber pulse compression,光纖脈衝壓縮,,2015-09-11
2403329,optical fiber radiation damage,光纖輻射損壞,,2015-09-11
2403330,optical fiber ribbon,光纖色帶,,2015-09-11
2403331,optical fiber ringer,光纖振鈴器,,2015-09-11
2403332,optical fiber sensor,光纖感測器,,2015-09-11
2403333,optical fiber source,光纖源,,2015-09-11
2403334,optical fiber system,光纖系統,,2015-09-11
2403335,optical fiber tensile strength,光纖張力強度,,2015-09-11
2403336,optical fiber transfer function，OFTF,光纖傳送功能,,2015-09-11
2403337,optical fiber trap,光纖陷阱,,2015-09-11
2403338,optical fiber tube，OFT,光纖管,,2015-09-11
2403339,optical fiber video trunk,光纖視訊幹線,,2015-09-11
2403340,optical fibre,光纖,,2015-09-11
2403341,optical filter,光學過濾器，濾光器,,2015-09-11
2403342,optical finder,光學尋檢器,,2015-09-11
2403343,optical flash frame,光閃框,,2015-09-11
2403344,optical flow,光流,,2015-09-11
2403345,optical font,光學辨識用字型,,2015-09-11
2403346,optical font sensing,光字型感測,,2015-09-11
2403347,optical form flash,光體閃爍,,2015-09-11
2403348,optical forms flash,光學表格閃光,,2015-09-11
2403349,optical forms overlay,光學表格重疊,,2015-09-11
2403350,optical Fourier transform,光傅立葉變換,,2015-09-11
2403351,optical frequency division multiplex,光頻分多工,,2015-09-11
2403352,optical glass,光玻璃,,2015-09-11
2403353,optical guidance system，OGS,光導引系統,,2015-09-11
2403354,optical head,光學磁頭,,2015-09-11
2403355,optical image,光學影像,,2015-09-11
2403356,optical image input unit,光學影像輸入裝置,,2015-09-11
2403357,optical image processor，OIP,光學影像處理機,,2015-09-11
2403358,optical image unit,光學影像裝置,,2015-09-11
2403359,optical imaging path,光成像路徑,,2015-09-11
2403360,optical impedance discontinuity,光阻抗不連續性,,2015-09-11
2403361,optical increment display,光增量顯示,,2015-09-11
2403362,optical information storage,光資訊儲存器,,2015-09-11
2403363,optical integrated circuit，OIC,光學積體電路,,2015-09-11
2403364,optical interference,光干擾,,2015-09-11
2403365,optical isolation,光隔離,,2015-09-11
